,입찰명,발주기관,낙찰자(상호)
18928,CCTV 11개소 설치납품,육군 52보병사단,(주)마이크로넷
18965,00부대 감시장비(CCTV) 제조납품,국군재정관리단,(사)장애인인권센터ICT사업단
19007,차량용 후방카메라(SET) 구매,해군군수사령부,영광상사
19053,의무장비 구매(적외선열화상카메라),국군대전병원,주식회사 소향
19062,18년 경계용 CCTV 추가 제조설치,국군재정관리단,사회복지법인 한국청각장애인복지회 청음공방
19098,냉난방장치 10톤 제조,국군재정관리단,주식회사남지공조
19141,감시용 CCTV 제조,제9해병여단,주식회사 광동전력
19142,'18년 00함대 CCTV 설치공사,해군제3함대사령부,금안미디어텍
19256,18-00창 외곽 경계용 CCTV 제조/설치,국군재정관리단,(사)한국척수장애인협회ENG사업소
19405,암호장비 파기용 PCB 파쇄기 구매,국군지휘통신사령부,주식회사대진코스탈
19541,00부대 CCTV 추가설치,제9965부대,주식회사 아이에스앤로드테크
19577,18-광케이블 측정기 등 2종 구매,국군재정관리단,(주)알앤디테크
19632,인쇄장비(플로터등 3종)구매,국군재정관리단,씨지에스아이티(주)
19663,00부대 노후 CCTV 교체 제조설치,국군재정관리단,(사)꿈드래장애인협회 꿈드래작업장
19668,"무전기(기지국, 차량용) 설치납품",육군 제37보병사단,우진산업개발(주)
19760,교육용 회전익 드론 제조,국군재정관리단,(주)네스앤텍
19837,교육용 드론 부수기재 구매,육군정보학교,그린종합사무기
19853,의무장비(시약 및 약품냉장고 대형) 구매,국군의무사령부,주식회사 한스메디칼
19862,상용 통신장비(핸드토키) 구매,국방부근무지원단,유어스 컴퍼니
19894,교육장비(시뮬레이터 장비) 설치납품,육군종합행정학교,주식회사 세이프인
19909,순회 정신전력교육용(노트북) 장비 구매,국군재정관리단,(주)이오드림
20009,순회 정신전력교육용(빔프로젝터 등 3종) 장비 구매,국군재정관리단,마켓제이앤제이
20048,문서수발장비(문서낭등 4종)제조납품,육군인사사령부,주식회사 킴블스
20058,18년 쇼핑타운 전산장비 구매사업(리스물건),국군재정관리단,(주)조은아이앤에스
20098,4분기 교육예산(기가폰 등 17종) 구입,육군기계화학교,진원산업
20241,야전교육용 방송장비(18종) 구매,국군재정관리단,주식회사 디투에스
20282,장갑전투도자 장치대등2종 구매,육군종합정비창,인승정밀
20303,'18-00부대 CCTV 구매/설치,해군군수사령부,주식회사 세오
20348,표준차량후방카메라세트 등 3항목 구매(기장),육군군수사령부,유한책임회사 엔에이치네트웍스
20355,18-인-00지역 CCTV 납품설치,제2002부대,케이에스유통
20365,의무장비(소목물품포장기) 구매,국군의무사령부,(주)도원씨앤씨
20375,18-00대대 경계용 CCTV 제조 설치,국군재정관리단,뉴미디어사업단 (사단법인 한국장애인일자리협회)
20395,무전기세트 반도체장치 구매,육군종합정비창,나우통상
20552,'18년 빔 프로젝터 램프 및 프린터 토너 구매,국군재정관리단,라이언테크
20681,CCTV 구매 설치,제3170부대,주식회사 인더스비젼
20701,00부대 경계용 CCTV 제조설치(교체),국군재정관리단,사단법인 장애인동반성장협회 동반사업장
20728,"차량안전보조장치(네비게이션, 후방카메라) 설치납품",육군 제37보병사단,주식회사 충청넷
20732,소화장비보관함 5EA 구매,해군군수사령부,주식회사 우경엔텍
20770,기동정찰사령부 신축청사 소요비품(OA) 구매,공중기동정찰사령부,주식회사 포머스
20792,3분기 교육 장비 및 재료 구매,육군항공학교,대광종합상사
20794,00부대 피뢰침교체등14건 CCTV 제조설치납품,국군재정관리단,공익사업단(사단법인한국사회적일자리개발원)
20891,차량지지대용 받침대 등 7항목 구매(물자),육군군수사령부,주식회사 지엘엔지니어링
20936,네트워크장비 교체 사업,제1363부대,주식회사 삼신씨엔에스
20984,18-00지역 감시카메라(CCTV) 제조 설치,제8385부대,주식회사 세븐전자코리아
21021,주둔지 경계용 CCTV 제조 구매,제9691부대,(주)엘케이시스코
21056,00부대 CCTV 설치납품(제조),제5군단사령부,새서울정보통신 주식회사
21132,무선기동영상장비 수신기 구매/설치,공군제19전투비행단,(주)진영이엔씨
21282,18-항공과학고 스마트교실 교육망 개선사업,국군재정관리단,한일통신 주식회사
21351,CCTV 및 자재 구매,제9911부대,주식회사 정호
21363,18-평 00훈련장 안보교육관 방송설비 제조 설치,제9911부대,주식회사 에스엠플러스정보통신
21371,K9자주포 수신기등46종 구매,육군종합정비창,영진상사
21401,운전교육용 시뮬레이터 구매설치,국군재정관리단,주식회사 삼도통신
21606,00부대 CCTV 및 케이블 교체사업,국군재정관리단,오케이통신주식회사
21658,18년 TICN 실내교장 교육용 장비 구매,육군종합군수학교,상원엔지니어링주식회사
21685,제어기-모니터 등 7품목,해군제1수리창,남부상사
21726,오실로스코프 1항목 구매(항공),육군군수사령부,주식회사 에이치투엘테크놀로지
21766,시뮬레이션 교육비품(빔 프로젝터 등11종) 납품 설치,국군의무학교,주식회사 좋은소리
21784,00지역 네트워크 추가 구성장비 구매,국군지휘통신사령부,주식회사에스마루
21811,전산 부수장비 5종 구매,국방대학교,신성전기조명
21887,경계시설 CCTV 제조설치(6개소),제15보병사단,(주)용두애브컴
21904,18년 교육장비 비품수리 부속 구매,육군3사관학교,중앙Office
21962,CBT교육장비(고성능디지털카메라 등 4종) 구매,국군의무학교,(주)알파아이엔씨
21981,"세탁기, 트레일러탑재식",일반장비계약팀 (구:19.09.16),한국기계공업(주)
22088,부수장비 구매(영상복사기 등 5종),국군수도병원,아이지엠 주식회사
22089,부수장비 구매(영상복사기 등 5종),국군수도병원,아이지엠 주식회사
22104,18-간부숙소 등 CCTV 설치,제9해병여단,(주)시스넷정보기술
22184,실린더 공기충전기 1EA 구매,해군군수사령부,제이엠씨
22366,00부대 본청신축 CCTV 제조납품,제5군단사령부,주식회사 낙원이엔지
22369,'18년 안전장비 및 안전장구 구매,공군군수사령부,에이제이아이티(주)
22410,마이크로필름 판독 복사기 구매,육군인사사령부,주식회사 월드씨앤에스
22414,계전기상자조립체,기동화력계약팀 (구:19.09.16),주식회사 동성전기
22439,00지역 CCTV 장비구매,국군지휘통신사령부,우리정보 주식회사
22461,경계용 CCTV 주요자재 구매,국군재정관리단,주식회사 큐블코퍼레이션
22652,18년 2/4분기 교육장비 및 비품 물품 구매,육군학생군사학교,제우스
23129,청소장비(보행소형청소기 등 4종)구매,국방부근무지원단,묘신유통
23196,표준차량 후방카메라세트 등 1항목 구매(기장),육군군수사령부,삼일
23310,발굴장비 무전기 등 3종 구매,국방부유해발굴감식단,엠와이테크
23413,전투실험용 휴대형 통합 네트워크 분석기 구매,육군정보통신학교,(주)비오더블테크놀로지
23477,18-1차 일반취사기구취득(김치절단기),국군수도병원,어닝하는 집
23528,냉난방장치 60톤,함정계약팀 (구:19.09.16),(주)센추리
23545,교육장비 구매,국군재정관리단,사회적협동조합 푸른하늘
23636,18년 전산장비(PC본체) 제조 / 설치(중기간),한미연합군사령부,(주)다컴시스템
23676,차량용 FM무전기 야전시험 SW개발 소요자재 구매,육군종합정비창,주식회사 에이치투엘테크놀로지
23680,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),탑앤케이코리아 주식회사
23790,00부대 해안감시용 고성능 CCTV납품 설치,국군재정관리단,사단법인 보성 스마트사업단
23801,18년 신병교육 장비 및 비품 구매,육군 제37보병사단,제패
23955,2분기 교육예산(장비/비품) 구매,육군항공학교,모아상사
24017,"청소기,보도용,트렉터 탑재식 구매",국군재정관리단,주식회사 토탈컴퍼니
24103,감시장비(CCTV) 구매 / 설치,제3707부대,비젼텔링크(주)
24104,감시장비(CCTV) 구매 / 설치,제3707부대,비젼텔링크(주)
24129,00부대 발간인쇄장비 토너 구매,제1363부대,바인시스템
24237,00사령부 전산장비 구매[리스물건],국군재정관리단,주식회사 인더텍
24239,구명구(항공용) 제조,국군재정관리단,주식회사 로뎀하이텍
24285,18-143 항공과학고 교육용 도서 21종 구매,공군교육사령부,삼보서적
24314,모니터 증폭기 등 52종 구매,해군군수사령부,멜프시스템즈
24700,00부대 경계용 CCTV 제조 설치,국군재정관리단,뉴미디어사업단 (사단법인 한국장애인일자리협회)
24704,00부대 경계용 CCTV 제조 납품,국군재정관리단,공감보호작업장
24776,수액기조절기 등 20항목 구매(물품),육군군수사령부,주식회사 삼원
24868,"실린더, 왕복식 압축기용 등 91종 구매",해군군수사령부,범한산업 주식회사
24884,교육보조장비 배터리 6종 구매,국군재정관리단,주식회사 대원산업
24940,18년 사무자동화장비(프린터) 도입사업,국군재정관리단,셀렉트정보기술(주)
24973,종합훈련장 정보통신공사(CCTV) 제조납품,국군재정관리단,(사)한국척수장애인협회ENG사업소
24998,차량덮개 등 3항목 일반제조 (궤도),육군군수사령부,동우산업사
25110,고무장갑 소독기 등 5종 제조,국군재정관리단,리오스코리아
25137,장비대대 - 에어컨디셔너(항온항습기) 구매,공군제15특수임무비행단,주식회사이에스
25253,18년 사무자동화장비(노트북) 도입사업(리스물건),국군재정관리단,대신정보통신 주식회사
25307,오실로스코프 1항목 구매(항공),육군군수사령부,주식회사 에이치투엘테크놀로지
25315,모의인체장치 4항목 구매(물품),육군군수사령부,주식회사 나유
25328,냉난방장치 40톤 제조,국군재정관리단,주식회사 미르텍코리아
25630,00사령부 전산장비 구매[리스물건],국군재정관리단,유닉디지털(주)
25688,CCTV 등 9품목 제조 구매,제9227부대,(주)혜성정보통신
25690,망사의자등 등 3항목 구매(항공),육군군수사령부,현대산업
25777,2차 의무장비구매(초저온냉동고),국군수도병원,유니온티에이
25987,"덮개,내피 보호용 등 25항목 구매(항공)",육군군수사령부,세현종합상사
26003,의무장비(체중계형 침대마비환자용)구매,국군재정관리단,(주)한별메디케어
26104,2018년 의무장비 냉장고 혈액은행용 대형 구매,국군의무사령부,(주)모던애드
26171,교육장비(동작분석 측정장치 세트) 구매설치,국군재정관리단,신승하이텍
26172,교육장비(풍동시험기) 구매설치,국군재정관리단,주식회사 예스에듀
26173,교육장비(수질분석세트) 구매설치,국군재정관리단,주식회사 다윤테크
26226,항공장구(6인용 구명정) 구매,국군재정관리단,주식회사 삼원
26227,항공장구(정밀고공낙하산) 구매,국군재정관리단,에스크(ASK Inc)
26269,00사령부 전산장비 구매,국군재정관리단,주식회사 승지산업
26406,무전기세트 반도체장치구매,육군종합정비창,소올산업
26443,2차 의무장비구매(무산동 안저카메라),국군수도병원,주식회사 리더스케이알
26447,2차 의무장비 구매(침대자동식 응급실용),국군수도병원,(주)에스피메디텍
26529,교육장비(방사선/능 계측기) 구매,육군3사관학교,조광유통
26530,교육장비(저전류 측정장비) 구매,육군3사관학교,에스앤엠
26670,원격교육 스튜디오 장비 금융리스(2019G081-B),국군재정관리단,주식회사 아이엠캐피탈
26692,"방공, 화생방 등 4개 부대 개편 시설공사(오버크레인)",제1862부대,주식회사 제일산기
26744,2019년 사무용 전산장비 도입-ssd구매,국방전산정보원,주식회사 소프트앤씨
26798,구조해석장비(구조해석 소프트웨어 탑재),공군군수사령부,에스브이디 주식회사
26830,19년 전산부수장비 구매 설치,국군수도병원,셀코정보기술 주식회사
26845,00 실험 장비 구매(수신기),제3707부대,주식회사 펜타로직
26864,"시뮬레이터, 화생방정찰차-Ⅱ(장갑형)용",화력총괄계약팀,주식회사 네비웍스
26892,GOP 경계용 CCTV 구매,제28보병사단,주식회사 경기방재
26898,00부대 CCTV구매,특수전사령부,주식회사 리드앤
26920,105-2대대 병영생활관 개수(CCTV),제2632부대,(주)무현정보통신
26966,병영생활관 CCTV 제조설치 납품,제5767부대,유한회사 제일이엔지
26993,00부대 CCTV설치납품,제2군수지원여단,더블유제이 컴퍼니
26998,통신장비 물품구매(CCTV 등 15품목),제15보병사단,주식회사 새솔이엔지
27005,700동 간부숙소 CCTV 설치납품,국방부계룡대근무지원단,주식회사 디와이
27051,[19-173]굴삭기 방탄탑 비보급품 설치 납품계약,제6보병사단,주식회사 성원아이앤유
27058,19-00대학 CBT 교육장비 교체사업 리스(2019G076-I),국군재정관리단,롯데캐피탈(주)
27100,19-00창 CCTV 통합관제 장비 구매 설치,해군군수사령부,(주)성일정보
27148,'19-인-CCTV 납품 설치,제2002부대,주식회사 맥스정보통신
27200,컬러디지털 인쇄장비 구매설치,육군인사사령부,현대상사
27209,도식교보재 제작장비 구매,육군교육사령부,인산시스템
27219,국군포천병원 경계용 CCTV 구축사업,국군의무사령부,플러스전기 주식회사
27298,19-34차 의무장비 침대자동식 응급실용 구매,국군수도병원,주식회사 구정
27373,00원 네트워크 장비 교체사업 리스(2019G072-I),국군재정관리단,롯데캐피탈(주)
27387,8연대 CCTV 구매 및 설치,제3697부대,주식회사 이노씨앤정보통신
27409,네트워크 장비 구매설치,4284부대,대한정보통신(주)
27429,CENTRIXS-K 이전 네트워크 장비 구매,제7군단,경안이엔지(주)
27446,불법촬영카메라 탐지기세트 등 5종,제9911부대,캐리온
27457,751 CCTV 구매 설치 납품,제5군단사령부,삼화텔콤
27479,00여단 CCTV 설치납품,지상작전사령부,(주)영국전자
27540,주둔지 경계력 보강용 CCTV 구매,제21보병사단,블루컴퍼니
27681,513 CCTV 구매 설치 납품,제5군단사령부,주식회사 유환아이티
27683,CCTV 제조구매,제9691부대,주식회사 명승아이티
27685,CCTV 제조/구매,제9691부대,주식회사 에이브이아이미디어
27694,752 CCTV 구매 설치 납품,제5군단사령부,유한회사 제이티솔루션
27695,103 CCTV 구매설치 납품,제5군단사령부,주식회사 좋은소리
27696,513 CCTV 구매 설치 납품,제5군단사령부,주식회사 유환아이티
27699,육성-19년 차량용 및 휴대용 무전기 구매,육군 제37보병사단,주식회사 한일무선
27746,`19년 원격교육 스튜디오 장비 구매설치(20197173-C),국군재정관리단,중앙통신 주식회사
27753,진공포장비닐 등 6종,해군군수사령부,대진통상
27758,19년 1철도대 경계용 CCTV 추가설치,국군수송사령부,(주)지에스아이엔티
27775,"19년 호송대대, 3철도대 경계용 CCTV 추가설치",국군수송사령부,(주)인포인네트웍스
27783,4분기 교육예산(교육장비/비품 등) 구매,육군항공학교,샘물기업
27801,계룡대아파트 Full HD UTP CCTV 설치납품,국방부계룡대근무지원단,탑아이티 주식회사
27829,공병대대 굴삭기 방탄탑 제조 설치,제21보병사단,삼성오에이
27835,인쇄장비(전동포크리프트 등 3종) 구매,국군재정관리단,주식회사 월성
27836,인쇄장비(편집기 등 3종) 구매,국군재정관리단,주식회사 서인디지탈
27953,CCTV폴대 구매(설치)(19-20),공군제10전투비행단,케이엔피 트레이드
27960,감시장비(CCTV) 제조 설치 납품,제3707부대,주식회사 창우
28071,19-경계용 CCTV 제조설치(20198237-F),국군재정관리단,사단법인 해오름장애인협회
28103,OO부대 CCTV 구매설치,육군 제8군단,주식회사 태영이엔지
28111,"차량용, 에어컨가스 회수 및 충전기 1대 구매",해군군수사령부,태신
28113,19-00부대 CCTV 구매 설치,해군군수사령부,주식회사은환이엔씨
28122,항공장구보관용캐비닛외 18품목 제조 및 설치,공군제17전투비행단,주식회사 쿤스트에프케이
28142,19-영내 CCTV 제조설치(201910058-C),국군재정관리단,(사)장애인인권센터ICT사업단
28193,경계용 CCTV 제조설치 (20198236-F),국군재정관리단,공감보호작업장
28198,19-21차 의무장비 침대자동식 응급실용 구매,국군수도병원,엠씨아이컴퍼니(주)
28273,19년도 공군교육사령부 CCTV 구매,공군교육사령부,주식회사 콘텍에스디
28429,해안경계용 고성능 CCTV 제조 설치(20198227-D),국군재정관리단,(사)한국장애인이워크협회일자리사업장
28437,제어기 모니터 등 21품목,해군제1수리창,삼동유통상사
28485,2019년 의무장비(초저온냉동고) 구매 - 재투자,국군의무사령부,(주)플러스모던
28486,‘19년 의무장비(시약 및 약품 냉장고 대형) 구매,국군수도병원,나래컴퍼니
28545,00부대 동원훈련장  CCTV 설치 납품,동원전력사령부,주식회사 영진씨엔씨
28622,X-선 장비 및 노트북 구매(20196149-F),국군재정관리단,주식회사 이레에스엔씨
28645,19-5차 의무비품(근관장측정기 등 2품목) 구매,국군의무사령부,주식회사 더그린
28657,00원 네트워크 장비 교체사업(리스물건)(20197170-G),국군재정관리단,주식회사 유니와이드
28718,정밀측정장비(3D 프린터) 구매(20197177-F),국군재정관리단,주식회사 코어인프라
28783,CCTV 제조설치 (20198212-F),국군재정관리단,주식회사 세븐전자코리아
28813,의무장비3차(초저온냉장고),국군의무사령부,(주)플러스모던
28922,문서수발장비(문서낭등 4종) 제조납품,육군인사사령부,쿠닌
28947,실습교육용 용접 AR장비 1종,해군군수사령부,첨단대형복사
28964,교육장비(시체모형더미) 구매,육군종합행정학교,주식회사 케이제이
28994,야전교육용 방송장비(12종) 구매(20196244-I),국군재정관리단,주식회사 대보
29141,장갑전투도자 장치대 구매,육군종합정비창,서진티앤지 주식회사
29231,정보통신장비(PC) 제조(리스물건)(20197142-D),국군재정관리단,(주)다컴시스템
29256,육군사관학교 교육장비 구매,육군사관학교,씨지에스아이티(주)
29311,19-309차 안보교육관 방송장비 설치 납품,제1989부대,천지산업
29339,19-교육사 CCTV 제조 설치 납품,해군교육사령부,주식회사 씨앤텍
29369,19-15차 의무장비(냉장고혈액은행용 대형) 구매,국군수도병원,(주)한별메디케어
29438,항공장구 6인용 구명정  4EA 구매,해군군수사령부,주식회사 한국 엠제이 컴퍼니
29456,"정보통신장비(노트북, 모니터) 구매(20197147-D)",국군재정관리단,(주) 투데이게이트
29587,군항 영내식당 취사비품 구매(발판소독기 등 3종),제8385부대,대광종합상사
29616,네트워크포트 잠금장치 등 5종 구매,해군사관학교,(주)원진
29768,19-진-0도 안전관리용 CCTV 제조설치,제7001부대,케이미디어
29797,3사교 교육장비구매(가상현실 구성세트)구축,육군3사관학교,(주)한컴프론티스
29806,"덮개,전기연결기용 등 23항목 구매(특무)",육군군수사령부,주식회사 세연인터내셔널
29811,19-경계용 CCTV 제조설치(20198104-C),국군재정관리단,뉴미디어사업단 (사단법인 한국장애인일자리협회)
29814,상용 통신장비(핸드토키)구매,국방부근무지원단,(주)타치온네트웍스
29827,라미네이팅기(비닐 코팅기) 2SET 구매,해군군수사령부,신신교역
29891,빔프로젝터 램프 및 프린터 토너 구매(20196206-D),국군재정관리단,주식회사 유토피아
29937,19-해안감시용 고성능 CCTV 제조 설치,국군재정관리단,사단법인 해오름장애인협회
29951,해와달 및 천보아파트 CCTV 설치납품,제8기동사단,에스오에스미디어 (주)
30028,OO부대 CCTV 설치납품,국방부계룡대근무지원단,합자회사 미래통신공사
30060,"통신실 장비구매(빔, 스크린, TV)",제8기동사단,가온누리
30176,기상장비 교육모형 제조구매,공군본부,주식회사 키사이언
30371,소화장비 보관함,제7001부대,진성
30402,후반기 실습재료·장비유지 및 교육재료 통합구매,육군사관학교,금호전기조명(주)
30533,수액조절기 등 3품목 구매(물품),육군군수사령부,(주)플러스모던
30535,K10 신형제독장치 부품(2종),일반장비계약팀 (구:19.09.16),건웅테크 주식회사
30548,19년 전산장비(컴퓨터) 제조납품,국방부조사본부,(주) 한성
30654,19년 항만단 경계용 CCTV 추가구매설치,국군수송사령부,(주)어웨이프롬
30810,차량 포렌식 소프트웨어 구매,육군본부,주식회사글로벌엔씨
30852,교육용 드론(기본형 등 2종) 제조(20198151-A),국군재정관리단,(주)휴인스
30893,네트워크 장비 구매설치(리스물건)(20197111-H),국군재정관리단,(주)이컴정보기술
30912,자동소화장치,기동화력계약팀 (구:19.09.16),주식회사 디앤비
30916,OO부대 CCTV 설치납품,국방부계룡대근무지원단,주식회사에스마루
31012,드론교육센터 시설안전용품 등 구매,제5군단사령부,주식회사 유니케이
31046,00지역 CCTV 자재구매,국군지휘통신사령부,하나유통
31209,(19-0099)대형차량 후방카메라외 7품목,공군제17전투비행단,주식회사다빈정보통신
31241,00부대 인쇄장비 토너류 구매,국군제1068부대,지구종합상사
31278,육군사관학교 교육장비 구매(20196146-A),국군재정관리단,씨지에스아이티(주)
31329,운전교육용 시뮬레이터 구매(20196097-A),국군재정관리단,(주)싸이버텍
31484,전산장비(PC본체) 제조(20197109-H),국군재정관리단,주식회사 이엠텍아이엔씨
31488,19-마이크로웨이브 시험기 구매(20199100-G),국군재정관리단,동우씨엠 서청주지사
31540,'19년 노후 전산장비 구매·설치(20197114-H),국군재정관리단,(주)조은아이앤에스
31652,K10 신형제독장치 부품,일반장비계약팀 (구:19.09.16),건웅테크 주식회사
31721,무전기세트 반도체장치등9종 구매,육군종합정비창,지앤와이일렉텍(주)
31723,무전기세트 반도체장치등15종 구매,육군종합정비창,디엔테크
31949,19년 지게차 운전교육용 시뮬레이터(VR),육군종합군수학교,주식회사 심지
31992,포 덮개 조립체 등 12항목 구매(항공),육군군수사령부,주식회사 미다스글로벌
32002,교육용 회전익 드론 제조(20196092-F),국군재정관리단,주식회사 아소아
32265,교육장비(지반전단강도시뮬레이터)구매(20196041-G),국군재정관리단,사회적협동조합 푸른하늘
32397,교육보조장비 배터리 6종 구매(20196079-E),국군재정관리단,(주)디티엔
32520,캐릭터 차량용 스마트폰 거치대 400개,해군본부,이레
32617,드론교육센터 구축비품 구매,제5군단사령부,썬.데일리
32618,드론교육센터 컨테이너 구매,제5군단사령부,트럼프메이드 주식회사
32688,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),협신정밀
32697,2분기 교육장비/비품 구매,육군학생군사학교,(주)보성중공업
32918,무전기세트 계전기등4종 구매,육군종합정비창,주식회사 좋은소리
32973,인쇄장비(타공기)구매(201910023-F),국군재정관리단,주식회사 팬웨스트에스앤티
32974,인쇄장비(중철기)구매(201910017-F),국군재정관리단,티에스라인시스템 주식회사
33115,"세탁기, 트레일러탑재식",일반장비계약팀 (구:19.09.16),한국기계공업(주)
33154,(19-0063)차량용 에어크리너외 102품목,공군제17전투비행단,주식회사 봉명상사
33518,오실로스코프 장비 구매(19-2),공군제10전투비행단,(주)플러스모던
33685,"구명용구키트,개인용 등 1항목 장비구매(항공)",육군군수사령부,토우산업개발 주식회사
33750,의무장비(침대자동식 응급실용) 구매,국군수도병원,(주)에스피메디텍
33984,2019년 의무장비(소독물품포장기) 구매,국군의무사령부,금천씨앤씨(C&C)
33989,"2019년 의무장비(약품냉장고,혈액은행용) 2품목 구매",국군의무사령부,동명상사
34041,"덮개,차량구성품용(차량덮개)등 2항목 제조(궤도)",육군군수사령부,강서실업
34049,무전기세트 스위치 및 연결기 등 15종 구매,육군종합정비창,두복산전(주)
34210,산소포화도 측정기 1품목 구매(물품)(20196018-A),국군재정관리단,주식회사 더그린
34295,항공장구 종합훈련장 통합배선,공군교육사령부,(주)동진정보통신
34318,무전기세트 비교측정기등11종 구매,육군종합정비창,주식회사 나우이노
34337,교육장비구매(흄후드 2종),육군3사관학교,서아유통
34338,교육장비구매(초순수제조장비 세트),육군3사관학교,주식회사 그린이지
34478,"후방카메라세트, 표준차량용 등 3항목 구매(기장)",육군군수사령부,드래곤모터스 주식회사
34639,도수측정기 등 2품목 구매(물품),육군군수사령부,주식회사 한스피엠아이
34721,제어기 모니터 등 2종,해군제3함대사령부,오피스넥스목포영암점
34724,라디에이터 온도조절기 등 55종,해군군수사령부,해원산업
34731,장비용 토너 등 37종,해군군수사령부,경북상사
34876,"전반기 실습재료,장비유지,교육재료 통합집행",육군사관학교,리라컴퍼니
35216,항공장구 종합훈련장 콘크리트말뚝(관급자재),공군교육사령부,자이림
35349,장갑전투도자 장치대 구매,육군종합정비창,금강특수산업 주식회사
35359,19-001 교보재제작 장비 등 4품목,공군교육사령부,성형산업
35492,"(206059-D)항공장구(고공낙하산, 행사용)구매(납품)",국군재정관리단,초코인터내셔널 주식회사
35494,장비보관 컨테이너 제조 납품,제3283부대,주식회사 청림
35540,K55A1자주포 기술교범 인쇄 및 바인더,화력총괄계약팀,경성문화사
35555,(20G082-A)VoIP교환기용네트워크장비교체2건금융리스,국군재정관리단,롯데캐피탈(주)
35565,20-00부대 CCTV제조 설치,국군재정관리단,사)한국장애인미래정책포럼 아이티사업단
35588,감정장비 구매(초저온냉장고등),국방부조사본부,주식회사 아름글로벌
35606,CCTV카메라 등 16품목 구매(20-308),공군제15특수임무비행단,주식회사 뮤즈테크
35632,공군 20년 자동화창고 WMS 전산장비 교체 리스,국군재정관리단,롯데캐피탈(주)
35707,00부대 영내 CCTV제조설치납품,육군 52보병사단,두손 주식회사
35717,네트워크 저장장치 등 6종 구매,제5738부대,주식회사장원정보통신
35748,원판제동기 시험장비 제조,육군종합정비창,코모 주식회사
35787,(206233-B) 구명구(항공용) 제조납품,국군재정관리단,한국물자조달(주)
35809,군 무전기 난청 극복 장기체공 드론,미래전력사업전력운영계약팀,(주)휴인스
35973,디지털 인쇄장비 구매 / 설치,육군인사사령부,서연컴퍼니주식회사
35974,(정-구-3) 집중호우 및 낙뢰피해 CCTV 구매,제15보병사단,영진
35992,열화상 CCTV 구매 설치,해군군수사령부,주식회사 케이씨에스
35998,00부대 정문 CCTV 구매.설치,해군 기동함대사령부,마하 주식회사
36003,유해 감식감정장비 혈액냉장고 등 10종 구매,국방부유해발굴감식단,(주) 솔포스텍
36055,포장비닐 등 6종,해군군수사령부,주식회사 부영상사
36070,AI체험형 교육장 장비 구매설치,육군사관학교,주식회사 엠티에스이
36071,20-00전대 CCTV 구매 설치,해군 기동함대사령부,(주)스마트테크
36082,ICT 교육장 장비 구매설치,육군사관학교,신아시스템 주식회사
36107,VoIP교환기용 네트워크장비 교체(리스물건),국군지휘통신사령부,주식회사 세안정보통신전기
36108,VoIP교환기용 네트워크장비 교체(리스물건),국군지휘통신사령부,주식회사 세안정보통신전기
36123,도서기지 감시카메라(CCTV) 구매 설치,해군제3함대사령부,소성정보기술 주식회사
36150,20년 통신장비(CCTV) 설치납품,제1989부대,주식회사 조인테크
36161,00부대 주둔지 경계용 CCTV설치납품,제60보병사단,주식회사 핀텔
36172,드론 보관용 컨테이너 내부 선반(앵글) 2차 구매,육군교육사령부,주식회사 가온데이터
36192,주둔지 경계력보강 CCTV 제조/설치 납품(AB-20026),제5보병사단,영화엔지니어링
36249,00부대 공병장비(도자) 방탄판 제조설치납품,지상작전사령부,지엔지
36291,방폭청소기 및 신궁 검사장비 부수자재 구매,육군 탄약지원사령부,낙원상사
36319,"실린더조립체 등 11항목 제조(기동,생산능력)",육군군수사령부,(주)대철
36439,20-인-00정 CCTV 납품 설치,제2002부대,주식회사 한일전자시스템
36457,CCTV카메라 등 3품목 제조 구매,제9181부대,코디텍 주식회사
36494,경계용 CCTV 제조설치,제28보병사단,주식회사 국민이엠씨
36554,노트북 도난 방지 장치 등 248종,해군본부,신도통상
36609,비군사화중대 노후 CCTV 교체 구매(설치),육군 탄약지원사령부,주식회사 케이에스솔루션
36632,'20-인-경계용 CCTV 납품 설치,제2002부대,주식회사 건하정보통신
36677,20년 국방정보통신망 네트워크 장비 교체(리스물건),국군재정관리단,케이에스아이주식회사
36707,노후 CCTV 교체사업(2),육군교육사령부,대신네트웍스춘천 주식회사
36708,노후 CCTV 교체사업(1),육군교육사령부,주식회사 좋은소리
36774,부대관리용 CCTV 구매 설치,해군 기동함대사령부,태성전설 주식회사
36791,(육성) 20-492차 광주훈련장 CCTV 설치납품,제1989부대,서경정보통신 주식회사
36827,야전전투용 통신장비 구매,제2군단,합자회사 동양아이텍
36870,네트워크장비 구매 및 망분리 교체사업(리스물건),국군재정관리단,티에스라인시스템 주식회사
36875,20년 재투자 의무장비(시약 및 약품냉장고 소형),국군의무사령부,주식회사 에스지엠
36878,20년 재투자 의무장비(적외선 열화상카메라) 구매,국군의무사령부,(주)텍센
36880,"국군서울지구, 포천병원 경계용 CCTV 구축사업",국군의무사령부,주식회사 성진정보통신
36882,교육장비 드라이빙 시뮬레이터 세트 구축,육군3사관학교,사회적협동조합 푸른하늘
36918,20-평 감시카메라(CCTV) 구매,제9911부대,채움컴퍼니
36928,교육장비 콘크리트 구조물 안전진단기 구매(설치),육군3사관학교,영수유통
