,입찰명,발주기관,낙찰자(상호)
5264,케이블 조립체류(K1전차),기동화력계약팀 (구:19.09.16),연합정밀(주)
5265,구동장치부품류,기동화력계약팀 (구:19.09.16),평화정밀
5270,항공부속 소자 오일필터용 등 4항목 구매(물품),육군군수사령부,태륭산업기계
5294,휴대용 금속탐지기 등 3종 구매,육군본부,주식회사 제이제이물산
5318,전기장치부품류,기동화력계약팀 (구:19.09.16),덕인산업
5353,감시장비  방향조정 조립체 등 21항목 구매(물품),육군군수사령부,주식회사 세운하이테크
5357,K1전차 베어링등16종구매,육군종합정비창,덕산베아링
5400,자주포 일반부품류,기동화력계약팀 (구:19.09.16),덕인산업
5402,제어장치조립체 및 축 조립체류,기동화력계약팀 (구:19.09.16),한미케이블
5419,K1 전차 나사류,기동화력계약팀 (구:19.09.16),주식회사  D.P.M
5466,K1 전차 볼트류,기동화력계약팀 (구:19.09.16),주식회사 유성엔지니어링
5476,배터리 전동 지게차용,공군제5공중기동비행단,피티에스(P.T.S)
5612,700w발전기유지부품,일반장비계약팀 (구:19.09.16),현대파워시스템 주식회사
5663,구형전차 부품류,기동화력계약팀 (구:19.09.16),주식회사 비케이
5668,00부대 관급자재(발전기) 제조설치,국군재정관리단,(주)썬테크
5745,링크조립체(전차),기동화력계약팀 (구:19.09.16),덕인산업
5751,"'16년 특수무기 볼트,너트류",유도무기계약팀 (구:19.09.16),태창정밀
5803,항공기 케이블 조립체 등 2항목 제조,육군군수사령부,시온테크
5805,케이블조립체(전술통신체계용),통신장비계약팀 (구:19.09.16),연합정밀(주)
5860,나사류(궤도장비용 등),기동화력계약팀 (구:19.09.16),태창정밀
5884,장갑차 부품류,기동화력계약팀 (구:19.09.16),대성정밀주식회사
6010,K계열 기동궤도부품류,기동화력계약팀 (구:19.09.16),디씨에이치(주)
6011,광학장비부품류,기동화력계약팀 (구:19.09.16),아폴론주식회사
6084,구내통신장비 케이블조립체 등 6항목 제조(물품),육군군수사령부,연합정밀(주)
6092,16년 사무자동화장비(데스크톱PC) 도입사업(리스물건),국군재정관리단,(주)레드스톤시스템
6227,항공기 린스시설 관급자재 수배전반,공군제16전투비행단,주식회사 대원전기산업
6264,"필트패드, 공기냉각기용",함정계약팀 (구:19.09.16),주식회사 서한산업
6369,위성장비 케이블조립체 등 4항목 제조(물품),육군군수사령부,주식회사 에스디텍
6452,'16년 오리콘포 완충기조립체 및 노리쇠조립체,유도무기계약팀 (구:19.09.16),(주)에프에스
6568,"볼트,너트류(차량,전차)",일반장비계약팀 (구:19.09.16),주식회사 승일
6659,"제동장치 부품류(전차, 장갑차용)",기동화력계약팀 (구:19.09.16),(주)우진정밀
6712,전차축소사격 소총거치대 등 3종 제조,국군재정관리단,알티하이텍
7009,"연결기 조립체,전기용 등 46항목 제조(기장)",육군군수사령부,주식회사 씨알테크
7116,마이크시스템(수입부품 포함) 구입 및 설치,해군 기동함대사령부,주식회사 명진에스앤씨
7184,교육장비용 배터리(6종) 구매,국군재정관리단,새한테크
7192,기관총 주야조준경부품류(구매),유도무기계약팀 (구:19.09.16),주식회사 보성기업
8435,K55A1자주포 호스조립체등8종구매,육군종합정비창,현대정밀가스켓
8612,"제어장치 조립체, 사용자용 등 3종",해군군수사령부,대양전기공업(주)
8828,M48전차 베어링등11종구매,육군종합정비창,강선로프
8864,현대 굴삭기 후방 차축 조립체 1EA,제7001부대,(주)원진
8867,금속제 정류기 구매,국군재정관리단,비테크코리아 주식회사
9204,00지역 주거시설 관급자재 CCTV 제조설치,국군재정관리단,(사)장애인인권센터ICT사업단
9206,00지역 주거시설 관급자재(발전기) 제조설치,국군재정관리단,(주)디에코에너지
9372,전력설비 개선 관급자재(전력제어시스템) 제조설치,국군재정관리단,(주)차임이엔지
9449,D004 남양이전사업 시설공사 관급자재-방송AV,공군 작사예하 방포사예하 제3여단,주식회사 이스젠
9468,관급자재(자동제어장치) 제조 설치,국군재정관리단,코인스테크 주식회사
9493,건설장비 부품 구매(크라샤외 5개 품목),제55보병사단,신명
9598,무정전 전원 공급장치 배터리 등 2종,제5738부대,도원ENC
9636,관급자재(크레인) 제조 설치,국군재정관리단,주식회사 정문이엔이
9716,전자표적장비(모니터 회로등 12종) 부품교체,국군체육부대,성우텍 G.S
9815,굴삭기용 독수리발톱 등 7건 설치납품,육군 제1군단,주식회사 삼론
10080,개인장비 회수함조립체 등 19항목 구매(물자),육군군수사령부,지에스테크
10097,빔프로젝터 램프 및 필터 구매,제9911부대,미래테크
10348,땅굴탐지장비 유지부품 구매,육군본부,동명이앤엘
10382,과학화경계시스템 성능개선사업(노후부품 교체) 계약,제1891부대,주식회사 포딕스시스템
10529,수집안테나/RF부수장비 제작 부품/자재 구매,제3707부대,에이스컨설팅
10585,체육관 신축 관급자재(무대장치) 제조 설치(2),국군재정관리단,주식회사 엠라이테크
10693,실내체육관 신축 관급자재(태양광발전장치) 제조설치,국군재정관리단,주식회사 평화전력
10752,최종구동장치조립체 종감속기조립체,기동화력계약팀 (구:19.09.16),주식회사 태광특수산업
10838,전압조절기 하부조립체 1종,해군군수사령부,세종상사
10858,17-217 금속결함 탐지기,공군사관학교,한신기계
10905,17-방공관제사-76 정작처 전파차단기 및 금속탐지기,공군방공관제사령부,주식회사 이레전산
11109,"변환기조립체, 수중음파탐지기용",지휘정찰계약팀 (구:19.09.16),(주)에프에스
11121,장비대대 - 금속결함탐지기 구매(17-266),공군제15특수임무비행단,수앤주
11229,K9자주포 나사등12종구매,육군종합정비창,에이치에스테크
11423,K-1전차 제어장치 부품류(제조),기동화력계약팀 (구:19.09.16),대호정기(주)
11443,회로카드 조립체 2항목 구매(자주포),육군군수사령부,주식회사 에스디텍
11560,차량용 배터리 충전기 구매,제9691부대,헵시바상사
11752,크레인 부품 설치납품(17-5차),육군종합정비창,주식회사 태영이앤지
11756,K-1전차 변속기부품류(구매),기동화력계약팀 (구:19.09.16),그린스틸
11793,정류기 배터리 등 188품목 구매,연평부대,케이이에스
11799,지상전술 전자전장비 부품(구매),지휘정찰계약팀 (구:19.09.16),엠씨에스테크 주식회사
11806,땅굴탐지장비 유지부품 구매,육군본부,아름종합상사
11851,"기어조립체,감속기용(자주포류)",기동화력계약팀 (구:19.09.16),하이펙 주식회사
11878,17-해병-00대대 관급자재(크레인) 제조설치,제9181부대,주식회사 보은정공
11889,K계열소총 부품류(복수지정품목),유도무기계약팀 (구:19.09.16),에스앤티모티브주식회사
11991,유압작동장치 조립체 1종,해군군수사령부,대명종합상사
12061,K1전차 부품키트구매,육군종합정비창,영진상사
12138,K1전차 변속기부품류(구매),기동화력계약팀 (구:19.09.16),에스피하이테크주식회사
12139,씰조립체(전차),일반장비계약팀 (구:19.09.16),덕인산업
12169,유압작동장치 조립체 1종,해군군수사령부,세종상사
12185,K9자주포 호스조립체세트등3종구매,육군종합정비창,(주)세계하이테크
12186,K9자주포 호스조립체등15종구매,육군종합정비창,진일사
12187,K9자주포 볼트등37종구매,육군종합정비창,보배종합중기
12188,K9자주포 베어링등8종구매,육군종합정비창,지케이 인더스트리
12203,(재)조달(수리)요구서(17-590)[장비]호스조립체,공군제5공중기동비행단,(주)유코리아
12599,17-통합건물(화악) 관급자재(CCTV) 제조 설치,국군재정관리단,(주)대경인트라넷
12625,케이블조립체(통신장비용),통신장비계약팀 (구:19.09.16),연합정밀(주)
12648,17-통합건물(화악) 관급자재(발전기) 제조 설치,국군재정관리단,(주)썬테크
12653,17-경계작전시설 통신공사 관급자재(CCTV) 제조 설치,국군재정관리단,주식회사 에스엠플러스정보통신
12666,00부대 차기다련장 3차 관급자재_크레인,육군 제1군단,주식회사 제일산기
12698,밴드형금속절단기 1EA,해군군수사령부,하나유통
12826,17-다목적 강당 관급자재 자동제어장치 제조 설치,국군재정관리단,(주)대산시스템
12827,17-다목적 강당 관급자재 무대장치 제조 설치,국군재정관리단,주식회사 수정기업
12907,고정자 조립체 등 49항목 제조(자주포),육군군수사령부,디에스테크
12917,VRC-946K장치대부품(구매),통신장비계약팀 (구:19.09.16),연합정밀(주)
12955,"실린더조립체, 공기식, 잠수장비용 등 5종",해군군수사령부,에스엘(SL)상사
12990,K1전차 포신 부품류,기동화력계약팀 (구:19.09.16),삼호정밀
13021,"부품키트, 서보장치조립체, 선회용(구매)",기동화력계약팀 (구:19.09.16),대현테크
13047,크레인 부품 설치납품(17-4차),육군종합정비창,풍승
13048,군위성통신단말기(차량용)부품(구매),통신장비계약팀 (구:19.09.16),주식회사 원텍코리아
13073,17-164 시뮬레이터용(모터부하) UPS,공군사관학교,주식회사다텍
13117,"금속탐지기,휴대용 2항목 구매(총포)",육군군수사령부,명성종합상사
13168,군위성통신체계(고정/휴대용)부품(구매),통신장비계약팀 (구:19.09.16),주식회사 월드티엔에스
13202,155mm 관급자재 호이스트 크레인 설치납품,제11기동사단,주식회사 정수플로우텍
13224,17년 오리콘포 완충기조립체 및 노리쇠조립체,유도무기계약팀 (구:19.09.16),삼호정밀
13316,열상장비 연결기조립체등14종구매,육군종합정비창,디엔테크
13322,지뢰탐지기 부품(구매),일반장비계약팀 (구:19.09.16),창대기업
13385,코어조립체 유체냉각기용 4EA,해군군수사령부,주식회사남지공조
13388,"K9 자주포 포신, 포미 장치부품류(구매)",기동화력계약팀 (구:19.09.16),삼호정밀
13400,17-00지역 신축공사 관급자재(발전기) 제조설치,국군재정관리단,케이피브이(주)
13401,17-00지역 신축공사 관급자재(CCTV) 제조설치,국군재정관리단,명진전기통신(주)
13434,상륙돌격장갑차 유지부품,기동화력계약팀 (구:19.09.16),주식회사 컴텍
13474,17년 발칸 사격제어부 부품(전자장치 부품류),유도무기계약팀 (구:19.09.16),건웅테크 주식회사
13482,장갑차 부품류,기동화력계약팀 (구:19.09.16),대성정밀주식회사
13511,UPS(무정전 전원공급장치) 배터리 구매,해군사관학교,삼화전력주식회사
13562,"베어링 유니트,롤러형 외 1종(40미리함포 부품)",함정계약팀 (구:19.09.16),건우MTC
13569,포탑안정화장치부품류(구매),기동화력계약팀 (구:19.09.16),대현테크
13698,탄피 방출통 조립체(40미리함포 부품),함정계약팀 (구:19.09.16),대린테크
13733,펌프 및 발전기 부품류,기동화력계약팀 (구:19.09.16),건웅테크 주식회사
13820,00방사포 모형장비 제조납품,육군과학화전투훈련단,(주)에스피애드
13880,"모듈,정류기용 등 2종",해군군수사령부,국제전기
13884,자주포 일반부품류,기동화력계약팀 (구:19.09.16),덕인산업
13887,다기능접속장치 부품 구매,지휘정찰계약팀 (구:19.09.16),주식회사 월드티엔에스
13928,전기장치부품류,기동화력계약팀 (구:19.09.16),덕인산업
13931,K1전차브래킷트조립체등22종구매,육군종합정비창,현대정밀가스켓
13936,17년 특수무기 케이블조립체류,유도무기계약팀 (구:19.09.16),연합정밀(주)
13962,17년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
14026,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,제9227부대,주식회사 엠제이케이
14028,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,제9227부대,주식회사 중부보안
14032,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,제9227부대,주식회사 엠제이케이
14036,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,제9227부대,주식회사 중부보안
14142,K1전차나사등42종구매,육군종합정비창,진광사
14156,크레인 부품 설치납품(17-2차),육군종합정비창,대명기전
14161,사격통제장치부품류(구매),기동화력계약팀 (구:19.09.16),중앙엠티에스 주식회사
14168,장갑차 전기장치 부품류,기동화력계약팀 (구:19.09.16),대호정기(주)
14192,피스톤 컴플레트 외 5종(압축기 부품),함정계약팀 (구:19.09.16),탑앤케이코리아 주식회사
14195,박격포 고저방향장치부품류,기동화력계약팀 (구:19.09.16),다산기공(주)
14196,자주포 전기전자장치부품류,기동화력계약팀 (구:19.09.16),덕인산업
14224,수중 금속탐지기 3항목 구매(총포),육군군수사령부,피앤비
14339,M장비 배터리(비충전식),통신장비계약팀 (구:19.09.16),스마티온
14402,"밸브 조립체,차단용(76미리함포 부품)",함정계약팀 (구:19.09.16),하이펙 주식회사
14477,자주포 유압장치 부품류,기동화력계약팀 (구:19.09.16),건웅테크 주식회사
14486,밸브조립체 등 31항목 제조(자주포),육군군수사령부,주식회사 태성정밀
14490,"상자,부속품 적재용 등 7항목 제조(자주포)",육군군수사령부,주식회사 비오텍
14567,구동장치부품류,기동화력계약팀 (구:19.09.16),평화정밀
14569,박격포 다리부품류,기동화력계약팀 (구:19.09.16),다산기공(주)
14593,필터류(장갑차),기동화력계약팀 (구:19.09.16),주식회사 서한산업
14628,자주포 기어류,기동화력계약팀 (구:19.09.16),예지산업
14689,M장비 배터리(충전식),통신장비계약팀 (구:19.09.16),스마티온
14718,함내지휘통신체계장비 부품,지휘정찰계약팀 (구:19.09.16),주식회사 에스디텍
14719,구형전차 부품류,기동화력계약팀 (구:19.09.16),대성정밀주식회사
14730,00부대 체육관 신축 관급자재(무대장치) 제조 설치,국군재정관리단,(주)신우이엔지
14911,발전기 유지부품(10kW 통신용),일반장비계약팀 (구:19.09.16),대흥기전(주)
14956,땅굴탐지장비 유지부품 구매,육군본부,금호전기조명(주)
14985,광학장비부품류,기동화력계약팀 (구:19.09.16),(주)이오시스템
14997,전차축소사격 소총거치대 등 3종 제조,국군재정관리단,창진ENG(주)
15007,17년 사무자동화장비(데스크톱PC) 도입사업(리스물건),국군재정관리단,(주)컴트리
15012,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),예지산업
15027,마이크로필터 등 48종 구매(연평도 납품),연평부대,에이치와이컴퍼니
15118,전산장비(데스크톱)설치납품,한미연합군사령부,클린톤전자
15134,2채널 액추에이터 제어기 모듈 1개 구매,제8385부대,투알엘 (2RL)
15194,장비대대 - 호스조립체 등 11품목 구매(17-12),공군제15특수임무비행단,조강테크
15227,5kW 발전기유지부품,일반장비계약팀 (구:19.09.16),현대파워시스템 주식회사
15290,군위성통신체계용 케이블조립체류,통신장비계약팀 (구:19.09.16),시온테크
15338,자주포 유지용 일반부품류,기동화력계약팀 (구:19.09.16),(주)경도
15355,궤도장비부품류,기동화력계약팀 (구:19.09.16),주식회사 아산에스앤테크
15421,격발장치부품류,기동화력계약팀 (구:19.09.16),(주)경도
15427,17년 기관총 주야조준경 부품류(구매),유도무기계약팀 (구:19.09.16),(주)이오시스템
15462,700W 발전기 유지부품,일반장비계약팀 (구:19.09.16),현대파워시스템 주식회사
15463,케이블 조립체류(K1전차),기동화력계약팀 (구:19.09.16),연합정밀(주)
15514,SPS-95K/100K 레이더 부품(구매),지휘정찰계약팀 (구:19.09.16),진성
15536,17년 개인화기주야조준경 부품류(구매),유도무기계약팀 (구:19.09.16),(주)아이펙
15578,K1전차 나사류,기동화력계약팀 (구:19.09.16),건일테크
15597,광학장비부품류(구매),기동화력계약팀 (구:19.09.16),주식회사 보성기업
15640,링크조립체(전차),기동화력계약팀 (구:19.09.16),덕인산업
15766,"제동장치 부품류(전차, 장갑차용)",기동화력계약팀 (구:19.09.16),(주)우진정밀
15798,K계열 기동궤도부품류,기동화력계약팀 (구:19.09.16),디씨에이치(주)
15814,다련장유압장치부품류,기동화력계약팀 (구:19.09.16),삼호정밀
15925,금속제 정류기 구매,국군재정관리단,주식회사 티에스피지인터내셔널
15967,제어장치조립체 및 축 조립체류,기동화력계약팀 (구:19.09.16),대광케이블(주)
16014,교육보조장비용 배터리 6종 구매,국군재정관리단,금강아이티
16108,"제어장치 조립체, 사용자용 등 3종",해군군수사령부,케이-부영
16134,"필트패드, 공기냉각기용",함정계약팀 (구:19.09.16),주식회사 서한산업
16378,장비대대 - 밴드쇼우머신(금속절단기) 구매(17-6),공군제15특수임무비행단,국제안보상사
16465,K1전차 너트구매,육군종합정비창,영진상사
16776,휴대용 금속 탐지기 등 16품목 구매,제9691부대,제이유통
16837,"제어장치 조립체,변속기용 등 1항목 제조(생산, 궤도)",육군군수사령부,창진ENG(주)
16906,장치대 조립체 등 33항목 제조(궤도),육군군수사령부,조은테크
16911,덮개조립체 등 2항목 제조(항공),육군군수사령부,강서실업
16913,동체용 덮개 조립체 등 4항목 구매(항공),육군군수사령부,강서실업
17077,송풍기조립체 등 17항목 구매(물자),육군군수사령부,와이티원
17080,"(17-0006)탐지기, 금속 결함 탐지용, 전기식",공군제17전투비행단,제우스
17157,"브래킷,차량부품용 등 51항목 구매(기장)",육군군수사령부,창진ENG(주)
17288,오일 필터용 소자 1항목 구매(항공),육군군수사령부,주식회사 서한산업
17306,"볼트,기계용 등 708항목 구매(자주포)",육군군수사령부,태창정밀
17412,K55A1자주포 회로카드조립체구매,육군종합정비창,주식회사 애덱스
17531,밸브조립체 등 4항목 구매(자주포),육군군수사령부,주식회사아성금속
17597,2017년 의무장비 오실로스코프 구매,국군의무사령부,주식회사 에버위너
17606,"케이블조립체,전기용 1항목 제조(자주포)",육군군수사령부,주식회사 근일산업
17607,"리드선 조립체,전기용 등 22항목 제조(자주포)",육군군수사령부,세영정기
17662,크레인 부품 설치납품(17-1차),육군종합정비창,풍승
17678,M48전차 베어링등4종구매,육군종합정비창,주식회사 반석기공
17697,K1전차 베어링등10종구매,육군종합정비창,주식회사 오케이 다대
17858,수집안테나/RF부속장비 제작 부품/자재 구매,제3707부대,제이엠
17875,부대개편 관급자재 자동제어시스템 제조설치,국군재정관리단,주식회사 강원브이아이피시스템
17906,00지역 주거시설 관급자재(주차관제장치) 설치납품,제9965부대,주식회사 위쥬테크
17978,"18-00사 관급자재(방송,AV) 제조설치",국군재정관리단,공간미디어(주)
18007,18-00사 관급자재(무대장치) 제조설치,국군재정관리단,주식회사 엔티전기
18031,천궁 다기능레이더 부품(구매)(A),지휘정찰계약팀 (구:19.09.16),(주)에이씨시스템
18043,군위성통신체계(고정/휴대용)부품(구매),통신장비계약팀 (구:19.09.16),대린테크
18068,부대개편 관급자재(크레인) 제조설치,국군재정관리단,주식회사 고려호이스트
18071,18-00사 관급자재(CCTV) 제조설치,국군재정관리단,사단법인 해오름장애인협회
18095,18-00사 관급자재(발전기) 제조설치,국군재정관리단,주식회사 제이씨
18098,"장갑차 부품류(화생방정찰차용 필터, 구매)",기동화력계약팀 (구:19.09.16),티에이치이주식회사
18119,18-00사 관급자재(빌딩자동제어장치) 제조설치,국군재정관리단,주식회사 아워스
18154,상륙돌격장갑차 유지부품,기동화력계약팀 (구:19.09.16),주식회사 경성엠티
18162,18-00사 관급자재(크레인) 제조설치,국군재정관리단,공명환경기계(주)
18194,00사업 관급자재(자동제어시스템) 제조 설치,국군재정관리단,믿음이엔지(ENG)
18368,지상전술 전자전장비 부품2(구매),지휘정찰계약팀 (구:19.09.16),엠씨에스테크 주식회사
18560,K10 신형제독장치 부품,일반장비계약팀 (구:19.09.16),건웅테크 주식회사
18645,국군외상센터 신축 관급자재(기송관시스템),국군수도병원,주식회사 신승에프앤티
18818,중형굴삭기용 독수리발톱집게 등 7종 설치납품,육군 제1군단,정우트레이딩
18862,부대개편 일반지원대대 관급자재(크레인) 제조설치,국군재정관리단,(주) 맑은나라
18893,장갑차 부품(제조),기동화력계약팀 (구:19.09.16),삼호정밀
19139,"부대개편 군수지원A,B대대 관급자재(크레인) 제조설치",국군재정관리단,대영이엔지 주식회사
19146,K계열 전차 부품류(구매),기동화력계약팀 (구:19.09.16),주식회사 경성엠티
19202,냉각기 일체형팬모터 등 71종 구매,공군군수사령부,고려기술상공
19212,(18-147) 감속기 모터 등 9품목,공군제18전투비행단,주식회사 광진
19245,K9자주포 부품키트등2종 구매,육군종합정비창,티케이(T.K)테크
19250,부대개편사업 관급자재(크레인) 제조설치,국군재정관리단,주식회사 라움
19330,국군외상센터 신축 관급자재(엘리베이터) 제조설치,국군재정관리단,주식회사 아남테크서비스
19336,00사령부 관급자재(호이스트크레인)제조설치,국군재정관리단,주식회사 하나산업
19347,"F-16 항전 부품(기억장치, 비행자료기록기용 1종)",공군군수사령부,프로메이트
19366,6군단 관사 캠프님블 신축 관급자재 홈오토시스템,제7856부대,주식회사대호이엔씨
19389,K1전차 캠공이니들베어링 구매,육군종합정비창,진광사
19434,K55자주포 베어링등2종 구매,육군종합정비창,에스밀
19548,K-1전차 변속기부품류(구매),기동화력계약팀 (구:19.09.16),나린코리아
19556,항공기 견인차(TA-1) 부품(조향등 등 34종),공군군수사령부,중앙기업
19620,8사단 부대개편(6개소) 관급자재 크레인,제7856부대,주식회사은광이엔지
19631,8사단 부대개편(6개소) 관급자재 크레인,제7856부대,주식회사은광이엔지
19742,무장장착장비(KMJ-1) 부품(속도계 등 2종),공군군수사령부,조강테크
19792,"조절기 보조조립체,전류용 1종",해군군수사령부,(주)비아이엔씨
19810,K55자주포 파이프조립체 구매,육군종합정비창,대성테크
19822,시동용 발전기 부품(모듈장치 등 7종),공군군수사령부,창진ENG(주)
19896,81밀리박격포 나사 구매,육군종합정비창,금강특수산업 주식회사
19947,전원공급기 조립체 1종,해군군수사령부,주식회사 가온산업
20078,K9자주포 부품키트등3종 구매,육군종합정비창,티케이(T.K)테크
20154,무장장착장비(KMJ-1) 부품(배선장치 등 22종),공군군수사령부,(주)진성월드산업
20175,수집안테나/RE부수장비 부품/자재 구매,제3707부대,영화산업
20177,K1전차 베어링등14종 구매,육군종합정비창,주식회사 오케이 다대
20278,5톤차량 나사등22종 구매,육군종합정비창,대성테크
20343,00부대 관급자재(크레인) 제조설치,국군재정관리단,대진기계
20349,항공등화 부품(유도로 안내 표시등 등 6종),공군군수사령부,이토코리아
20369,10톤차량 변속기제어유닛등2종 구매,육군종합정비창,이지텍
20396,K55자주포 베어링등14종 구매,육군종합정비창,세진테크
20497,부품대대 - AC파워소스/AC전원공급기 등 2품목 구매,공군제15특수임무비행단,씨원
20507,00부대 관급자재(발전기) 제조설치,국군재정관리단,케이피브이(주)
20564,00부대 신축 관급자재(엘리베이터) 제조설치,국군재정관리단,(주)새한엘리베이터
20620,"조절기 보조조립체,전류용 등 2종",해군군수사령부,나우통상
20628,K55자주포 부품키트 구매,육군종합정비창,주식회사 제이알디
20656,K1전차 기어 구매,육군종합정비창,에스지티
20659,K1전차 충전선조립체등4종 구매,육군종합정비창,에스지티
20697,5톤차량 너트등31종 구매,육군종합정비창,조강테크
20702,00지역 주거시설 관급자재(엘리베이터)제조 설치,국군재정관리단,(주)대륜엘리스
20706,잠수함 잠망경 헤드윈도우 부품국산화 개발사업,국군재정관리단,(주)그린광학
20774,K2전차 포신 부품류(구매),기동화력계약팀 (구:19.09.16),중앙엠티에스 주식회사
20798,"모듈,정류기용 등 3종",해군군수사령부,칼라투
20841,"무장장착장비 부품(리테이너, 계전기용 등 32종)",공군군수사령부,(주)진성월드산업
20860,5톤차량 튜브조립체등16종 구매,육군종합정비창,현대정밀가스켓
20893,M48전차 부품키트 구매,육군종합정비창,이지텍
20950,군위성통신단말기(차량용)부품(구매),통신장비계약팀 (구:19.09.16),에스브이에스주식회사
20952,K9자주포 베어링등11종 구매,육군종합정비창,이지텍
20954,K55자주포 베어링등2종 구매,육군종합정비창,주식회사 제이알디
20955,상층대기분석장비(전자모듈 등18종) 구매,공군본부,주식회사 와사비
20997,"기어조립체,감속기용(자주포류)",기동화력계약팀 (구:19.09.16),탑앤케이코리아 주식회사
21185,함정용안테나부품(구매),통신장비계약팀 (구:19.09.16),하이웨이브(주)
21227,자주포 운영용 일반부품류,기동화력계약팀 (구:19.09.16),주식회사 장성 이.피.에스
21276,"K1전차 포신,대포용 부품류(구매)",기동화력계약팀 (구:19.09.16),탑앤케이코리아 주식회사
21279,K계열전차 나사류,기동화력계약팀 (구:19.09.16),대성테크
21312,"금속 탐지기,휴대용 1항목 구매(총포)",육군군수사령부,피앤비
21314,발전기 유지부품(10KW 통신용),일반장비계약팀 (구:19.09.16),주식회사 코암시스템
21380,시스템 스톱워치 등 2종 구매,해군교육사령부,무한씨엔씨
21464,5kw발전기유지부품,일반장비계약팀 (구:19.09.16),현대파워시스템 주식회사
21481,지상전술전자전장비 부품(구매),지휘정찰계약팀 (구:19.09.16),엠씨에스테크 주식회사
21489,"냉각기,유체식,변속기코어 1종",해군군수사령부,마프상사
21523,군위성통신장비(수상함용)부품,통신장비계약팀 (구:19.09.16),모아텍
21552,700W 발전기유지부품,일반장비계약팀 (구:19.09.16),현대파워시스템 주식회사
21588,자주포 유지용부품류,기동화력계약팀 (구:19.09.16),티에이치이주식회사
21645,K55자주포 베어링등3종 구매,육군종합정비창,진광사
21715,K계열 궤도장비 유압장치 부품류(구매),기동화력계약팀 (구:19.09.16),주식회사 명림
21726,오실로스코프 1항목 구매(항공),육군군수사령부,주식회사 에이치투엘테크놀로지
21806,UPS 배터리 검측시스템 설치납품,제3707부대,(주)와튼
21840,최종구동장치조립체류,기동화력계약팀 (구:19.09.16),대성테크
21854,지뢰탐지기 부품(구매),일반장비계약팀 (구:19.09.16),수지홈&테크
21870,회로카드조립체(탐색레이다용),지휘정찰계약팀 (구:19.09.16),주식회사 티앤피
21926,K계열전차 포신 부품류(제조),기동화력계약팀 (구:19.09.16),삼호정밀
21932,"K-9 자주포 포신, 포미 장치부품류(구매)",기동화력계약팀 (구:19.09.16),대현테크
21983,탄피 방출통 조립체(40미리함포 부품),함정계약팀 (구:19.09.16),대린테크
22055,함내지휘통신체계장비 부품,지휘정찰계약팀 (구:19.09.16),주식회사 에스디텍
22126,"K계열 전차(판 조립체, 덮개)",기동화력계약팀 (구:19.09.16),주식회사 아산에스앤테크
22151,18-017 무정전전원장치 배터리,공군제18전투비행단,에스지컴퍼니
22158,회로카드조립체(방공관제레이더) 제조,공군군수사령부,시온테크
22189,항공기타장비 부품(방전램프 등 5종),공군군수사령부,에이치앤주식회사
22195,00여단 부대개편 관급자재(크레인) 제조설치,국군재정관리단,주성테크
22211,마이크 리플렉션 필터 등 31종,해군본부,그린종합사무기
22228,사격통제장치부품류(구매),기동화력계약팀 (구:19.09.16),태륭산업기계
22389,18년 기관총 주야조준경 부품류(구매),유도무기계약팀 (구:19.09.16),주식회사 보성기업
22390,모듈레이터 등 2종,해군 기동함대사령부,대광산업
22412,(18-0069)배터리 콤비절단기외 1품목,공군제17전투비행단,주식회사 제이디글로벌
22414,계전기상자조립체,기동화력계약팀 (구:19.09.16),주식회사 동성전기
22417,"키,브레이크 디스크 드라이브(항공기용)",항공기계약팀 (구:19.09.16),다산기공(주)
22453,K9자주포 너트등70종구매,육군종합정비창,정원사
22510,"항공기 견인차(TA-1) 부품(미러, 사이드 등 55종)",공군군수사령부,엠에스상사
22524,케이블조립체(통신장비용),통신장비계약팀 (구:19.09.16),연합정밀(주)
22525,VRC-946K장치대부품(구매),통신장비계약팀 (구:19.09.16),주식회사 휴니드테크놀러지스
22618,다목적 전술차량 유지부품(K532),일반장비계약팀 (구:19.09.16),건웅테크 주식회사
22622,다목적 전술차량 유지부품(K532),일반장비계약팀 (구:19.09.16),건웅테크 주식회사
22625,K1전차 로크너트등50종구매,육군종합정비창,에이치에스테크
22626,적외선차폐발연체계 모터제어기조립체 소요자재 구매,육군종합정비창,주식회사 세운테크놀로지
22637,K200장갑차 나사등25종구매,육군종합정비창,경일시스템
22639,K9자주포 호스조립체등22종구매,육군종합정비창,주식회사 천명
22640,K9자주포 패드등15종구매,육군종합정비창,이든산업
22641,K9자주포 부품키트등5종구매,육군종합정비창,이든산업
22645,K1전차 우측홀드조립체구매,육군종합정비창,에스지티
22649,K1전차 부품키트등3종구매,육군종합정비창,가온테크
22675,GPS-98K 레이더 부품(구매),지휘정찰계약팀 (구:19.09.16),주식회사 티앤피
22722,구동장치부품류,기동화력계약팀 (구:19.09.16),평화정밀
22751,브레이크시스템 부품류(구매),기동화력계약팀 (구:19.09.16),지승기업
22772,전기장치부품류,기동화력계약팀 (구:19.09.16),덕인산업
