,입찰명,발주기관코드,발주기관,2종_Pick,2종_Remove,7종_Pick,7종_Remove
57,일반물자(차량용 냉동고 등 00종) 구매,LMS,제7789부대,냉동고,,차량,
58,OO연대 CCTV 설치납품,LQG,육군 52보병사단,TV,,CCTV,
59,전산장비구매,UMM,국군재정관리단,전산,,장비,
60,16-덕-2차 경계용카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,CCTV,
61,16-목-경계용카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,CCTV,
62,16-덕-3차 경계용카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,CCTV,
63,렉스턴 에어크리너 등 45항목 구매(해파)(기동),LCF,육군군수사령부,크리너,,기동,
64,00부대 네트워크 장비 구매,LMD,제7821부대,네트워크,,장비,
65,통신장비 노트북(BTCS A1용) 구매,UMM,국군재정관리단,"노트, 노트북",,"장비, 통신장비",
66,00아파트 CCTV 제조 설치납품,LGK,제5897부대,TV,,CCTV,
67,2016년 의무장비(냉장고 시약보관용) 구매,MDG,국군의무사령부,냉장고,,장비,
68,네트워크 장비 구매사업 리스,UMM,국군재정관리단,네트워크,,장비,
69,16-덕-경계용카메라(CCTV) 제조 납품,UMM,국군재정관리단,"TV, 카메라",,CCTV,
70,의무장비(7차) 냉장고 혈액은행용 대형 구매,MDD,국군수도병원,냉장고,,장비,
71,보급창고 CCTV(관급자재) 제조설치 납품,HDG,공군제10전투비행단,TV,,CCTV,
72,교육용장비 구매,MON,국방정신전력원,교육,,장비,
73,항공장비 오실로스코프 구매(물품),LCF,육군군수사령부,"물품, 스코프",,"장비, 항공",
74,00아파트 CCTV제조 설치납품,LGK,제5897부대,TV,,CCTV,
75,의무장비(6차) 치과유니트 및 의자 구매,MDD,국군수도병원,의자,,장비,
76,주둔지 경계용 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
77,16-덕-열영상감시카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,CCTV,
78,교육장비(질량분석기) 구매,UMM,국군재정관리단,교육,,"분석기, 장비",
79,교육장비(질량분석기) 구매,UMM,국군재정관리단,교육,,"분석기, 장비",
80,네트워크 장비 구매,UMM,국군재정관리단,네트워크,,장비,
81,포병대 시설 CCTV 제조/설치,SEE,제9해병여단,TV,,CCTV,
82,인쇄장비(판출력기 등 2종) 구매설치,UMM,국군재정관리단,인쇄,,장비,
83,000사업 CCTV 제조설치,MDS,제3707부대,TV,,CCTV,
84,3분기 교육예산(교육장비 등) 구매,LKQ,육군항공학교,교육,,장비,
85,도식교보재 제작 장비 구매,LCM,육군교육사령부,교보재,,장비,
86,도식교보재 제작 장비 구매,LCM,육군교육사령부,교보재,,장비,
87,교육용 측량장비세트 구매,LFN,육군3사관학교,교육,,장비,
88,마이크로필름 복사기 구매,MCS,국방부계룡대근무지원단,복사,,마이크,
89,교육장비(질량분석기) 구매,UMM,국군재정관리단,교육,,"분석기, 장비",
90,교육장비(질량분석기) 구매,UMM,국군재정관리단,교육,,"분석기, 장비",
91,00부대 인쇄 및 전자출판장비 설치 납품,MDC,제1363부대,인쇄,,장비,
92,교육장비(초자기구세척기 등 9종) 구매,UMM,국군재정관리단,교육,,장비,
93,창조 12차 장비도입(일체형PC)사업 구매,UMM,국군재정관리단,PC,,장비,
94,16년 경계용 CCTV 추가설치,MDK,국군수송사령부,TV,,CCTV,
95,경계용 CCTV 제조 설치납품,LCP,육군항공사령부,TV,,CCTV,
96,경계용 CCTV 제조 설치납품,LCP,육군항공사령부,TV,,CCTV,
97,경계용 CCTV 제조 설치납품,LCP,육군항공사령부,TV,,CCTV,
98,경계용 CCTV 제조 설치납품,LCP,육군항공사령부,TV,,CCTV,
99,16년 전산장비 구매(PC),UMM,국군재정관리단,"PC, 전산",,장비,
100,창조 12차 장비도입(네트워크 장비교체 등) 사업 구매,UMM,국군재정관리단,네트워크,,장비,
101,창조 12차 장비도입(주전산기 등) 사업 구매,UMM,국군재정관리단,전산,,장비,
102,"실린더 조립체, 공기식, 잠수장비용 등 2종",SCF,해군군수사령부,실린더,,장비,
103,에어컨 압축기 등 7종,SDQ,해군제2수리창,에어컨,,압축기,
104,운전교육 차량용 시뮬레이터 구매설치,UMM,국군재정관리단,교육,,"시뮬레이터, 차량",
105,16년 사무자동화장비(프린터) 도입사업(리스물건),UMM,국군재정관리단,프린터,,장비,
106,16년 정보화교육장 장비 교체사업(리스물건),UMM,국군재정관리단,교육,,장비,
107,지능형 CCTV 제조설치,MDS,제3707부대,TV,,CCTV,
108,16-해-중계소 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
109,16-해-기계실 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
110,16-해-기계실(00부대) CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
111,TV모듈레이터 2EA,SCK,해군교육사령부,TV,,모듈레이터,
112,열상 장비(TAS-970K) 회로카드조립체 제조(물품),LCF,육군군수사령부,물품,,장비,
113,TV 증폭기 메인 유니트 7개,SCH,해군작전사령부,TV,,증폭기,
114,민통선 경계용 CCTV 설치납품,LHN,제7보병사단,TV,,CCTV,
115,항공부속 덮개 조립체 등 7항목 제조(물품),LCF,육군군수사령부,"덮개, 물품",,항공,
116,수위측정기 기압센서 등 2항목 구매(물품),LCF,육군군수사령부,물품,,"센서, 측정기",
117,위성장비 전원공급기 등 4항목 구매(물품),LCF,육군군수사령부,물품,,"공급기, 장비",
118,`16-00부대 CBT교육장비(HD카메라 등 5종) 구매,MDQ,국군의무학교,"교육, 카메라",,장비,
119,"덮개,차량구성품용 등 4항목 제조(궤도)",LCF,육군군수사령부,덮개,,차량,
120,16-해-변전실 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
121,105-3대대 도난방지 CCTV 10개소 설치,LKM,제2632부대,TV,,CCTV,
122,항공부속 브라켓 등 2항목 제조(물품),LCF,육군군수사령부,물품,,항공,
123,항공부속 오링 등 14항목 구매(물품),LCF,육군군수사령부,물품,,항공,
124,항공부속 배선장치 등 14항목 구매(물품),LCF,육군군수사령부,물품,,"장치, 항공",
125,00부대 CCTV 제조설치(16-47),LGT,제2307부대,TV,,CCTV,
126,00아파트 신축 CCTV 제조설치(16-28),LGT,제2307부대,TV,,CCTV,
127,감시장비  방향조정 조립체 등 21항목 구매(물품),LCF,육군군수사령부,물품,,"감시장비, 장비",
128,항공부속 연결기.로드엔드용 등 3항목 구매(물품),LCF,육군군수사령부,물품,,"연결기, 항공",
129,야전교육용 방송장비(15종) 구매,UMM,국군재정관리단,교육,,"방송, 장비",
130,16년 해병대 사무자동화장비(노트북) 도입,UMM,국군재정관리단,"노트, 노트북",,장비,
131,네트워크장비 교체사업,UMM,국군재정관리단,네트워크,,장비,
132,2/4분기 교육예산(교육장비 기가폰 등 5종),LFR,육군기계화학교,교육,,"기가폰, 장비",
133,인쇄장비(디지털인쇄기 등 3종)구매설치,UMM,국군재정관리단,인쇄,,장비,
134,노트북 등 정신교육용 장비 4종 구매,UMM,국군재정관리단,"교육, 노트, 노트북",,장비,
135,통신장비용 포장대 등 3항목 제조(물품),LCF,육군군수사령부,물품,,"장비, 통신장비",
136,'16년  판매장비(냉장고/냉동고) 제조,UMM,국군재정관리단,"냉동고, 냉장고",,장비,
137,2분기 교육예산(교육장비) 구매 의뢰,LKQ,육군항공학교,교육,,장비,
138,경계용 CCTV 교체 사업,UMM,국군재정관리단,TV,,CCTV,
139,구내통신장비 케이블조립체 등 6항목 제조(물품),LCF,육군군수사령부,물품,,"장비, 통신장비",
140,16년 사무자동화장비(데스크톱PC) 도입사업(리스물건),UMM,국군재정관리단,PC,,장비,
141,상반기 통신장비 유지물품 구매,MDI,제7016부대,물품,,"장비, 통신장비",
142,무전기 원격조정기 등 2종,SCF,해군군수사령부,무전기,,조정기,
143,마이크로 스위치상자 47EA,SCF,해군군수사령부,상자,,마이크,
144,위성장비 케이블조립체 등 4항목 제조(물품),LCF,육군군수사령부,물품,,장비,
145,"덮개,조립식,차체용 등 172항목 구매(기장)",LCF,육군군수사령부,덮개,,차체,
146,2016년 의무장비(침대자동식 중환자실용),MDG,국군의무사령부,침대,,장비,
147,2016년 의무장비(침대자동식 중환자실용),MDG,국군의무사령부,침대,,장비,
148,2016년 의무장비(침대자동식 중환자실용),MDG,국군의무사령부,침대,,장비,
149,2016년 의무장비(침대자동식 중환자실용),MDG,국군의무사령부,침대,,장비,
150,"교육장비, 비품 등 15종 구매",LFC,육군훈련소,"교육, 비품",,장비,
151,경계력 보강 CCTV 등 구매,LPG,제5보병사단,TV,,CCTV,
152,13-본-국대-01 00학교 이전 자동소화장치 제조설치,UMM,국군재정관리단,소화,,장치,
153,00지역 CCTV 설치납품,LPG,제5보병사단,TV,,CCTV,
154,00지역 CCTV 설치납품,LPG,제5보병사단,TV,,CCTV,
155,00지역 CCTV 설치납품,LPG,제5보병사단,TV,,CCTV,
156,교육장비용 배터리(6종) 구매,UMM,국군재정관리단,교육,,장비,
157,견인장치등 16항목 구매(물품),LCF,육군군수사령부,물품,,장치,
158,14-본-육-10 00지역 아파트 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
159,네트워크 장비(TAP)등 3품목,SFC,제9691부대,네트워크,,장비,
160,교육장비 15종 구매 설치,UMM,국군재정관리단,교육,,장비,
161,마이크로 프로세스 예비품 셋트 등 18종,SCF,해군군수사령부,비품,,마이크,
162,의무장비(혈액용 냉동고) 구매,MDJ,국군대전병원,냉동고,,장비,
163,`16-00부대 교육장비(시뮬레이션 교육비품) 구매,MDQ,국군의무학교,"교육, 비품",,장비,
164,16-031 항공과학고 부교재 35품목,HCM,공군교육사령부,교재,,항공,
165,의무장비(4차) 소독물품포장기 구매,MDD,국군수도병원,물품,,장비,
166,"세탁기,트레일러탑제식",EHD,물자계약팀,세탁기,,트레일러,
167,`16-00부대 교육장비비(RGB리피터 등 8종) 구매,MDQ,국군의무학교,교육,,장비,
168,시뮬레이터 자이로스코프,HCQ,공군제5공중기동비행단,스코프,,시뮬레이터,
169,16-잠수함 전투복 제조납품,UMM,국군재정관리단,전투복,,잠수함,
170,교육용 패킷 분석장비 라이선스 구매,MCM,4284부대,교육,,장비,
171,1/4분기 교육예산(교육장비 등 9건),LFR,육군기계화학교,교육,,장비,
172,천막수리 재봉기 1종,SCF,해군군수사령부,천막,,재봉기,
173,지뢰제거작전 보호의 등 장비구매,LRC,제7862부대,보호의,,장비,
174,00지역 주거시설 관급자재 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
175,군단주둔지/통신소 경계용 CCTV 제조설치,LHK,제2군단,TV,,CCTV,
176,군단주둔지/통신소 경계용 CCTV 제조설치,LHK,제2군단,TV,,CCTV,
177,군단주둔지/통신소 경계용 CCTV 제조설치,LHK,제2군단,TV,,CCTV,
178,군단주둔지/통신소 경계용 CCTV 제조설치,LHK,제2군단,TV,,CCTV,
179,oo부대 방송장비 구매 및 CCTV장비 설치납품,LCH,특수전사령부,TV,,"CCTV, 방송, 장비",
180,00군단 차기다련장 신축 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
181,204항공대대 CCTV 구내,LGK,제5897부대,TV,,"CCTV, 항공",
182,훈련장 CCTV 설치납품,LHM,제15보병사단,TV,,CCTV,
183,인쇄장비 2종 구매,UAC,국방출판지원단,인쇄,,장비,
184,1891부대 부대비품(해제장치세트 등 151건) 구매,LQP,제1891부대,"부대비품, 비품",,장치,
185,청안예비군훈련대 영상모의사격장 장비 추가구매,LHR,육군 제37보병사단,가구,,장비,
186,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,핸드토키,,"장비, 통신장비",
187,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,핸드토키,,"장비, 통신장비",
188,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,핸드토키,,"장비, 통신장비",
189,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,핸드토키,,"장비, 통신장비",
190,육성-괴산지역 1대대 장비류 구매(핸드토키),LHR,육군 제37보병사단,핸드토키,,장비,
191,재투자 의무장비 구매(4차) - 침대자동식 응급실용,MDJ,국군대전병원,침대,,장비,
192,정보교 교육용 초경량 비행장치 무인 멀티콥터 구매,LMH,제7군단,교육,,장치,
193,정보교 교육용 초경량 비행장치 무인 멀티콥터 구매,LMH,제7군단,교육,,장치,
194,정보교 교육용 초경량 비행장치 무인 멀티콥터 구매,LMH,제7군단,교육,,장치,
195,정보교 교육용 초경량 비행장치 무인 멀티콥터 구매,LMH,제7군단,교육,,장치,
196,정찰용 UAV중대 신축 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
197,"교육비품 구매(기가폰, 무전기)",LGK,제5897부대,"교육, 무전기, 비품",,기가폰,
198,전자표적장비(모니터 회로등 12종) 부품교체,MCT,국군체육부대,모니터,,장비,
199,17년 지형분석 장비 구매(3D 모니터 등 5종),MFL,합동참모본부,모니터,,장비,
200,교육훈련용 기가폰 구매,LGQ,제36보병사단,교육,,기가폰,
201,정신교육장비(스피커 등 7종) 제조설치,UMM,국군재정관리단,교육,,장비,
202,정신교육 장비구매,LCG,육군본부,교육,,장비,
203,CCTV CAMERA POLE 보강공사,SCU,해군 기동함대사령부,TV,,CCTV,
204,전산 부수장비 4종 구매,MCR,국방대학교,전산,,장비,
205,00부대 외곽 CCTV 제조설치,LGS,육군 제8군단,TV,,CCTV,
206,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,핸드토키,,"장비, 통신장비",
207,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,핸드토키,,"장비, 통신장비",
208,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,핸드토키,,"장비, 통신장비",
209,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,핸드토키,,"장비, 통신장비",
210,00지역 CCTV 설치납품,LNS,제55보병사단,TV,,CCTV,
211,00지역 CCTV 설치납품,LNS,제55보병사단,TV,,CCTV,
212,00지역 CCTV 설치납품,LNS,제55보병사단,TV,,CCTV,
213,00학교 취약시설 CCTV 제조설치납품,LFN,육군3사관학교,TV,,CCTV,
214,교육용 드론 구매,SCK,해군교육사령부,교육,,드론,
215,교육용 드론 구매,SCK,해군교육사령부,교육,,드론,
216,교육용 드론 구매,SCK,해군교육사령부,교육,,드론,
217,폭발물탐지기 소모성물품 구매,SFM,제3170부대,물품,,탐지기,
218,2017년 대구병원 CCTV 구매,MDG,국군의무사령부,TV,,CCTV,
219,2017년 구리병원 CCTV 구매,MDG,국군의무사령부,TV,,CCTV,
220,17-00창 노후 경계 CCTV 교체 사업,UMM,국군재정관리단,TV,,CCTV,
221,17-00원 외곽경계 CCTV 제조 설치,UMM,국군재정관리단,TV,,CCTV,
222,17-목-합동생활관 CCTV 구매/설치,SCR,해군제3함대사령부,TV,,CCTV,
223,"공병장비 부수기재(크라샤, 채버켓)구매",LQG,육군 52보병사단,공병,,장비,
224,사격보조장치(거치대) 제작,SFC,제9691부대,거치대,,장치,
225,체육관 신축 관급자재(무대장치) 제조 설치(2),UMM,국군재정관리단,체육,,장치,
226,통신장비 노트북 구매,UMM,국군재정관리단,"노트, 노트북",,"장비, 통신장비",
227,CCTV 세트 제조 설치,HDS,공군미사일방어사령부,TV,,CCTV,
228,실내체육관 신축 관급자재(태양광발전장치) 제조설치,UMM,국군재정관리단,체육,,장치,
229,실내체육관 방송장비 제조설치,UMM,국군재정관리단,체육,,"방송, 장비",
230,차량 후방카메라 설치납품,LKT,제1989부대,카메라,,차량,
231,재투자 의무장비 구매(3차) - 침대자동식 응급실용,MDJ,국군대전병원,침대,,장비,
232,후반기 안전장비 및 안전장구 구매,HCF,공군군수사령부,장구,,장비,
233,2017년 의무장비 냉장고 혈액은행용 대형 구매,MDG,국군의무사령부,냉장고,,장비,
234,2017년 의무장비 냉장고시약보관용 구매,MDG,국군의무사령부,냉장고,,장비,
235,2017년 의무장비 소독물품포장기 등 2건 구매,MDG,국군의무사령부,물품,,장비,
236,경계작전용 CCTV 모니터 구매,LDG,육군 탄약지원사령부,"TV, 모니터",,CCTV,
237,경계작전용 CCTV 모니터 구매,LDG,육군 탄약지원사령부,"TV, 모니터",,CCTV,
238,00부대 CCTV 노후교체 및 보강,MDR,제9965부대,TV,,CCTV,
239,(17-135) 광케이블 측정기,HDN,공군제18전투비행단,광케이블,,측정기,
240,"온도조절기,유량제어용 등 34품목",HCC,해군제1수리창,온도조절기,,조절기,
241,경계작전용 CCTV 모니터 구매,LDG,육군 탄약지원사령부,"TV, 모니터",,CCTV,
242,경계작전용 CCTV 모니터 구매,LDG,육군 탄약지원사령부,"TV, 모니터",,CCTV,
243,4분기 교육예산(장비/비품/재료비) 구매,LKQ,육군항공학교,"교육, 비품",,장비,
244,재투자 의무장비 구매(2차) - 치과유니트 및 의자,MDJ,국군대전병원,의자,,장비,
245,2017년 의무장비 침대 자동식 응급실용) 구매,MDG,국군의무사령부,침대,,장비,
246,재투자 의무장비 구매(냉장고 시약보관용),MDD,국군수도병원,냉장고,,장비,
247,재투자 의무장비 구매(초저온 냉장고),MDD,국군수도병원,냉장고,,장비,
248,재투자 의무장비 구매(냉장고 혈액은행용 대형),MDD,국군수도병원,냉장고,,장비,
249,00지역 경계용 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
250,교육기관 모의수사실습 영상장비 구매,LGD,육군종합행정학교,교육,,장비,
251,3분기 실험장비 유지물품 구매,LFN,육군3사관학교,물품,,장비,
252,경계용 CCTV 제조 설치,UMM,국군재정관리단,TV,,CCTV,
253,경계용 CCTV 제조 설치,UMM,국군재정관리단,TV,,CCTV,
254,경계용 CCTV 제조 설치,UMM,국군재정관리단,TV,,CCTV,
255,경계용 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
256,경계용 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
257,00부대 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
258,00부대 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
259,00부대 CCTV 제조설치,UMM,국군재정관리단,TV,,CCTV,
260,후반기 부대비품(통신장비) 및 통신운영물품 구매사업,MDR,제9965부대,"물품, 부대비품, 비품",,"장비, 통신장비",
261,2017년 조달 의무장비(냉장고 혈액은행용 대형) 구매,MDG,국군의무사령부,냉장고,,장비,
262,무선마이크 송수신기 등10종,SCH,해군작전사령부,수신기,,마이크,
263,가상현실 시뮬레이터 교육장비 구매,LGD,육군종합행정학교,교육,,"시뮬레이터, 장비",
264,17-통합건물(화악) 관급자재(CCTV) 제조 설치,UMM,국군재정관리단,TV,,CCTV,
265,17-본-공-8 다목적강당 신축공사 CCTV 제조/설치,HCM,공군교육사령부,TV,,CCTV,
266,교육용 IT장비(노트북 등 9종) 구매설치,UMM,국군재정관리단,"교육, 노트, 노트북",,장비,
267,17-디지털 고속인쇄기(차량장착) 구매설치,UMM,국군재정관리단,인쇄,,차량,
268,17-경계작전시설 통신공사 관급자재(CCTV) 제조 설치,UMM,국군재정관리단,TV,,CCTV,
269,몰래카메라 탐지기 등 9종,SCF,해군군수사령부,카메라,,탐지기,
270,카메라(CCTV) 72대 등 10종 구매,SCI,제9121부대,"TV, 카메라",,CCTV,
271,강릉병원 CCTV 노후 교체 계약,MDG,국군의무사령부,TV,,CCTV,
272,3분기 교육장비 및 재료비 구매,LKQ,육군항공학교,교육,,장비,
273,마이크로 스위치상자 51EA,SCF,해군군수사령부,상자,,마이크,
274,"실린더조립체, 공기식, 잠수장비용 등 5종",SCF,해군군수사령부,실린더,,장비,
275,마이크로 프로세스 예비품 셋트 1종,SCF,해군군수사령부,비품,,마이크,
276,'17년 지형분석장비 물품 구매설치,MDP,한미연합군사령부,물품,,장비,
277,군숙소 CCTV 설치납품,LPG,제5보병사단,TV,,CCTV,
278,17년 2/4분기 교육장비/교육비품 구매,LGC,육군학생군사학교,"교육, 비품",,장비,
279,공병장비 구매 / 납품(굴삭기 크라샤 2종),LKT,제1989부대,공병,,"굴삭기, 장비",
280,17년 판매장비 비품(진열대류) 제조납품,UMM,국군재정관리단,비품,,장비,
281,17년 판매장비 비품(탁자) 제조납품,UMM,국군재정관리단,비품,,장비,
282,전산운영용품 및 전산부수장비 구매,LMD,제7821부대,전산,,장비,
283,운전교육용 시뮬레이터 구매설치,UMM,국군재정관리단,교육,,시뮬레이터,
284,운전교육용 시뮬레이터 구매설치,UMM,국군재정관리단,교육,,시뮬레이터,
285,운전교육용 시뮬레이터 구매설치,UMM,국군재정관리단,교육,,시뮬레이터,
286,17-00지역 신축공사 관급자재(CCTV) 제조설치,UMM,국군재정관리단,TV,,CCTV,
287,00부대 전산분야 장비 설치납품,MDC,제1363부대,전산,,장비,
288,교육장비(Benchtop NMR 등 9종) 구매,UMM,국군재정관리단,교육,,장비,
289,운전교육용 시뮬레이터 구매설치,UMM,국군재정관리단,교육,,시뮬레이터,
290,운전교육용 시뮬레이터 구매설치,UMM,국군재정관리단,교육,,시뮬레이터,
291,운전교육용 시뮬레이터 구매설치,UMM,국군재정관리단,교육,,시뮬레이터,
292,공군교육사령부 이동형 발전기(30kw) 제조 설치,HCM,공군교육사령부,교육,,발전기,
293,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,SFD,제9227부대,TV,,"CCTV, 장치",
294,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,SFD,제9227부대,TV,,"CCTV, 장치",
295,해안주둔지 경계초소 신축 CCTV 장치 구매 설치,SFD,제9227부대,TV,,"CCTV, 장치",
296,해안주둔지 경계초소 신축 CCTV 장치 구매 설치,SFD,제9227부대,TV,,"CCTV, 장치",
297,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,SFD,제9227부대,TV,,"CCTV, 장치",
298,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,SFD,제9227부대,TV,,"CCTV, 장치",
299,해안주둔지 경계초소 신축 CCTV 장치 구매 설치,SFD,제9227부대,TV,,"CCTV, 장치",
300,해안주둔지 경계초소 신축 CCTV 장치 구매 설치,SFD,제9227부대,TV,,"CCTV, 장치",
301,차폐장치(덮개) 등 55항목 제조(기장),LCF,육군군수사령부,덮개,,장치,
302,창조축소형 장비도입(네트워크 장비)사업,UMM,국군재정관리단,네트워크,,장비,
303,창조축소형 장비도입(주 전산기)사업,UMM,국군재정관리단,전산,,장비,
304,창조축소형 장비도입(일체형PC)사업,UMM,국군재정관리단,PC,,장비,
305,"정보통신장비(PC, 모니터) 구매사업",UMM,국군재정관리단,"PC, 모니터",,"장비, 통신장비",
306,"상자,부속품 적재용 등 7항목 제조(자주포)",LCF,육군군수사령부,상자,,자주포,
