,입찰명,발주기관,낙찰자(상호)
16460,특정 휘장류 제조 구매,수도방위사령부,신우
17241,17-백령도 도서전투부식 구매,제9196부대,(유)목양
17762,00부대 음식물쓰레기 처리용역,제1862부대,리더
17818,일반우유 등 18종,해군작전사령부,빌리브유통협동조합
17842,체력단련장 식자재(배추포기김치 등 5품목) 구매,제9691부대,농업회사법인 약속식품주식회사
17863,일반우유 등 21종,해군작전사령부,서진유통
18046,도서 (아몬드 등 84종) 구매,제8385부대,천일서점
19580,18-제주-도서전투부식 구매,제9해병여단,주식회사우정상사
19795,특수피복(폭발물처리반 작전복 등 4종) 구매,해군군수사령부,다보상사
20084,지휘관 및 주임원사 휘장류 제조,육군본부,신명
20472,휘장류 및 포제류 제조 납품,육군사관학교,성지EMB
20474,체력단련장 식자재 구매,육군인사사령부,한샘유통 주식회사
21852,흉장 및 휘장류 24종,공군군수사령부,지우실업 주식회사
22942,시리얼(초코맛후레이크),급식유류계약팀,동서식품주식회사
23177,18년 포제휘장류,물자계약팀,주식회사 킴블스
23197,18년 철제휘장류,물자계약팀,두원(DO1)
23364,시리얼(옥수수맛후레이크),급식유류계약팀,동서식품주식회사
24117,휘장류(수색취장등 17품목),제3283부대,군장코퍼레이션
24589,'18년 복지회관 및 체력단련장 식자재 통합구매,특수전사령부,주식회사 현대그린푸드
25182,도서(블록체인 애플리케이션 개발) 등 333종 구매,해군교육사령부,주식회사 진성하이텍
25407,00지역 음식물쓰레기 위탁처리 용역,육군항공사령부,송원농장
25685,특정지역 휘장류(마크 등 11종) 제조,국군재정관리단,성지EMB
26230,18년 백령도 도서전투부식 구매 납품,제9196부대,제일공사
26630,일반우유 등 14종,해군작전사령부,서진유통
27427,병영도서관 독서카페 도서 구매,제3보병사단,시은인터내셔날
27769,도서(밥보다 책 등 445종) 구매,해군교육사령부,대성
27928,도서전투부식(생수 등 24품목)구매,연평부대,한화호텔앤드리조트 주식회사
27999,도서(설탕의 세계사 등 109종)구매,제8385부대,유진물산
28598,19년 후반기 병영도서관 및 독서카페 희망도서 구매,제15보병사단,잉카
28940,병영도서관 및 독서카페 도서 구매,제6128부대,영림상사
29417,체력단련장 식자재 구매(4개소),육군인사사령부,한샘유통 주식회사
29766,도서(침묵의 봄) 등 606품목 구매,제9691부대,다판다 주주마켓
30018,지휘관 및 주임원사 휘장류 제조,육군본부,효승정밀
30360,'19년 병영도서관 및 독서카페 도서 구매,제7보병사단,NS산업
30414,병영도서관/독서카페 도서구매,제11기동사단,주식회사 원경
31251,병영도서관 및 독서카페 도서 구매,제3보병사단,이터널
31782,19년 포제휘장류,물자계약팀,주식회사 플라이쿱
31823,일반우유 등 13종,해군작전사령부,아르테지오
31901,백김치(일반경쟁),급식유류계약팀,세광식품(주)
31902,오이소박이(일반경쟁),급식유류계약팀,세광식품(주)
31903,갓김치(일반경쟁),급식유류계약팀,세광식품(주)
31904,파김치(일반경쟁),급식유류계약팀,(주)늘푸른
32252,19년 철제휘장류,물자계약팀,좋아실업 주식회사
32820,시리얼(초코맛후레이크),급식유류계약팀,(주)씨알푸드
32821,시리얼(옥수수맛 후레이크),급식유류계약팀,농심 켈로그 주식회사
33974,'19년 체력단련장 등 식자재 구매,제8385부대,하나
34752,19년 체력단련장 식자재 구매,국군복지단,주식회사 현대그린푸드
34941,19년 도서전투부식 구매 납품,제9196부대,(주)앤에스푸드
35413,"체력단련장 (계룡,구룡,자운대) 주류 구매",육군인사사령부,유한회사 대한주류상사
35440,`21년~`22년 음식물쓰레기 위탁처리 용역,공군작사근무지원단,아라환경
35478,일반우유 등 25종,해군작전사령부,시소커뮤니케이션
36484,"도서 ""아몬드"" 등 59종",해군 기동함대사령부,주식회사 디엘에스(DLS)
36582,병영도서관 및 독서카페 도서구매,제8278부대,한솔컴퍼니
36890,도서전투부식(생수 등 20품목) 구매,연평부대,(주)청우식품
37566,병영도서관 및 독서카페 도서 구매,제28보병사단,칼디
37806,00부대 병영도서관 / 독서카페 도서구매,수도기계화보병사단,주식회사 원창토탈
37996,병영도서관 독서카페 도서구입R,제8기동사단,파도컴퍼니
38027,지휘관 및 주임원사 휘장류 제조,육군본부,시흥용사촌안흥합성 주식회사
38627,병영도서관 및 독서카페 도서구매,제17보병사단,매직트리
38685,병영도서관 및 독서카페 도서 구매,제6128부대,엠에스시스템
38984,파김치(일반경쟁),급식유류계약팀,세광식품(주)
39004,오이소박이(일반경쟁),급식유류계약팀,농업회사법인 한백냉장식품 주식회사
39972,백김치(일반경쟁),급식유류계약팀,농업회사법인 유한회사 일품김치
39973,갓김치(일반경쟁),급식유류계약팀,농업회사법인 유한회사 일품김치
40590,종교시설 신축공사 관급자재(한식창호) 제조 설치,국군재정관리단,유한회사성지산업
40685,00부대 음식물쓰레기 처리 임차(20-16),제2307부대,주식회사 우신이엔지
40821,20년 포제휘장류,물자계약팀,한빛금속
40845,20년 철제휘장류,물자계약팀,주식회사 두원
40892,휘장류 5종 제조 납품,제3283부대,주식회사 부창산업
41484,도서(침묵의 봄 등 61품목) 구매,제9해병여단,도남서점
42308,'20년 음식물쓰레기 처리기 임차용역,제15보병사단,(주)콘포테크
42533,계급장 및 흉장/휘장류,공군군수사령부,좋아실업 주식회사
42809,체력단련장(3개소) 주류구매,육군인사사령부,유한회사 대한주류상사
43021,"스프링,나선형,압축등64항목일반제조처(총포)",육군군수사령부,서경켐텍
43035,음식물쓰레기 위탁처리 용역(A-20001),제5보병사단,리더
43234,도서전투부식 스팸 등 11품목 구매,제9181부대,에스앤씨(SNC)
43668,20년 백령도(도서전투부식) 구매 납품,제9196부대,(주)동진푸드
43742,음식물 쓰레기 처리 용역,제9691부대,주식회사 성우환경
44351,병영도서관/독서카페 도서 구매,제1군수지원사령부,에이치제이 주식회사
45361,병영도서관 및 독서카페 도서 구매,제28보병사단,GSJ종합상사
45691,00부대 민간위탁 급식시설 용역계약,육군훈련소,주식회사 풀무원푸드앤컬처
45960,병영도서관 및 독서카페 도서구매,육군 탄약지원사령부,투원코리아
46216,21년 병영도서관 및 독서카페 도서 구매(r),제8기동사단,소영프로젝트
46420,체력단련장 두절건새우 등 144종 구매,제8385부대,청아철물설비
46693,병영도서관 및 독서카페 도서구입,제17보병사단,케이이에스
47105,체력단련장 식자재 가지 등175품목 구매,제9691부대,(주)이브릿지
47166,(도서)커피인문학 등 232종 구매,해군작전사령부,동하툴
47418,21년 병영도서관 및 독서카페 도서 구매,제25보병사단,아이티씨(주)
48365,도서(아몬드 등 66종) 구매,제5738부대,광장서점문구
48498,공군 전장망 소스코드 취약점분석체계 교체사업,국군재정관리단,(주)네오플러스
49163,체력단련장 운영용 주류 구매,육군인사사령부,동산주류상사 주식회사
49497,21- 기타특수임무피복류 [특수요원 작전복],국군재정관리단,두진양행(주)
49732,"흉장, 휘장 및 비행피복 계급장류",공군군수사령부,주식회사 플라이쿱
50039,탁구대 등 9종(인사과 체력단련용품),제7001부대,나우통상
50421,포제계급장 및 병과휘장류,공군군수사령부,중앙에이앤비
50727,철제 병과휘장류,공군군수사령부,상신비앤비
51535,'21년 백령도(도서전투부식) 구매 납품,제9196부대,아름상사
51846,00비 간부식당 식자재(양곡류 및 기타품목) 납품 계약,공군제18전투비행단,주식회사 푸드밀
51943,'23년 부대계약(1~3월) 부식(일반품목) 구매,제2군수지원여단,(주)디아이
51977,'23년 1~2월 부대급식계약(일반품목),육군제53보병사단,(주)푸드머스
52004,'23년 1~2월 부대계약 부식 구매(일반품목),육군교육사령부,주식회사 아이
52661,'22년 12월 부대급식계약(일반품목),육군제53보병사단,성도교역
52699,22~23년 체력단련장 식자재 구매(전라권),육군인사사령부,주식회사 푸드앤하우스
52829,22년 병영도서관 및 독서카페 도서 구매,육군 탄약지원사령부,성수산업
52839,후반기 병영도서관 및 독서카페 도서구매,제9보병사단사령부,이도조경
53003,라면조리기 등 2품목 구매(도서지역),제9196부대,소서민
53080,'22년 지휘관 및 주임원사 휘장류 제조,육군본부,주식회사 플라이쿱
53093,'22~'23년 체력단련장 식자재 구매(경남권),육군인사사령부,수만상사
53094,'22~'23년 체력단련장 식자재 구매(경북권),육군인사사령부,씨제이프레시웨이 주식회사
53095,'22~'23년 체력단련장 식자재 구매(충청권),육군인사사령부,한샘유통 주식회사
53096,'22~'23년 체력단련장 식자재 구매(경기권),육군인사사령부,씨제이프레시웨이 주식회사
53100,'22년 지휘관 및 주임원사 휘장류 제조,육군본부,주식회사 플라이쿱
53109,22년 병영도서관 및 독서카페 도서 구매.,제36보병사단,정민솔루션
53346,22-1차 병영도서관/독서카페 도서 구매,제22보병사단,움트리
53353,22년 11~12월 부대조달 급식계약(일반경쟁품목),제5보병사단,주식회사 현대그린푸드
53395,병영도서관 및 카페 도서 구매,제11기동사단,이수컴퍼니
53456,00부대 병영도서관 및 독서카페 도서 구매,지상작전사령부,동이유통
53612,22년 11월 부대급식품목(일반품목),육군제53보병사단,주식회사 삼마기업
53878,독서카페용 도서 구매,제9181부대,이엘코리아
53903,22-3차 10·11·12월 부대조달 식자재(일반 경쟁)계약,제3보병사단,주식회사 현대그린푸드
53989,'22년 10~12월 부대계약 부식 구매(일반품목),육군교육사령부,주식회사 현대그린푸드
54123,'22년 10월 부대급식(일반품목),육군제53보병사단,삼성웰스토리 (주)
54245,10급양대 급식유통센터 기타유지물자 구매,제1군수지원사령부,체리유통
54352,22년 9~10월 부대조달 급식계약(일반경쟁),제5보병사단,주식회사 현대그린푸드
54567,폭발물처리반 작전복 등 2종 구매,해군군수사령부,태건
54615,22년 9월 부대급식품목(일반품목),육군제53보병사단,(주)푸드머스
54659,생수 등 25품목 구매(도서전투부식),연평부대,주식회사 푸드나무
54691,병영도서관 및 독서카페 도서 구매,제9181부대,(주)씨티원서비스
54723,병영도서관/독서카페 도서구매,제1군수지원사령부,실크로드
55007,22년 병영도서관 독서카페 도서 구매,제8기동사단,토리컴퍼니
55039,22-2차 8·9월 부대조달 식자재(일반 경쟁) 조달계약,제3보병사단,씨제이프레시웨이 주식회사
55046,22년 8월 부대조달 급식푸목(일반품목) 구매,제1989부대,주식회사 현대그린푸드
55058,22년 8월 부대급식품목(일반),육군제53보병사단,씨제이프레시웨이 주식회사
55232,병영도서관 및 독서카페 병영도서 구매(22-060),수도방위사령부,시현문고&교재
55384,도서류 양들의 침묵 등 84종 구매 납품,제3283부대,초록상사
55414,22년 병영도서관 및 독서카페 도서 구매,제25보병사단,오리
55517,'22년 7~8월 부대계약 부식(일반품목) 구매,제2군수지원여단,미가온
55523,22녀 7~8월 부대조달 부식계약(일반경쟁),제5보병사단,삼성웰스토리 주식회사
56211,22년 전반기 병영도서관 및 독서카페 도서 구매(2),육군 52보병사단,주식회사 고성도서유통
56525,22년 음식물쓰레기 위탁처리 용역,제15보병사단,리더
56562,22년 전반기 병영도서관/독서카페 도서 구매,제51보병사단,휴테크 주식회사
56567,음식물처리기 시설자재 구매(A056),제21보병사단,"춘천사랑종합유통,필립스A/S"
56579,22년 전반기 병영도서관 및 독서카페 도서 구매(1),육군 52보병사단,명일
56928,호국사 부대비품(음식물처리기 등 2종) 구매,해군사관학교,코아
57539,가스자동밥솥 등 3항목 구매(일반물자),육군군수사령부,주식회사 르몽드인터내셔널
57629,"22년 5월 부대급식품목 계약(일반, 면류)",육군제53보병사단,(주)푸드머스
58167,22-평 도서전투부식 구매,제9911부대,봄이네집
58251,22년 음식물쓰레기 위탁처리 용역(AA-22002),제5보병사단,두미르환경
58362,'22년 부대급식품목 계약(일반),육군제53보병사단,(주)디아이
59071,'22년 체력단련장 운영용 해장식품 구매,육군인사사령부,세원식품
59158,'22년 체력단련장 운영용 주류 구매(충청권),육군인사사령부,유한회사 대한주류상사
59554,22년 백령도 도서전투부식 구매 납품,제9196부대,삼성기술 주식회사
59739,체력단련장 식자재(가지 등 174품목) 구매,제9691부대,씨제이프레시웨이 주식회사
59951,'24년 1~3월 부대계약 부식 구매(일반품목),육군교육사령부,주식회사 청밀
60227,광컨버터 등 19품목 구매(도서지역),제9196부대,돈버는 언니
60241,'24년 부대계약 부식(1~3월) 구매(일반품목1),제2군수지원여단,아름상사
60242,'24년 부대계약 부식(1~3월) 구매(일반품목3),제2군수지원여단,주식회사 엔에이치
60243,'24년 부대계약 부식(1~3월) 구매(일반품목2),제2군수지원여단,매쉬미디어(주)
60316,'24년 1~3월 부대급식계약(일반품목),육군제53보병사단,주식회사 야미푸드
60436,병영도서관 및 독서카페 도서 구매 계약,육군 제1포병여단,굿초이스
60444,독서카페 도서 구매& 병영도서관 도서 구매(B179),제21보병사단,서주통상
60722,'23 ~ '24년 체력단련장 식자재 구매(경북권),육군인사사령부,주식회사 강산푸드앤덕
60723,'23 ~ '24년 체력단련장 식자재 구매(충청권),육군인사사령부,수민
60761,가스튀김기 등 2품목 구매/설치(도서지역),제9196부대,마리컴퍼니_인천
60936,병영도서관/독서카페 도서 구매(정정),제7보병사단,정평
60988,23년 병영도서관 및 독서카페 도서 구매,육군 탄약지원사령부,이달
61023,광컨버터 등 66품목 구매(도서지역),제9196부대,케이수아넷
61032,'23 ~ '24년 체력단련장 식자재 구매(경기권),육군인사사령부,주식회사 아름상사
61033,'23 ~ '24년 체력단련장 식자재 구매(경남권),육군인사사령부,푸른
61083,23년 병영도서관 및 독서카페 도서 구매,제25보병사단,미다운
61209,23년 후반기 병영도서관 및 독서카페 도서구매,제9보병사단사령부,에이엔컴퍼니
61304,23-1차 병영도서관/독서카페 도서 구매,제22보병사단,강호정보통신(주)
61388,도서(깨어있는 숲속의 공주 등 269종) 구매,제7001부대,선영테크
61477,23년 11~12월 부대계약 부식 구매(일반품목),육군교육사령부,주식회사 엔미디어솔루션
61626,23년 병영도서관 및 독서카페 도서 구매,제1보병사단,추가령기프트
61689,'23년 10~12월 부대계약 급식품(일반경쟁) 구매,제5보병사단,주식회사 푸드머스
61937,'23년 부대계약 부식(10~12월) 구매(일반품목),제2군수지원여단,(주)아워홈 동서울영업소
61964,'23년 병영도서관·독서카페 도서 구매,제6128부대,다올유통
62046,23-2차 부대계약 후식 (기타과자류),육군제7789부대,주식회사 포티스
62060,"복지대대, 23-19차 ~ 23차 급식혁신사업(브런치)",공군 제8전투비행단,유한회사 대성
62277,독서카페용 병영도서 구매,제9181부대,스쿨북
62431,'23년 지휘관 및 주임원사 휘장류 제조,육군본부,주식회사 코리아디펜스
62487,23년 9~10월 부대계약 부식 구매(일반품목),육군교육사령부,씨제이프레시웨이 주식회사
62588,"병사식당 현금구매사업(자율 부재료, 조미료)",공군제1전투비행단,인서유통
62674,23-1차 도서구매(병영도서관 및 독서카페),제17보병사단,광명물산
62694,23년 병영도서관 독서카페 도서구매,제8기동사단,캠프홀릭
63537,도서전투부식 구매,연평부대,(주)조은아이앤에스
63545,'23년 3분기부대조달 식자재(일반경쟁),제3보병사단,(주)현대그린푸드
63672,'23년 7~8월 부대계약 급식(일반경쟁품목) 구매,제5보병사단,삼성웰스토리 주식회사
63683,'23년 7~8월 부대계약 급식(일반경쟁품목) 구매,제5보병사단,삼성웰스토리 주식회사
63730,23년 병영도서관/독서카페 도서 구매,제51보병사단,임마누엘
63865,23년 전반기 병영도서관 및 독서카페 도서 구매(경기),육군 52보병사단,(CNN)글로벌
63866,23년 전반기 병영도서관 및 독서카페 도서 구매(서울),육군 52보병사단,태박
63965,23년 7~8월 부대계약 부식 구매(일반품목),육군교육사령부,주식회사 청밀
64020,광컨버터 등 29품목 구매(도서지역),제9196부대,경방이앤씨
64029,'23년 부대계약 부식(7~9월) 구매(일반품목),제2군수지원여단,(주)현대그린푸드
64120,'23년 7~8월 부대급식계약(일반품목),육군제53보병사단,주식회사 아름상사
64152,'23년 병영도서관 및 독서카페 도서구입(정정),제1989부대,유율
64185,"23-143, 전운대대, 23년 병사식당 기타식자재",공군 제8전투비행단,파머스 미트
65139,"스프링,나선형,인장용 등 19항목 일반제조(기장)",육군군수사령부,창진ENG(주)
65226,"'23년 체력단련장 식자재 구매(선봉, 사자)",육군인사사령부,(주)휘성
65478,23년 5~6월 부대계약 부식 구매(일반품목),육군교육사령부,주식회사 삼마기업
65694,'23년 5~6월 부대급식계약(일반품목),육군제53보병사단,농업회사법인 다올주식회사
65995,전자동 커피머신기 구매(도서지역),제9196부대,주식회사 티원산업
66217,'23년 4~5월 부대계약 급식(일반경쟁품목) 구매,제5보병사단,주식회사 현대그린푸드
66410,'23년 4~6월 부대계약 식자재 납품(일반품목),제1보병사단,매쉬미디어(주)
66473,'23년 부대계약(4~6월) 부식(일반품목),제2군수지원여단,삼성웰스토리 주식회사
66474,'23년 부대계약(4~6월) 부식(일반품목),제2군수지원여단,삼성웰스토리 주식회사
66475,'23년 부대계약(4~6월) 부식(일반품목),제2군수지원여단,삼성웰스토리 주식회사
66499,사자대체력단련장 운영용 커피원두 구매,육군인사사령부,미다운
66527,'23년 도서전투부식 구매 납품(백령도),제9196부대,비에이치푸드케어(주)
66553,23년 부대조달 후식(기타과자_수정),육군제7789부대,한샘유통 주식회사
66902,’23년 전운대대 병사식당(웰빙센터) 기타식자재 구매,공군 제8전투비행단,아이푸드
67114,’23년 간부식당(일심회관) 기타식자재 구매,공군 제8전투비행단,주식회사 아이원
67119,가스자동밥솥 등 3항목 구매(일반물자),육군군수사령부,주영산업
67283,23년 3~4월 부대계약 부식 구매(일반품목),육군교육사령부,한샘유통 주식회사
67312,'23년 3~4월 부대급식계약(일반품목),육군제53보병사단,주식회사 해나람
67418,'23년 체력단련장 운영용 주류 구매(충청권),육군인사사령부,유한회사 대한주류상사
67459,23년 2~3월 부대조달 급식계약(일반경쟁품목),제5보병사단,삼성웰스토리 주식회사
67464,23년 북카페 조성 사업 소파 등 9종 구매 납품,육군 52보병사단,(주) 에스엠인테리어
67488,23년 2~3월 부대조달 부식(일반 경쟁)계약,제3보병사단,주식회사 현대그린푸드
67814,24-2차 충무관 야외카페 인조조경 구매,육군사관학교,유원케이
67895,'24년 후반기 병영도서관 및 독서카페 도서 구매,육군항공사령부,미소컴퍼니
67991,24년 병영도서관 및 독서카페 희망도서 구매,제15보병사단,흥남건재
68036,'25년 부대계약 부식(1~3월)(일반품목)(8902부대),제2군수지원여단,씨제이프레시웨이 주식회사
68038,'25년 부대계약 부식(1~3월)(일반품목)(6685부대),제2군수지원여단,주식회사 푸드머스
68039,'25년 부대계약 부식(1~3월)(일반품목)(2621부대),제2군수지원여단,삼성웰스토리 주식회사
68070,'25년 1~3월 부대계약 부식 구매(일반품목),육군교육사령부,주식회사 그린테이블
68151,24-B-라면조리기용기 등 15품목 구매 납품(도서지역),제9196부대,해리엔터프라이즈
68200,'25-1차 부대계약 후식(기타) 구매,제3군수지원여단,(주)해도식품
68343,'24년 병영도서관/독서카페 도서 구매,제1군수지원사령부,에이블
68378,'24 ~ '25년 체력단련장 식자재 구매(전라권),육군인사사령부,한울F&S
68388,'24 ~ '25년 체력단련장 식자재 구매(경북권),육군인사사령부,삼정샘물 주식회사
68389,'24 ~ '25년 체력단련장 식자재 구매(경기권),육군인사사령부,파머스 미트
68390,'24 ~ '25년 체력단련장 식자재 구매(충청권),육군인사사령부,디에프에스주식회사
68391,'24 ~ '25년 체력단련장 식자재 구매(경남권),육군인사사령부,주식회사 원양에프엔지 농업회사법인
68608,24년 후반기 병영도서관/독서카페 도서 구매 계약,제9보병사단사령부,패시브인컴
69285,'24년 병영도서관 및 독서카페 도서 구매,제25보병사단,야고보스토어
69373,24년 독서카페 도서 구매,제7보병사단,바르게 쓰임
69443,병영도서관/독서 카페 도서 구매,육군 제1포병여단,나무컴퍼니
69462,폭발물처리반 작전복 등 6종 구매,해군군수사령부,주식회사 마크온탑
69490,병영 독서카페용 도서 구매,제9181부대,스카이피아
69622,(D079) 24년 00부대 병영도서관/독서카페 도서 구입,지상작전사령부,명백
69672,'24년 부대계약 부식(10~12월)(일반1),제2군수지원여단,(주)아워홈 동서울영업소
69673,'24년 부대계약 부식(10~12월)(일반3),제2군수지원여단,(주)아워홈 동서울영업소
69674,'24년 부대계약 부식(10~12월)(일반2),제2군수지원여단,(주)아워홈 동서울영업소
69725,24년 후반기 병영도서관/독서카페 도서 구매,제51보병사단,유한EST
69798,24년 병영도서관&독서카페 도서 구매(X064),제21보병사단,가후컴퍼니
69872,'24년 10~12월 부대계약 부식 구매(일반품목),육군교육사령부,대신로지스틱스 주식회사
70154,24년 병영도서관 및 독서카페 도서구매,제2군수지원여단,주식회사 제이텍
70500,24년 병영도서관 및 독서카페 도서 구매,제1보병사단,경기상사
70605,(24-물품-72) 24년 병영도서관 독서카페 도서 구매,제11기동사단,주식회사 한성정보시스템
70752,'24년 전반기 병영도서관 및 독서카페 도서 구매,육군항공사령부,엔플
71400,'24년 7~9월 부대계약 부식 구매(일반품목),육군교육사령부,주식회사 제이에프
71458,'24-1차 병영도사관/독서카페 도서 구매,제22보병사단,주식회사 강원토탈기업
71659,24년 병영도서관/독서카페 도서 구매,제8기동사단,바른상사
71663,'24년 부대계약(7~9월) 부식(일반품목3) 구매,제2군수지원여단,씨제이프레시웨이 주식회사
71677,'24년 부대계약(7~9월) 부식(일반품목1) 구매,제2군수지원여단,삼성웰스토리 주식회사
71678,'24년 부대계약(7~9월) 부식(일반품목2) 구매,제2군수지원여단,씨제이프레시웨이 주식회사
71690,24년 병영도서관 및 독서카페 도서구입,제17보병사단,한스맘
72422,24년 전반기 병영도서관/독서카페 도서 구매,제51보병사단,진심
72823,"'24년 병영도서관, 독서카페 도서 구매",제1989부대,한성시스템
73171,응급군의관 및 구조사 구조작전복 구매,육군항공사령부,(주)오니
73473,"24-016, 전운대대, 기타식자재",공군 제8전투비행단,주식회사 아이원
73732,'24년 부대계약 부식(4~6월) 구매(일반품목1),제2군수지원여단,주식회사 푸드머스
73733,'24년 부대계약 부식(4~6월) 구매(일반품목3),제2군수지원여단,(주)아워홈 동서울영업소
73734,'24년 부대계약 부식(4~6월) 구매(일반품목3),제2군수지원여단,(주)아워홈 동서울영업소
73735,'24년 부대계약 부식(4~6월) 구매(일반품목2),제2군수지원여단,주식회사 푸드머스
73736,'24년 부대계약 부식(4~6월) 구매(일반품목2),제2군수지원여단,주식회사 푸드머스
73737,'24년 부대계약 부식(4~6월) 구매(일반품목1),제2군수지원여단,주식회사 푸드머스
73738,'24년 부대계약 부식(4~6월) 구매(일반품목1),제2군수지원여단,주식회사 푸드머스
73739,'24년 부대계약 부식(4~6월) 구매(일반품목3),제2군수지원여단,(주)아워홈 동서울영업소
73740,'24년 부대계약 부식(4~6월) 구매(일반품목2),제2군수지원여단,주식회사 푸드머스
73813,'24년 4~6월 부대계약 부식 구매(일반품목),육군교육사령부,동아오츠카주식회사
73824,'24년 4~6월 부대계약 부식 구매(일반품목),육군교육사령부,동아오츠카주식회사
73973,철판김치덮밥 등 28종 구매,해군 기동함대사령부,제주정석
74297,'24년 체력단련장 운영용 주류 구매(경남권),육군인사사령부,주식회사 화창주류
74298,'24년 체력단련장 운영용 주류 구매(경북권),육군인사사령부,주식회사 화창주류
74359,24년 부대조달부식(두채류) 제조 납품(도서 지역),제9196부대,주식회사 일신웰스
74360,24년 부대조달부식(부대 가공식품) 납품(도서 지역),제9196부대,광동제약(주)
74361,24년 부대조달부식(기호식품) 납품(도서 지역),제9196부대,농업회사법인 자연과농부주식회사
74362,24년 부대조달부식(두채류) 제조 납품(도서 지역),제9196부대,주식회사 일신웰스
74363,24년 부대조달부식(부대 가공식품) 납품(도서 지역),제9196부대,광동제약(주)
74364,24년 부대조달부식(빵류) 제조 납품(도서 지역),제9196부대,(유)목양
74365,24년 부대조달부식(김치류) 제조 납품(도서 지역),제9196부대,농업회사법인 한백냉장식품 주식회사
74577,'24년 체력단련장 운영용 주류 구매(충청권),육군인사사령부,유한회사 대한주류상사
