,입찰명,발주기관코드,발주기관,6종_Pick,6종_Remove,10종_Pick,10종_Remove
0,'16년 이동마트차량 제작사업,UMM,국군재정관리단,마트,,사업,
1,(육성) 창원 스마트체계시스템 구축,LKH,제6128부대,마트,,구축,
2,'18년 학교교실 디지털화(스마트러닝 확대구축) 리스,LCM,육군교육사령부,마트,,구축,
3,'18년 학교교실 디지털화(스마트러닝체계 확대 구축),UMM,국군재정관리단,마트,,구축,
4,18-항공과학고 스마트교실 교육망 개선사업,UMM,국군재정관리단,마트,,사업,
5,18년 일반비품 가전제품 구매,MDG,국군의무사령부,가전제품,,일반,
6,학교교실 디지털화(스마트러닝체계 구축)(20196137-G),UMM,국군재정관리단,마트,,구축,
7,00함 스마트지휘체계 기반구축사업(20198116-E),UMM,국군재정관리단,마트,,"구축, 사업",
8,"체력단련장 (계룡,구룡,자운대) 주류 구매",LKS,육군인사사령부,주류,,체력,
9,상용 스마트폰 기반 소부대전투지휘체계,EHF,미래전력사업전력운영계약팀,마트,,상용,
10,20-스마트 교육환경 구축(208161-A),UMM,국군재정관리단,마트,,구축,
11,해군 홍보물(스마트 워치 등 4종),SCG,해군본부,마트,,홍보물,
12,(206197-G) 학교교실 스마트러닝체계 구축(리스물건),UMM,국군재정관리단,마트,,구축,
13,'20-00함 스마트지휘체계 기반 빅데이터 구축사업,SCI,제9121부대,마트,,"구축, 빅데이터, 사업",
14,체력단련장(3개소) 주류구매,LKS,육군인사사령부,주류,,체력,
15,스마트 항공기지 무선 네트워크 구축(218152-A),UMM,국군재정관리단,마트,,구축,
16,(217082-G) 21년 스마트러닝 체계 구축사업(리스물건),UMM,국군재정관리단,마트,,"구축, 사업",
17,(216317-F)스마트지휘통제실 비디오월구축(리스물건),UMM,국군재정관리단,마트,,구축,
18,(216085-K)'21년 학교교실 스마트러닝체계 구축사업,UMM,국군재정관리단,마트,,"구축, 사업",
19,체력단련장 운영용 주류 구매,LKS,육군인사사령부,주류,,체력,
20,(217100-F)스마트폰앱 분석체계 구축,UMM,국군재정관리단,마트,,구축,
21,스마트 임무수행 환경 구축사업,HCF,공군군수사령부,마트,,"구축, 사업",
22,(226048-G)’22년 스마트러닝체계 교체사업,UMM,국군재정관리단,마트,,사업,
23,'22년 체력단련장 운영용 주류 구매(충청권),LKS,육군인사사령부,주류,,체력,
24,24년 학군사관 모집홍보물품(생활용품 7종세트) 구매,LGC,육군학생군사학교,생활용품,,홍보물,
25,24년 학군사관 모집홍보물품(생활용품 7종세트) 구매,LGC,육군학생군사학교,생활용품,,홍보물,
26,24년 학군사관 모집홍보물품(생활용품 7종세트) 구매,LGC,육군학생군사학교,생활용품,,홍보물,
27,24년 학군사관 모집홍보물품(생활용품 7종세트) 구매,LGC,육군학생군사학교,생활용품,,홍보물,
28,23-2차 부대계약 후식 (기타과자류),LBB,육군제7789부대,과자,,기타,
29,23년 부대조달 후식(기타과자_수정),LBB,육군제7789부대,과자,,기타,
30,'23년 체력단련장 운영용 주류 구매(충청권),LKS,육군인사사령부,주류,,체력,
31,24-N-스마트쉽 무선네트워크 구축 금융리스,UMM,국군재정관리단,마트,,구축,
32,'24년 체력단련장 운영용 주류 구매(경남권),LKS,육군인사사령부,주류,,체력,
33,'24년 체력단련장 운영용 주류 구매(경북권),LKS,육군인사사령부,주류,,체력,
34,'24년 체력단련장 운영용 주류 구매(충청권),LKS,육군인사사령부,주류,,체력,
