,입찰명,발주기관,낙찰자(상호)
7624,헬륨가스 등 3종 제조,국군재정관리단,동해가스산업(주)
7899,16-036 가스보일러,공군사관학교,영원종합상사
8169,LBP-6535K 토너/드럼(슈퍼재생) 등 7항목 제조,육군군수사령부,협성교역
8719,오일휀스 8항목 제조(물자),육군군수사령부,주식회사 세진아이엔
8798,연료유 승압유지밸브,해군제1수리창,신우기업(주)
9280,17-유류탱크 신축 콘크리트파일 구매,제20전투비행단,성원파일주식회사
9799,신남아파트 취사용 LPG 구매,제3공병여단,(자)정우에너지
10629,"밸브 조립체,니들형,압축가스라인용 등 32종",해군군수사령부,범한산업 주식회사
10793,연료분사펌프 1종,해군군수사령부,세림상사 주식회사
11089,후지제록스 디지털 오일 펌프 등 28종,해군교육사령부,주식회사 태촌실업
11461,드럼펌프 등 139품목,제9181부대,가온누리
11821,액화석유가스(LPG) 공급 및 가스시설물 교체,제20전투비행단,주식회사 에이치비에너지
12066,00부대 군숙소 가스보일러 설치납품(단가제),제5군단사령부,(주)유창공조산업
13289,가스보일러 구매 및 설치(근-17-058),공군작사근무지원단,삼양히트테크
13732,"펌프, 연료용, 전기식",기동화력계약팀 (구:19.09.16),건웅테크 주식회사
13872,오일 펌프 1종,해군군수사령부,세종상사
13949,오일펌프류,기동화력계약팀 (구:19.09.16),덕인산업
13995,연료탱크 2종 제조,공군군수사령부,주식회사 대동엠테크
16080,17년 화공가스 납품 및 용기검사ㆍ밸브교체,제2167부대,한국탄산화학 주식회사
16103,오일 펌프 1종,해군군수사령부,세종상사
16145,00부대 군숙소 가스보일러 설치납품(단가),제5군단사령부,주식회사 유니케이
16270,17-3차 일반 및 의무비품(산소유량계 등 10품목) 구매,국군의무사령부,(주)이삭메디칼
16284,연료펌프조립체 등 7항목 구매(궤도),육군군수사령부,주식회사 엠닉스
16286,엔진연료펌프 등 1항목 구매(궤도),육군군수사령부,주식회사 랩터스
16376,오일 펌프 1종,해군군수사령부,영화상사
16482,뚜껑 밸브용 가스실린더 배출구용 4EA,해군군수사령부,백산
16742,항공유펌프 2EA 구매,국군재정관리단,주식회사 서진컨설팅
16772,연료유 공급펌프 61GPM 제조납품,국군재정관리단,(주)삼신기연
16788,"펌프,연료용,전기식 등 10종",해군군수사령부,미래상사
16859,17-카고 연료유 펌프 3EA 제조,국군재정관리단,(주)신신기계
16861,연료류 이송펌프 66GPM 제조 납품,국군재정관리단,티에이치이주식회사
17636,복지시설 액화석유가스(LPG),제9691부대,주식회사 에이치비에너지
17823,00부대 군숙소 가스보일러 설치납품(단가제),제3보병사단,드림산업
17839,00부대 간부숙소 가스보일러 설치납품,제6보병사단,태영실업
17920,가스보일러 구매,제9911부대,공후
18136,아파트 가스보일러 설치 납품,수도방위사령부,유한회사 나노
18155,무극아파트 액화석유가스(LPG) 구매,제1891부대,태극에너지
18164,아파트 가스보일러 교체 설치납품,육군학생군사학교,태백가스산업(주)
19510,관사 가정용 가스보일러 납품 설치(철거포함),공군제10전투비행단,성동기업 주식회사
19625,연료파이프 등 33종,해군제2수리창,고덕종합상사
19865,18-연료유 이송펌프 100GPM 10EA 제조,국군재정관리단,신신이앤지(주)
20511,유압유 플러싱장비 제조설치 납품,국군재정관리단,주식회사 쓰리알
20540,00아파트 가스공급,육군부사관학교,동일충전소
20643,주거시설위임(관사 가스보일러 납품설치),제7보병사단,최고상사
20650,'18년 의료용산소 충전 및 용기검사(밸브교체),제2군수지원여단,경원산소(주)
20959,18-VSP 윤활유 펌프 12EA 제조,국군재정관리단,신신이앤지(주)
20994,기어용 윤활유 등 11항목 제조(물자),육군군수사령부,지에스칼텍스 주식회사
21434,실리콘 오일 등 41종,해군군수사령부,금성종합상사
21613,오일펜스,공군군수사령부,주식회사 세진아이엔
21674,의무장비(의료가스 중앙공급장치 350병상)제조설치,국군재정관리단,한국메디플랜 주식회사
21760,가스온수기 및 보일러 구매,육군훈련소,(주)충남설비
22540,(SE-88)연료탱크 2종 제조,공군군수사령부,삼양히트테크
23140,오일펌프류,기동화력계약팀 (구:19.09.16),덕인산업
23222,관사 및 간부숙소 가스보일러 납품설치,제7보병사단,주식회사 천광
23891,00부대 민영아파트 가스보일러 설치납품,제2작전사령부,에스이디 주식회사
24086,오일펌프 등 31종 구매,해군군수사령부,대한냉동
24786,윤활유 이송펌프 10GPM 제조,국군재정관리단,주식회사아륙전기
24787,연료유 승압펌프 6EA 제조,국군재정관리단,주식회사 동성피엔피
24819,"펌프,연료용,전기식 1종",해군군수사령부,영화상사
24839,윤활유 프라이밍 펌프 6EA 제조,국군재정관리단,주식회사한국종합기계
25025,"18년 부대조달 화공가스 납품 및 용기검사, 밸브교체",제2167부대,가스쏠루나 주식회사
25141,연료유 이송펌프 100GPM 7EA 제조,국군재정관리단,신신이앤지(주)
25313,연료펌프조립체 등 10항목 구매 (궤도),육군군수사령부,에스지티
25537,오일 펌프 1종,해군군수사령부,엠에스테크
25627,전동식 연료펌프 등 53항목 구매(물자),육군군수사령부,주식회사 원플럭스
25714,18-연료유 이송펌프 66GPM(비자성) 8EA 제조,국군재정관리단,연우기술 주식회사
25716,18-카고 연료유펌프 3EA 제조 설치,국군재정관리단,(주)신신기계
25961,연료유 공급펌프 61GPM 제조,국군재정관리단,(주)한양펌프
26255,"뚜껑, 밸브용, 가스실린더 배출구용 32EA",해군군수사령부,조은테크
27576,한일타운아파트 가스보일러 설치납품,제1891부대,아진건설 주식회사
27627,"2차 화공약품(화공가스, 용기안전검사 및 밸브교체)",제1군수지원사령부,신라특수가스
27806,해드림아파트 가스보일러 설치납품,제17보병사단,노브식스
27862,"펌프,연료용,계량 및 분배용 등 3종",해군제3함대사령부,동서종합상사
27892,CPP윤활유 STAND-BY펌프 4EA제조(20198132-G),국군재정관리단,신신이앤지(주)
28651,연료유 정유기[비자성]2EA 제조,국군재정관리단,사회적협동조합 푸른하늘
29109,가스보일러 구매(교체)(19-13),공군제10전투비행단,성동기업 주식회사
29843,19년 문무아파트 가스보일러 교체 설치납품,육군학생군사학교,정보건설(주)
30067,진공펌프 오일 등 37종,해군작전사령부,주식회사팔공물산
30137,교량가설단정 초과연료유온도스위치 구매,육군종합정비창,DGI산업
30649,오일펜스 고형식(B형) 구매,해군군수사령부,동광계전
30670,19-가스보일러 LNG 16K 등 2종 구매 설치,국군재정관리단,정우이앤이 주식회사
30675,(SE-88) 연료탱크 2종 제조,공군군수사령부,거봉화이바 주식회사
30768,칠성그린아파트 가스보일러 구매(20196128-A),국군재정관리단,신한가스텍
30944,"판조립체, 오일전달용 등 40항목 제조(궤도)",육군군수사령부,주식회사 한국건설기계
31041,군숙소 가스보일러 교체 설치납품,육군종합행정학교,(주)태창공영
31116,오일펜스,제7001부대,웰거원형베일러경남
31324,19-항공유 공급펌프 7EA제조(20198101-I),국군재정관리단,효성종합 주식회사
31542,기어오일펌프 등 9종 구매(20199094-F),국군재정관리단,주식회사아륙전기
31572,"하우징, 연료펌프용 등 4종",해군군수사령부,보고통상
32253,오일펌프류,기동화력계약팀 (구:19.09.16),덕인산업
32485,"화공약품(화공가스, 용기안전검사 및 밸브교체) 구매",제1군수지원사령부,제이케이지산업가스 주식회사
32893,19-윤활유 R/G 펌프 4EA 제조(20198107-C),국군재정관리단,티에이치이주식회사
33150,19-윤활유 이송펌프(10GPM) 12EA 제조(20198080-G),국군재정관리단,신신이앤지(주)
33480,연료유이송펌프 66GPM(비자성)4EA 제조(20198059-A),국군재정관리단,주식회사아륙전기
33566,대보수 아파트 가스보일러 설치납품(철거포함),제51보병사단,(주)우림에너지
33591,"'19년 부대조달 화공가스 납품 및 용기검사, 밸브교체",제 2167부대,제이케이지산업가스 주식회사
34002,19-연료유 승합펌프 3EA 제조(20198039-G),국군재정관리단,청호주식회사
34069,"'19년 화공약품(화공가스, 용기안전검사, 밸브교체)",제3군수지원여단,동양산업가스 주식회사
34701,연료펌프조립체 등 6항목 구매(궤도),육군군수사령부,에스지티
34930,이동형 초저온 액체산소저장용기 제조,국군재정관리단,두영이엔시
35448,항공연료고 감시제어설비 제조 설치,제9227부대,주식회사 우명기전
35449,항공연료고 감시제어설비 제조 설치,제9227부대,주식회사 우명기전
35568,(206259-F)연료분사펌프 시험장비 제조,국군재정관리단,대남이엔지
35833,연료펌프 등 2품목 구매,제9691부대,제이엠케이
36019,00지역 가스보일러 설치납품,제9965부대,(주) 텐플러스엔지니어링
36700,오일 승압 펌프 등 13종 구매,해군군수사령부,쓰리지엠
36845,"펌프, 연료용, 계량 및 분사용 1종 구매",해군군수사령부,주식회사 하늘기업
37611,"20-223, 복지대대, 가스보일러",공군 제8전투비행단,태영실업
37700,20-감속기어 윤활유펌프 2EA 제조(208097-H),국군재정관리단,효성종합 주식회사
37795,오일펜스,해군작전사령부,복돼지 주식회사
38023,"여과기,오일펌프용 등 30항목 구매(항공)",육군군수사령부,대화ENG
38092,윤활유 이송펌프 4.7GPM 2EA 제조,해군군수사령부,주식회사 지에취디자인
38126,20-보급창 앞산 유류탱크 소화펌프 구매(208142-I),국군재정관리단,주식회사 일도
38470,군관사 4개소 가스보일러 교체 설치납품,제17보병사단,주식회사 유진엔지니어링
38664,20-47-연료 파이프 등 21종 구매,해군제2수리창,덕신
38776,"밸브, 연료 장치용 등 7종 구매",해군군수사령부,(주)동일자동화전력
38831,교량가설단정 초과연료스위치등2종 구매,육군종합정비창,주윤테크
39151,20-연료유 이송펌프 100GPM 4EA 제조,국군재정관리단,미성엔지니어링
39207,20-보조연료유이송펌프 8EA 제조,국군재정관리단,신신이앤지(주)
39208,20-연료유 이송펌프 17.6GPM 2EA 제조,국군재정관리단,엔에스하이드로 주식회사
39450,"다기관,충전용,가스실린더용 1항목 제조(일장,생능)",육군군수사령부,해암테크 주식회사
39505,20-윤활유 이송펌프 21.6L/min 4EA 제조,국군재정관리단,신신이앤지(주)
39685,"판조립체,오일전달용 등 93항목 제조(궤도)",육군군수사령부,선명기계
39948,"오일방지장치(제조,소액)",지상공통전력운영계약팀,부강인더스트리
40338,보일러 약품 및 가스류 14종 구매,국방부계룡대근무지원단,주식회사 월성
40573,(20-043) 그리스 제거기 제조 납품,공군제18전투비행단,주식회사 서진에프에이
40740,20-K-건립관사 보일러(LNG) 구매 설치,제9181부대,주식회사키온테크
40756,"화공약품(화공가스, 용기안전검사 및 밸브교체) 구매",제1군수지원사령부,엠에스인천가스(주)
41399,연료탱크 등 2종 제조,공군군수사령부,주식회사 와이에스이앤디
41579,20년 고압가스구매 및 용기검사(밸브교체),제2군수지원여단,경원산소(주)
41791,"20년 의료용 산소 구매 및 용기안전검사,밸브교체",제3군수지원여단,경원산소(주)
41831,"20년 화공가스 구매 및 용기안전검사,밸브교체",제3군수지원여단,한국탄산화학 주식회사
42098,에어드럼용 오일펌프 등 18항목 구매(물자),육군군수사령부,글로리아
42145,(207072-E)칠성그린아파트 가스보일러 구매,국군재정관리단,동해하이테크산업(주)
42195,‘20년 화공가스 구매 및 용기검사(밸브교체),제2군수지원여단,대일가스
42218,전동식연료 펌프 등 38항목 구매(물자),육군군수사령부,연우기술 주식회사
42425,의료용산소 구매 및 용기검사(밸브교체),제2군수지원여단,(주)대일가스
43143,"20-04-펌프, 연료용, 계량 및 분배용 등 5종 구매",해군제2수리창,삼정종합상사
43366,가스보일러 등 4품목 구매,제9196부대,태광일렉컴
43528,20년 성무아파트 난방연료(LPG) 공급계약의뢰(1),공군사관학교,SK가스충청충전소
43561,오일휀스 등 8항목 제조(물자),육군군수사령부,주식회사 신화
43865,오븐기 가스배관 설치납품(육-재-81),육군 제1군단,주식회사 씨에이치에너지
44771,연료 파이프 등 7종 구매,해군제2수리창,두성물산
45193,"그리스,와이어로프-노출기어용 1종",해군군수사령부,소망상사
45378,교육사 도시가스 인입공사 보일러 제조(D형),해군교육사령부,삼양히트테크
45380,교육사 도시가스 인입공사 보일러 제조(B형),해군교육사령부,삼양히트테크
45408,21년 국고지원시설 액화석유가스(LPG) 구매,공군제16전투비행단,한성산업(주)
45670,21-해-감속기어 윤활유펌프 6EA 제조,국군재정관리단,지엠피
45892,21-해-감속기어 윤활유 펌프(6EA)제조,국군재정관리단,신신이앤지(주)
46003,신속전장형 오일펜스 B 구매,제7001부대,희망밸브시스템
46111,연료펌프 구매,제9181부대,썬블루
46226,산소 이송승압펌프 1대 구매,해군군수사령부,에스에이치테크(SH Tech)
46835,연료용 펌프(구매),지상공통전력운영계약팀,에스지티
46837,오일펜스 구매,제7군단,주식회사 챔피언스초이스
46967,"(긴급)펌프,연료용, 캠 작동식 1종",해군군수사령부,윤테크
47641,21-43-오일펌프 드라이브 샤프트 등 12종,해군제2수리창,한결
47651,(전군지원-21-1) 솔개연립 등 가스보일러 설치납품,육군제6501부대,주식회사 월드에너지
47802,21-해-항공유 공급펌프 6EA 제조,국군재정관리단,주식회사 주호산업
48500,21-윤활유 이송펌프(4.7GPM) 3EA 제조,국군재정관리단,두영이엔시
48580,연료유 이송펌프 3M3/HR 1종 제조,해군군수사령부,대성엔텍(주)
48740,"21년 화공약품(화공가스,용기안전검사및밸브교체)구매",제1군수지원사령부,엠에스인천가스(주)
48760,"21년 의료용품(의료가스,용기안전감시및밸브교체)구매",제1군수지원사령부,경원산소(주)
48761,"21년 화공약품(화공가스,용기안전검사및밸브교체)구매",제1군수지원사령부,엠에스인천가스(주)
48848,21-해-윤활유 이송펌프(3.0㎥/Hr) 7EA 제조,국군재정관리단,그린펌프공업
48919,21-보조연료이송펌프(NLG-3) 4EA 제조,국군재정관리단,티디에프 주식회사
49090,21-해-연료유 이송펌프(100GPM) 4대 제조,국군재정관리단,동아기공
49153,윤활유 이송펌프 4.4GPM 1종 제조,해군군수사령부,대성엔텍(주)
49190,그리스 와이어로프 노출기어용 등 2종,해군제3함대사령부,엠에스유통
49210,21-해-연료분사시험기 제조설치,국군재정관리단,대남이엔지
49256,21-해 연료유 승압펌프(NLG10-S) 6대 제조,국군재정관리단,주식회사 벨류앤코
49313,"(긴급) 밸브,구경유출용 등 2종",해군군수사령부,세종상사
49337,연료탱크 등 2종 제조,공군군수사령부,대성산업
49520,21-윤활유 이송펌프(NLG-3) 6EA 제조,국군재정관리단,주식회사지텍
49829,"21년 의료용 산소 구매 및 용기안전검사,밸브교체",제3군수지원여단,경원산소(주)
50215,오일 펜스 1항목 구매(일물),육군군수사령부,차가운 탁구공
50252,'21년 화공가스 구매 및 용기검사(밸브교체),제2군수지원여단,대일가스
50262,"분리기,물분리용,액체연료식 등 5항목 제조(궤도)",육군군수사령부,티케이(T.K)테크
50263,"판조립체,오일전달용 등 43항목 제조(궤도)",육군군수사령부,창진ENG(주)
50463,"탱크,연료용,엔진용 등 8항목 제조(기장)",육군군수사령부,소올산업
50580,성무아파트 난방연료(LPG),공군사관학교,일신에너지(주)
50641,"다목적굴착기 밸브,연료 장치용 등 5항목 제조(일장)",육군군수사령부,삼호정밀
50762,21년 의료용산소 구매 및 용기검사(밸브교체),제2군수지원여단,(주)대일가스
50890,오일펌프 등 37품목 구매,제9181부대,미다운
51735,'23년 1~3월 부대조달 부식(돈가스 3종) 제조/구매,제 2167부대,(주)디아이
51904,도산안창호급 잠수함 연료전지 모듈 정비,해군군수사령부,범한퓨얼셀 주식회사
52381,(226422-C)성능시험장비 연료감지기용 제조,국군재정관리단,이큐랩
52584,(226394-C) 오일펌프시험장비 제조,국군재정관리단,주식회사 유응연
53349,신설보일러실 난방연료(LPG) 구매,제8385부대,한성용수가스
54495,실리콘 그리스 등 34종 구매,제8385부대,주식회사 다온종합상사
54639,[신궁부품]가스관조립체 등 7종 제조,공군군수사령부,도균테크
55310,전동식 연료펌프 등 11항목 구매(궤도공구),육군군수사령부,동진테크
56206,연료 파이프 킷 등 18종 구매,해군군수사령부,해리엔터프라이즈
56646,플러그 드럼용 등 8항목 제조(급유물자),육군군수사령부,티케이(T.K)테크
56647,개스킷 드럼용 등 8항목 제조(급유물자),육군군수사령부,한양산업
56782,22-094 관사 가스보일러 교체,공군사관학교,제이앤제이
56870,"엘레멘트,연료분사펌프 등 40종",해군제3함대사령부,신신테크
56874,그리스 와이어로프-노출기어용 등 2종,해군제3함대사령부,하나유통
56977,가스히트펌프 3종 구매,제5738부대,주식회사 대성설비산업
57520,(긴급) 연료파이프 킷 등 27종 구매,해군군수사령부,동진기업
57944,22-공-연료탱크 등 2종 제조설치,국군재정관리단,대성산업
58070,22년 화공가스(충전 및 용기검사/밸브교체)구매,제1군수지원사령부,한국탄산화학 주식회사
58073,"분리기,물분리용,액체연료식 등 5항목 제조(궤도)",육군군수사령부,에스엔더블유테크
58223,"22년 의료용품(산소,용기안전검사 및 밸브교체)구매",제1군수지원사령부,일성가스
58278,"(긴급) 클러치, 오일펌프 등 14종",해군군수사령부,에스앤제이 엔지니어
58310,연료펌프 등 2품목 구매,제9181부대,한봄기획
58529,오일펜스 1항목 구매(일반물자),육군군수사령부,제이에이치 테크
58574,22-해-윤활유이송펌프(4EA) 제조,국군재정관리단,신신이앤지(주)
58853,22-보조연료유이송펌프 3.0㎥/HR 4EA 제조(228064-H),국군재정관리단,주식회사지텍
58949,22-해-연료유 이송펌프(6EA) 제조,국군재정관리단,엔에스펌프 주식회사
60248,유압유 오염도 측정기 제조 납품,제6953부대,제이엠테크
60321,00부대 유압유 플러싱 장비 제조구매,제5767부대,제이엠테크
60353,‘24년 1~3월 부대조달 부식(돈가스 5품목) 제조/구매,제 2167부대,(주)진푸드시스템
60704,실리콘오일 등 408종 구매,제9911부대,창대기업
61066,오일펜스 와인더(신속전장형) 구매,해군군수사령부,선우테크
61737,군 숙소(00아파트) 액화석유가스(LPG) 구매,육군부사관학교,익산LPG충전소
61848,‘23년 10~12월 부대조달 부식(미니돈가스) 제조/구매,제 2167부대,주식회사 대흥푸드
61889,"펌프,연료분사용 구매(궤도-007)",육군군수사령부,주식회사 신창엠텍
62784,23-N-연료유이송펌프 제조,국군재정관리단,주식회사 청림
62839,"펌프, 연료용, 계량 및 분배용 1종 구매",해군군수사령부,주식회사 필라스크리에이션
62989,LPH 연료유탱크 관통배관(이중배관설치) 정비,해군군수사령부,피엠에스
63182,[신궁 부품]가스관조립체 등 6종 제조,공군군수사령부,조은테크
63425,‘23년 7~9월 부대조달 부식(미니돈가스) 제조/구매,제 2167부대,주식회사 대흥푸드
63428,'23년 화공가스(가스충전 및 용기검사/밸브교체)구매,제1군수지원사령부,제이케이지산업가스 주식회사
63521,23-N-윤활유 이송펌프(21.6L) 제조,국군재정관리단,주식회사지텍
63695,23-N-감속기어 윤활유 펌프 제조,국군재정관리단,신신이앤지(주)
64110,23-F-연료탱크 등 2종 제조(239104-F),국군재정관리단,비전테크 주식회사
64464,23-N-가스히트펌프 구매,국군재정관리단,(유)명지엔지니어링
64665,"펌프,오일 등 2종",해군제3함대사령부,동산 주식회사
64734,대량유류 저장시설 누유 항공유설비 설치납품(C-17),제2307부대,주식회사 나로테크
64804,23-N-CPP윤활유 펌프 제조,국군재정관리단,신신이앤지(주)
65126,23-N-항공유공급펌프 제조(238071-H),국군재정관리단,신신이앤지(주)
65196,23-N-항공유 이송 및 공급펌프 50GPM 제조,국군재정관리단,신신이앤지(주)
65387,연료 탱크 조립체 등 2항목 일반제조(기장),육군군수사령부,거성와이비 주식회사
65557,23-N-윤활유 PRIMMING 펌프(NLG-20S) 제조,국군재정관리단,엔에스하이드로 주식회사
65656,23-N-연료유 공급펌프 AWGB(S) 제조,국군재정관리단,주식회사 제우스이엔지
65682,23-N-항공유 이송 및 공급펌프 AWGB(S) 4EA 제조,국군재정관리단,주식회사 에이스중공업
65735,(237092-E) 산소이송 승압펌프 구매,국군재정관리단,진테크
65959,연료 펌프 등 10항목 구매(일장),육군군수사령부,도그미용실
66090,"(긴급) 배출관,연료주입 펌프용 등 13종",해군군수사령부,서진디스플레이 주식회사
66363,의무장비(의료가스 중앙공급장치 350병상) 제조 설치,제7001부대,주식회사 삼성의료설비
66446,전동식 연료펌프 등 4항목 구매(궤도공구),육군군수사령부,구름나그네
66592,23년 군숙소(00아파트) 액화석유가스(LPG) 신규계약,제5보병사단,(주)에너지프라자 울진충전소(울진지점)
66676,개스킷 드럼용 등 8항목 제조(급유),육군군수사령부,태한주식회사
66714,오일펌프 등 86종(23-015),공군제19전투비행단,제이앤제이
66913,연료유 펌프 등 8종 구매,해군제2수리창,티이에이치
67005,플러그 드럼용 등 8항목 제조(급유),육군군수사령부,티케이(T.K)테크
67432,성무아파트 난방연료 (LPG),공군사관학교,청주LPG충전소
67848,정비용 장비(유압유 오염도 측정기) 제조 계약,제9보병사단사령부,나린코리아
67849,정비용 장비(유압유 플러싱) 제조 계약,제9보병사단사령부,주식회사 피원테크
68392,‘25년 1~3월 부대조달 부식(돈가스 6품목) 제조/구매,제 2167부대,지푸드(G-FOOD)
68763,정비근무대 유압유 플러싱 장비 구매(제조),육군 제1포병여단,주식회사 성은공조
69036,24-08-243 가스보일러 구매,공군제16전투비행단,디앤알
69467,‘24년10~12월 부대조달부식(돈가스 8품목) 제조/구매,제 2167부대,지푸드(G-FOOD)
69986,가스열펌프 배출가스 저감장치 구매(설치납품),국방대학교,주식회사 알오씨오토시스템
70137,연료펌프SET 등 4종 구매,제9121부대,대성
70159,24-B-공압식연료이송펌프 등 10품목 구매 납품,제9196부대,인천유통
70389,가스열펌프(GHP) 배출가스 저감장치(4) 구매,국군의무사령부,주식회사 알오씨오토시스템
70390,가스열펌프(GHP) 배출가스 저감장치(3) 구매,국군의무사령부,주식회사 이알인터내셔널
70502,"펌프,연료용,전기식 등 2항목 구매(궤도-024)",육군군수사령부,동부이앤피 주식회사
70516,국고지원시설 액화석유가스(LPG) 구매,공군제16전투비행단,주식회사 가스원
70840,[신궁 유도탄 부품]가스관조립체 등 6종 제조,공군군수사령부,조강테크
70926,가스열펌프(GHP) 배출가스 저감장치 구매 설치,국립서울현충원,주식회사 이알인터내셔널
71007,24-F-연료탱크 등 2종 제조,국군재정관리단,부성
71024,24-161 가스보일러 등 1종,공군제5공중기동비행단,송나라상사
71403,‘24년 7~9월 부대조달 부식(돈가스 8품목) 제조/구매,제 2167부대,(주)진푸드시스템
71554,에어드럼용 오일펌프 등 2항목 구매(궤도공구),육군군수사령부,더큰기프트
71709,[신궁 유도탄 부품]가스관 조립체 등 5종 제조,공군군수사령부,도균테크
71886,(246176-E) 절삭유 통합 공급장치 제조 설치,국군재정관리단,주식회사지텍
72046,"분리기,물분리용,액체연료식 등 4항목 제조(궤도)",육군군수사령부,도하테크
72353,(긴급) 기어드라이브 윤활유펌프 등 10종,해군군수사령부,일용상사
72371,평판형 오일리스 베어링 등 7항목 제조(특무),육군군수사령부,동창원산업(주)
72379,00부대 신출 병영생활관 LPG 공급,제3190부대,창림에너지(주)
72413,(247122-D)산소이송 승압펌프 구매,국군재정관리단,(ZIA)컴퍼니
72474,"펌프, 윤활유 이송용 1종 구매",해군군수사령부,제일기계공업주식회사
72734,24-N-항공유 서비스펌프 50GPM 50PSI 2EA 제조,국군재정관리단,주식회사 주호산업
72865,오일펜스 등 3항목 구매(물자),육군군수사령부,유진산업
72903,24-N-연료유 승압펌프 제조(248070-F),국군재정관리단,주식회사지텍
72938,24-N-윤활유이송펌프(NLG-3) 제조,국군재정관리단,대성공업주식회사
72960,가스관조립체 등 13개 품목 제조,육군 탄약지원사령부,도균테크
72971,24-N-가스엔진히트펌프 구매,국군재정관리단,씨에스컴퍼니
73085,24-N-보조연료유 이송펌프(NLG-3) 4EA 제조,국군재정관리단,대성엔텍(주)
73134,24-N-윤활유 이송펌프 제조,국군재정관리단,주식회사지텍
73135,24-N-연료유 이송펌프 제조,국군재정관리단,주식회사지텍
73349,연료펌프류,지상공통전력운영계약팀,덕인산업
73753,24-N-CPP 윤활유 펌프 제조,국군재정관리단,신신이앤지(주)
74011,‘24년 4~6월 부대조달 부식(돈가스 7품목) 제조/구매,제 2167부대,(주)진푸드시스템
74064,24-N-항공유 공급펌프 제조,국군재정관리단,신신이앤지(주)
74696,주거시설 액화석유가스(LPG)공급 (5년),제5군단사령부,철원가스
