,입찰명,발주기관코드,발주기관,4종_Pick,4종_Remove,9종_Pick,9종_Remove
60,00부대 시설공사 관급자재(AV설비) 설치(1),UMM,국군재정관리단,"공사, 시설",,관급자재,
61,00부대 시설공사 관급자재(AV설비) 설치(1),UMM,국군재정관리단,"공사, 시설",,관급자재,
62,철재공구함 등 3항목  구매(물자),LCF,육군군수사령부,철재,,공구,
63,OO부대 CCTV 정비 및 보수 보강,MDN,국군화생방방호사령부,보수,,정비,
64,00부대 이전사업 관급자재(진공온수보일러) 구매,LMH,제7군단,보일러,,관급자재,
65,휠로워조립체 3항목 제조(물품),LCF,육군군수사령부,제조,,조립체,
66,16-P-00대대 통합정비고 크레인 제조설치,SFD,제9227부대,"제조, 제조설치",,정비,
67,16-P-00대대 통합정비고 크레인 제조설치,SFD,제9227부대,"제조, 제조설치",,정비,
68,16-P-00대대 통합정비고 크레인 제조설치,SFD,제9227부대,"제조, 제조설치",,정비,
69,16-P-00대대 통합정비고 크레인 제조설치,SFD,제9227부대,"제조, 제조설치",,정비,
70,시설유지보수 자재 구매,HDK,공군제11전투비행단,"보수, 시설",,유지보수,
71,시설유지보수 자재 구매,HDK,공군제11전투비행단,"보수, 시설",,유지보수,
72,공조기필터자재 제조납품,MCS,국방부계룡대근무지원단,제조,,필터,
73,"밸브,버섯형,엔진용 등 5종",SCF,해군군수사령부,밸브,,엔진,
74,00부대 창고 신축공사 관급자재 조명기구 제조 설치,UMM,국군재정관리단,"공사, 신축, 제조, 제조 설치, 조명기구",,관급자재,
75,군위성통신단말기(차량용)케이블조립체류,EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
76,방수포 조립체 등 11품목 구매,SFL,제3283부대,방수,,조립체,
77,공사용 관급자재(스틸그레이팅) 제조/구매,SEE,제9해병여단,"공사, 제조",,관급자재,
78,00부대 창고 신축공사 관급자재 분전반 제조 설치,UMM,국군재정관리단,"공사, 분전반, 신축, 제조, 제조 설치",,관급자재,
79,00부대 창고 신축공사 관급자재 냉난방기 구매 설치,UMM,국군재정관리단,"공사, 신축",,관급자재,
80,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
81,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
82,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
83,증류수 제조장치 필터 및 시약구매,SCN,제7001부대,제조,,필터,
84,밸브 조립체 등 2종,SCF,해군군수사령부,밸브,,조립체,
85,보급창고 CCTV(관급자재) 제조설치 납품,HDG,공군제10전투비행단,"제조, 제조설치",,관급자재,
86,카트리지 필터 248개 제조,UMM,국군재정관리단,제조,,필터,
87,공사용 관급자재(조명기구) 제조,SEE,제9해병여단,"공사, 제조, 조명기구",,관급자재,
88,20mm철재탄피통외주정비,HCF,공군군수사령부,철재,,정비,
89,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
90,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
91,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
92,전자해도표시스템(ECDIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
93,잠수함(SS-Ⅰ) 조종훈련장비 유지보수 총분해 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
94,차량정비고 25톤 리트프 제조설치(이전설치 포함),UMM,국군재정관리단,"제조, 제조설치",,정비,
95,지지대 조립체 등 8항목 제조(물품),LCF,육군군수사령부,제조,,조립체,
96,LED BAR 조립체 등 1항목 구매,LCF,육군군수사령부,LED,,조립체,
97,손원일급 잠수함(SS-II) 조종훈련장비 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
98,보드 테스터 유지보수,HDQ,제20전투비행단,보수,,유지보수,
99,공사용 관급자재(AL창호) 제조,SEE,제9해병여단,"공사, 제조, 창호",,관급자재,
100,공사용 관급자재(AL창호) 제조,SEE,제9해병여단,"공사, 제조, 창호",,관급자재,
101,공사용 관급자재(AL창호) 제조,SEE,제9해병여단,"공사, 제조, 창호",,관급자재,
102,공사용 관급자재(AL창호) 제조,SEE,제9해병여단,"공사, 제조, 창호",,관급자재,
103,공사용 수공구 구매,LMN,제6955부대,공사,,공구,
104,GOP대대 수중모터펌프 자재구매,LHG,제1862부대,펌프,,모터,
105,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
106,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
107,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
108,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
109,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
110,컨센트릭 밸브 조립체 등 18종(2-2),SDQ,해군제2수리창,밸브,,조립체,
111,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
112,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
113,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
114,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
115,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
116,석면함유 건축물 개선(관급자재) 조명기구 구매 설치,HCR,공군제15특수임무비행단,"건축, 조명기구",,관급자재,
117,"파이프,곡선형,금속제 등 3종",SCF,해군군수사령부,파이프,,금속,
118,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
119,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
120,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
121,"밸브,버섯형,엔진용 1종",SCF,해군군수사령부,밸브,,엔진,
122,"밸브,버섯형,엔진용 1종",SCF,해군군수사령부,밸브,,엔진,
123,엔진 포워드 마운트 등 23종 제조,HCF,공군군수사령부,제조,,엔진,
124,지뢰살포기용 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
125,"열선유리,직사각형 등 5종",SCF,해군군수사령부,유리,,열선,
126,에어필터(집진필터 유니트) 제조설치,UMM,국군재정관리단,"제조, 제조설치",,"에어필터, 필터",
127,브레이크 시험기 등 4항목 제조(기장),LCF,육군군수사령부,제조,,브레이크,
128,브레이크 시험기 등 4항목 제조(기장),LCF,육군군수사령부,제조,,브레이크,
129,"태핏,엔진 포핏 밸브용 등 5종",SCF,해군군수사령부,밸브,,엔진,
130,000사업 UPS 및 배터리 제조설치,MDS,제3707부대,"제조, 제조설치",,배터리,
131,000사업 UPS 및 배터리 제조설치,MDS,제3707부대,"제조, 제조설치",,배터리,
132,'16년 특수무기 케이블조립체류,EGG,유도무기계약팀 (구:19.09.16),케이블,,조립체,
133,00병원 리모델링 관급자재(통합배선) 제조,UMM,국군재정관리단,제조,,관급자재,
134,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
135,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
136,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
137,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
138,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
139,00병원 리모델링 관급자재(승강기) 제조,UMM,국군재정관리단,제조,,관급자재,
140,열선유리 고정식 각창(볼트고정식) 등 9종,SCF,해군군수사령부,유리,,"볼트, 열선",
141,컨센트릭 밸브조립체 등 35종,SCF,해군군수사령부,밸브,,조립체,
142,덮개조립체 등 112항목 제조(궤도),LCF,육군군수사령부,제조,,조립체,
143,"튜브 조립체,금속제 등 39항목 제조(특무)",LCF,육군군수사령부,제조,,"금속, 조립체",
144,ㅇㅇ창 정비시설 신축 크레인 제조 설치,UMM,국군재정관리단,"시설, 신축, 제조, 제조 설치",,정비,
145,천마유도탄 군직정비용(기계류)제조,LDG,육군 탄약지원사령부,제조,,정비,
146,천마유도탄 군직정비용(기계류)제조,LDG,육군 탄약지원사령부,제조,,정비,
147,천마유도탄 군직정비용(기계류)제조,LDG,육군 탄약지원사령부,제조,,정비,
148,천마유도탄 군직정비용(기계류)제조,LDG,육군 탄약지원사령부,제조,,정비,
149,탐지3호용 케이블조립체,EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
150,탐지3호용 케이블조립체,EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
151,탐지3호용 케이블조립체,EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
152,00부대 간부숙소 개수 관급자재(싱크대 등) 제조,LCM,육군교육사령부,"싱크대, 제조",,관급자재,
153,00부대 간부숙소 개수 관급자재(창호 등) 제조,LCM,육군교육사령부,"제조, 창호",,관급자재,
154,ATCIS 케이블조립체 등 16항목 제조(물품),LCF,육군군수사령부,"제조, 케이블",,조립체,
155,'16년 특수무기 케이블조립체류(일반),EGG,유도무기계약팀 (구:19.09.16),케이블,,조립체,
156,00부대 UPS 축전지 등 4품목 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,전지,
157,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
158,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
159,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
160,고압펌프 수리부속 구매(연평도),SFN,연평부대,펌프,,수리부속,
161,GOP 심정모터펌프 설치납품,LHN,제7보병사단,펌프,,모터,
162,"밸브,버섯형,엔진용 등 6종",SCF,해군군수사령부,밸브,,엔진,
163,82정비대대 이동식주택 제조설치납품,LHK,제2군단,"제조, 제조설치",,정비,
164,케이블조립체(통신장비용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
165,케이블조립체(통신장비용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
166,케이블조립체(통신장비용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
167,케이블조립체(통신장비용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
168,케이블조립체(통신장비용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
169,케이블조립체(통신장비용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
170,케이블조립체(통신장비용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
171,케이블조립체(통신장비용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
172,K계열전차 변속기 성능시험장비 제조설치,UMM,국군재정관리단,"제조, 제조설치",,변속기,
173,"튜브 조립체,오일 여과기용 등 15항목 제조(궤도)",LCF,육군군수사령부,제조,,조립체,
174,'16년 오리콘 사격통제장치 부품류 (제조),EGG,유도무기계약팀 (구:19.09.16),제조,,부품,
175,나사 기계용 등 215항목 제조(총포),LCF,육군군수사령부,제조,,나사,
176,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
177,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
178,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
179,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
180,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
181,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
182,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
183,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
184,반자동식부교 부품(제조),EHA,일반장비계약팀 (구:19.09.16),제조,,부품,
185,스파이더 회로카드조립체 등 10항목 제조(물품),LCF,육군군수사령부,제조,,조립체,
186,열상 장비(TAS-970K) 회로카드조립체 제조(물품),LCF,육군군수사령부,제조,,조립체,
187,광대역 안테나 로프조립체 등 5항목 제조(물품),LCF,육군군수사령부,제조,,조립체,
188,무전기세트 케이블조립체 5항목 제조(물품),LCF,육군군수사령부,"제조, 케이블",,조립체,
189,무전기세트 확성기조립체 등 9항목 제조(물품),LCF,육군군수사령부,제조,,조립체,
190,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),밸브,,"부품, 조립체",
191,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),밸브,,"부품, 조립체",
192,"케이블 조립체,특수목적용 등 43항목 제조(궤도)",LCF,육군군수사령부,"제조, 케이블",,조립체,
193,항공부속 핸들 조립체 등 5항목 제조,LCF,육군군수사령부,제조,,조립체,
194,항공부속 덮개 조립체 등 7항목 제조(물품),LCF,육군군수사령부,제조,,조립체,
195,"ATCIS 케이블조립체,전력용 등 12항목 구매(물품)",LCF,육군군수사령부,케이블,,조립체,
196,정비재료(케이블타이 등 193종) 구매,LMS,제7789부대,케이블,,정비,
197,회로카드 조립체 등 17항목 제조(궤도),LCF,육군군수사령부,제조,,조립체,
198,회로카드 조립체 등 15항목 제조(특무),LCF,육군군수사령부,제조,,조립체,
199,케이블 조립체 등 51항목 제조(특무),LCF,육군군수사령부,"제조, 케이블",,조립체,
200,16비 동병사식당 관급자재 분전반 제조설치,HDL,공군제16전투비행단,"분전반, 제조, 제조설치",,관급자재,
201,케이블 조립체류(K1전차),EGF,기동화력계약팀 (구:19.09.16),케이블,,조립체,
202,케이블 조립체류(K1전차),EGF,기동화력계약팀 (구:19.09.16),케이블,,조립체,
203,"잠금판,너트와 볼트용 등 32항목 제조(기장)",LCF,육군군수사령부,제조,,"너트, 볼트",
204,"잠금판,너트와 볼트용 등 32항목 제조(기장)",LCF,육군군수사령부,제조,,"너트, 볼트",
205,캠 조립체 등 2항목 제조(기장),LCF,육군군수사령부,제조,,조립체,
206,캠 조립체 등 2항목 제조(기장),LCF,육군군수사령부,제조,,조립체,
207,BTCS용 케이블조립체 등(A),EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
208,BTCS용 케이블조립체 등(A),EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
209,BTCS용 케이블조립체 등(A),EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
210,BTCS용 케이블조립체 등(B),EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
211,BTCS용 케이블조립체 등(B),EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
212,BTCS용 케이블조립체 등(B),EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
213,쉬일드 조립체 등 27항목 제조(총포),LCF,육군군수사령부,제조,,조립체,
214,'16년 저장 중 정비용 장비 제조설치,LQM,1보급단,"제조, 제조설치",,정비,
215,회로카드조립체 등 2항목 제조(기장),LCF,육군군수사령부,제조,,조립체,
216,전기 접촉자 등 9항목 제조(기장),LCF,육군군수사령부,제조,,접촉자,
217,야간투시경부품(제조),EGH,지휘정찰계약팀 (구:19.09.16),제조,,부품,
218,"콘센트릭 밸브 조립체,2,3단용 등 2종",SCF,해군군수사령부,"밸브, 콘센트",,조립체,
219,회로카드 조립체 등 5항목 제조(생산능력)(궤도),LCF,육군군수사령부,제조,,조립체,
220,"보조조립체,피스톤용 등 2항목 제조(기장)",LCF,육군군수사령부,제조,,조립체,
221,"필터,유체용 등 25항목 제조(궤도)",LCF,육군군수사령부,제조,,필터,
222,항공기 격납고 / 정비고 크레인 4조 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,정비,
223,"잠금판,너트와 볼트용 등 32항목 제조(기장)",LCF,육군군수사령부,제조,,"너트, 볼트",
224,"잠금판,너트와 볼트용 등 32항목 제조(기장)",LCF,육군군수사령부,제조,,"너트, 볼트",
225,캠 조립체 등 2항목 제조(기장),LCF,육군군수사령부,제조,,조립체,
226,캠 조립체 등 2항목 제조(기장),LCF,육군군수사령부,제조,,조립체,
227,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,"제조, 제조설치",,관급자재,
228,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,"제조, 제조설치",,관급자재,
229,케이블조립체,EGH,지휘정찰계약팀 (구:19.09.16),케이블,,조립체,
230,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
231,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
232,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
233,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
234,00비 병사식당 신축 관급자재 냉난방기 구매 설치,UMM,국군재정관리단,신축,,관급자재,
235,실린더 조립체 등 18항목 제조(생산능력)(궤도),LCF,육군군수사령부,제조,,조립체,
236,항공기 케이블 조립체 등 2항목 제조,LCF,육군군수사령부,"제조, 케이블",,조립체,
237,케이블조립체(전술통신체계용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
238,"기어,스퍼형 등 8항목 제조(기장)",LCF,육군군수사령부,제조,,기어,
239,"나사,기계용 등 185항목 제조(궤도)",LCF,육군군수사령부,제조,,나사,
240,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),와이어로프,,조립체,
241,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),와이어로프,,조립체,
242,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),와이어로프,,조립체,
243,케이블조립체(비차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
244,케이블조립체(비차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
245,케이블조립체(비차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
246,케이블조립체(비차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
247,케이블조립체(비차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
248,케이블조립체(비차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
249,케이블조립체(비차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
250,케이블조립체(비차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
251,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
252,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
253,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
254,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
255,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
256,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
257,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
258,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
259,케이블조립체(차폐용),EHB,통신장비계약팀 (구:19.09.16),케이블,,조립체,
260,워터 펌프 플라이어 등 314종,SFD,제9227부대,펌프,,플라이어,
261,"튜브,곡선형,금속제 등 64항목 제조(기장)",LCF,육군군수사령부,제조,,금속,
262,구내통신장비 케이블조립체 등 6항목 제조(물품),LCF,육군군수사령부,"제조, 케이블",,조립체,
263,BTCS 표시반조립체 등 2항목 제조(물품),LCF,육군군수사령부,제조,,조립체,
264,컨센트릭 밸브조립체 등 36종,SCF,해군군수사령부,밸브,,조립체,
265,00부대 심정 모터 펌프 납품 / 설치,LDC,육군과학화전투훈련단,펌프,,모터,
266,항공기 린스시설 관급자재 수배전반,HDL,공군제16전투비행단,시설,,관급자재,
267,00부대 병사식당 관급자재 수배전반 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,관급자재,
268,00 본관 신축 시설공사  관급자재(AV설비),UMM,국군재정관리단,"공사, 시설, 신축",,관급자재,
269,계심봉 조립체 등 47항목 제조(기장),LCF,육군군수사령부,제조,,조립체,
270,위성장비 케이블조립체 등 4항목 제조(물품),LCF,육군군수사령부,"제조, 케이블",,조립체,
271,BTCS 케이블조립체 등 3항목 제조(물품),LCF,육군군수사령부,"제조, 케이블",,조립체,
272,"탱크,기름용,유압장치용 등 29항목 제조(궤도)",LCF,육군군수사령부,제조,,장치용,
273,계기판 조립체 등 6항목 제조(기장),LCF,육군군수사령부,제조,,조립체,
274,"열선유리, 직사각형 등 5종",SCF,해군군수사령부,유리,,열선,
275,컨센트릭 밸브조립체 등 13종,SCF,해군군수사령부,밸브,,조립체,
276,컨센트릭 밸브조립체 등 13종,SCF,해군군수사령부,밸브,,조립체,
277,알루미늄 파이프렌치 등 98종 구매,SFN,연평부대,파이프,,렌치,
278,"리드선,축전지용 등 50항목 제조(기장)",LCF,육군군수사령부,제조,,전지,
279,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,차축,
280,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,차축,
281,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,차축,
282,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,차축,
