,입찰명,발주기관,낙찰자(상호)
2361,프린터잉크 등 24종,재경근무지원대대,클린톤전자
2362,체력단련장 락카 소모품 등 000종 구매,육군인사사령부,청소용품Damall
2364,체력단련장 락카 소모품 등 000종 구매,육군인사사령부,청소용품Damall
2381,16년 공군 후반기 프린터 도입사업(리스물건),국군재정관리단,(주)알파아이엔씨
2407,인쇄용지 3종 구매(긴급공고),국방출판지원단,세풍지업상사
2415,인쇄용지 3종 구매(긴급공고),국방출판지원단,세풍지업상사
2463,어린이집 도서 구매,제6955부대,지오엔텍
2492,A3 복사용지 등 56종,해군본부,대성안전산업
2522,복사용지 등 209품목 구매,제9691부대,다원지앤피
2523,특수목적용 PC 등 2종 구매,국방부계룡대근무지원단,디와이솔루션
2535,'16년 생도용 노트북 도입사업,국군재정관리단,주식회사 진두아이에스
2611,00여단 풋살경기장 인조잔디 설치납품,육군 제8군단,가온스포츠 주식회사
2621,복사용지 등 23종,해군본부,세계로상사
2687,체력단련장 비품 구매,제6955부대,주식회사 태성산업
2692,인쇄용지(미색모조지)구매,국방출판지원단,주식회사 삼우지와이
2737,복사용지 329박스 구매,제9911부대,송미정
2738,복사용지 구매,해군제3함대사령부,행복산업
2750,복사용지등2품목,제9691부대,농업회사법인 제이원 주식회사
2759,체력단련기구(런닝머신 등 14종) 구매,해군사관학교,주식회사 애니휘트니스
2776,인쇄재료(인새용지5종)구매,국방출판지원단,예 서비스아카데미
2801,복사용지 등 317종 구매,해군제3함대사령부,한결오피스
2835,네트워크 장비 구매사업 리스,국군재정관리단,시스코시스템즈캐피탈코리아대부(유)
2866,인쇄용지5종 구매,국군재정관리단,아윤상사
2875,도서(채식주의자 등 28종)구매,제5738부대,삼원티앤아이
2888,복사용지 구매,제2002부대,우일테크
2900,복사용지 등 181종 구매,해군제3함대사령부,마이크로트렌드
2929,복사용지 등 21종,해군본부,계룡상사
2942,인쇄소모용품및후가공제작(구매),국방출판지원단,(주)유림상사
2958,복사용지 등 97종,제9181부대,케이제이 씨앤씨유통
3069,복사용지 등 29종,해군본부,유림상사
3078,복사용지 등 159종,해군작전사령부,온누리교육사(스포타임)
3103,복사용지 등 65종 구매,해군제3함대사령부,대건상사
3144,더블에이 복사용지 등 330종,제5738부대,일월종합상사
3184,복사용지 등 43종,해군본부,현대상사
3210,16-덕-열영상감시카메라(CCTV) 제조 설치,국군재정관리단,주식회사나인정보시스템
3218,복사용지 등 102종,해군작전사령부,에이스산업
3220,복사용지 등 216종,해군작전사령부,금호상사
3316,00지역 교환기 교체사업(감시카메라),국군지휘통신사령부,주식회사 창흥텔레콤
3407,16년 근거리 전산망(LAN) 교체사업(리스물건),국군재정관리단,(주) 투데이게이트
3422,복사용지 등 37종,해군본부,계룡상사
3446,복사용지 등 295종,해군교육사령부,나라통상
3456,ㅇㅇ연대 풋살경기장 인조잔디 설치납품,육군 52보병사단,엠넷글로벌
3459,중앙처리보드 1종,해군군수사령부,대양전기공업(주)
3503,잉크젯 프린터 등 2품목,해군제1수리창,오피스상사
3561,16년 예비군 육성지원사업 물품구매(저격수조준경),육군 제1군단,클릭바이 엠알오
3577,복사용지 등 62종,해군본부,현대상사
3578,복사용지 등 85종,해군본부,기륭종합상사
3584,복사용지  등 327종,해군작전사령부,주식회사 권민
3589,프린터 잉크 등 66종,해군본부,계룡상사
3593,복사용지 등 214종,해군교육사령부,동아스포츠
3601,복사용지 등 223종 구매,해군사관학교,오피스타운서부산점
3618,'16년 후반기 행정소모품(복사용지)구매,제9965부대,대륙씨엠아이 주식회사
3639,16-1차 PC(중소) 도입사업,국군재정관리단,사회복지법인 한국소아마비협회
3640,16-인쇄용지(모조지80gA종) 등 3종 구매,국군재정관리단,(주)청송실업
3666,기술연구 환경구축 PC사업,국군재정관리단,주식회사 이엠텍아이엔씨
3669,000사업 CCTV 제조설치,제3707부대,주식회사 와이즈드림
3704,2차 풋살경기장 인조잔디 제조설치납품,제6128부대,코니터프주식회사
3723,복사용지 등 161종,해군작전사령부,영화상사
3786,복사용지 등 538종,해군 기동함대사령부,올타정보통신
3818,풋살경기장 인조잔디 제조설치 납품(3개소),수도방위사령부,주식회사 아모스그린
3825,풋살경기장 인조잔디 제조설치 납품(3개소),수도방위사령부,주식회사 아모스그린
3838,인쇄용지 2종(크라프트지등 2종),국방출판지원단,이현
3872,16-국방어학원 연간 국내출판도서 구매(2차),합동군사대학교,엔돌핀
3877,칼라프린터 잉크 등 48종,해군본부,계룡상사
3878,복사용지 등 142종,해군본부,제일안전
3882,복사용지 등 37종,해군본부,나이스안전산업
3902,복사용지외 69종 구매,국방부계룡대근무지원단,주식회사 에스제이상사
3903,일반예산(군어린이집 교재교구비) 교재 구매,국군의무사령부,(주)위즈덤샐러
3912,복사용지 등 68종,제9181부대,고려피앤지(P&G)
3928,00부대 풋살경기장 인조잔디(6개소) 제조설치납품,제5군단사령부,주식회사정영씨엠
3935,일반예산(군어린이집 교재교구비) 교구 구매,국군의무사령부,길상산업
3942,신축교육센터 정보통신환경 구축사업(리스물건),국군재정관리단,주식회사 덕산
3953,00부대 풋살경기장 인조잔디(2개소) 설치납품,제11기동사단,주식회사 앙투카에스엘
4018,"수호병 명예휘장(포제, 파스너테이프(루프)) 제조",국군재정관리단,주식회사 나루지엠에스
4022,Premium 복사용지 등 194품목,제9196부대,엘엔제이(L&J)
4031,컬러프린터 잉크토너 등 53종,해군본부,주식회사 에스제이상사
4058,복사용지 등 79종 구매,제9911부대,나임상사
4079,합동상호운용성시험소 네트워크 환경구축(설치납품),국군지휘통신사령부,주식회사 아인스에스엔씨
4128,복사용지 등 87종 구매,제7001부대,성화종합상사
4171,16-해병-ㅇㅇ사업 항온제습기 제조 설치,국군재정관리단,쿨앤쿨주식회사
4201,복사용지 등 9종,해군교육사령부,선우블라인드 커튼
4214,"00포대, 00연본 풋살경기장 인조잔디 제조설치납품",제22보병사단,주식회사베스트필드
4218,00대대 풋살경기장 인조잔디 제조설치납품(2),제22보병사단,주식회사베스트필드
4219,00대대 풋살경기장 인조잔디 제조설치납품(1),제22보병사단,주식회사베스트필드
4224,복사용지 등 259종,해군작전사령부,다올
4234,체력단련장 코스관리물품 비료 구매,국군재정관리단,주)삼성공조시스템
4293,00부대 등 6개소 풋살장 인조잔디 제조설치,제9보병사단사령부,주식회사베스트필드
4303,119-2 풋살경기장 인조잔디 등 설치납품,제6128부대,주식회사 폴리그라스코리아
4315,복사용지 등 37종,해군본부,세계로상사
4378,예비군 안보교육관 홍보물 제작,국군재정관리단,(주) 피알앤북스
4387,복사용지 등 60종 구매,제3170부대,한솔ENT
4420,창조 12차 장비도입(일체형PC)사업 구매,국군재정관리단,주식회사 에이텍
4443,00부대 등 5개소 풋살경기장 인조잔디 제조설치,제1보병사단,대교에코필드 주식회사
4463,풋살경기장 4개소 신축 인조잔디 설치납품,제6보병사단,주식회사 대종
4510,12포병 풋살경기장 인조잔디 설치납품,육군 제8군단,주식회사 디도
4521,복사용지 등 220종,해군본부,주식회사 에스제이상사
4541,인쇄물(사철둥근양장)제작 구매,국방출판지원단,인프린트
4555,칼라프린터잉크 등 55종,해군본부,나이스안전산업
4560,복사용지 등 49종 구매,제8385부대,금성종합상사
4596,정보화 교육장 구축사업,국군재정관리단,대신정보통신 주식회사
4599,창조 12차 장비도입(네트워크 장비교체 등) 사업 구매,국군재정관리단,송암시스콤 주식회사
4600,창조 12차 장비도입(주전산기 등) 사업 구매,국군재정관리단,주식회사 아하
4636,풋살장 3개소 신축공사(인조잔디 설치납품),제2632부대,유한회사 세일양행
4646,16-1차 프린터 도입사업,국군재정관리단,주식회사 하스죤
4647,16-1차 노트북 도입사업,국군재정관리단,삼성전자 주식회사
4648,16-1차 모니터 도입사업,국군재정관리단,주식회사 에이텍
4660,16년 사무자동화장비(프린터) 도입사업(리스물건),국군재정관리단,주식회사 에이텍
4664,복사용지 등 297종,제5738부대,포항케이피엘(KPL)
4673,복사용지 등 460종 구매,해군제3함대사령부,(유)목포신도digitalOA
4687,풋살장 3개소 관급자재(인조잔디 및 충진재) 설치납품,육군제53보병사단,주식회사 폴리그라스코리아
4727,16년 정보화교육장 장비 교체사업(리스물건),국군재정관리단,주식회사 코어인프라
4728,인쇄용지 3종(스노우지(백색 등) 구매,국방출판지원단,아이엔지
4740,복사용지 등 81종,해군본부,세계로상사
4940,체력단련기구(런닝머신 등 5종) 구매,해군사관학교,(주)한국스포츠
5043,00대대 풋살장 인조잔디 및 충진재 설치납품,육군 제37보병사단,고산종합조경 주식회사
5044,`16-00부대 응급구조사 교과서 구매,국군의무학교,한국서점
5105,교육훈련컨텐츠 훈련장 구축,국군재정관리단,주식회사 동화이엔지
5177,2분기 교육예산 일반수용비 및 실습재료비 집행,육군정보통신학교,주식회사 케이제이
5204,종교비품(성찬상 등) 구매설치,국방대학교,나임상사
5260,복사용지 등 215종,해군본부,우진통상
5280,더블에이 복사용지 A4 등 245종,제9227부대,매일양초
5288,PC 제조 설치 사업,국군재정관리단,주식회사 엠엔지 이엔티
5301,전산운용용품(A4용지등 43종) 구매,공군본부,(주)애니서플라이
5394,HDTV 노후교체 사업,제9965부대,한진아이티
5431,야전교육용 방송장비(15종) 구매,국군재정관리단,초록정보기술(주)
5432,일반비품 (벽걸이형 TV) 등  46종 구매설치,국군재정관리단,(주)알파아이엔씨
5637,복사용지 등 94종,해군 기동함대사령부,애드온스마트 주식회사
5640,복사용지 등 48종 구매,제8385부대,오피스상사
5654,더블에이 복사용지 A4 등 79종,제9227부대,삼원티앤아이
5665,네트워크장비 교체사업,국군재정관리단,주식회사 콤텍정보통신
5669,16년 공군 전반기 PC도입(일반),국군재정관리단,삼성전자 주식회사
5719,복사용지 등 60종,해군본부,드림으뜸상사
5833,복사용지 등 329종 구매,제8385부대,대광종합상사
5902,인쇄용지 4종 구매,국방출판지원단,서원
5959,더블에이 복사용지 A4 등 325종,제9227부대,포항케이피엘(KPL)
5961,더블에이 복사용지 A4 등 325종,제9227부대,포항케이피엘(KPL)
6036,경계용 CCTV 교체 사업,국군재정관리단,사회복지법인 한국청각장애인복지회 청음공방
6092,16년 사무자동화장비(데스크톱PC) 도입사업(리스물건),국군재정관리단,(주)레드스톤시스템
6128,복사용지 등 231종,해군작전사령부,성준실업
6157,체력단련장 코스관리물품 비료 구매(2차),육군인사사령부,(주)에이엘그린
6169,"핀, 천막용지주 제조",국군재정관리단,주식회사 지스타
6170,"인쇄용지 5종, 잉크 1종 구매",국방출판지원단,세풍지업상사
6182,복사용지 등 404종,해군교육사령부,(주)원진
6192,프린터 잉크 등 4종 구매,제7001부대,주식회사 성민종합산업
6493,복사용지 등 533종,제9181부대,대성이앤지
6510,복사용지 등 145종,해군교육사령부,경남상사
6511,복사용지 등 50종,해군본부,주식회사 에스제이상사
6576,CSRP 화생방 연구 자료 시약 구매,국군화생방방호사령부,디엔아이
6577,CSRP 화생방 연구 재료 초자 구매,국군화생방방호사령부,럭키상사
6669,Double-A 복사용지 등 391품목,제9196부대,전진교역 주식회사
6723,교육용 프로그램(상용SW) 구매 설치,국방대학교,(주)기선
6730,복사용지 등 74종,해군본부,알파
6740,복사용지 등 626종 구매,해군제3함대사령부,넥스트목포점
6761,더블에이 복사용지 A4 등 163종,제9227부대,충성센타
6836,복사용지 등 400종,해군교육사령부,구룡종합상사
6951,체력단련장 캐디 피복 제조 납품(품목별 단가제),육군인사사령부,아이리스패션
6952,체력단련장 캐디 피복 제조 납품(품목별 단가제),육군인사사령부,아이리스패션
7031,복사용지 등 78종 구매,제3170부대,현민유통
7073,복사용지 등 485종,제5738부대,드림오피스
7082,복사용지 A4 등 394종 구매,제9121부대,한빛티엠
7185,인쇄용지 3종 구매,국방출판지원단,세풍지업상사
7188,화생방 연구 재료 가스 구매,국군화생방방호사령부,엠에스동민특수가스(주)
7189,화생방 연구 재료 초자 구매,국군화생방방호사령부,미라클
7217,화생방 연구활동 재료 시약 구매,국군화생방방호사령부,일송 유에프티
7259,체력단련장 코스관리 물품 비료 구매,육군인사사령부,대예물산
7281,복사용지 등 25품목,제9691부대,유니케미칼
7282,프린터잉크 등 43종,해군본부,유림상사
7289,복사용지등 468품목 구매,제9691부대,(주)바로컴
7301,인쇄용지 21종 구매,국군재정관리단,주식회사 신승아이엔씨
7583,복사용지 등 88품목 구매,제3283부대,오상푸드시스템
7601,복사용지 등 3종,해군본부,현대상사
7756,인쇄용지 7종 구매,국군재정관리단,(유)목양
7798,복사용지 등 86종,해군작전사령부,드림테크
7895,복사용지 등 133품목,제9196부대,e-수진테크
7905,복사용지 등 4종,해군본부,제일안전
8009,복사용지 A4 등 687종 구매,제9121부대,가나오피스
8012,행정소모품(복사용지) 구매,제9965부대,주식회사 배성
8020,행정소모품(복사용지) 구매,제9965부대,주식회사 배성
8138,입시홍보물품(포스트잇 등 2종) 구매,해군사관학교,현민유통
8155,복사용지 등 207종,제5738부대,드림오피스
8161,복사용지 등 95종 구매,제8385부대,알파동해점
8162,기타유지물자(비닐),국군재정관리단,태명포리텍
8241,프린터 잉크 등 48종,해군교육사령부,라온상사
8267,복사용지 구매,제9227부대,북트리
8308,체력단련장 목욕탕물품(옷걸이등 22품목),제9227부대,다훈산업
8355,복사용지 등 131종,해군본부,나이스안전산업
8376,교육용 패킷 분석장비 라이선스 구매,4284부대,(주)아이디어정보기술
8385,복사용지 등 556종,해군교육사령부,(주)원진
8391,복사용지 등 129종,해군교육사령부,(주)원진
8436,어린이집 아동도서 729종 구매,제9965부대,모모미디어
8473,더블에이 복사용지 등 243품목,해군제1수리창,영동문구센타
8533,인쇄용지 2종 구매,국방출판지원단,세풍지업상사
8563,인쇄용지 3종 구매,국방출판지원단,우솔아이앤씨
8594,장비운영소모품 기타장비 구매,국군수도병원,지유
8650,잉크젯 프린터 임차(연평도),연평부대,주식회사 서트
8768,16-국방어학원(연간 국내출판도서 구매),합동군사대학교,현대기업
8863,복사용지 등 128종,연평부대,에스디아이텍
8881,복사용지 등 412종 구매,제8385부대,영동문구센타
8917,체력단련장 락카 소모품 구매,육군인사사령부,(주)한일종합상사
8969,컬러프린터 잉크토너 등 115종,해군본부,현대상사
9269,oo부대 방송장비 구매 및 CCTV장비 설치납품,특수전사령부,(주)현명
9302,인쇄용지(DVD포함)4종 구매,국방출판지원단,대전인재사
9344,복사용지,재경근무지원대대,NPB타운
9394,00부대 00연구소 조명기구 제조납품,제1363부대,(주)태양기술개발
9429,복사용지 등 13종 구매,제9121부대,엠에스시스템
9485,국내 도서류 574종 구매,국방대학교,한결통상
9520,청안예비군훈련대 영상모의사격장 장비 추가구매,육군 제37보병사단,주식회사 일렉콤
9542,상용 통신장비(핸드토키)구매,국방부근무지원단,(주)타치온네트웍스
9639,17-B-어린이집 도서류 25종 구매 납품,제9196부대,주식회사 클라우드컴퍼니
9653,17-2차 00부대 전산운영용품 구매사업,국군재정관리단,주식회사 에코유
9727,복사용지 등 50품목 구매(납기:17.12.22.),제9691부대,다원지앤피
9747,15보급 일반 물품 구매,제5군단사령부,주식회사 티앤제이커뮤니케이션
9753,풋살경기장 인조잔디 설치납품,육군 제8군단,필드마스터 주식회사
9803,더블에이 복사용지 등 55품목,제3283부대,반도종합상사
9822,복사용지 구매,공군군수사령부,엠에스테크
9855,홍보물품(블루투스 키보드 등 2종),해군본부,씨엠갤러리
9864,복사용지 등 11종,해군제2수리창,세일상사
9888,복사용지 등 46종 구매,제9911부대,펜코리아(디오피스)
9921,복사용지 등 130품목 구매 납품,제9227부대,충성센타
9955,복사용지 등 44품목 구매(납기 : '17.12.19.),제9691부대,주식회사 가온산업
10010,복사용지 등 45종 구매,제9911부대,시대종합전기(주)
10084,상용품(상용무전기) 구매,제7789부대,유니모테크놀로지 주식회사
10093,복사용지 등 59종 구매,제9911부대,현대기업
10101,가상화서버 통합관리 SW 라이선스 구매,제9965부대,주식회사 케이에스씨앤씨
10104,국외 도서류 176종 구매,국방대학교,신명
10105,국내 도서류 556종 구매,국방대학교,승재유통
10120,복사용지 등 246종 구매,해군제3함대사령부,무림오피스웨이목포점
10138,복사용지 구매,제9965부대,영화산업
10150,복사용지 구매,제9965부대,영화산업
10161,17-2차 상용무전기 구매사업,국군지휘통신사령부,와이에스전자
10176,상용 통신장비(핸드토키)구매,국방부근무지원단,오성통신 드론 교육원
10191,18년 간부 업무용 수첩 제작사업,국군지휘통신사령부,주식회사 태신미디어
10204,00부대 풋살경기장 인조잔디 설치납품,육군 제8군단,케이앤비준우(주)
10210,복사용지 등 609종,해군작전사령부,(주)대용
10267,풋살경기장 인조잔디 등 5품목 제조설치,제9보병사단사령부,주식회사 대원그린
10273,복사용지 440박스 구매,제9911부대,무한씨엔씨
10304,복사용지 등 27종 구매,제9911부대,엠티오
10308,17-2차 정보화사업(거점 동케이블) 물품구매,제6보병사단,주식회사 휴먼시스템
10310,복사용지 등 61종 구매 납품,제9196부대,셉 인터내셔널
10320,더블에이 복사용지A4등 116종 구매,제9911부대,태양
10377,인쇄재료(용지 및 CD)3종구매,국방출판지원단,주식회사굿페이퍼
10410,17-00창 노후 경계 CCTV 교체 사업,국군재정관리단,(주)에이앤피코리아
10419,체력단련장 락카 비품 등 000종 구매,육군인사사령부,(주)제이.텍
10567,체력단련장 피복 구매,제8385부대,강원상사
10672,복사용지A4 600박스 구매,해군작전사령부,비전부산
10674,복사용지A4등 195종,해군작전사령부,주식회사 태촌실업
10728,00부대 전산운영용품 구매사업,국군재정관리단,(주)플러스모던
10734,인쇄용지4종구매,국방출판지원단,주식회사 제이에스원
10757,실내체육관 방송장비 제조설치,국군재정관리단,주식회사 아이엠피
10782,복사용지 등 77종,해군교육사령부,진성
10786,복사용지 등 360종 구매,제2002부대,KW(케이더블류)
10804,17-공군 디지털 교실 정보화사업(PC)(리스물건),국군재정관리단,(주)컴트리
10832,복사용지 등 516품목 구매(연평),연평부대,유스쿨넷 주식회사
10882,복사용지 등 180종,해군본부,엠에스테크
10884,정신교육 영상 교재 제작(비디오물 제작업),제9691부대,더 무비잼
10931,복사용지 등 236품목,제9181부대,수앤주
10988,DOUBLE-A 복사용지 등 429종 구매,제9121부대,경남상사
11002,예비군 안보교육관 홍보물 제작,국군재정관리단,문성사
11048,더블에이 복사용지(A4) 등 2종,해군작전사령부,주식회사보승글로벌
11049,더블에이 복사용지 등 6종 구매,제9911부대,주식회사 동영
11073,복사용지 800박스 구매,제9911부대,홍원
11091,더블에이 복사용지 등 77종,해군군수사령부,우미 물산
11129,복사용지 등 817품목 구매,제9691부대,삼성테크
11155,"홍보물품(밴드세트) 16,000개",해군본부,지 오 스
11192,00지역 풋살장 인조잔디 제조설치,자운대근무지원연대,필드마스터 주식회사
11242,'17년 주전산기 교체사업,국군재정관리단,주식회사 성보
11286,인쇄용지 5종 구매,국방출판지원단,(주)모던애드
11303,17년 00단 CBT실 PC 도입사업(리스물건),국군재정관리단,주식회사 티원엘에스
11373,복사용지 등 59종 구매,공군본부,오피스디포공주연기계룡점
11410,복사용지 등 29품목,제3283부대,중앙Office
11412,복사용지 등 188종 구매,제9911부대,주식회사 티앤제이커뮤니케이션
11413,더블에이 복사용지 등 35종 구매,제9911부대,모양방
11444,"17년 공군 후반기 프린터, 노트북 도입사업(리스물건)",국군재정관리단,주식회사 트리엠
11448,18년 학군후보생 기타피복 제조납품,국군재정관리단,핀컴퍼니
11473,국외 도서류 206종 구매,국방대학교,서윤산업
11474,국내 도서류 962종 구매,국방대학교,기쁨상사
11485,복사용지 등 575종,해군군수사령부,한빛산업
11592,교육기관 모의수사실습 영상장비 구매,육군종합행정학교,주식회사 페리굿
11597,`17-00학교 3차 응급구조사 교과서 구매,국군의무학교,주식회사 북누리
11607,00대대 풋살경기장 인조잔디 제조 설치 납품,수도군단,주식회사 아이그라스
11628,풋살경기장 인조잔디 설치납품,제6128부대,주식회사 위즈스포츠
11635,복사용지 등 3종 구매,제8385부대,가나안상사
11643,17-3차 의무비품 구매(일반),국군수도병원,주식회사 서진컨설팅
11646,기계교 및 포병교 풋살장 인조잔디 설치납품,육군상무대근무지원단,유신에코그린 주식회사
11676,기념품 코인 등 6품목,제9227부대,주식회사 이앤아이
11713,17년 풋살경기장 인조잔디 제조설치납품(3개소),제2167부대,주식회사 베노
11724,17년 대학교 교육(무선)망 교체사업,국군재정관리단,한일통신 주식회사
11765,인쇄용지(캠퍼스지)구매,국방출판지원단,해윤테크
11803,17년 근거리전산망(LAN) 교체/추가사업(리스물건),국군재정관리단,대신정보통신 주식회사
11843,복사용지 등 340품목 구매,제9691부대,영화산업
11910,00부대 등 4개소 풋살장 인조잔디 제조설치(2차),제1보병사단,주식회사 베노
