,입찰명,발주기관코드,발주기관,9종_Pick,9종_Remove,10종_Pick,10종_Remove
0,신호처리기 조립체 등 16항목 구매(기장),LCF,육군군수사령부,조립체,,처리,
1,관급자재(전관방송 및 AV설비) 제조 설치납품,MCN,국방부근무지원단,관급자재,,방송,
2,종교센타 리모델링 관급자재(조명기구) 제조납품,MCN,국방부근무지원단,관급자재,,종교,
3,16-공-본-17 관급자재(전관방송 AV포함) 제조설치,UMM,국군재정관리단,관급자재,,방송,
4,16-본-공-5 도서관 리모델링 관급자재(조명기구),HCL,공군사관학교,관급자재,,도서,
5,131사업(2차) 관급자재(출입통제시스템) 제조설치,MCM,4284부대,관급자재,,사업,
6,차기다련장 3차 시설사업 관급자재(크레인) 설치납품,LFK,육군종합군수학교,관급자재,,사업,
7,차기다련장 3차 시설사업 관급자재(보일러) 설치납품,LFK,육군종합군수학교,관급자재,,사업,
8,ATCIS 상용HW 유지보수 물품 구매,LNG,육군 제1군단,유지보수,,상용,
9,16년 원격정비지원체계 구축사업 등 4건 리스,UMM,국군재정관리단,정비,,"구축, 사업",
10,00부대개편사업 관급자재(크레인) 설치납품,LNM,제5181부대,관급자재,,사업,
11,무열대 체력단련장 물탱크 및 모터펌프 교체,LHQ,제2작전사령부,모터,,체력,
12,00학교 이전사업 관급자재(디자인휀스) 제조설치,UMM,국군재정관리단,관급자재,,사업,
13,체력단련장 골프카트 배터리 구매,UMM,국군재정관리단,배터리,,체력,
14,체력단련장 골프카트 배터리 구매,UMM,국군재정관리단,배터리,,체력,
15,체력단련장 골프카트 배터리 구매,UMM,국군재정관리단,배터리,,체력,
16,00부대 이전사업 관급자재(타일 4종) 설치납품,MDG,국군의무사령부,관급자재,,사업,
17,"처리장치,통신접속장치용",SDQ,해군제2수리창,장치용,,처리,
18,00부대 이전사업 관급자재(진공온수보일러) 구매,LMH,제7군단,관급자재,,사업,
19,K5 브레이크패드 등 134종,SDF,제5738부대,"브레이크, 패드",,레이크,
20,방송중계장비 배터리 교체,MDI,제7016부대,배터리,,방송,
21,브레이크 패드 앞 등 97품목,SFH,제9196부대,"브레이크, 패드",,레이크,
22,16년 원격정비지원체계 구축사업(리스물건),UMM,국군재정관리단,정비,,"구축, 사업",
23,브레이크 드럼 등 166종,HCF,공군군수사령부,브레이크,,레이크,
24,브레이크 시험기 등 4항목 제조(기장),LCF,육군군수사령부,브레이크,,레이크,
25,브레이크 시험기 등 4항목 제조(기장),LCF,육군군수사령부,브레이크,,레이크,
26,000사업 UPS 및 배터리 제조설치,MDS,제3707부대,배터리,,사업,
27,000사업 UPS 및 배터리 제조설치,MDS,제3707부대,배터리,,사업,
28,앵카 윈드라스 브레이크 패드 등 13종 구매,SCR,해군제3함대사령부,"브레이크, 패드",,레이크,
29,00부대 이전사업 관급자재(온수저장탱크)(16-특별-03),LMR,제5군단사령부,관급자재,,사업,
30,16년 발칸포가부 부품(일반부품),EGG,유도무기계약팀 (구:19.09.16),부품,,일반,
31,'16년 특수무기 케이블조립체류(일반),EGG,유도무기계약팀 (구:19.09.16),조립체,,일반,
32,체력단련장 골프카트 배터리 구매,UMM,국군재정관리단,배터리,,체력,
33,체력단련장 골프카트 배터리 구매,UMM,국군재정관리단,배터리,,체력,
34,체력단련장 골프카트 배터리 구매,UMM,국군재정관리단,배터리,,체력,
35,풋살장 3개소 관급자재(인조잔디 및 충진재) 설치납품,LKG,육군제53보병사단,관급자재,,잔디,
36,일반광학장비부품,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
37,음향장비 노후 부속품 교체,MDI,제7016부대,부속품,,음향,
38,"케이블 조립체,특수목적용 등 43항목 제조(궤도)",LCF,육군군수사령부,조립체,,수목,
39,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
40,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
41,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
42,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
43,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
44,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
45,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
46,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
47,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
48,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
49,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
50,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
51,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
52,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
53,16년 금속휘장류,EHD,물자계약팀,금속,,휘장,
54,브레이크 드럼 등 130종,HCF,공군군수사령부,브레이크,,레이크,
55,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
56,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
57,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
58,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
59,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
60,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
61,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
62,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
63,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
64,16년 사무자동화장비(데스크톱PC) 도입사업(리스물건),UMM,국군재정관리단,톱,,사업,
65,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
66,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
67,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
68,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
69,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
70,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
71,브레이크 슈 세트 등 2항목 제조(기장),LCF,육군군수사령부,브레이크,,레이크,
72,국방대 이전사업 관급자재(PE관및이음관),MFH,국방시설본부,관급자재,,사업,
73,작전영상전송장비(KAISHOT) 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,영상,
74,작전영상전송장비(KAISHOT) 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,영상,
75,자료연동처리기(DLPS) 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,처리,
76,자료연동처리기(DLPS) 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,처리,
77,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
78,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
79,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
80,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
81,도서(최강건설기계 정비 기능사) 등 192종,SCK,해군교육사령부,정비,,도서,
82,329사업 2차 시설공사(금속재패널 제조 설치),LMD,제7821부대,금속,,사업,
83,D004 남양이전사업 시설공사 관급자재-방송AV,UHD,공군 작사예하 방포사예하 제3여단,관급자재,,"방송, 사업",
84,D004 남양이전사업 시설공사 관급자재- 통합배선,UHD,공군 작사예하 방포사예하 제3여단,관급자재,,사업,
85,교육훈련상황실 전시장비 정비/교체 사업,SCL,해군사관학교,정비,,사업,
86,17-00부대 세병관(명량홀) 전시장비 정비/교체 사업,UMM,국군재정관리단,정비,,사업,
87,17-체력단련장 골프카트 납 배터리 구매,UMM,국군재정관리단,배터리,,체력,
88,과학화경계시스템 성능개선사업(노후부품 교체) 계약,LQP,제1891부대,부품,,사업,
89,17-00부대 상황공유체계 정비/교체 사업,UMM,국군재정관리단,정비,,사업,
90,동여주체력단련장 골프카트 배터리 구매,UAB,국군복지단,배터리,,체력,
91,롤필터 외 3종 제조납품 및 폐 필터 수거/처리,MCS,국방부계룡대근무지원단,필터,,처리,
92,"바라쿠다 브레이크 밸브 등 25항목 구매(기장, 해파)",LCF,육군군수사령부,브레이크,,레이크,
93,다목적전술차 브레이크및라이닝구매,LDH,육군종합정비창,"라이닝, 브레이크",,레이크,
94,155mm 교체시설사업(연천) 관급자재 혼합골재,LQC,제7856부대,관급자재,,사업,
95,"브레이크 시험기 등 4항목 제조(기장, 추가)",LCF,육군군수사령부,브레이크,,레이크,
96,17년 금속휘장류,EHD,물자계약팀,금속,,휘장,
97,17년 노후 축전지 교체사업,MDF,국군지휘통신사령부,전지,,사업,
98,디스크 브레이크 슈 등 20항목 제조(기장),LCF,육군군수사령부,브레이크,,레이크,
99,17년 발칸 포가부 부품(일반부품),EGG,유도무기계약팀 (구:19.09.16),부품,,일반,
100,브레이크 시험기 등 4항목 제조(기장),LCF,육군군수사령부,브레이크,,레이크,
101,브레이크 시험기 등 4항목 제조(기장),LCF,육군군수사령부,브레이크,,레이크,
102,브레이크아웃 등 22품목(도서),SFG,제9181부대,브레이크,,"도서, 레이크",
103,'17년 00부대 상황공유체계 정비/교체사업,UMM,국군재정관리단,정비,,사업,
104,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
105,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
106,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
107,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
108,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
109,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
110,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
111,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
112,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
113,17-00부대 세병관 전시장비 정비/교체 사업,UMM,국군재정관리단,정비,,사업,
114,17년 함정 원격정비지원체계 구축사업(리스물건),UMM,국군재정관리단,정비,,"구축, 사업",
115,17년 특수무기 케이블조립체류(일반),EGG,유도무기계약팀 (구:19.09.16),조립체,,일반,
116,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,관급자재,,방송,
117,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,관급자재,,방송,
118,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,관급자재,,방송,
119,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,관급자재,,방송,
120,조달(17-147)[수송]브레이크시험기등 4종 제조및설치,HCQ,공군제5공중기동비행단,브레이크,,레이크,
121,17년 사무자동화장비(데스크톱PC) 도입사업(리스물건),UMM,국군재정관리단,톱,,사업,
122,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
123,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
124,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
125,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
126,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
127,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
128,단안형야간투시경 부품(일반제조),EGH,지휘정찰계약팀 (구:19.09.16),부품,,일반,
129,000사업 UPS 및 배터리 제조설치,MDS,제3707부대,배터리,,사업,
130,000사업 UPS 및 배터리 제조설치,MDS,제3707부대,배터리,,사업,
131,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
132,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
133,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
134,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
135,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
136,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
137,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
138,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
139,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
140,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
141,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
142,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
143,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
144,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),부품,,일반,
145,고성능 영상감시체계 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,영상,
146,고성능 영상감시체계 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,영상,
147,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
148,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
149,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
150,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
151,정비 및 취사 일반품목 구매,LCK,수도방위사령부,정비,,일반,
152,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
153,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
154,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
155,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
156,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
157,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
158,"케이블조립체,특수목적용,전기용 등 7항목 구매(기장)",LCF,육군군수사령부,조립체,,수목,
