,입찰명,발주기관코드,발주기관,2종_Pick,2종_Remove,4종_Pick,4종_Remove
94,차기다련장 2차사업 CCTV 제조 설치,UMM,국군재정관리단,TV,,"제조, 제조 설치",
95,`14-본-육-07  000대대 이전사업 조명기구 제조설치,UMM,국군재정관리단,조명,,"제조, 제조설치, 조명기구",
96,YRP 중학교 및 보육센터 가구 제조 설치,UMM,국군재정관리단,가구,,"제조, 제조 설치",
97,CCTV 및 관제장비 제조설치 납품,LMD,제7821부대,TV,,"제조, 제조설치",
98,유류저장시설 CCTV 구매 및 설치,HDK,공군제11전투비행단,TV,,시설,
99,휠로워조립체 3항목 제조(물품),LCF,육군군수사령부,물품,,제조,
100,`13-본-국대-01 00학교이전 조명타워 제조설치,UMM,국군재정관리단,조명,,"제조, 제조설치",
101,17년 생도피복(침구류) 제조납품,UMM,국군재정관리단,"침구, 피복",,제조,
102,00사령부 행정 사무비품 32종 제조설치,UMM,국군재정관리단,비품,,"제조, 제조설치",
103,통신대대 다목적 간부 교육장 제조설치(AV설비),LHG,제1862부대,교육,,"제조, 제조설치",
104,"유류탱크 신축 이너겐 소화설비 제조, 설치",HDK,공군제11전투비행단,소화,,"신축, 제조",
105,16-덕-2차 경계용카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,"제조, 제조 설치",
106,16-목-경계용카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,"제조, 제조 설치",
107,00병원 리모델링 조명기구  제조,UMM,국군재정관리단,조명,,"제조, 조명기구",
108,16-해-비상소화펌프250GPM 13EA 구매,UMM,국군재정관리단,소화,,펌프,
109,16-덕-3차 경계용카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,"제조, 제조 설치",
110,00부대 병영식당 냉장고(관통형)제조설치 납품,LQH,제3697부대,냉장고,,"제조, 제조설치",
111,비닐장판 구매,SFM,제3170부대,비닐,,장판,
112,비닐장판 구매,SFM,제3170부대,비닐,,장판,
113,비닐장판 구매,SFM,제3170부대,비닐,,장판,
114,비닐장판 구매,SFM,제3170부대,비닐,,장판,
115,비닐장판 구매,SFM,제3170부대,비닐,,장판,
116,비닐장판 구매,SFM,제3170부대,비닐,,장판,
117,비닐장판 구매,SFM,제3170부대,비닐,,장판,
118,비닐장판 구매,SFM,제3170부대,비닐,,장판,
119,체력단련장 락카 소모품 등 000종 구매,LKS,육군인사사령부,소모품,,락카,
120,체력단련장 락카 소모품 등 000종 구매,LKS,육군인사사령부,소모품,,락카,
121,체력단련장 락카 소모품 등 000종 구매,LKS,육군인사사령부,소모품,,락카,
122,체력단련장 락카 소모품 등 000종 구매,LKS,육군인사사령부,소모품,,락카,
123,YRP 중학교 및 보육센터 철재가구 제조설치,UMM,국군재정관리단,가구,,"제조, 제조설치, 철재",
124,00지역 분리수거장 거치대 제조설치납품,MCS,국방부계룡대근무지원단,거치대,,"제조, 제조설치",
125,화생방 통합 저장고 신영공사 비품 구매,HDP,공군제19전투비행단,"비품, 화생방",,공사,
126,103-3대대 취사식당 신축 취사기구 납품,LKM,제2632부대,취사기구,,신축,
127,16-기지방어훈련장 조명기구 제조/구매,HDQ,제20전투비행단,조명,,"제조, 조명기구",
128,수첩커버(고급형) 등 3종 제조,UMM,국군재정관리단,수첩,,제조,
129,00부대 창고 신축공사 관급자재 조명기구 제조 설치,UMM,국군재정관리단,조명,,"공사, 신축, 제조, 제조 설치, 조명기구",
130,ML-3470N토너(재생) 등 9항목 제조(물자),LCF,육군군수사령부,토너,,제조,
131,17년 장교후보생 운동복 제조/구매,LGC,육군학생군사학교,운동복,,제조,
132,풋살장 바닥재 구매설치,UMM,국군재정관리단,풋살,,바닥재,
133,풋살경기장 바닥재 구매설치(2),UMM,국군재정관리단,풋살,,바닥재,
134,파병부대 운동복류 제조(구매) 납품,LMS,제7789부대,운동복,,제조,
135,유리진열장 4EA 구매,SCP,제8385부대,진열장,,유리,
136,개선 비행장갑(호수형) 제조납품,UMM,국군재정관리단,장갑,,제조,
137,13-본-국대-01 00학교이전 블록포장재 제조 납품,UMM,국군재정관리단,포장재,,"블록, 제조",
138,16-UDT 신형방한복(상의)등 3종 제조,UMM,국군재정관리단,방한복,,제조,
139,00부대 창고 신축공사 관급자재 냉난방기 구매 설치,UMM,국군재정관리단,냉난방,,"공사, 신축",
140,16-충-육-1 건식제습기 제조설치,UMM,국군재정관리단,제습기,,"제조, 제조설치",
141,16-소화펌프 250GPM 15EA 제조,UMM,국군재정관리단,소화,,"제조, 펌프",
142,00아파트 CCTV 제조 설치납품,LGK,제5897부대,TV,,"아파트, 제조, 제조 설치",
143,시설비품 천막 제조,UMM,국군재정관리단,"비품, 천막",,"시설, 제조",
144,00부대 전력시설 개선 등기구 제조납품,LHM,제15보병사단,등기구,,"시설, 제조",
145,16-덕-경계용카메라(CCTV) 제조 납품,UMM,국군재정관리단,"TV, 카메라",,제조,
146,보급창고 CCTV(관급자재) 제조설치 납품,HDG,공군제10전투비행단,TV,,"제조, 제조설치",
147,와이어로프 등 5항목 구매(물자),LCF,육군군수사령부,로프,,와이어로프,
148,와이어로프 등 5항목 구매(물자),LCF,육군군수사령부,로프,,와이어로프,
149,와이어로프 등 5항목 구매(물자),LCF,육군군수사령부,로프,,와이어로프,
150,00아파트 CCTV제조 설치납품,LGK,제5897부대,TV,,"아파트, 제조, 제조 설치",
151,공사용 관급자재(조명기구) 제조,SEE,제9해병여단,조명,,"공사, 제조, 조명기구",
152,생도피복(침구류) 제조납품,UMM,국군재정관리단,"침구, 피복",,제조,
153,00부대 통합시설 GHP 냉난방기 설치납품,UMM,국군재정관리단,냉난방,,시설,
154,'17년 해군수첩 외피(6공) 제조,SCG,해군본부,수첩,,제조,
155,LED TV 22EA 구매,SCQ,제9911부대,TV,,LED,
156,주둔지 경계용 CCTV 제조설치,UMM,국군재정관리단,TV,,"제조, 제조설치",
157,16-덕-열영상감시카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,"제조, 제조 설치",
158,방수용장갑 1종,SCF,해군군수사령부,장갑,,방수,
159,무전기세트 안테나 등 2항목 제조(물품),LCF,육군군수사령부,"무전기, 물품",,제조,
160,16년 풋살장 신축공사 p.p바닥재 설치납품,LHF,제1607부대,풋살,,"공사, 바닥재, 신축",
161,16년 풋살장 신축공사 p.p바닥재 설치납품,LHF,제1607부대,풋살,,"공사, 바닥재, 신축",
162,16년 풋살장 신축공사 p.p바닥재 설치납품,LHF,제1607부대,풋살,,"공사, 바닥재, 신축",
163,16년 풋살장 신축공사 p.p바닥재 설치납품,LHF,제1607부대,풋살,,"공사, 바닥재, 신축",
164,16-본-공-01(특기교육생 식당개선) 보일러 구매/설치,HCM,공군교육사령부,교육,,보일러,
165,데스크탑 컴퓨터 제조납품,LKT,제1989부대,컴퓨터,,제조,
166,국가기술검정 생활관 컨테이너 제조설치납품,LHK,제2군단,컨테이너,,"생활관, 제조, 제조설치",
167,무전기용 고정형 중계기 제조 설치,UMM,국군재정관리단,무전기,,"제조, 제조 설치",
168,컨테이너 제조설치(조달-173),HDG,공군제10전투비행단,컨테이너,,"제조, 제조설치",
169,지지대 조립체 등 8항목 제조(물품),LCF,육군군수사령부,물품,,제조,
170,00부대 컨테이너 제조설치 납품,LGM,제11기동사단,컨테이너,,"제조, 제조설치",
171,군인의 지위 및 복무에 관한 기본법 소책자 표지 제조,UMM,국군재정관리단,표지,,제조,
172,군인의 지위 및 복무에 관한 기본법 소책자 표지 제조,UMM,국군재정관리단,표지,,제조,
173,군인의 지위 및 복무에 관한 기본법 소책자 표지 제조,UMM,국군재정관리단,표지,,제조,
174,보드 테스터 유지보수,HDQ,제20전투비행단,보드,,보수,
175,포병대 시설 CCTV 제조/설치,SEE,제9해병여단,TV,,"시설, 제조",
176,00부대 컨테이너 창고 제조설치,UMM,국군재정관리단,컨테이너,,"제조, 제조설치",
177,00부대 컨테이너 제조설치(16-170),LGT,제2307부대,컨테이너,,"제조, 제조설치",
178,00사령부 LED조명기구 제조,UMM,국군재정관리단,조명,,"LED, 제조, 조명기구",
179,석면함유 건축물 개선(관급자재) 조명기구 구매 설치,HCR,공군제15특수임무비행단,조명,,"건축, 조명기구",
180,컨테이너 2종 제조 구매,SCQ,제9911부대,컨테이너,,제조,
181,시설부대비 물품구매,LDH,육군종합정비창,물품,,시설,
182,000사업 CCTV 제조설치,MDS,제3707부대,TV,,"제조, 제조설치",
183,2차 풋살경기장 인조잔디 제조설치납품,LKH,제6128부대,풋살,,"제조, 제조설치",
184,LED 비상조명등,SFG,제9181부대,조명,,LED,
185,주방가구 등 4종 제조 설치,UMM,국군재정관리단,가구,,"제조, 제조 설치",
186,무선송수신기(무선인터컴) 제조설치,UMM,국군재정관리단,수신기,,"제조, 제조설치",
187,풋살경기장 인조잔디 제조설치 납품(3개소),LCK,수도방위사령부,풋살,,"제조, 제조설치",
188,풋살경기장 인조잔디 제조설치 납품(3개소),LCK,수도방위사령부,풋살,,"제조, 제조설치",
189,풋살경기장 인조잔디 제조설치 납품(3개소),LCK,수도방위사령부,풋살,,"제조, 제조설치",
190,풋살경기장 인조잔디 제조설치 납품(3개소),LCK,수도방위사령부,풋살,,"제조, 제조설치",
191,"ㅇㅇ연대 컨테이너 제조, 설치, 납품",LQG,육군 52보병사단,컨테이너,,제조,
192,컨테이너 제조설치 납품,LKT,제1989부대,컨테이너,,"제조, 제조설치",
193,고정식 연결의자 제조설치 납품,LQH,제3697부대,의자,,"제조, 제조설치",
194,00부대 풋살경기장 인조잔디(6개소) 제조설치납품,LMR,제5군단사령부,풋살,,"제조, 제조설치",
195,00부대 풋살경기장 스포츠바닥재(1개소) 제조설치납품,LMR,제5군단사령부,풋살,,"바닥재, 제조, 제조설치",
196,공군 표지장(후크형) 등 2종 제조,UMM,국군재정관리단,표지,,제조,
197,신축교육센터 정보통신환경 구축사업(리스물건),UMM,국군재정관리단,교육,,신축,
198,컨테이너 제조 설치 납품,LCN,육군사관학교,컨테이너,,"제조, 제조 설치",
199,15-본-육-육-06 스포츠조명(LED투광등기구) 제조설치,UMM,국군재정관리단,"등기구, 조명",,"LED, 제조, 제조설치",
200,좌식책상 등 2품목 제조,UMM,국군재정관리단,책상,,제조,
201,"수호병 명예휘장(포제, 파스너테이프(루프)) 제조",UMM,국군재정관리단,테이프,,제조,
202,병영식당 관통형 냉장·냉동고 제조설치,UMM,국군재정관리단,냉동고,,"제조, 제조설치",
203,'16년 병영생활플래너 표지 제조,UMM,국군재정관리단,표지,,제조,
204,항만단 체육관(강당) 신축공사 냉난방기 구매,MDK,국군수송사령부,"냉난방, 체육",,"공사, 신축",
205,교도소 침대생산자재(철재류) 제조납품(2차),UMM,국군재정관리단,침대,,"제조, 철재",
206,16-해병-ㅇㅇ사업 항온제습기 제조 설치,UMM,국군재정관리단,제습기,,"제조, 제조 설치",
207,군장품(포제명찰) 부착제조,LHN,제7보병사단,명찰,,제조,
208,냉온수기 추기펌프 등 5종,SCH,해군작전사령부,온수기,,펌프,
209,"00포대, 00연본 풋살경기장 인조잔디 제조설치납품",LHP,제22보병사단,풋살,,"제조, 제조설치",
210,헌병 가죽장구 등 10종 제조,UMM,국군재정관리단,장구,,제조,
211,00대대 풋살경기장 인조잔디 제조설치납품(2),LHP,제22보병사단,풋살,,"제조, 제조설치",
212,00대대 풋살경기장 인조잔디 제조설치납품(1),LHP,제22보병사단,풋살,,"제조, 제조설치",
213,덮개조립체 등 112항목 제조(궤도),LCF,육군군수사령부,덮개,,제조,
214,에폭시 프라이머 피복키트 등 11종,SCF,해군군수사령부,피복,,프라이머,
215,00부대 등 6개소 풋살장 인조잔디 제조설치,LPM,제9보병사단사령부,풋살,,"제조, 제조설치",
216,파병용 운동복 등 3종 제조납품,LMS,제7789부대,운동복,,제조,
217,ATCIS 케이블조립체 등 16항목 제조(물품),LCF,육군군수사령부,물품,,"제조, 케이블",
218,16-본-육-10 조명기구 제조,UMM,국군재정관리단,조명,,"제조, 조명기구",
219,부사관 후보생 피복류(19종) 제조,UMM,국군재정관리단,피복,,제조,
220,00부대 등 5개소 풋살경기장 인조잔디 제조설치,LNF,제1보병사단,풋살,,"제조, 제조설치",
221,5691-1부대 컨테이너 제조설치납품,LHD,제21보병사단,컨테이너,,"제조, 제조설치",
222,소화설비기기(NAF S lll 등 3종) 제조설치,UMM,국군재정관리단,소화,,"제조, 제조설치",
223,풋살경기장 4개소 신축 인조잔디 설치납품,LMK,제6보병사단,풋살,,신축,
224,22사단 복지시설 신축 컨테이너,LHP,제22보병사단,컨테이너,,"시설, 신축",
225,격별보수비 23차 물품구매,LDH,육군종합정비창,물품,,보수,
226,"포장상자,안정거울덮개 등 1항목 제조(궤도)",LCF,육군군수사령부,"덮개, 상자",,제조,
227,경계용 CCTV 제조 설치납품,LCP,육군항공사령부,TV,,"제조, 제조 설치",
228,경계용 CCTV 제조 설치납품,LCP,육군항공사령부,TV,,"제조, 제조 설치",
229,경계용 CCTV 제조 설치납품,LCP,육군항공사령부,TV,,"제조, 제조 설치",
230,경계용 CCTV 제조 설치납품,LCP,육군항공사령부,TV,,"제조, 제조 설치",
231,105밀리 목상자 등 9종 제조 납품,UMM,국군재정관리단,상자,,제조,
232,"쇠고리, 로프용 등 32항목 제조(기장)",LCF,육군군수사령부,로프,,제조,
233,에어컨 팽창밸브 등 3종,SCF,해군군수사령부,에어컨,,밸브,
234,소화수조(스테인레스 물탱크) 제조 구매,HDK,공군제11전투비행단,소화,,제조,
235,풋살장 3개소 신축공사(인조잔디 설치납품),LKM,제2632부대,풋살,,"공사, 신축",
236,'16-본-육-04 조명기구 제조,UMM,국군재정관리단,조명,,"제조, 조명기구",
237,16년 정훈물자(LED TV 등 3종) 구매,UMM,국군재정관리단,TV,,LED,
238,미8군 병영시설 냉장고외 3종 구매설치,UMM,국군재정관리단,냉장고,,시설,
239,미8군 병영시설 책상외 5종 제조설치,UMM,국군재정관리단,책상,,"시설, 제조, 제조설치",
240,소화펌프 250GPM 20세트 제조,UMM,국군재정관리단,소화,,"제조, 펌프",
241,모포 등 4종 제조납품,MDR,제9965부대,모포,,제조,
242,00아파트 가구 교체공사 제조설치 납품,LCK,수도방위사령부,가구,,"공사, 아파트, 제조, 제조설치",
243,'16-강-육-22 00부대 관사 조명기구 제조,UMM,국군재정관리단,조명,,"제조, 조명기구",
244,지능형 CCTV 제조설치,MDS,제3707부대,TV,,"제조, 제조설치",
245,헌병피복(백색가죽요대 등 3종) 제조 납품,UMM,국군재정관리단,피복,,제조,
246,'15-북-육-신영-37 조명기구 제조,UMM,국군재정관리단,조명,,"제조, 조명기구",
247,'16-본-육-03 조명기구 제조설치,UMM,국군재정관리단,조명,,"제조, 제조설치, 조명기구",
248,16-해-중계소 CCTV 제조설치,UMM,국군재정관리단,TV,,"제조, 제조설치",
249,16-해-기계실 CCTV 제조설치,UMM,국군재정관리단,TV,,"제조, 제조설치",
250,16-해-기계실(00부대) CCTV 제조설치,UMM,국군재정관리단,TV,,"제조, 제조설치",
251,1군지사 컨테이너하우스 제조 설치 납품,LGS,육군 제8군단,컨테이너,,"제조, 제조 설치",
252,창고형 컨테이너(159동) 제조설치,UMM,국군재정관리단,컨테이너,,"제조, 제조설치",
253,스파이더 회로카드조립체 등 10항목 제조(물품),LCF,육군군수사령부,물품,,제조,
254,열상 장비(TAS-970K) 회로카드조립체 제조(물품),LCF,육군군수사령부,물품,,제조,
255,광대역 안테나 로프조립체 등 5항목 제조(물품),LCF,육군군수사령부,"로프, 물품",,제조,
256,무전기세트 케이블조립체 5항목 제조(물품),LCF,육군군수사령부,"무전기, 물품",,"제조, 케이블",
257,무전기세트 확성기조립체 등 9항목 제조(물품),LCF,육군군수사령부,"무전기, 물품",,제조,
258,00부대 독신숙소 조명기구 제조설치,UMM,국군재정관리단,조명,,"제조, 제조설치, 조명기구",
259,00부대 독신숙소 가구(2종) 제조설치,UMM,국군재정관리단,가구,,"제조, 제조설치",
260,항공부속 덮개 조립체 등 7항목 제조(물품),LCF,육군군수사령부,"덮개, 물품",,제조,
261,"ATCIS 케이블조립체,전력용 등 12항목 구매(물품)",LCF,육군군수사령부,물품,,케이블,
262,통신 가설용 케이블 전선 등 21항목 구매(물품),LCF,육군군수사령부,물품,,"전선, 케이블",
263,00부대 헌병피복(작전장갑 등 4종) 제조 납품,UMM,국군재정관리단,"장갑, 피복",,제조,
264,차단기 상자 등 70항목 구매(궤도),LCF,육군군수사령부,상자,,차단기,
265,LED TV 등 4종,SFG,제9181부대,TV,,LED,
266,(16-175)작전및편의시설유지(도로표지용도료외1품목),HDM,공군제17전투비행단,표지,,"도료, 시설",
267,전산운영용품 구매(UTP케이블 등 77종),LQP,제1891부대,전산,,케이블,
268,전산운영용품 구매(UTP케이블 등 77종),LQP,제1891부대,전산,,케이블,
269,전산운영용품 구매(UTP케이블 등 77종),LQP,제1891부대,전산,,케이블,
270,전산운영용품 구매(UTP케이블 등 77종),LQP,제1891부대,전산,,케이블,
271,휴대용 무선송수신기(핸드토키) 제조,UMM,국군재정관리단,"수신기, 핸드토키",,제조,
272,13-본-국대-01 00학교이전 조명기구 제조설치,UMM,국군재정관리단,조명,,"제조, 제조설치, 조명기구",
273,00부대 특전장갑 제조 납품,UMM,국군재정관리단,장갑,,제조,
274,몽골텐트 제조구매,LCG,육군본부,텐트,,제조,
275,"덮개,차량구성품용 등 4항목 제조(궤도)",LCF,육군군수사령부,덮개,,제조,
276,16-해-변전실 CCTV 제조설치,UMM,국군재정관리단,TV,,"제조, 제조설치",
277,00부대 컨테이너 제조 설치,LNG,육군 제1군단,컨테이너,,"제조, 제조 설치",
278,00부대 조명기구(EL 20W)등 18품목 제조 및 구매,HDT,공군작사근무지원단,조명,,"제조, 조명기구",
279,비상소화펌프 60GPM,SCF,해군군수사령부,소화,,펌프,
280,비상소화펌프 60GPM,SCF,해군군수사령부,소화,,펌프,
281,항공부속 브라켓 등 2항목 제조(물품),LCF,육군군수사령부,물품,,제조,
282,ML-8900N토너/드럼(슈퍼재생)등 9항목 제조(물자),LCF,육군군수사령부,토너,,제조,
283,PC 제조 설치 사업,UMM,국군재정관리단,PC,,"제조, 제조 설치",
284,교도소 침대생산자재 제조,UMM,국군재정관리단,침대,,제조,
285,00부대 CCTV 제조설치(16-47),LGT,제2307부대,TV,,"제조, 제조설치",
286,00아파트 신축 CCTV 제조설치(16-28),LGT,제2307부대,TV,,"신축, 아파트, 제조, 제조설치",
287,'16년 생도피복(방한파카) 제조,UMM,국군재정관리단,피복,,제조,
288,'16년 보급환경개선비품 제조설치,LQM,1보급단,비품,,"제조, 제조설치",
289,업소용 세탁기 제조설치납품,MDJ,국군대전병원,세탁기,,"제조, 제조설치",
290,사막색 전투복 제조납품,LMS,제7789부대,전투복,,제조,
291,사막색 전투복 제조납품,LMS,제7789부대,전투복,,제조,
