,입찰명,발주기관,낙찰자(상호)
14735,17-6차 일반의무비품(전기이발기 등 2건) 구매,국군의무사령부,주식회사 더블유제이 물산
15382,`17-00학교 2차 응급구조사 교과서 구매,국군의무학교,와이에이치상사
16270,17-3차 일반 및 의무비품(산소유량계 등 10품목) 구매,국군의무사령부,(주)이삭메디칼
16411,2017년 의료기재비 연간계약-일반재료(3),국군대전병원,주식회사 제이엠메디칼
16634,`17-00학교 1차 응급구조사 교과서 구매,국군의무학교,한국서점
18930,의료기재(일반재료) 후반기 연간계약,국군수도병원,(주)백제덴탈약품
19801,후반기 2차 의무(기타)장비 구매,국군수도병원,(주)하이엠디
19849,18년 의학도서 2차 구매,국군의무사령부,유한회사 엔디클릭
20233,의료영상CD등록기 구매,국군수도병원,아이지엠 주식회사
21090,18년 해안경계통합시스템 구축사업(리스물건),국군재정관리단,주식회사 지엠티
24526,18-1차 의학도서 구매,국군의무사령부,흥진사
24754,'18년 의료기재(일반재료) 연간계약,국군재정관리단,제일공사
26317,18-00학교 응급구조사 교과서 구입,국군의무학교,상원씨앤피
26458,2018년 의무장비 소형탁상용 구매,국군의무사령부,이레메디칼
26672,19-20차 의무장비(환자관찰장치 중앙 및 침상용)구매,국군수도병원,(주)도원씨앤씨
27178,국군의무사령부 자동문 출입시스템 개선사업,국군의무사령부,주식회사 액션테크
27219,국군포천병원 경계용 CCTV 구축사업,국군의무사령부,플러스전기 주식회사
27550,19-28차 의무장비 조직처리기 자동식 구매,국군수도병원,주식회사 에스엠메디칼
27646,의무후송전용헬기 홍보물(모형) 제작/구매,국군의무사령부,주식회사 지에이
28191,의료기재 일반재료 107종 구매(20197178-E),국군재정관리단,주식회사 메디시온
28583,19-2차 의학도서 구매,국군의무사령부,주리마켓
30702,2019년 의료질 향상 도서 구매,국군의무사령부,유진시스템
31757,19-군 관사 위생관리(청소) 용역,제9691부대,대화안전관리(주)
31847,19-1차 의학도서 구매,국군의무사령부,(주)북차카
33358,19-J-관사 위생관리(청소) 용역,제9해병여단,주식회사티클
33447,의무장비(조직처리기 자동식) 구매(20197011-D),국군재정관리단,동양상사
33952,의료기재 일반재료 283종 구매(20197052-C),국군재정관리단,주식회사 발렌베리
33985,2019년 의무장비(원심분리기 소형탁상용) 구매,국군의무사령부,미림교역
34949,응급구조사 교과서 구매,국군의무학교,(주)한일종합상사
36669,도서(이비인후과학세트 등 28종) 구매,제5738부대,세이프부산
36713,20년 의무장비 초음파 진단기 일반형 구매,국군수도병원,미림교역
36851,전산장비(RFID의료폐기물 시스템) 구매,국군대전병원,주식회사금호이앤시
36880,"국군서울지구, 포천병원 경계용 CCTV 구축사업",국군의무사령부,주식회사 성진정보통신
37108,(207171-H)20년 의료정보체계 네트워크 개선사업,국군재정관리단,(주) 매그넷
37212,병원 경계용 CCTV 보강사업,국군대전병원,(주)주영일렉트로닉
37359,도서(잠수의학 등 40종),제7001부대,대성
38304,20년 군단단위 의무물자 통합구매 시범사업,육군제7789부대,주식회사 서경약품
39215,의료질 향상 도서 구매,국군의무사령부,가온리테일
39217,20-2차 의학도서 구매,국군의무사령부,보틀북스
39383,일반안경,급식유류계약팀,(주)헬스웰메디칼
41071,(207080-C)의무장비(초음파진단기 일반용) 구매,국군재정관리단,주식회사 라인메디칼(LINE MDEDICAL)
41910,20년 의무장비(원심분리기 소형탁상용),국군의무사령부,제이테크(J테크)
42304,20-1차 의학도서 구매,국군의무사령부,유한회사 창해
42307,20-1차 의학도서 구매,국군의무사령부,유한회사 창해
42478,(207043-E)20년 의료기재 일반재료 283종 구매,국군재정관리단,주식회사 다윤테크
43134,(207020-F)의료기재(일반재료) 125종 구매,국군재정관리단,민메디칼(주)
44156,국군외상센터 XR플래그십 영상데이터 촬영시스템 구매,국군수도병원,아이엠
44974,도서(라핀코트의 그림으로 보는 신경과학 2판)등 37종,제7001부대,영해
45896,의료질 향상 도서 구매,국군의무사령부,유진시스템
45897,'21-2차 의학도서 구매,국군의무사령부,유진시스템
46030,(217214-C) 21년 경계용 CCTV(홍천병원) 구축사업,국군재정관리단,오름직업재활센터
46261,21-4차 의무 및 일반비품 구매 (일반비품) (세탁기),국군의무사령부,주식회사 가온산업
46983,부수장비(의료영상 CD등록기) 구매,국군수도병원,잡스
46991,부수장비(의료영상 CD등록기) 구매,국군수도병원,잡스
47009,도서(스포츠의학 등 18종) 구매,제5738부대,광재상사
47030,21년 임상의학연구센터 통계프로그램 구매,국군수도병원,주식회사 지니클라우드
48037,장비운영소모품-영상의학재료(Day set 등 9종) 구매,국군대전병원,구르미
48503,'21-1차 의학도서 구매,국군의무사령부,햇임이상사
49125,21년 의무장비(수액조절기 일반용) 구매,국군의무사령부,주식회사 알마케어
49429,체력단련 환자운반용 더미 구매,육군 제8군단,에스이엔지
49490,잔류농약속성검사기 등 6항목 구매(의무),육군군수사령부,랩피온
50130,(217052-B)21년 의료기재(일반재료) 285종 구매,국군재정관리단,(주)한일종합상사
50312,"혈압계,무수은(탁상용) 등 6항목 구매(의무)",육군군수사령부,주식회사 에코비투
51852,국군구리병원 출입통제시스템 및 CCTV 구축 사업,국군의무사령부,주식회사 신영이엔티
51858,국군구리병원 출입통제시스템 및 CCTV 구축 사업,국군의무사령부,주식회사 신영이엔티
51986,23년도 육군훈련소 의료폐기물 처리용역,육군훈련소,메디코청호
52236,22년 의무장비(음향비강통기검사장비) 구매계약,국군수도병원,주식회사 유니반
52382,2022년 재투자 의무장비(수액조절기 일반용) 구매계약,국군수도병원,티에스와이
52539,2022년 의무장비(원심분리기소형 탁상용) 구매계약,국군수도병원,유원케이
52662,22년 육성지원사업 구급대(응급처치키트) 구매,제36보병사단,(TS)산업
52714,22-3차 의무비품(의료폐기물 거치대 등 3종) 구매,국군의무사령부,성진실업
53024,[도서]응급구조사 교과서 4품목,국군의무학교,닻별컴퍼니
53131,22년 의무장비(초음파진단기 일반용) 구매,국군의무사령부,유맥스메디펌 주식회사
53469,(227030-H)국군대전병원 네트워크 개선사업,국군재정관리단,대신네트웍스주식회사
53480,의무대 의무비품 해상용들것 구매,제2002부대,주식회사 한스메디칼
53558,22-2차 의학도서 구매,국군의무사령부,디디인터내셔널
55083,수도병원 임상의학연구센터 통계프로그램 구매계약,국군수도병원,주식회사 지니클라우드
55137,의료 도서 등 9종 구매,제5738부대,주식회사 도토리
55912,22년 의료의 질 향상 도서 구매,국군의무사령부,베푸리
56377,국군수도병원 본관동 건축물 정밀안전점검 용역계약,국군수도병원,(주)경재구조엔지니어링
57406,22년 의무장비(수액조절기 일반용 등 2품목) 구매,국군의무사령부,주식회사 한스피엠아이
57424,[도서]기본응급약리학 등 28품목,국군의무학교,동춘서점
57885,유해환경작업자 건강검진 용역,제5738부대,다인병원
58296,2022년 의무장비 수액조절기 일반용 3ch,국군수도병원,주식회사 알마케어
58594,[도서]응급환자평가 등 4품목,국군의무학교,(주)한일종합상사
58846,"혈압계,무수은(탁상용) 등 5항목 구매(의무)",육군군수사령부,브이디시스템
58861,'22-1차 의학도서 구매,국군의무사령부,바이시스(Byciss)
58998,(226038-D)체력단련장 위생용품 구매,국군재정관리단,이룸닷컴
59236,22년 의무장비(수욕기 일반용(사지용)) 구매,국군의무사령부,퍼슨(Person)
59530,2022년 의무장비(수액조절기 일반용 1ch) 구매,국군수도병원,케이투메디칼
59876,의무장비(수욕기일반용(사지용)),국군대전병원,티에스와이
59973,23-2차 연구의무물자(BL3 수거함 등 4종) 구매,국군의무사령부,성원금속
59974,23-8차 조달 연구장비(초음파수술기 등 4종) 구매,국군의무사령부,주식회사 에스엠플래닛
60017,23-1차 연구의무물자(BL3 중앙실험대 등 5종) 구매,국군의무사령부,주식회사 이안코리아
60201,23년 의무장비(초음파진단기 일반용) 구매,국군의무사령부,주식회사 한스메디칼
60292,[도서] 응급구조와 응급처치 등 52품목,국군의무학교,한국서점
60400,2023 임상의학연구센터 통계프로그램 구매,국군수도병원,주식회사 지니클라우드
60673,23년 의무장비(수액조절기 일반용) 구매,국군의무사령부,광진유통
60791,AI+X융합 의료영상진료판독시스템 가상화솔루션 구매,국군의무사령부,(주)조은코디스
61119,23-2차 의무사 조달 연구장비(분광광도계) 구매 계약,국군의무사령부,웰스
62390,(237258-E) 의료재료(B) 일반물품 62종 구매,국군재정관리단,주식회사 천일
62452,23년 의학도서 구매,국군의무사령부,협성산업사
62571,의료영상정보전달체계(PACS) 사단용 1대 구매,제7001부대,제이케이물산
62738,23년 육성지원사업 응급처치키트(구급대) 구매(2차),제36보병사단,주식회사아이디에프
63075,도서(직업환경의학 등 15종) 구매,제7001부대,성화종합상사
63272,2023 본조달 의무장비(액상세포처리기) 구매,국군수도병원,노노과학(주)
64310,의료물품(해상용들것 등 5종) 구매,제9911부대,디에이전
64604,23년 의무장비(수욕기 일반용(사지용)) 구매,국군의무사령부,주식회사강원
64807,의료의 질 향상 도서 구입,국군의무사령부,동진상사
65301,국군수도병원 의료기재(일반재료 277품목) 구매,국군수도병원,엄마푸드
65652,2023년 본조달 의무장비(원심분리기 소형탁상용) 구매,국군수도병원,(주)테스온
65809,(236027-B)체력단련장 위생용품 통합구매,국군재정관리단,이레사
67087,"혈압계,무수은(탁상용) 등 3항목 구매(의무)",육군군수사령부,메가프로
67160,2023 본조달 의무장비(세균배양기 일반용) 구매,국군수도병원,주식회사 한스피엠아이
67332,의료기재(일반수술재료) 연간계약,국군대전병원,제이딜(J.Deal)
68936,'24년 재투자 의무장비(침대 자동식(일반용)) 구매,국군수도병원,부자네
68989,2024년 임상의학연구센터 통계프로그램 구매,국군수도병원,주식회사 지니클라우드
69022,의무장비(수액조절기 일반용),국군대전병원,다얼테크
69254,24년 의무장비(수액조절기 일반용) 구매,국군의무사령부,대광산업
70230,의학도서 구매,국군의무사령부,(주)협성산업
70743,의료기재(해상용 들것 등 4종) 구매,해군 기동함대사령부,이브닝
71167,(247213-D)외상처리 마네킨 등 2품목 구매,국군재정관리단,세종산업
71232,24년 예비군 육성지원사업 물품 구매 ( 응급처치키트),제5군단사령부,비포선라이즈
72229,"의료기재(일반,수술재료) 연간계약",국군대전병원,윤희무역
72428,응급구조사 응급처치 등 4품목 구매,국군의무학교,한마음
72511,(247085-B) 의료기재(일반재료 280종) 구매,국군재정관리단,주식회사 진선메디칼
72673,잔류농약속성검사기 등 2항목 구매(의무),육군군수사령부,주식회사 마이크로디지탈
72736,의료 질 향상 도서 구매,국군의무사령부,청운서림
73171,응급군의관 및 구조사 구조작전복 구매,육군항공사령부,(주)오니
73189,24년 의무장비(수욕기 일반용) 구매,국군의무사령부,주식회사 바인디자인
73419,24년 의무장비(세균배양기 일반용) 구매,국군의무사령부,동명상사
73700,(246050-E) 체력단련장 위생용품 통합구매,국군재정관리단,반석유통
73890,24년 의무장비(원심분리기 소형 탁상용) 구매,국군의무사령부,싹컴퍼니(ssagcompany)
74571,2024 본조달 의무장비(원심분리기 소형탁상용) 구매,국군수도병원,한일사이언스
