,입찰명,발주기관코드,발주기관,1종_Pick,1종_Remove,9종_Pick,9종_Remove
0,"밸브,버섯형,엔진용 등 5종",SCF,해군군수사령부,버섯,,엔진,
1,리치스테이커 타이어 구매,UMM,국군재정관리단,리치,,타이어,
2,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
3,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
4,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
5,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
6,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
7,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
8,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
9,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
10,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,버섯,,엔진,
11,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,버섯,,엔진,
12,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,버섯,,엔진,
13,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,버섯,,엔진,
14,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,버섯,,엔진,
15,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
16,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
17,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
18,"밸브,버섯형,엔진용 1종",SCF,해군군수사령부,버섯,,엔진,
19,"밸브,버섯형,엔진용 1종",SCF,해군군수사령부,버섯,,엔진,
20,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
21,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
22,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
23,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
24,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
25,"밸브,버섯형,엔진용 등 6종",SCF,해군군수사령부,버섯,,엔진,
26,햄머드릴 등 12종 구매,SFM,제3170부대,햄,,드릴,
27,증식류 용기어묵 구매,LKP,5군수지원사령부,"묵, 어묵, 증식",,기어,
28,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
29,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
30,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,버섯,,엔진,
31,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
32,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
33,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
34,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,버섯,,엔진,
