,입찰명,발주기관코드,발주기관,8종_Pick,8종_Remove,10종_Pick,10종_Remove
29,17-3차 일반 및 의무비품(산소유량계 등 10품목) 구매,MDG,국군의무사령부,의무,,일반,
30,2017년 의료기재비 연간계약-일반재료(3),MDJ,국군대전병원,의료,,일반,
31,`17-00학교 1차 응급구조사 교과서 구매,MDQ,국군의무학교,응급,,조사,
32,의료기재(일반재료) 후반기 연간계약,MDD,국군수도병원,의료,,일반,
33,후반기 2차 의무(기타)장비 구매,MDD,국군수도병원,의무,,기타,
34,18년 의학도서 2차 구매,MDG,국군의무사령부,의학,,도서,
35,의료영상CD등록기 구매,MDD,국군수도병원,의료,,영상,
36,18년 해안경계통합시스템 구축사업(리스물건),UMM,국군재정관리단,안경,,"구축, 사업",
37,18-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
38,'18년 의료기재(일반재료) 연간계약,UMM,국군재정관리단,의료,,일반,
39,18-00학교 응급구조사 교과서 구입,MDQ,국군의무학교,응급,,조사,
40,2018년 의무장비 소형탁상용 구매,MDG,국군의무사령부,의무,,상용,
41,19-20차 의무장비(환자관찰장치 중앙 및 침상용)구매,MDD,국군수도병원,"의무, 환자",,상용,
42,국군의무사령부 자동문 출입시스템 개선사업,MDG,국군의무사령부,의무,,사업,
43,국군포천병원 경계용 CCTV 구축사업,MDG,국군의무사령부,병원,,"구축, 사업",
44,19-28차 의무장비 조직처리기 자동식 구매,MDD,국군수도병원,의무,,처리,
45,의무후송전용헬기 홍보물(모형) 제작/구매,MDG,국군의무사령부,의무,,홍보물,
46,의료기재 일반재료 107종 구매(20197178-E),UMM,국군재정관리단,의료,,일반,
47,19-2차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
48,2019년 의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
49,19-군 관사 위생관리(청소) 용역,SFC,제9691부대,위생,,용역,
50,19-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
51,19-J-관사 위생관리(청소) 용역,SEE,제9해병여단,위생,,용역,
52,의무장비(조직처리기 자동식) 구매(20197011-D),UMM,국군재정관리단,의무,,처리,
53,의료기재 일반재료 283종 구매(20197052-C),UMM,국군재정관리단,의료,,일반,
54,2019년 의무장비(원심분리기 소형탁상용) 구매,MDG,국군의무사령부,의무,,상용,
55,응급구조사 교과서 구매,MDQ,국군의무학교,응급,,조사,
56,도서(이비인후과학세트 등 28종) 구매,SDF,제5738부대,이비인후과,,도서,
57,20년 의무장비 초음파 진단기 일반형 구매,MDD,국군수도병원,의무,,일반,
58,전산장비(RFID의료폐기물 시스템) 구매,MDJ,국군대전병원,의료,,폐기물,
59,"국군서울지구, 포천병원 경계용 CCTV 구축사업",MDG,국군의무사령부,병원,,"구축, 사업",
60,(207171-H)20년 의료정보체계 네트워크 개선사업,UMM,국군재정관리단,의료,,사업,
61,병원 경계용 CCTV 보강사업,MDJ,국군대전병원,병원,,사업,
62,도서(잠수의학 등 40종),SCN,제7001부대,의학,,도서,
63,20년 군단단위 의무물자 통합구매 시범사업,LBB,육군제7789부대,의무,,사업,
64,의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
65,의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
66,20-2차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
67,일반안경,EHC,급식유류계약팀,안경,,일반,
68,(207080-C)의무장비(초음파진단기 일반용) 구매,UMM,국군재정관리단,의무,,일반,
69,20년 의무장비(원심분리기 소형탁상용),MDG,국군의무사령부,의무,,상용,
70,20-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
71,20-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
72,20-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
73,20-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
74,(207043-E)20년 의료기재 일반재료 283종 구매,UMM,국군재정관리단,의료,,일반,
75,(207020-F)의료기재(일반재료) 125종 구매,UMM,국군재정관리단,의료,,일반,
76,국군외상센터 XR플래그십 영상데이터 촬영시스템 구매,MDD,국군수도병원,외상,,영상,
77,도서(라핀코트의 그림으로 보는 신경과학 2판)등 37종,SCN,제7001부대,신경,,도서,
78,의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
79,의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
80,'21-2차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
81,(217214-C) 21년 경계용 CCTV(홍천병원) 구축사업,UMM,국군재정관리단,병원,,"구축, 사업",
82,21-4차 의무 및 일반비품 구매 (일반비품) (세탁기),MDG,국군의무사령부,의무,,일반,
83,부수장비(의료영상 CD등록기) 구매,MDD,국군수도병원,의료,,영상,
84,부수장비(의료영상 CD등록기) 구매,MDD,국군수도병원,의료,,영상,
85,부수장비(의료영상 CD등록기) 구매,MDD,국군수도병원,의료,,영상,
86,부수장비(의료영상 CD등록기) 구매,MDD,국군수도병원,의료,,영상,
87,도서(스포츠의학 등 18종) 구매,SDF,제5738부대,의학,,도서,
88,21년 임상의학연구센터 통계프로그램 구매,MDD,국군수도병원,의학,,연구,
89,장비운영소모품-영상의학재료(Day set 등 9종) 구매,MDJ,국군대전병원,의학,,영상,
90,'21-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
91,21년 의무장비(수액조절기 일반용) 구매,MDG,국군의무사령부,의무,,일반,
92,체력단련 환자운반용 더미 구매,LGS,육군 제8군단,환자,,체력,
93,잔류농약속성검사기 등 6항목 구매(의무),LCF,육군군수사령부,의무,,농약,
94,(217052-B)21년 의료기재(일반재료) 285종 구매,UMM,국군재정관리단,의료,,일반,
95,"혈압계,무수은(탁상용) 등 6항목 구매(의무)",LCF,육군군수사령부,의무,,상용,
96,국군구리병원 출입통제시스템 및 CCTV 구축 사업,MDG,국군의무사령부,병원,,"구축, 사업",
97,국군구리병원 출입통제시스템 및 CCTV 구축 사업,MDG,국군의무사령부,병원,,"구축, 사업",
98,국군구리병원 출입통제시스템 및 CCTV 구축 사업,MDG,국군의무사령부,병원,,"구축, 사업",
99,국군구리병원 출입통제시스템 및 CCTV 구축 사업,MDG,국군의무사령부,병원,,"구축, 사업",
100,23년도 육군훈련소 의료폐기물 처리용역,LFC,육군훈련소,의료,,"용역, 처리, 폐기물",
101,22년 의무장비(음향비강통기검사장비) 구매계약,MDD,국군수도병원,의무,,음향,
102,2022년 재투자 의무장비(수액조절기 일반용) 구매계약,MDD,국군수도병원,의무,,일반,
103,2022년 의무장비(원심분리기소형 탁상용) 구매계약,MDD,국군수도병원,의무,,상용,
104,22년 육성지원사업 구급대(응급처치키트) 구매,LGQ,제36보병사단,응급,,사업,
105,22-3차 의무비품(의료폐기물 거치대 등 3종) 구매,MDG,국군의무사령부,"의료, 의무",,폐기물,
106,[도서]응급구조사 교과서 4품목,MDQ,국군의무학교,응급,,"도서, 조사",
107,22년 의무장비(초음파진단기 일반용) 구매,MDG,국군의무사령부,의무,,일반,
108,(227030-H)국군대전병원 네트워크 개선사업,UMM,국군재정관리단,병원,,사업,
109,의무대 의무비품 해상용들것 구매,SDG,제2002부대,의무,,상용,
110,22-2차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
111,수도병원 임상의학연구센터 통계프로그램 구매계약,MDD,국군수도병원,"병원, 의학",,연구,
112,의료 도서 등 9종 구매,SDF,제5738부대,의료,,도서,
113,22년 의료의 질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
114,국군수도병원 본관동 건축물 정밀안전점검 용역계약,MDD,국군수도병원,병원,,용역,
115,22년 의무장비(수액조절기 일반용 등 2품목) 구매,MDG,국군의무사령부,의무,,일반,
116,[도서]기본응급약리학 등 28품목,MDQ,국군의무학교,응급,,도서,
117,유해환경작업자 건강검진 용역,SDF,제5738부대,건강,,용역,
118,2022년 의무장비 수액조절기 일반용 3ch,MDD,국군수도병원,의무,,일반,
119,[도서]응급환자평가 등 4품목,MDQ,국군의무학교,"응급, 환자",,도서,
120,"혈압계,무수은(탁상용) 등 5항목 구매(의무)",LCF,육군군수사령부,의무,,상용,
121,'22-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
122,(226038-D)체력단련장 위생용품 구매,UMM,국군재정관리단,위생,,체력,
123,22년 의무장비(수욕기 일반용(사지용)) 구매,MDG,국군의무사령부,의무,,일반,
124,2022년 의무장비(수액조절기 일반용 1ch) 구매,MDD,국군수도병원,의무,,일반,
125,의무장비(수욕기일반용(사지용)),MDJ,국군대전병원,의무,,일반,
126,23-2차 연구의무물자(BL3 수거함 등 4종) 구매,MDG,국군의무사령부,의무,,연구,
127,23-8차 조달 연구장비(초음파수술기 등 4종) 구매,MDG,국군의무사령부,수술,,연구,
128,23-1차 연구의무물자(BL3 중앙실험대 등 5종) 구매,MDG,국군의무사령부,의무,,연구,
129,23년 의무장비(초음파진단기 일반용) 구매,MDG,국군의무사령부,의무,,일반,
130,[도서] 응급구조와 응급처치 등 52품목,MDQ,국군의무학교,응급,,도서,
131,2023 임상의학연구센터 통계프로그램 구매,MDD,국군수도병원,의학,,연구,
132,23년 의무장비(수액조절기 일반용) 구매,MDG,국군의무사령부,의무,,일반,
133,AI+X융합 의료영상진료판독시스템 가상화솔루션 구매,MDG,국군의무사령부,의료,,영상,
134,23-2차 의무사 조달 연구장비(분광광도계) 구매 계약,MDG,국군의무사령부,의무,,연구,
135,(237258-E) 의료재료(B) 일반물품 62종 구매,UMM,국군재정관리단,의료,,일반,
136,23년 의학도서 구매,MDG,국군의무사령부,의학,,도서,
137,의료영상정보전달체계(PACS) 사단용 1대 구매,SCN,제7001부대,의료,,영상,
138,23년 육성지원사업 응급처치키트(구급대) 구매(2차),LGQ,제36보병사단,응급,,사업,
139,도서(직업환경의학 등 15종) 구매,SCN,제7001부대,의학,,도서,
140,2023 본조달 의무장비(액상세포처리기) 구매,MDD,국군수도병원,의무,,처리,
141,의료물품(해상용들것 등 5종) 구매,SCQ,제9911부대,의료,,상용,
142,23년 의무장비(수욕기 일반용(사지용)) 구매,MDG,국군의무사령부,의무,,일반,
143,의료의 질 향상 도서 구입,MDG,국군의무사령부,의료,,도서,
144,국군수도병원 의료기재(일반재료 277품목) 구매,MDD,국군수도병원,"병원, 의료",,일반,
145,2023년 본조달 의무장비(원심분리기 소형탁상용) 구매,MDD,국군수도병원,의무,,상용,
146,(236027-B)체력단련장 위생용품 통합구매,UMM,국군재정관리단,위생,,체력,
147,"혈압계,무수은(탁상용) 등 3항목 구매(의무)",LCF,육군군수사령부,의무,,상용,
148,2023 본조달 의무장비(세균배양기 일반용) 구매,MDD,국군수도병원,의무,,일반,
149,의료기재(일반수술재료) 연간계약,MDJ,국군대전병원,"수술, 의료",,일반,
150,'24년 재투자 의무장비(침대 자동식(일반용)) 구매,MDD,국군수도병원,의무,,일반,
151,2024년 임상의학연구센터 통계프로그램 구매,MDD,국군수도병원,의학,,연구,
152,의무장비(수액조절기 일반용),MDJ,국군대전병원,의무,,일반,
153,24년 의무장비(수액조절기 일반용) 구매,MDG,국군의무사령부,의무,,일반,
154,의학도서 구매,MDG,국군의무사령부,의학,,도서,
155,의료기재(해상용 들것 등 4종) 구매,SCU,해군 기동함대사령부,의료,,상용,
156,(247213-D)외상처리 마네킨 등 2품목 구매,UMM,국군재정관리단,외상,,처리,
157,24년 예비군 육성지원사업 물품 구매 ( 응급처치키트),LMR,제5군단사령부,응급,,사업,
158,"의료기재(일반,수술재료) 연간계약",MDJ,국군대전병원,"수술, 의료",,일반,
159,응급구조사 응급처치 등 4품목 구매,MDQ,국군의무학교,응급,,조사,
160,(247085-B) 의료기재(일반재료 280종) 구매,UMM,국군재정관리단,의료,,일반,
161,잔류농약속성검사기 등 2항목 구매(의무),LCF,육군군수사령부,의무,,농약,
162,의료 질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
163,응급군의관 및 구조사 구조작전복 구매,LCP,육군항공사령부,응급,,조사,
164,24년 의무장비(수욕기 일반용) 구매,MDG,국군의무사령부,의무,,일반,
165,24년 의무장비(세균배양기 일반용) 구매,MDG,국군의무사령부,의무,,일반,
166,(246050-E) 체력단련장 위생용품 통합구매,UMM,국군재정관리단,위생,,체력,
167,24년 의무장비(원심분리기 소형 탁상용) 구매,MDG,국군의무사령부,의무,,상용,
168,2024 본조달 의무장비(원심분리기 소형탁상용) 구매,MDD,국군수도병원,의무,,상용,
