,입찰명,발주기관코드,발주기관,1종_Pick,1종_Remove,2종_Pick,2종_Remove
0,16년 부식 재포장재료 구매,LPH,제2167부대,부식,,포장재,
1,'16년 부식분배용 위생 및 포장재료 구매,LMS,제7789부대,부식,,포장재,
2,'16년 부식분배용 위생 및 포장재료 구매,LMS,제7789부대,부식,,포장재,
3,'16년 부식분배용 위생 및 포장재료 구매,LMS,제7789부대,부식,,포장재,
4,'16년 부식분배용 위생 및 포장재료 구매,LMS,제7789부대,부식,,포장재,
5,건조마우스프레스(사진용)등 2품목,SFC,제9691부대,스프,,마우스,
6,비강지혈거즈1항묵 구매(물품),LCF,육군군수사령부,묵,,물품,
7,18년 국방컨벤션 소모품 구매(예식용장감 등 134종),MCN,국방부근무지원단,식용,,소모품,
8,간부식당 신축비품 등 13종 제조/구매,HDQ,제20전투비행단,부식,,비품,
9,교육비품(정맥주사 혈관세트 등 4종) 구매,MDQ,국군의무학교,맥주,,"교육, 비품",
10,3분기 식품검사 재료 및 소모품 구매,LMS,제7789부대,식품,,소모품,
11,`17-00학교 교육비품(정맥주사 모형 등 4종) 구매,MDQ,국군의무학교,맥주,,"교육, 비품",
12,부식류 재포장재료,LGP,제1군수지원사령부,부식,,포장재,
13,부식류 포장재료 구매,LMS,제7789부대,부식,,포장재,
14,공군교육사령부 장교/간부식당 김치류 구매,HCM,공군교육사령부,"김치, 부식",,교육,
15,민간위탁부식 도수운반진지 피복 구매(운동복),LCK,수도방위사령부,부식,,"운동복, 피복",
16,17-6차 일반의무비품(전기밥솥 등 3건) 구매,MDG,국군의무사령부,밥,,비품,
17,공군교육사령부 장교/간부 식당 식자재 구매,HCM,공군교육사령부,식자재,,교육,
18,공군교육사령부 장교/간부 식당 식자재 구매,HCM,공군교육사령부,식자재,,교육,
19,17-부식운반용기 등 3종 구매,UMM,국군재정관리단,부식,,운반용기,
20,"구명식량 11,357BX",SCF,해군군수사령부,식량,,구명,
21,`17-00학교 교육비품(정맥주사 모형) 구매,MDQ,국군의무학교,맥주,,"교육, 비품",
22,일회용드레싱 포셉킷 1품목 구매(물품),LCF,육군군수사령부,드레싱,,물품,
23,특수피복(폭발물처리반 작전복 등 4종) 구매,SCF,해군군수사령부,전복,,피복,
24,캔식품검사기 등 4항목 구매(물품),LCF,육군군수사령부,식품,,물품,
25,공군교육사령부 장교/간부식당 식자재 구매,HCM,공군교육사령부,"부식, 식자재",,교육,
26,18년도 공군교육사령부 김치류 완제품 제조납품,HCM,공군교육사령부,김치,,교육,
27,부식류 재포장재료 구매,LMS,제7789부대,부식,,포장재,
28,18년 부식 재포장재료 구매,LPH,제2167부대,부식,,포장재,
29,냉찜질기 등 20항목 구매(물품),LCF,육군군수사령부,찜,,물품,
30,18-1차 훈련용품(스프츠테이프 등 18종) 구매,MCT,국군체육부대,스프,,테이프,
31,욕지도 000전진기지대 급식계약,SCR,해군제3함대사령부,급식,,지도,
32,인쇄소모용품(스프레이파우더 등 17종) 구매,UAC,국방출판지원단,스프,,인쇄,
33,19-1차 의무 교육비품구매(정맥주사 실습모형 등 6종),MDJ,국군대전병원,맥주,,"교육, 비품",
34,19년도 공군교육사령부 축산류 식자재 구매,HCM,공군교육사령부,"식자재, 축산",,교육,
35,공군교육사령부 장교/간부 식당 식자재 구매,HCM,공군교육사령부,식자재,,교육,
36,공군교육사령부 장교/간부 식당 식자재 구매,HCM,공군교육사령부,식자재,,교육,
37,실린더 버터플라이 밸브 등 55종,HCF,공군군수사령부,버터,,실린더,
38,19년 식자재 재포장재료 구매계약,LGP,제1군수지원사령부,식자재,,포장재,
39,19년도 공군교육사령부 김치류 완제품 제조납품,HCM,공군교육사령부,김치,,교육,
40,19년 부식류 재포장재료 구매,LBB,육군제7789부대,부식,,포장재,
41,부식류 재포장재료(제조 또는 구매),LIK,제2군수지원여단,부식,,포장재,
42,실린더 버터플라이밸브 등 42종,HCF,공군군수사령부,버터,,실린더,
43,특수수술재료(콜라겐 흡수성 창상피복제) 구매,MDG,국군의무사령부,콜라,,피복,
44,특수수술재료(콜라겐 흡수성 창상피복제) 구매,MDG,국군의무사령부,콜라,,피복,
45,특수수술재료(콜라겐 흡수성 창상피복제) 구매,MDG,국군의무사령부,콜라,,피복,
46,특수수술재료(콜라겐 흡수성 창상피복제) 구매,MDG,국군의무사령부,콜라,,피복,
47,"구명식량 10,000BX 구매",SCF,해군군수사령부,식량,,구명,
48,"구명식량 10,000BX 구매",SCF,해군군수사령부,식량,,구명,
49,"구명식량 10,000BX 구매",SCF,해군군수사령부,식량,,구명,
50,냉찜질기 등 7품목 구매(물품),LCF,육군군수사령부,찜,,물품,
51,20-K-내피자켓 구매,SFG,제9181부대,피자,,자켓,
52,냉난방인버터 구매,SCP,제8385부대,버터,,냉난방,
53,실린더 버터플라이 밸브 56종,HCF,공군군수사령부,버터,,실린더,
54,20년 부식류 재포장재료 구매,LGP,제1군수지원사령부,부식,,포장재,
55,20년 부식류 재포장재료 구매,LGP,제1군수지원사령부,부식,,포장재,
56,20년도 공군교육사령부 김치류 완제품 제조납품,HCM,공군교육사령부,김치,,교육,
57,20년 부식류 재포장재료 구매,LBB,육군제7789부대,부식,,포장재,
58,20년 부식류 재포장재료 구매,LBB,육군제7789부대,부식,,포장재,
59,'20년 부식재포장재료(아이스박스 등 5종),LIK,제2군수지원여단,부식,,포장재,
60,'20년 부식류 재포장재료 구매,LBA,제 2167부대,부식,,포장재,
61,실린더 버터플라이 밸브 등 54종,HCF,공군군수사령부,버터,,실린더,
62,'20년 구명식량 구매,SCF,해군군수사령부,식량,,구명,
63,냉찜질기 등 8항목 구매(물품),LCF,육군군수사령부,찜,,물품,
64,20-광성회관 식자재 및 소모품 구매,HDK,공군제11전투비행단,식자재,,소모품,
65,22-욕 000운용대(욕지도) 급식 구매,SCR,해군제3함대사령부,급식,,지도,
66,22-욕 000전진기지대(욕지도) 급식 구매,SCR,해군제3함대사령부,급식,,지도,
67,21년 배식용 보온식관용 구매,LFP,육군보병학교,식용,,보온,
68,실린더 버터플라이 밸브 등 39종,HCF,공군군수사령부,버터,,실린더,
69,실린더 버터플라이 밸브 등 39종,HCF,공군군수사령부,버터,,실린더,
70,'21년 부식 재포장재료 구매,LBA,제 2167부대,부식,,포장재,
71,21년 식자재 재포장재료 구매,LGP,제1군수지원사령부,식자재,,포장재,
72,'21년 부식 재포장재료(아이스박스 등 6종) 구매,LIK,제2군수지원여단,부식,,포장재,
73,'21년 부대조달 부식용 재포장재료 구매,LBB,육군제7789부대,"부식, 식용",,포장재,
74,'21년 구명식량 구매,SCF,해군군수사령부,식량,,구명,
75,부식 재포장재료,LGI,제3군수지원여단,부식,,포장재,
76,탁구대 등 9종(인사과 체력단련용품),SCN,제7001부대,사과,,탁구,
77,실린더 버터플라이 밸브 등 39종,HCF,공군군수사령부,버터,,실린더,
78,실린더 버터플라이 밸브 등 39종,HCF,공군군수사령부,버터,,실린더,
