,입찰명,발주기관코드,발주기관,2종_Pick,2종_Remove,9종_Pick,9종_Remove
75,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
76,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
77,BTCS 회로카드조립체 등 7항목 구매(물품),LCF,육군군수사령부,물품,,조립체,
78,감시장비  방향조정 조립체 등 21항목 구매(물품),LCF,육군군수사령부,물품,,조립체,
79,실린더 조립체 등 29항목 구매(기장),LCF,육군군수사령부,실린더,,조립체,
80,K10제독차 파워팩 조립체 등 10항목 구매(물자),LCF,육군군수사령부,제독,,조립체,
81,회전톱 고정용 받침대 등 90종,SCF,해군군수사령부,침대,,톱,
82,"교판(공병 보도조립체,교량용)",EHA,일반장비계약팀 (구:19.09.16),공병,,조립체,
83,"교판(공병 보도조립체,교량용)",EHA,일반장비계약팀 (구:19.09.16),공병,,조립체,
84,"교판(공병 보도조립체,교량용)",EHA,일반장비계약팀 (구:19.09.16),공병,,조립체,
85,"교판(공병 보도조립체,교량용)",EHA,일반장비계약팀 (구:19.09.16),공병,,조립체,
86,마우스패드 등 846종,SCF,해군군수사령부,마우스,,패드,
87,백보드 조립체 등 9종 구매,HCF,공군군수사령부,보드,,조립체,
88,00비 병사식당 신축 관급자재 냉난방기 구매 설치,UMM,국군재정관리단,냉난방,,관급자재,
89,실린더 조립체 등 18항목 제조(생산능력)(궤도),LCF,육군군수사령부,실린더,,조립체,
90,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),로프,,조립체,
91,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),로프,,조립체,
92,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),로프,,조립체,
93,16-062 오실로스코프 구매,HCM,공군교육사령부,스코프,,오실로스코프,
94,구내통신장비 케이블조립체 등 6항목 제조(물품),LCF,육군군수사령부,물품,,조립체,
95,BTCS 표시반조립체 등 2항목 제조(물품),LCF,육군군수사령부,물품,,조립체,
96,16년 사무자동화장비(데스크톱PC) 도입사업(리스물건),UMM,국군재정관리단,PC,,톱,
97,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
98,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
99,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
100,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
101,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
102,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
103,위성장비 케이블조립체 등 4항목 제조(물품),LCF,육군군수사령부,물품,,조립체,
104,BTCS 케이블조립체 등 3항목 제조(물품),LCF,육군군수사령부,물품,,조립체,
105,마우스패드 등 133종 구매,SDG,제2002부대,마우스,,패드,
106,우측 덮개 조립체 등 19항목 구매(총포),LCF,육군군수사령부,덮개,,조립체,
107,"실린더 조립체,작동식,선형 등 9항목 제조(기장)",LCF,육군군수사령부,실린더,,조립체,
108,실린더조립체(궤도용),EGF,기동화력계약팀 (구:19.09.16),실린더,,조립체,
109,실린더조립체(궤도용),EGF,기동화력계약팀 (구:19.09.16),실린더,,조립체,
110,실린더조립체(궤도용),EGF,기동화력계약팀 (구:19.09.16),실린더,,조립체,
111,실린더조립체(궤도용),EGF,기동화력계약팀 (구:19.09.16),실린더,,조립체,
112,아웃보드모터 40hp 1대 구매,MDR,제9965부대,보드,,모터,
113,휴대용무전기 건전지 등 9종 구매,LCG,육군본부,무전기,,전지,
114,릴리스 실린더 조립체 등 22항목 구매(기장),LCF,육군군수사령부,실린더,,조립체,
115,기능성방한복(발열체 및 축전지 등 포함),EHD,물자계약팀,방한복,,전지,
116,교육장비용 배터리(6종) 구매,UMM,국군재정관리단,교육,,배터리,
117,실린더조립체,EGC,함정계약팀 (구:19.09.16),실린더,,조립체,
118,실린더조립체,EGC,함정계약팀 (구:19.09.16),실린더,,조립체,
119,실린더조립체,EGC,함정계약팀 (구:19.09.16),실린더,,조립체,
120,실린더조립체,EGC,함정계약팀 (구:19.09.16),실린더,,조립체,
121,메모리폼 마우스 패드 등 297종,SCH,해군작전사령부,마우스,,패드,
122,PC-132A 건전지 등 9항목 구매(물자),LCF,육군군수사령부,PC,,전지,
123,프린터(85대) 임대(유지보수 포함),SCP,제8385부대,프린터,,유지보수,
124,00지역 주거시설 관급자재 CCTV 제조설치,UMM,국군재정관리단,TV,,관급자재,
125,관급자재(조명기구) 제조,UMM,국군재정관리단,조명,,관급자재,
126,17-병사1식당 관급자재(대형 냉장·냉동고) 제조 설치,UMM,국군재정관리단,냉동고,,관급자재,
127,전자표적장비(모니터 회로등 12종) 부품교체,MCT,국군체육부대,모니터,,부품,
128,PC기반 수신기용 컴퓨터 성능개선 부품 구매,UMM,국군재정관리단,"PC, 수신기, 컴퓨터",,부품,
129,마우스패드 등 112종 구매,SCQ,제9911부대,마우스,,패드,
130,관급자재(건식제습기) 제조 설치,UMM,국군재정관리단,제습기,,관급자재,
131,"케이스, 광학기구용(휴대낭, 삼각대, 배터리 보관용)",EGH,지휘정찰계약팀 (구:19.09.16),삼각대,,배터리,
132,작전지원과 냉장고 등 6종(17-301(2),HDF,공군 제8전투비행단,냉장고,,전지,
133,실내체육관 신축 관급자재(냉난방기 구매설치),UMM,국군재정관리단,"냉난방, 체육",,관급자재,
134,오실로스코프 2EA 구매,HDQ,제20전투비행단,스코프,,오실로스코프,
135,체육관 신축 관급자재(무대장치) 제조 설치(2),UMM,국군재정관리단,체육,,관급자재,
136,취사기구(독일기셀후렌치나이프 등 56종) 구매,SCI,제9121부대,취사기구,,렌치,
137,실내체육관 신축 관급자재(태양광발전장치) 제조설치,UMM,국군재정관리단,체육,,관급자재,
138,노트북 배터리 2종 구매,SCL,해군사관학교,"노트, 노트북",,배터리,
139,오실로스코프 1EA,SCF,해군군수사령부,스코프,,오실로스코프,
140,곡사포 받침대 구매,LDH,육군종합정비창,침대,,사포,
141,오실로스코프 등 3종,HDQ,제20전투비행단,스코프,,오실로스코프,
142,"태권도부 훈련용품(전자헤드기어,태권도매트) 구매",MCT,국군체육부대,태권도,,기어,
143,공군교육사령부 기초훈련장병 금속명찰 제조 구매,HCM,공군교육사령부,"교육, 명찰",,금속,
144,작전지역 통합건물 (일월) 관급자재 조명기구,HDR,공군방공관제사령부,조명,,"관급자재, 전지",
145,작전지역 통합건물 (팔공) 관급자재 조명기구,HDR,공군방공관제사령부,조명,,"관급자재, 전지",
146,작전지역 통합건물 (의상) 관급자재 조명기구,HDR,공군방공관제사령부,조명,,"관급자재, 전지",
147,장갑전투도자 베어링등2종구매,LDH,육군종합정비창,장갑,,베어링,
148,'17년 보온대(핫패드)구매,MDR,제9965부대,보온,,패드,
149,장갑전투도자 튜브조립체등4종구매,LDH,육군종합정비창,장갑,,조립체,
150,"공군훈련병 778기 명찰(포제,금속) 제조 구매",HCM,공군교육사령부,명찰,,금속,
151,"17-통합건물(화약) 관급자재(전력,조명제어) 제조설치",UMM,국군재정관리단,조명,,관급자재,
152,17-통합건물(화악) 관급자재(CCTV) 제조 설치,UMM,국군재정관리단,TV,,관급자재,
153,17-경계작전시설 통신공사 관급자재(CCTV) 제조 설치,UMM,국군재정관리단,TV,,관급자재,
154,00부대 관사 및 통합생활관 관급자재 조명기구 제조,UMM,국군재정관리단,조명,,관급자재,
155,17-보드테스터 유지보수,HDQ,제20전투비행단,보드,,유지보수,
156,작전지역 통합건물 (황병) 관급자재- 조명기구,HDR,공군방공관제사령부,조명,,"관급자재, 전지",
157,작전지역 통합건물(화악) 신축공사 관급자재-조명기구,HDR,공군방공관제사령부,조명,,"관급자재, 전지",
158,"명찰(포제,금속) 제조 구매",HCM,공군교육사령부,명찰,,금속,
159,"드라이버, 인쇄회로판 등 5종",SCF,해군군수사령부,인쇄,,드라이버,
160,"실린더조립체, 공기식, 잠수장비용 등 5종",SCF,해군군수사령부,실린더,,조립체,
161,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),로프,,조립체,
162,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),로프,,조립체,
163,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),로프,,조립체,
164,AM무전기부품(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,"부품, 전기부품",
165,AM무전기부품(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,"부품, 전기부품",
166,AM무전기부품(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,"부품, 전기부품",
167,AM무전기부품(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,"부품, 전기부품",
168,AM무전기부품(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,"부품, 전기부품",
169,AM무전기부품(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,"부품, 전기부품",
170,AM무전기부품(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,"부품, 전기부품",
171,00부대 본청 신축 관급자재(조명제어),LNG,육군 제1군단,조명,,관급자재,
172,디지털인쇄기 부품 및 소모품 구매(현상제등 11종),HCG,공군본부,"소모품, 인쇄",,부품,
173,장갑전투도자 부품(구매),EHA,일반장비계약팀 (구:19.09.16),장갑,,부품,
174,장갑전투도자 부품(구매),EHA,일반장비계약팀 (구:19.09.16),장갑,,부품,
175,장갑전투도자 부품(구매),EHA,일반장비계약팀 (구:19.09.16),장갑,,부품,
176,장갑전투도자 부품(구매),EHA,일반장비계약팀 (구:19.09.16),장갑,,부품,
177,장갑전투도자 부품(구매),EHA,일반장비계약팀 (구:19.09.16),장갑,,부품,
178,장갑전투도자 부품(구매),EHA,일반장비계약팀 (구:19.09.16),장갑,,부품,
179,장갑전투도자 부품(구매),EHA,일반장비계약팀 (구:19.09.16),장갑,,부품,
180,17-00지역 신축공사 관급자재(조명제어) 제조설치,UMM,국군재정관리단,조명,,관급자재,
181,17-00지역 신축공사 관급자재(CCTV) 제조설치,UMM,국군재정관리단,TV,,관급자재,
182,에어컨 필터 등 108품목,SFC,제9691부대,에어컨,,필터,
183,마우스패드 등 280종 구매,SDG,제2002부대,마우스,,패드,
184,00사 간부숙소 신축 관급자재 GHP냉난방기 설치 납품,UMM,국군재정관리단,냉난방,,관급자재,
185,예방유지보수자재 비닐 등 36종 구매,HDP,공군제19전투비행단,비닐,,유지보수,
186,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,SFD,제9227부대,TV,,관급자재,
187,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,SFD,제9227부대,TV,,관급자재,
188,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,SFD,제9227부대,TV,,관급자재,
189,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,SFD,제9227부대,TV,,관급자재,
190,"교판(공병 보도조립체,교량용)",EHA,일반장비계약팀 (구:19.09.16),공병,,조립체,
191,"교판(공병 보도조립체,교량용)",EHA,일반장비계약팀 (구:19.09.16),공병,,조립체,
192,"교판(공병 보도조립체,교량용)",EHA,일반장비계약팀 (구:19.09.16),공병,,조립체,
193,"교판(공병 보도조립체,교량용)",EHA,일반장비계약팀 (구:19.09.16),공병,,조립체,
194,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
195,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
196,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
197,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
198,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
199,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
200,에어컨필터 등 106종 구매,HDQ,제20전투비행단,에어컨,,필터,
201,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
202,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
203,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
204,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
205,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
206,소부대무전기(PRC-96K)부품류(구매),EHB,통신장비계약팀 (구:19.09.16),무전기,,부품,
207,휴대용무전기 건전지 등 11종 구매,LCG,육군본부,무전기,,전지,
208,"열선유리,사다리꼴형 1종",SCF,해군군수사령부,사다리,,열선,
209,"상자,부속품 적재용 등 7항목 제조(자주포)",LCF,육군군수사령부,상자,,부속품,
210,"섬유 로프 조립체, 단일 구간용 1종",SCF,해군군수사령부,로프,,조립체,
211,00부대 체육관 신축 관급자재(AV설비) 제조 설치,UMM,국군재정관리단,체육,,관급자재,
212,00부대 체육관 신축 관급자재(무대장치) 제조 설치,UMM,국군재정관리단,체육,,관급자재,
213,응급흉부외상패드 1항목 구매(의무),LCF,육군군수사령부,상패,,패드,
214,17년 사무자동화장비(데스크톱PC) 도입사업(리스물건),UMM,국군재정관리단,PC,,톱,
215,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),덮개,,부품,
216,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),덮개,,부품,
217,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),덮개,,부품,
218,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),덮개,,부품,
219,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),덮개,,부품,
220,"일반광학장비부품(덮개, 입구용)",EGF,기동화력계약팀 (구:19.09.16),덮개,,부품,
221,전산장비(데스크톱)설치납품,MDP,한미연합군사령부,전산,,톱,
222,노트패드 등 284종,SCK,해군교육사령부,노트,,패드,
223,00부대 체육관 신축 관급자재(알루미늄시트패널) 제조,UMM,국군재정관리단,체육,,관급자재,
224,병영생활관 신축공사 관급자재 조명기구,LHP,제22보병사단,조명,,관급자재,
225,00부대 체육관 신축 관급자재(콘크리트파일) 제조,UMM,국군재정관리단,체육,,관급자재,
226,17년 3군 기능성 방한복(발열체 및 축전지 등 포함),EHD,물자계약팀,방한복,,전지,
227,마우스패드 등 131종,SCH,해군작전사령부,마우스,,패드,
228,의료장비소모품(도우넛젤 헤드패드 외 32종) 구매,MCS,국방부계룡대근무지원단,소모품,,패드,
229,교육보조장비용 배터리 6종 구매,UMM,국군재정관리단,교육,,배터리,
230,오실로스코프 구매,UMM,국군재정관리단,스코프,,오실로스코프,
231,오실로스코프 구매,UMM,국군재정관리단,스코프,,오실로스코프,
232,오실로스코프 구매,UMM,국군재정관리단,스코프,,오실로스코프,
233,오실로스코프 구매,UMM,국군재정관리단,스코프,,오실로스코프,
234,PC-132A 건전지 등 16항목 구매(물자),LCF,육군군수사령부,PC,,전지,
235,구동기 덮개 조립체 등 33항목 구매(궤도),LCF,육군군수사령부,덮개,,조립체,
236,실린더조립체,EGC,함정계약팀 (구:19.09.16),실린더,,조립체,
237,실린더조립체,EGC,함정계약팀 (구:19.09.16),실린더,,조립체,
238,실린더조립체,EGC,함정계약팀 (구:19.09.16),실린더,,조립체,
239,실린더조립체,EGC,함정계약팀 (구:19.09.16),실린더,,조립체,
240,"브라켓,축전지상자 등 13항목 구매(기장)",LCF,육군군수사령부,상자,,전지,
241,노트패드 등 480종,SCH,해군작전사령부,노트,,패드,
242,오실로스코프 구매,HCF,공군군수사령부,스코프,,오실로스코프,
243,오실로스코프 구매,HCF,공군군수사령부,스코프,,오실로스코프,
244,오실로스코프 구매,HCF,공군군수사령부,스코프,,오실로스코프,
245,오실로스코프 구매,HCF,공군군수사령부,스코프,,오실로스코프,
246,"드라이버, 인쇄회로판 등 6종",SCF,해군군수사령부,인쇄,,드라이버,
247,"상자,부속품 적재용 등 73항목 제조(궤도)",LCF,육군군수사령부,상자,,부속품,
248,"덮개,조립체 등 20항목 구매(기장)",LCF,육군군수사령부,덮개,,조립체,
249,아반테 에어컨필터 등 14종 구매,SCQ,제9911부대,에어컨,,필터,
250,덮개조립체 등 2항목 제조(항공),LCF,육군군수사령부,덮개,,조립체,
251,동체용 덮개 조립체 등 4항목 구매(항공),LCF,육군군수사령부,덮개,,조립체,
252,작전지원과 A4복사지(17-017),HDF,공군 제8전투비행단,복사,,전지,
253,디지털 인쇄기 부품 및 소모품 구매(현상제등 6종),HCG,공군본부,"소모품, 인쇄",,부품,
254,"실린더 조립체,작동식,선형 등 6항목 제조(기장)",LCF,육군군수사령부,실린더,,조립체,
255,2017년 의무장비 오실로스코프 구매,MDG,국군의무사령부,스코프,,오실로스코프,
256,"스타렉스 에어컨 필터 등 108항목 구매(해파, 기장)",LCF,육군군수사령부,에어컨,,필터,
257,18-511 금속명찰 등 3품목 제조/ 구매,HCM,공군교육사령부,명찰,,금속,
258,전산운영용품 구매(와이드 데스크 패드 등 17품목),MDJ,국군대전병원,전산,,패드,
259,"취사식당 관급자재(냉난방기, 전열교환기) 설치/납품",LNS,제55보병사단,냉난방,,관급자재,
260,18-충-육-21 관급자재(냉난방기) 구매설치,UMM,국군재정관리단,냉난방,,관급자재,
261,18-00사 관급자재(가로등 기구) 제조납품,UMM,국군재정관리단,가로등,,관급자재,
262,16-충-방-6 관급자재(조명기구),LHR,육군 제37보병사단,조명,,관급자재,
263,18-00사 관급자재(CCTV) 제조설치,UMM,국군재정관리단,TV,,관급자재,
264,임시숙영시설 관급자재(냉난방기) 납품설치,LHM,제15보병사단,냉난방,,관급자재,
265,임시숙영시설 관급자재(냉난방기) 납품/설치,SFL,제3283부대,냉난방,,관급자재,
266,18-00사 관급자재(보안등 기구) 제조납품,UMM,국군재정관리단,보안등,,관급자재,
267,마우스패드 등 33종 구매,SCP,제8385부대,마우스,,패드,
268,"링 조립체, 덮개용",EGF,기동화력계약팀 (구:19.09.16),덮개,,조립체,
269,마우스패드 등 245종 구매,SFM,제3170부대,마우스,,패드,
270,15비 복지시설 신축공사 관급자재(냉난방기)/구매설치,HCR,공군제15특수임무비행단,냉난방,,관급자재,
271,K10 신형제독장치 부품,EHA,일반장비계약팀 (구:19.09.16),제독,,부품,
272,K10 신형제독장치 부품,EHA,일반장비계약팀 (구:19.09.16),제독,,부품,
273,부품상자 등 20종 구매,SCK,해군교육사령부,상자,,부품,
274,마우스 패드 등 25종,HCG,공군본부,마우스,,패드,
275,다목적전술차 실린더조립체 구매,LDH,육군종합정비창,실린더,,조립체,
276,다목적전술차 실린더조립체 구매,LDH,육군종합정비창,실린더,,조립체,
277,작전지역 CCTV 자재구매,LNG,육군 제1군단,TV,,전지,
278,T-50 APU보호커버부품(폴리우레탄 보호 덮개 등 6종),HCF,공군군수사령부,덮개,,부품,
279,전기온열패드 등 2항목 구매(물품),LCF,육군군수사령부,물품,,패드,
280,5톤차량 전지상자 구매,LDH,육군종합정비창,상자,,전지,
281,다목적전술차 실린더조립체 구매,LDH,육군종합정비창,실린더,,조립체,
282,다목적전술차 실린더조립체 구매,LDH,육군종합정비창,실린더,,조립체,
283,조달요구서(18-483) [부품] 커버용 받침대 등 4품목,HCQ,공군제5공중기동비행단,침대,,부품,
284,00부대 관급자재(건식제습기) 제조설치,UMM,국군재정관리단,제습기,,관급자재,
285,홍보물품(휴대용보조배터리등 12품목)구매,UMM,국군재정관리단,물품,,배터리,
286,노트패드 등 277종(7월),SCU,해군 기동함대사령부,노트,,패드,
287,아웃보드모터 40HP 구매,MDR,제9965부대,보드,,모터,
288,보드테스터 유지보수,HDQ,제20전투비행단,보드,,유지보수,
289,컴퓨터 하부조립체 4EA,HCC,해군제1수리창,컴퓨터,,조립체,
290,유압 실린더 조립체 1종,SCF,해군군수사령부,실린더,,조립체,
291,다목적굴착기 실린더조립체 구매구매,LDH,육군종합정비창,실린더,,조립체,
292,의자등판(패드無)등 385품목,SFL,제3283부대,의자,,패드,
293,"노부스 에어컨필터 등 19항목 구매(해파,기장)",LCF,육군군수사령부,에어컨,,필터,
294,와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),로프,,조립체,
295,'18년 소음저감사업 시설공사 관급자재(냉난방기),HDL,공군제16전투비행단,냉난방,,관급자재,
