,입찰명,발주기관코드,발주기관,6종_Pick,6종_Remove,7종_Pick,7종_Remove
0,'16년 이동마트차량 제작사업,UMM,국군재정관리단,마트,,차량,
1,(육성) 창원 스마트체계시스템 구축,LKH,제6128부대,마트,,시스템,
2,18-항공과학고 스마트교실 교육망 개선사업,UMM,국군재정관리단,마트,,항공,
3,캐릭터 차량용 스마트폰 거치대 400개,SCG,해군본부,마트,,차량,
4,20-이동마트 차량 제조,UMM,국군재정관리단,마트,,차량,
5,스마트 항공기지 무선 네트워크 구축(218152-A),UMM,국군재정관리단,마트,,항공,
6,(216317-F)스마트지휘통제실 비디오월구축(리스물건),UMM,국군재정관리단,마트,,비디오월,
7,21-국-이동마트 차량 제작,UMM,국군재정관리단,마트,,차량,
8,22-국-이동마트차량 제조,UMM,국군재정관리단,마트,,차량,
9,23-D-이동마트차량 제조(2310260-F),UMM,국군재정관리단,마트,,차량,
10,굴삭기 어테치먼트 회전링크 및 스마트크랩 구매,LHQ,제2작전사령부,마트,,굴삭기,
11,24-09-312  취사기구(스마트 야채절단기 등) 14품목,HCM,공군교육사령부,마트,,절단기,
12,스마트 북 제작 플랫폼 구매,UAC,국방출판지원단,마트,,플랫폼,
13,24-D-이동마트 차량(3.5톤) 제조,UMM,국군재정관리단,마트,,차량,
14,24-D-이동마트차량 제조,UMM,국군재정관리단,마트,,차량,
