,입찰명,발주기관코드,발주기관,1종_Pick,1종_Remove,8종_Pick,8종_Remove
0,2017년 환자급식용 식재료 구매,MDJ,국군대전병원,"급식, 식용, 식재료",,환자,
1,'17년 환자급식(증후식류) 식품 구매,MDD,국군수도병원,"급식, 식품, 후식",,환자,
2,'17년 환자급식(부식류) 식품 구매,MDD,국군수도병원,"급식, 부식, 식품",,환자,
3,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
4,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
5,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
6,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
7,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
8,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
9,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
10,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
11,'17년 환자치료식 부·후식 및 증식 계약,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
12,의료기재(정맥주사 실습 팔 모형 등 2종),SDF,제5738부대,맥주,,의료,
13,'16년 부식분배용 위생 및 포장재료 구매,LMS,제7789부대,부식,,위생,
14,'16년 부식분배용 위생 및 포장재료 구매,LMS,제7789부대,부식,,위생,
15,'16년 부식분배용 위생 및 포장재료 구매,LMS,제7789부대,부식,,위생,
16,'16년 부식분배용 위생 및 포장재료 구매,LMS,제7789부대,부식,,위생,
17,의약품(싸이로카인 스프레이 등 193종)구매,SDF,제5738부대,스프,,의약품,
18,18년 환자급식(증후식류) 납품,MDD,국군수도병원,"급식, 후식",,환자,
19,18년 환자급식(부식류) 식품 구매,MDD,국군수도병원,"급식, 부식, 식품",,환자,
20,50% 포도당 주사액 등 107종(의약품),SCN,제7001부대,포도,,의약품,
21,17-6차 일반의무비품(전기밥솥 등 3건) 구매,MDG,국군의무사령부,밥,,의무,
22,상처용 드레싱 패드 등 15항목 구매(의무),LCF,육군군수사령부,드레싱,,의무,
23,상처용드레싱 패드 등 15항목 구매(의무),LCF,육군군수사령부,드레싱,,의무,
24,특수수술재료(연조직재건용 콜라겐 보충제) 2차 구매,MDG,국군의무사령부,콜라,,수술,
25,특수수술재료(생물학적 드레싱류) 2차 구매,MDG,국군의무사령부,드레싱,,수술,
26,특수수술재료(생물학적 드레싱류) 2차 구매,MDG,국군의무사령부,드레싱,,수술,
27,의약품(아바미스 나잘 스프레이 등 59종) 구매,SCL,해군사관학교,스프,,의약품,
28,의약품(아바미스 나잘 스프레이 등 107종) 구매,SCL,해군사관학교,스프,,의약품,
29,의약품 등(코푸시럽 등 87종) 구매,SCP,제8385부대,시럽,,의약품,
30,50% 포도당주사액 등 105종(의약품),SCN,제7001부대,포도,,의약품,
31,18년 환자치료식(부후식 및 증식) 구매,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
32,의약품 시네츄라 시럽 등 99품목 구매 납품,SFD,제9227부대,시럽,,의약품,
33,의약품(시네츄라시럽 외 14종)구매,MCS,국방부계룡대근무지원단,시럽,,의약품,
34,환자급식용 식재료 구매,MDJ,국군대전병원,"급식, 식용, 식재료",,환자,
35,20년 환자치료 식재료 구매(부·후식 증식 등),MDD,국군수도병원,"식재료, 증식, 후식",,"치료, 환자",
36,19-1차 의무 교육비품구매(정맥주사 실습모형 등 6종),MDJ,국군대전병원,맥주,,의무,
37,19년 특수수술재료(콜라겐사용조직 보충재),MDJ,국군대전병원,콜라,,수술,
38,181차 의약품(레메론정 등) 구매,MDD,국군수도병원,메론,,의약품,
39,특수수술재료(흡수성이식용Mesh) 2차 구매,MDG,국군의무사령부,식용,,수술,
40,특수수술재료(콜라겐사용조직보충제) 2차 구매,MDG,국군의무사령부,콜라,,수술,
41,100차 의약품(메론정 등 18종) 구매,MDD,국군수도병원,메론,,의약품,
42,의무물자(정맥주사세트 등 7종) 구매(20196020-C),UMM,국군재정관리단,맥주,,의무,
43,"환자급식용식재료 구매(농·축·수산물,공산품 474종)",MDJ,국군대전병원,"급식, 수산, 수산물, 식용, 식재료",,환자,
44,특수수술재료(콜라겐 흡수성 창상피복제) 구매,MDG,국군의무사령부,콜라,,수술,
45,특수수술재료(콜라겐 흡수성 창상피복제) 구매,MDG,국군의무사령부,콜라,,수술,
46,특수수술재료(콜라겐 흡수성 창상피복제) 구매,MDG,국군의무사령부,콜라,,수술,
47,특수수술재료(콜라겐 흡수성 창상피복제) 구매,MDG,국군의무사령부,콜라,,수술,
48,19년 환자치료 식재료 구매(부·후식 및 증식),MDD,국군수도병원,"식재료, 증식, 후식",,"치료, 환자",
49,7차 의약품 수시품목 구매(포도당가 엔에이 등 38종),MDD,국군수도병원,포도,,의약품,
50,19년 환자급식용 부후식 및 증식 식재료 구매,MDG,국군의무사령부,"급식, 식용, 식재료, 증식, 후식",,환자,
51,"21년 환자 치료 식재료(부식,증?후식류등) 납품",MDD,국군수도병원,"부식, 식재료, 후식",,"치료, 환자",
52,의무용품(까스활명수 등 79품목) 구매,SFN,연평부대,까스,,의무,
53,특수수술재료(생물학적 드레싱류) 2차 구매,MDG,국군의무사령부,드레싱,,수술,
54,특수수술재료(생물학적 드레싱류) 2차 구매,MDG,국군의무사령부,드레싱,,수술,
55,특수수술재료(생물학적드레싱류-B) 구매,MDG,국군의무사령부,드레싱,,수술,
56,의약품 에스트라 아토베리어크림 등 47종 구매 납품,SFL,제3283부대,베리,,의약품,
57,"환자급식재료 납품계약(농·축·수산물,공산품 472종)",MDJ,국군대전병원,"급식, 수산, 수산물, 식재료",,환자,
58,2020년 환자치료식 부/후식 및 증식 구매,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
59,5%포도당 생리식염수 등 84종(의약품),SCN,제7001부대,포도,,의약품,
60,드레싱폼 등 2품목 구매(의무),LCF,육군군수사령부,드레싱,,의무,
61,"붕대,외과용(스프린트10CM(4인치)) 등 6항목 구매",LCF,육군군수사령부,스프,,"붕대, 외과",
62,멸균드레싱밴드 등 99품목 구매(의무),LCF,육군군수사령부,드레싱,,의무,
63,두부진찰등 등 4항목 구매(의무),LCF,육군군수사령부,두부,,의무,
64,'21년 특수수술재료(생물학적 드레싱류(1)) 구매,MDG,국군의무사령부,드레싱,,수술,
65,'21년 환자치료식 부·후식 및 증식 구매,MDG,국군의무사령부,"증식, 후식",,"치료, 환자",
66,(217009-E)특수수술재료(생물학적 드레싱류(2))구매,UMM,국군재정관리단,드레싱,,수술,
67,창상드레싱 1항목 구매(의무),LCF,육군군수사령부,드레싱,,의무,
68,"21년 환자급식재료(농·축·수산물,공산품 455종)",MDJ,국군대전병원,"급식, 수산, 수산물, 식재료",,환자,
69,의약품 및 의료물품(까스활명수 등 106종 구매),SCQ,제9911부대,까스,,"의료, 의약품",
70,상처드레싱패드 1품목 구매(의무),LCF,육군군수사령부,드레싱,,의무,
71,의약품(코푸시럽 20ml등 105품목) 구매,SFL,제3283부대,시럽,,의약품,
72,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
73,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
74,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
75,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
76,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
77,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
78,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
79,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
80,2023 국군수도병원 특수영양식 36품목 구매 계약,MDD,국군수도병원,"영양, 영양식",,병원,
81,2023년 국군수도병원 특수수술재료(드레싱재료1) 구매,MDD,국군수도병원,드레싱,,"병원, 수술",
82,2023 국군수도병원 특수수술재료(골이식재료1) 구매,MDD,국군수도병원,식재료,,"병원, 수술",
