,입찰명,발주기관,낙찰자(상호)
20842,과자류 등 2품목,제9181부대,만나기획
21568,제헌절 특식(과자세트) 구매,제9181부대,에스더 기획
21752,경축특식 광복절(과자세트) 구매,제7789부대,다다유통
21912,18년 제헌절 경축특식(과자세트) 구매,제2167부대,다다유통
21991,제헌절 경축특식 과자세트,제3군수지원여단,조은유통
25120,아이스크림류,제1군수지원사령부,성도교역
25121,아이스크림류,제1군수지원사령부,광동제약(주)
25122,아이스크림류,제1군수지원사령부,(주)사조대림
25123,아이스크림류,제1군수지원사령부,주식회사 이스젠
25156,아이스크림 샌드형,제2군수지원여단,한국유통
25157,스낵류,제2군수지원여단,농가식품
25214,감자스낵,제2군수지원여단,포브컴퍼니
25222,아이스크림 팩형,제2군수지원여단,주식회사 포승유통
25223,아이스크림 컵형,제2군수지원여단,한국유통
25224,아이스크림 콘형,제2군수지원여단,농가식품
25354,아이스크림 팥빙수,제3군수지원여단,라임물산
25355,아이스크림 컵형,제3군수지원여단,푸드앤팜
25356,아이스크림 콘형,제3군수지원여단,주식회사 엔에이치
25362,아이스크림 팥빙수,제3군수지원여단,라임물산
25363,아이스크림 팩형,제3군수지원여단,제일공사
25364,아이스크림 컵형,제3군수지원여단,푸드앤팜
25365,아이스크림 콘형,제3군수지원여단,주식회사 엔에이치
25448,스낵류,제3군수지원여단,미가온
25710,18년 부대조달 후식(콘형 아이스크림),제2167부대,(주)빙그레
25743,18년 부대조달 후식(팩형아이스크림),제2167부대,(주) 현대그린푸드
25744,18년 부대조달 후식(컵형아이스크림),제2167부대,(유)목양
25745,18년 부대조달 후식(샌드형아이스크림),제2167부대,용마로지스주식회사
25748,18년 특근자증식(샌드과자),제2167부대,아르테지오
25750,18년 특근자증식(감자스낵),제2167부대,씨와이코퍼레이션
25751,18년 특근자증식(웨하스과자),제2167부대,호미식품
25752,18년 특근자증식(초코과자),제2167부대,조은유통
25763,18년 신병증식(웨하스과자),제2167부대,HJ형제공구
25764,18년 신병증식(초코과자),제2167부대,주식회사 베니올
25817,과자류 등 2품목(삼일절특식),제9181부대,동진상사
26095,과자류(파이),제7789부대,와이상사
26274,부대조달 후식(샌드형 아이스크림),5군수지원사령부,(주)대림
26275,부대조달 후식(팩형 아이스크림),5군수지원사령부,남양유업(주)
26276,부대조달 후식(콘형 아이스크림),5군수지원사령부,(주)대림
26342,과자류(봉지스낵),제7789부대,미래테크
26343,과자류(감자스낵),제7789부대,바울기획
26344,과자류(초코과자),제7789부대,주식회사 현대이노베이션
26345,과자류(샌드과자),제7789부대,엘림기획
26361,과자류(봉지스낵),제7789부대,미래테크
26362,과자류(감자스낵),제7789부대,바울기획
26375,과자류(초코과자),제7789부대,주식회사 현대이노베이션
26376,과자류(샌드과자),제7789부대,엘림기획
26472,설날 경축특식(과자세트) 제조 / 구매,제7789부대,와이상사
26477,설날 경축특식(과자세트) 제조 / 구매,제7789부대,와이상사
26588,과자류 등 6품목,제9181부대,더 엘림(THE ELIM)
26713,아이스크림 등 8종,해군 기동함대사령부,소망영농조합법인
29745,3분기위임(통합급수장 여과자재 구매),제7보병사단,움트리
30997,'19년 제헌절 경축특식 과자세트,제2군수지원여단,푸른
31102,과자세트(제조/구매),육군제7789부대,푸른
32789,'19년 부대조달후식(팥빙수아이스크림) 구매,5군수지원사령부,코리아식품주식회사
32790,'19년 부대조달후식(컵형아이스크림) 구매,5군수지원사령부,주식회사 삼도통신
32791,'19년 부대조달후식(팩형아이스크림) 구매,5군수지원사령부,(주)비앤에스
32792,'19년 부대조달후식(샌드형아이스크림) 구매,5군수지원사령부,씨제이프레시웨이 주식회사
32793,'19년 부대조달후식(콘형아이스크림) 구매,5군수지원사령부,코리아식품주식회사
32839,19년 부대조달 후식(팩형아이스크림),육군제7789부대,미가온
32841,19년 부대조달 후식(콘형아이스크림),육군제7789부대,씨제이프레시웨이 주식회사
32842,19년 부대조달 후식(컵형아이스크림),육군제7789부대,스파클주식회사
32846,19년 부대조달 후식(샌드형아이스크림),육군제7789부대,광동제약(주)
32981,과자류 6품목 구매,제9181부대,주식회사 쉐마이스라엘
33095,'19년 부대조달 후식(팩형 아이스크림),제 2167부대,그레이스
33096,'19년 부대조달 후식(샌드형 아이스크림),제 2167부대,충남유통
33100,'19년 부대조달 후식(컵형 아이스크림),제 2167부대,주식회사 진영
33101,'19년 부대조달 후식(콘형 아이스크림),제 2167부대,주식회사 대선에프에스
33110,아이스크림 샌드형(아이스밀크),제2군수지원여단,찬스코퍼레이션
33111,아이스크림 컵형,제2군수지원여단,시온하이텍
33112,아이스크림 콘형,제2군수지원여단,팔복상사
33113,아이스크림 팩형,제2군수지원여단,(주)한일코리아
33118,아이스크림 팥빙수,제3군수지원여단,주식회사 농협물류
33119,아이스크림 샌드형,제3군수지원여단,다연
33120,아이스크림 팩형,제3군수지원여단,롯데웰푸드 주식회사
33121,아이스크림 컵형,제3군수지원여단,아로유통
33122,아이스크림 콘형,제3군수지원여단,동안약국
34546,19년 삼일절 경축일 특식 구매(과자세트),제9181부대,조이로직스푸드
35255,19년 설날 경축일 특식 구매(과자세트),제9181부대,예원
35378,설날 경축특식 과자세트,제3군수지원여단,와이상사
35413,"체력단련장 (계룡,구룡,자운대) 주류 구매",육군인사사령부,유한회사 대한주류상사
35622,아이스크림(파우치형) 등 12종,해군 기동함대사령부,소망영농조합법인
35630,아이스크림(파우치형) 등 12종,해군 기동함대사령부,소망영농조합법인
35693,막대과자 등 10종,해군 기동함대사령부,주식회사 신제주식품
36562,21년 신정 경축특식(과자세트),5군수지원사령부,초이원
37879,국방컨벤션 주류구매,국군복지단,유한회사 금호주류상사
38378,20-위임 00부대 여과자제 및 전기온수기 납품/설치,제7보병사단,칠성유통
38383,20-K-청룡회관 주류 구매,제9181부대,유한회사 금호주류상사
38667,20년 광복절 경축특식(과자세트) 구매,제1군수지원사령부,아이푸드리테일 주식회사
38892,'20년 광복절 경축특식(과자세트),5군수지원사령부,주식회사 아름상사
41320,'20년 부대조달후식(팩형 아이스크림) 구매,5군수지원사령부,호미식품
41323,'20년 부대조달후식(컵형 아이스크림) 구매,5군수지원사령부,(주)청우식품
41325,'20년 부대조달후식(샌드형 아이스크림) 구매,5군수지원사령부,롯데푸드 주식회사
41330,'20년 부대조달후식(콘형 아이스크림) 구매,5군수지원사령부,(주) 현대그린푸드
42048,'20년 부대조달 후식(빙과류-아이스크림바),육군제7789부대,비케이시스템즈 주식회사
42171,'20년 부대조달 후식(샌드형 아이스크림),제 2167부대,에이치케이
42172,'20년 부대조달 후식(컵형 아이스크림),제 2167부대,주식회사 대평
42173,'20년 부대조달 후식(콘형 아이스크림),제 2167부대,으뜸컨설팅
42482,'20년 부대조달 후식(팩형 아이스크림),제 2167부대,(주)한익스프레스
42495,'20년 부대조달 후식(팩형 아이스크림),제 2167부대,(주)한익스프레스
42651,아이스크림 콘형,제3군수지원여단,제이엘트레이딩
42687,아이스크림 샌드형,제3군수지원여단,문열면유통
42690,아이스크림 컵형,제3군수지원여단,템푸스
42809,체력단련장(3개소) 주류구매,육군인사사령부,유한회사 대한주류상사
42819,아이스크림 팥빙수,제3군수지원여단,주식회사 신화식품
42820,아이스크림 팥빙수,제3군수지원여단,주식회사 신화식품
42825,'20년 아이스크림콘형 구매,제2군수지원여단,주식회사 엔미디어솔루션
43755,설날 경축특식 과자세트,제3군수지원여단,초이원
43955,막대과자(하임) 등 10종 구매,해군 기동함대사령부,주식회사 신제주식품
46214,스낵 인문학 등 394종 구매,해군교육사령부,주식회사 예린
49163,체력단련장 운영용 주류 구매,육군인사사령부,동산주류상사 주식회사
50054,'21년 부대조달 후식 컵형아이스크림 구매,제1군수지원사령부,주식회사 농협물류
50503,'21년 부대조달 후식 구매(컵형 아이스크림),제 2167부대,케이무역
50504,'21년 부대조달 후식 구매(팩형 아이스크림),제 2167부대,주식회사 한길파트너스
50505,'21년 부대조달 후식 구매(샌드형 아이스크림),제 2167부대,주식회사 와이즈
50506,'21년 부대조달 후식 구매(콘형 아이스크림),제 2167부대,주식회사 아이케이오
50571,샌드형 아이스크림,제3군수지원여단,수아엔젤
50572,콘형 아이스크림,제3군수지원여단,해피스톤
50573,컵형 아이스크림,제3군수지원여단,주식회사 소셜공감
50651,팩형 아이스크림,제3군수지원여단,주식회사 엔에이치
50798,21년 부대조달후식(콘형 아이스크림) 구매,5군수지원사령부,주식회사 유니메인
50799,21년 부대조달후식(컵형 아이스크림) 구매,5군수지원사령부,(학)건국대학교건국유업.건국햄
50800,21년 부대조달후식(샌드형 아이스크림) 구매,5군수지원사령부,대신로지스틱스 주식회사
50802,21년 부대조달후식(팩형 아이스크림) 구매,5군수지원사령부,롯데웰푸드 주식회사
50805,21년 부대조달 후식(콘형 아이스크림),육군제7789부대,주식회사일광
50838,'21년 부대조달 후식(팩형 아이스크림),육군제7789부대,롯데푸드 주식회사
50839,'21년 부대조달 후식(컵형 아이스크림),육군제7789부대,주식회사 엘엑스판토스
50845,21년 부대조달 후식(샌드형 아이스크림),육군제7789부대,주식회사 엔에이치
51199,'21년 부대조달 후식 콘형아이스크림 구매,제1군수지원사령부,주식회사 에스피씨삼립
51211,'21년 부대조달 후식 샌드형아이스크림 구매,제1군수지원사령부,풀무원샘물(주)
51217,'21년 부대조달 후식 팩형아이스크림 구매,제1군수지원사령부,대신로지스틱스 주식회사
51223,'21년 부대조달 후식 콘형아이스크림 구매,제1군수지원사령부,주식회사 에스피씨삼립
51235,'21년 부대조달 후식 샌드형아이스크림 구매,제1군수지원사령부,풀무원샘물(주)
51768,'23년 계룡스파텔 주류 구매,육군인사사령부,유한회사 대한주류상사
58388,'22년 부대조달 후식 샌드 아이스크림 구매,제1군수지원사령부,(주)빙그레
58389,'22년 부대조달 후식 팩 아이스크림 구매,제1군수지원사령부,풀무원샘물(주)
58390,'22년 부대조달 후식 컵 아이스크림 구매,제1군수지원사령부,남양유업(주)
58391,'22년 부대조달 후식 콘 아이스크림 구매,제1군수지원사령부,푸른
58514,팩형 아이스크림 구매,해군군수사령부,류홀마트(합포점)
58515,샌드형 아이스크림 구매,해군군수사령부,삼진유통
58516,컵형 아이스크림 구매,해군군수사령부,삼진유통
58517,콘형 아이스크림 구매,해군군수사령부,핸드메이드 초대점
58538,'22년 부대조달 후식(튜브형 아이스크림) 구매,제 2167부대,제이엠컴퍼니
58539,'22년 부대조달 후식(샌드형 아이스크림) 구매,제 2167부대,믿음상사
58540,'22년 부대조달 후식(컵형 아이스크림) 구매,제 2167부대,(주) 한성
58541,'22년 부대조달 후식(팩형 아이스크림) 구매,제 2167부대,주식회사 무원물류시스템
58542,'22년 부대조달 후식(콘형 아이스크림) 구매,제 2167부대,주식회사 제이씨이앤엠
58712,22년 부대조달후식(컵형 아이스크림) 구매,5군수지원사령부,주식회사남동
58713,22년 부대조달후식(샌드형 아이스크림) 구,5군수지원사령부,(주)태진지엔에스
58714,22년 부대조달후식(팩형 아이스크림) 구매,5군수지원사령부,신송식품(주)천안공장
58715,22년 부대조달후식(콘형 아이스크림) 구매,5군수지원사령부,주식회사 드림팩토리
58782,'22년 부대조달 후식(아이스크림 팩형),제3군수지원여단,태호
58783,'22년 부대조달 후식(아이스크림 샌드형),제3군수지원여단,명테크
58785,'22년 부대조달 후식(아이스크림 팥빙수),제3군수지원여단,가림시스템
58786,'22년 부대조달 후식(아이스크림 콘형),제3군수지원여단,해듬
58791,'22년 부대조달 후식(아이스크림 컵형),제3군수지원여단,이레사이언텍
58970,22년 부대조달 후식 (컵형 아이스크림),육군제7789부대,상일제과주식회사
58990,22년 부대조달 후식 (컵형 아이스크림),육군제7789부대,상일제과주식회사
59090,'22년 영내자후식(컵형아이스크림),제2군수지원여단,주식회사 엠에스전지
59100,'22년 영내자후식(튜브형아이스크림),제2군수지원여단,케이에스피
59101,'22년 영내자후식(팩형아이스크림),제2군수지원여단,엠케이(MK) 물류
59102,'22 영내자후식(샌드형아이스크림),제2군수지원여단,연주상사
59103,'22년 영내자후식(콘형아이스크림),제2군수지원여단,미성종합체육산업 주식회사
59114,22년 부대조달 후식(초코과자),육군제7789부대,주식회사 북아미
59118,22년 부대조달 후식(팩형 아이스크림),육군제7789부대,주식회사 삼양소방
59119,22년 부대조달 후식(콘형 아이스크림),육군제7789부대,주식회사 엔미디어솔루션
59158,'22년 체력단련장 운영용 주류 구매(충청권),육군인사사령부,유한회사 대한주류상사
60029,'24-1차 부대계약 후식(아이스크림류) 구매,제3군수지원여단,주식회사 육팩토리
60378,'24년 계룡스파텔 주류 구매,육군인사사령부,유한회사 대한주류상사
62046,23-2차 부대계약 후식 (기타과자류),육군제7789부대,주식회사 포티스
63898,23년 후반기 부대계약 후식(팩형아이스크림) 구매,제3군수지원여단,주식회사 에바다
63901,23년 후반기 부대계약 후식(콘형아이스크림) 구매,제3군수지원여단,주식회사 천일
63902,23년 후반기 부대계약 후식(컵형아이스크림) 구매,제3군수지원여단,오스코에프앤비
63904,23년 후반기 부대계약 후식(초코과자) 구매,제3군수지원여단,다온
65425,23년 부대조달 후식 컵형아이스크림 계약,제1군수지원사령부,한양제너럴푸드
65775,23년 육훈소 가공후식(튜브형 아이스크림)구매,육군훈련소,주식회사 푸드밀
65777,23년 가공후식 팩형아이스크림 구매,육군훈련소,다온
65874,23년 육훈소 가공후식(컵형 아이스크림)구매,육군훈련소,아름상사
66267,23-2차 부대계약 후식(얼려먹는아이스크림) 구매,제3군수지원여단,굿마트 풍기점
66269,23-2차 부대계약 후식(아이스크림(컵형)) 구매,제3군수지원여단,푸드앤팜
66303,23년 부대조달 후식 콘형 아이스크림 구매,제1군수지원사령부,주식회사 멀티열린세상
66304,23년 부대조달 후식 팩형 아이스크림 구매,제1군수지원사령부,주식회사 아람비즈
66305,23년 부대조달 후식 샌드형 아이스크림 구매,제1군수지원사령부,미가온
66306,23년 부대조달 후식 컵형 아이스크림 구매,제1군수지원사령부,(주)성한기업
66553,23년 부대조달 후식(기타과자_수정),육군제7789부대,한샘유통 주식회사
66753,23년 부대조달후식(컵형아이스크림) 구매,5군수지원사령부,주식회사 제이에프
66754,23년 부대조달후식(샌드형 아이스크림) 구매,5군수지원사령부,오르보
66755,23년 부대조달후식(팩형아이스크림) 구매,5군수지원사령부,주식회사사조오양
66756,23년 부대조달후식(콘형아이스크림) 구매,5군수지원사령부,(주)성한기업
66868,'23년 부대조달 후식(아이스크림튜브),제2군수지원여단,승재유통
66869,'23년 부대조달 후식(아이스크림팩),제2군수지원여단,나니랜드
66870,'23년 부대조달 후식(아이스크림샌드),제2군수지원여단,파이(Phi)
66871,'23년 부대조달 후식(아이스크림컵),제2군수지원여단,주식회사 경쓰
67418,'23년 체력단련장 운영용 주류 구매(충청권),육군인사사령부,유한회사 대한주류상사
68077,'25년 계룡스파텔 주류 구매,육군인사사령부,유한회사 대한주류상사
68286,찹쌀떡 아이스크림,해군군수사령부,주식회사 온누리유통
68287,팩형 아이스크림 구매,해군군수사령부,주식회사 금오식품
68288,샌드형 아이스크림,해군군수사령부,백곰유통
68289,컵형 아이스크림 구매,해군군수사령부,영진식자재
68290,콘형 아이스크림 구매,해군군수사령부,백곰유통
71736,'24-3차 부대계약 후식(아이스크림류) 구매,제3군수지원여단,주식회사 에스앤피인터내셔널
73529,찹쌀떡 아이스크림 구매,해군군수사령부,주식회사 푸드앤하우스
73606,샌드형 아이스크림 구매,해군군수사령부,거제축산물급식센터 주식회사
73607,팩형 아이스크림 구매,해군군수사령부,주식회사 류홀마트
73609,컵형 아이스크림 구매,해군군수사령부,태양이엔지 주식회사
73610,콘형 아이스크림 구매,해군군수사령부,건천유통
73999,'24년 부대조달후식(컵형 아이스크림) 구매,5군수지원사령부,엄마푸드
74000,'24년 부대조달후식(샌드형아이스크림) 구매,5군수지원사령부,주식회사 백두상사
74001,'24년 부대조달후식(팩형아이스크림) 구매,5군수지원사령부,주식회사 대성에프앤디
74002,'24년 부대조달후식(콘형아이스크림) 구매,5군수지원사령부,더푸드웰(주)
74007,'24-2차 부대계약 후식(아이스크림류) 구매,제3군수지원여단,앤줄라이
74297,'24년 체력단련장 운영용 주류 구매(경남권),육군인사사령부,주식회사 화창주류
74298,'24년 체력단련장 운영용 주류 구매(경북권),육군인사사령부,주식회사 화창주류
74418,’24년 국방컨벤션 주류 계약,국군복지단,유한회사 금호주류상사
74577,'24년 체력단련장 운영용 주류 구매(충청권),육군인사사령부,유한회사 대한주류상사
