공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,요구년도,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,LCM0064,1,58093,***,소형무장헬기 훈련센터 신축 항온항습기,2021,LCM,육군교육사령부,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,LCM0067,1,58094,***,소형무장헬기 훈련센터 신축 크레인,2021,LCM,육군교육사령부,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,LCM0066,1,58095,***,소형무장헬기 훈련센터 신축 콘크리트말뚝,2021,LCM,육군교육사령부,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,LCM0065,1,58096,***,소형무장헬기 훈련센터 신축 통합배선,2021,LCM,육군교육사령부,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,LCM0068,1,58162,***,'22년 렌탈프린터 임차,2021,LCM,육군교육사령부,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,LFC0039,1,58103,***,21-충-육-15D 야외강의장 전선구매,2021,LFC,육군훈련소,제한경쟁,총액제,적격심사제,202112281030,20211228,유찰
긴급공고,LHK0058,1,57004,***,00부대 창고 신축 관급자재(우레탄패널),2021,LHK,제2군단,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,LHK0060,1,57243,***,22년 입영장병 신체검사용역(강원 화천),2021,LHK,제2군단,수의계약,총액제,적격심사제,202112281030,20211228,유찰
긴급공고,LHK0061,1,57312,***,22년 프린터 임차용역,2021,LHK,제2군단,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,LKS0095,1,58019,***,'22년 육군체력단련장 전산시스템 유지관리 용역,2021,LKS,육군인사사령부,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
재공고,LMG0019,2,55605,***,22년 입영신체검사(흉부/소변)위탁 용역,2021,LMG,제6군단사령부,일반경쟁,총액제,적격심사제,202112281100,20211228,낙찰
긴급공고,LNT0062,1,58048,***,작전대기시설 컨테이너 제조(2차),2021,LNT,제28보병사단,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,MCD0001,1,00005,***,전자 법률 도서관 이용사업,2022,MCD,국방부(운영지원과),협상에의한계약(전자),총액제,최저가격제,202112281100,20211228,유찰
정상공고,MCN0080,1,57114,***,군숙소 헬스/골프장 위탁 용역,2021,MCN,국방부근무지원단,일반경쟁,총액제,적격심사제,202112281030,20211228,낙찰
정상공고,MCN0081,1,57144,***,22년 청소 및 위생용품 구매,2021,MCN,국방부근무지원단,일반경쟁,총액제,적격심사제,202112281030,20211228,낙찰
정상공고,MCN0084,1,57166,***,22년 복지시설 소모품 구매,2021,MCN,국방부근무지원단,일반경쟁,총액제,적격심사제,202112281030,20211228,낙찰
정정공고,MDD0149,2,53938,***,2022년 국군수도병원 전산장비 유지보수 용역 계약,2021,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
재공고,MDF0041,2,53038,***,'22~'23년 지휘통신 신속대응 장비 유지보수 용역,2021,MDF,국군지휘통신사령부,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,MDI0005,1,57371,***,22년 교환기 유지보수 용역,2021,MDI,제7016부대,지명경쟁,총액제,적격심사제,202112281100,20211228,낙찰
긴급공고,MDI0006,1,57373,***,22년 전산장비 유지보수,2021,MDI,제7016부대,제한경쟁,총액제,적격심사제,202112281100,20211228,낙찰
긴급공고,MDP0032,1,57178,***,신축숙소 비품(일체형 건조/세탁기 등 2종) 구매,2021,MDP,한미연합군사령부,일반경쟁,총액제,적격심사제,202112281100,20211228,낙찰
긴급공고,SFH0134,1,57989,***,22년 백령도 부식류 민간위탁배송 용역,2021,SFH,제9196부대,일반경쟁,총액제,적격심사제,202112281100,20211228,낙찰
재공고,SFN0079,2,55753,***,22-Y-액화석유가스(LPG) 구매,2021,SFN,연평부대,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
정상공고,UMM0736,1,56429,***,22년 공본지역 임대프린터 공급 및 유지보수 용역,2021,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202112281100,20211228,낙찰
정상공고,UMM0735,1,56965,***,22-항공정보단 전산장비 유지보수(21J067-F),2021,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202112281030,20211228,낙찰
긴급공고,HCQ0071,1,56050,***,22년 음식물류 폐기물 위탁처리,2021,HCQ,공군제5공중기동비행단,제한경쟁,총액제,적격심사제,202112271100,20211227,낙찰
정정공고,HDC0030,2,57375,***,22-용-1 광주권역 임대프린터 용역,2021,HDC,공군제1전투비행단,일반경쟁,총액제,적격심사제,202112271330,20211227,유찰
정상공고,LCF0562,1,43938,***,검층기/카메라 1항목 구매(통신),2021,LCF,육군군수사령부,2단계경쟁(동시),총액제,최저가격제,202112271500,20211227,낙찰
재공고,LDH1019,2,55140,***,3차원 자동정비공정용 포지셔너(2종) 구매 설치,2021,LDH,육군종합정비창,일반경쟁,총액제,적격심사제,202112271300,20211227,낙찰
긴급공고,LGS0082,1,57308,***,양양 동원훈련장 생활관 신축 전광판 설치,2021,LGS,육군 제8군단,제한경쟁,총액제,적격심사제,202112271030,20211227,낙찰
긴급공고,LKT0075,1,57573,***,22년 직할대 음식물류 폐기물 처리용역,2021,LKT,제1989부대,제한경쟁,총액제,적격심사제,202112271530,20211227,낙찰
긴급공고,MCS0106,1,57420,***,"'22년 무궁화회관, 성우회관 식자재 구매",2021,MCS,국방부계룡대근무지원단,일반경쟁,총액제,적격심사제,202112271100,20211227,낙찰
긴급공고,MCS0107,1,57427,***,'22년 간부식당 식자재 구매,2021,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,202112271100,20211227,낙찰
재공고,MDS0037,2,55673,***,'22년 HPC체계 기반시설 유지보수 용역,2021,MDS,제3707부대,수의계약,총액제,적격심사제,202112271100,20211227,유찰
긴급공고,SCH0167,1,57483,***,22-부 음식물류 폐기물 처리용역,2021,SCH,해군작전사령부,일반경쟁,총액제,적격심사제,202112271030,20211227,낙찰
재공고,SCK0141,2,46592,***,00부대 병사식당 민간위탁 용역,2021,SCK,해군교육사령부,수의계약,총액제,최저가격제,202112271400,20211227,유찰
긴급공고,SCU0166,1,57602,001,22-23 제주지역 액화석유가스(LPG) 구매,2021,SCU,해군 기동함대사령부,수의계약,단가제,적격심사제,202112271100,20211227,유찰
긴급공고,SCU0166,1,57602,002,22-23 제주지역 액화석유가스(LPG) 구매,2021,SCU,해군 기동함대사령부,수의계약,단가제,적격심사제,202112271100,20211227,유찰
긴급공고,SCU0167,1,57621,***,스위트콘 등 8종 구매,2021,SCU,해군 기동함대사령부,제한경쟁,총액제,적격심사제,202112271100,20211227,낙찰
정상공고,UMM0661,1,56022,***,"(21G199-A)출입통제,주전산기,원격재해복구 금융리스",2021,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202112271100,20211227,낙찰
정정공고,EKA0066,2,4110,***,(21년) 일반공구류(차륜형장갑차),2021,EKA,기동총괄계약팀,제한경쟁,총액제,적격심사제,202112241030,20211224,낙찰
정상공고,LBA0097,1,56002,001,'22년 설날 경축특식(마카롱),2021,LBA,제 2167부대,제한경쟁,단가제,적격심사제,202112241030,20211224,낙찰
정정공고,MDD0148,4,53939,***,2022년 국군수도병원 승강기 유지관리 용역,2021,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202112241030,20211224,낙찰
정상공고,MDR0050,1,56008,***,독신자숙소 신축 관급자재(빌딩자동제어시스템),2021,MDR,제9965부대,제한경쟁,총액제,적격심사제,202112241100,20211224,낙찰
정상공고,MDR0051,1,56011,***,독신자숙소 신축 관급자재(원격검침),2021,MDR,제9965부대,제한경쟁,총액제,적격심사제,202112241100,20211224,낙찰
정상공고,SCN0190,1,45251,***,21-진 00사 해상식당 민간위탁운영 용역,2021,SCN,제7001부대,협상에의한계약(전자),총액제,최저가격제,202112241000,20211224,낙찰
긴급공고,SCQ0203,1,56448,***,22-어 일반무 등 45종 구매,2021,SCQ,제9911부대,제한경쟁,총액제,적격심사제,202112241030,20211224,낙찰
긴급공고,SCQ0204,1,56453,***,22-연 일반무 등 45종 구매,2021,SCQ,제9911부대,제한경쟁,총액제,적격심사제,202112241030,20211224,낙찰
정상공고,UMM0659,1,53822,***,(21F187-A)22년 상병건강검진 부분위탁검사용역,2021,UMM,국군재정관리단,수의계약,총액제,적격심사제,202112241100,20211224,순위확정
정상공고,UMM0660,1,55865,***,(21G088-H)’22~23년 MW EMS 유지보수 용역,2021,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202112241100,20211224,낙찰
긴급공고,UMM0005,1,58024,***,동가입찰에 따른 자동추첨(1370),2021,UMM,국군재정관리단,지명경쟁,총액제,최저가격제,202112241030,20211224,낙찰
긴급공고,UMM0006,1,58039,***,동가입찰에 따른 자동추첨(1681),2021,UMM,국군재정관리단,지명경쟁,총액제,최저가격제,202112241030,20211224,낙찰
긴급공고,UMM0007,1,58060,***,동가입찰에 따른 자동추첨(B192),2021,UMM,국군재정관리단,지명경쟁,총액제,최저가격제,202112241030,20211224,낙찰
정상공고,EBB0396,1,1441C,***,표준차 유지부품 2차,2021,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202112231100,20211223,유찰
정상공고,EUA0007,1,4146,***,하이브리드 야전정수장비,2021,EUA,첨단기술총괄계약팀,수의계약,총액제,최저가격제,202112231000,20211223,유찰
정상공고,EUA0008,1,8282E,***,고성능 친환경 탄약,2021,EUA,첨단기술총괄계약팀,수의계약,총액제,최저가격제,202112231400,20211223,유찰
긴급공고,HDN0045,1,53457,***,21-섬석천교량 피해복구 스크린권양기 제조 설치,2021,HDN,공군제18전투비행단,일반경쟁,총액제,적격심사제,202112231100,20211223,낙찰
긴급공고,HDP0066,1,56392,***,22년 음식물쓰레기 위탁처리 용역,2021,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,202112231130,20211223,낙찰
긴급공고,LGP0203,1,52444,***,00부대 이전사업 관급자재(토목-골재),2021,LGP,제1군수지원사령부,일반경쟁,총액제,적격심사제,202112231030,20211223,낙찰
정상공고,LGP0204,1,56348,***,00부대 이전사업 관급자재(전기-무대장치),2021,LGP,제1군수지원사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LGP0205,1,56357,***,00부대 이전사업 관급자재(전기-조명제어),2021,LGP,제1군수지원사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LGP0206,1,56379,***,00부대 이전사업 관급자재(전기-전력제어),2021,LGP,제1군수지원사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LGP0207,1,56381,***,00부대 이전사업 관급자재(건축-오버헤드크레인),2021,LGP,제1군수지원사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LGP0208,1,56446,***,송골매 착륙보조 제동장치 시험장비 제조구매,2021,LGP,제1군수지원사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,순위확정
긴급공고,LHK0053,1,56519,***,특별-2-1 시설공사 관급자재(오버헤드크레인),2021,LHK,제2군단,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LHP0049,1,56307,***,GOP 광망 보호용 치킨넷,2021,LHP,제22보병사단,제한경쟁,총액제,적격심사제,202112231100,20211223,낙찰
긴급공고,LKH0083,1,55329,***,00대대 실내체육관 신축공사(자동제어),2021,LKH,제6128부대,일반경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LKH0084,1,55330,***,00여단 예비군훈련대 등 시설공사(자동제어),2021,LKH,제6128부대,일반경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LKT0070,1,56428,***,토양오염정밀조사 및 실시설계(강진),2021,LKT,제1989부대,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LKT0071,1,56436,***,토양오염정밀조사 및 실시설계(무안),2021,LKT,제1989부대,제한경쟁,총액제,적격심사제,202112231030,20211223,유찰
긴급공고,LKT0072,1,56441,***,토양오염정밀조사 및 실시설계(담양),2021,LKT,제1989부대,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LKT0073,1,56458,***,51군지단 특수창고 신축(샌드위치 패널 제조설치),2021,LKT,제1989부대,일반경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LMR0034,1,56530,***,(21-본1) 00병영생활관 신축 관급(콘크리트파일) 제조,2021,LMR,제5군단사령부,일반경쟁,총액제,적격심사제,202112231100,20211223,낙찰
긴급공고,LNF0049,1,55526,***,7개소 취사식당 자산취득비 추가구매,2021,LNF,제1보병사단,일반경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,LNF0050,1,56447,001,'22년 음식물쓰레기 처리용역,2021,LNF,제1보병사단,일반경쟁,단가제,적격심사제,202112231030,20211223,유찰
긴급공고,LNG0055,1,56478,***,22년 직접입영신체검사 용역,2021,LNG,육군 제1군단,제한경쟁,총액제,적격심사제,202112231130,20211223,낙찰
긴급공고,LPM0032,1,56179,***,22년 렌탈프린터 임차 용역,2021,LPM,제9보병사단사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,MCX0058,1,56288,***,'22년 자운대지역 음식물류 폐기물 처리 용역,2021,MCX,자운대근무지원연대,제한경쟁,총액제,적격심사제,202112231100,20211223,낙찰
긴급공고,MDD0147,1,53949,***,2022년 국군수도병원 환자치료식 납품,2021,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,MDD0145,1,54826,***,21년 재투자 의무장비(체지방측정기) 구매계약,2021,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
긴급공고,MDD0146,1,54835,***,2021 의무장비(체외충격파치료기) 구매 계약,2021,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202112231030,20211223,유찰
긴급공고,MDD0144,1,54865,***,의무장비(초음파진단기 고급형 복강경용) 구매 계약,2021,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
정상공고,SCR0092,1,55302,***,22-욕 000전진기지대(욕지도) 급식 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
정상공고,SCR0093,1,55304,***,22-흑 000전진기지대(흑산도) 급식 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
정상공고,SCR0094,1,55305,***,22-흑 000운용대(흑산도) 급식 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
정상공고,SCR0095,1,55306,***,22-욕 000운용대(욕지도) 급식 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
정상공고,SCR0096,1,55307,***,22-거 000운용대(거문도) 급식 구매,2021,SCR,해군제3함대사령부,수의계약,총액제,적격심사제,202112231030,20211223,유찰
정상공고,SCR0097,1,55308,***,22-추 000운용대(추자도) 급식 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
정상공고,SCR0098,1,55309,***,22-안 000운용대(안마도) 급식 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112231030,20211223,낙찰
재공고,SFC0171,2,49337,***,'21~'22년 해상기상관측부이 유지보수,2021,SFC,제9691부대,수의계약,총액제,최저가격제,202112231030,20211223,유찰
정정공고,SFD0143,2,56345,***,22-P-생활폐기물 위탁처리 용역,2021,SFD,제9227부대,제한경쟁,총액제,적격심사제,202112231100,20211223,낙찰
정상공고,UMM0658,1,55354,***,(21F197-A)21년 선행학습지원 기반체계 구축 금융리스,2021,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202112231100,20211223,낙찰
정상공고,EBB0393,1,3705,***,21-214급 잠수함(김OO함) 6.5년차 창정비,2021,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202112221400,20211222,유찰
긴급공고,HCF0228,1,54504,***,'22년 대구권역 임대프린터,2021,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202112221030,20211222,낙찰
재공고,LCG0092,2,48449,***,심화 교육용 콘텐츠 구매 사업,2021,LCG,육군본부,수의계약,총액제,최저가격제,202112221000,20211222,유찰
긴급공고,LDH1021,1,55908,***,회로카드생산시스템(PCB) 구매 설치,2021,LDH,육군종합정비창,일반경쟁,총액제,적격심사제,202112221300,20211222,유찰
긴급공고,LFC0035,1,56045,***,21-충-육-15D 야외강의장 전선구매,2021,LFC,육군훈련소,제한경쟁,총액제,적격심사제,202112221030,20211222,유찰
긴급공고,LKH0080,1,54879,***,00여단 1대대 병영생활관 신축공사(통합배선),2021,LKH,제6128부대,제한경쟁,총액제,적격심사제,202112221030,20211222,낙찰
긴급공고,LKQ0018,1,52639,***,22년 KUH-1 시뮬레이터 외주정비 용역,2021,LKQ,육군항공학교,일반경쟁,총액제,적격심사제,202112221030,20211222,낙찰
긴급공고,LKQ0020,1,52641,***,22년 항공교통관제 시뮬레이터 외주정비 용역,2021,LKQ,육군항공학교,일반경쟁,총액제,적격심사제,202112221030,20211222,낙찰
긴급공고,LKQ0021,1,55609,***,"22년 항행안전시설 2종(VOR, ILS) 외주정비 용역",2021,LKQ,육군항공학교,일반경쟁,총액제,적격심사제,202112221030,20211222,낙찰
긴급공고,LKS0091,1,55928,***,'22년 계룡스파텔 호텔 용품 구매,2021,LKS,육군인사사령부,일반경쟁,총액제,적격심사제,202112221030,20211222,낙찰
긴급공고,MCT0069,1,54568,***,22년 선수급식 (유제품),2021,MCT,국군체육부대,제한경쟁,총액제,적격심사제,202112221100,20211222,낙찰
긴급공고,MCT0067,1,55024,***,22년 선수급식(축산물),2021,MCT,국군체육부대,일반경쟁,총액제,적격심사제,202112221100,20211222,낙찰
긴급공고,MCT0068,1,55032,***,"22년 선수급식(농수산,공산품)",2021,MCT,국군체육부대,일반경쟁,총액제,적격심사제,202112221100,20211222,낙찰
긴급공고,MDG0247,1,54508,***,2022년 컬러프린터 임차용역,2021,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202112221100,20211222,낙찰
재공고,SCF0566,2,48616,***,드론 경계감시스템 연동장비 구매,2021,SCF,해군군수사령부,수의계약,총액제,적격심사제,202112221030,20211222,순위확정
정상공고,SCN0212,1,55208,***,22-진-01 음식물류 폐기물처리용역,2021,SCN,제7001부대,일반경쟁,총액제,적격심사제,202112221030,20211222,낙찰
정상공고,SCR0089,1,54855,***,22-목 국수 등 218종 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112221030,20211222,낙찰
정상공고,SCR0090,1,54857,***,22-목 콩나물 등 21종 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112221030,20211222,낙찰
정상공고,SCR0091,1,54858,***,배추김치(포기절단) 등 8종 구매,2021,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202112221030,20211222,낙찰
긴급공고,SDF0177,1,55930,***,군 숙소 청소 용역,2021,SDF,제5738부대,제한경쟁,총액제,적격심사제,202112221030,20211222,낙찰
긴급공고,SFD0140,1,55755,***,22-P-이동식 화장실 임차 용역,2021,SFD,제9227부대,제한경쟁,총액제,적격심사제,202112221100,20211222,낙찰
긴급공고,UAB0034,1,55766,***,22년 복지단 체육시설배상책임보험,2021,UAB,국군복지단,수의계약,총액제,적격심사제,202112221100,20211222,유찰
긴급공고,UAB0035,1,55767,***,22년 복지단 영업배상책임보험,2021,UAB,국군복지단,수의계약,총액제,적격심사제,202112221100,20211222,유찰
정상공고,UMM0656,1,54897,***,(21F195-A)21년 원격교육체계 구축 금융리스,2021,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202112221100,20211222,낙찰
정상공고,UMM0657,1,55112,***,(21F194-I) '21년 학교교실 디지털화사업 금융리스,2021,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202112221100,20211222,낙찰
정상공고,EKA0065,1,0321A,***,K2전차용 시험장비(직접지원정비용),2021,EKA,기동총괄계약팀,일반경쟁,총액제,적격심사제,202112211030,20211221,낙찰
정상공고,EPA0019,1,9042I,***,"트럭 트랙터,레커용",2021,EPA,항공기총괄계약팀,수의계약,총액제,적격심사제,202112211100,20211221,유찰
