공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,요구년도,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,UMM1379,1,62603,***,24-M-브리핑체계 교체 등 10건 통합 금융리스,2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412271100,20241227,낙찰
긴급공고,UMM1380,1,63043,***,(24G322-A)무인고정형 스펙트럼 탐지체계 금융리스,2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412271100,20241227,낙찰
긴급공고,HDE0016,1,62894,***,공군호텔 객실등 2개소 세탁물 처리 용역,2024,HDE,공군항공안전단,제한경쟁,총액제,적격심사제,202412261030,20241226,낙찰
긴급공고,HDQ0003,1,00115,***,25-의료폐기물 위탁처리 용역,2025,HDQ,제20전투비행단,제한경쟁,총액제,적격심사제,202412261100,20241226,유찰
긴급공고,MCS0141,1,62736,***,'25년 간부식당 식자재 및 소모품 구매,2024,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,202412261100,20241226,낙찰
긴급공고,SCF1126,1,54317,***,프레임 등 16종 구매,2024,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202412261030,20241226,낙찰
긴급공고,SCN0205,1,62160,***,25-진-01 음식물류 폐기물 처리용역,2024,SCN,제7001부대,제한경쟁,총액제,적격심사제,202412261030,20241226,낙찰
정상공고,SDG0071,1,61730,***,배추 등 100종 구매,2024,SDG,제2002부대,제한경쟁,총액제,적격심사제,202412261030,20241226,낙찰
긴급공고,SFD0130,1,62572,***,24-P-해안복합감시체계 외주정비 용역,2024,SFD,제9227부대,제한경쟁,총액제,적격심사제,202412261030,20241226,낙찰
긴급공고,SFH0004,1,00113,***,25-B-프린터 렌탈 용역(도서지역),2025,SFH,제9196부대,제한경쟁,총액제,적격심사제,202412261030,20241226,낙찰
긴급공고,UAB0095,1,62843,***,'25년 서귀포호텔 세탁물 처리 용역,2024,UAB,국군복지단,제한경쟁,총액제,적격심사제,202412261500,20241226,낙찰
긴급공고,UAB0099,1,62965,***,'25년 화진포콘도 세탁물처리 위탁용역(긴급),2024,UAB,국군복지단,제한경쟁,총액제,적격심사제,202412261500,20241226,낙찰
긴급공고,UAB0100,1,62975,***,'25년 청간정콘도 세탁물처리 용역,2024,UAB,국군복지단,제한경쟁,총액제,적격심사제,202412261500,20241226,낙찰
정상공고,UMM1371,1,60171,***,25-M-상병건강검진 부분 및 영상판독 위탁 용역,2024,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202412261100,20241226,낙찰
정상공고,EBB0358,1,3705,***,24-214급 잠수함(이00함) 6.5년차 창정비,2024,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202412241030,20241224,유찰
긴급공고,HCM0003,1,00054,***,'25년 간부교육생 숙소 청소용역,2025,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202412241030,20241224,낙찰
긴급공고,LDH0921,1,61628,***,(자재) 폴리우레탄 녹색 구매,2024,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202412241300,20241224,유찰
긴급공고,LDH0922,1,61641,***,"(자재) 희석제,페인트제품용 구매",2024,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202412241300,20241224,낙찰
긴급공고,LDH0923,1,61646,***,(자재) 에폭시프라이머코팅키트 등 2종 구매,2024,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202412241300,20241224,유찰
긴급공고,LDH0924,1,61673,***,(자재) 제재목 등 9종 구매,2024,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202412241300,20241224,낙찰
긴급공고,LHD0059,1,62349,***,성공대아파트 싱크대 교체 제조설치(Z296)v3,2024,LHD,제21보병사단,일반경쟁,총액제,적격심사제,202412241030,20241224,낙찰
정정공고,LHR0056,2,62170,***,청안동원훈련장 관급자재(온수탱크)제조/설치 납품,2024,LHR,육군 제37보병사단,제한경쟁,총액제,적격심사제,202412241030,20241224,낙찰
긴급공고,LHR0057,1,62379,***,신교대 개수공사 관급자재 제조/구매(알루미늄쉬트),2024,LHR,육군 제37보병사단,제한경쟁,총액제,적격심사제,202412241030,20241224,유찰
긴급공고,LKH0051,1,61402,***,식기세척기 임차용역,2024,LKH,제6128부대,제한경쟁,총액제,적격심사제,202412241030,20241224,낙찰
긴급공고,LMR0068,1,61866,***,교육용 상용드론 구매,2024,LMR,제5군단사령부,제한경쟁,총액제,적격심사제,202412241030,20241224,낙찰
긴급공고,LNR0039,1,61908,***,'25년 생활폐기물 처리 용역,2024,LNR,수도기계화보병사단,제한경쟁,총액제,적격심사제,202412241100,20241224,낙찰
긴급공고,MCS0002,1,00099,***,25-OO지역 음식물류폐기물 처리용역,2025,MCS,국방부계룡대근무지원단,일반경쟁,총액제,적격심사제,202412241030,20241224,낙찰
긴급공고,MDP0013,1,62289,***,2025년 인원수송버스 임차용역,2024,MDP,한미연합군사령부,제한경쟁,총액제,적격심사제,202412241100,20241224,유찰
긴급공고,SCF1125,1,58296,***,잠수함 추진계통 통합 정비,2024,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202412241030,20241224,낙찰
정상공고,SDG0069,1,61389,***,돼지고기 앞다리살 등 11종,2024,SDG,제2002부대,제한경쟁,총액제,적격심사제,202412241030,20241224,낙찰
정상공고,SDG0070,1,61393,***,떡국떡 등 119종 구매,2024,SDG,제2002부대,제한경쟁,총액제,적격심사제,202412241030,20241224,낙찰
긴급공고,SFG0151,1,61777,***,25년 청룡회관 식자재 구매,2024,SFG,제9181부대,제한경쟁,총액제,적격심사제,202412241030,20241224,낙찰
긴급공고,SFN0005,1,00095,***,25-Y-비상수원 식수 구매 납품,2025,SFN,연평부대,일반경쟁,총액제,적격심사제,202412241030,20241224,낙찰
긴급공고,SFN0007,1,00102,***,25-Y-연평지역 부식류 민간위탁배송 용역,2025,SFN,연평부대,일반경쟁,총액제,적격심사제,202412241030,20241224,유찰
긴급공고,UAB0091,1,62374,***,24년 후반기 체력단련장 코스관리장비 구매,2024,UAB,국군복지단,일반경쟁,총액제,적격심사제,202412241100,20241224,순위확정
긴급공고,UMM1376,1,55116,***,(24G071-H)25년 MW EMS 유지보수 용역,2024,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202412241100,20241224,낙찰
긴급공고,UMM1342,1,55399,***,25-N-육로화물 수송용역,2024,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202412241100,20241224,낙찰
정상공고,UMM1359,1,58537,***,25-F-M000 H/W 유지보수,2024,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202412241100,20241224,낙찰
정상공고,UMM1367,1,59138,***,(24F321-A)25년 수료신병 수송용역,2024,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202412241100,20241224,낙찰
정상공고,UMM1363,1,60272,***,(24G314-I) VoIP 교환기 도입사업 금융리스,2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412241100,20241224,낙찰
정상공고,UMM1365,1,61109,***,(24F315-A) 25년 음식물류 폐기물 위탁처리용역,2024,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202412241100,20241224,낙찰
정상공고,UMM1364,1,61194,***,(24G304-I) 출입통제시스템 노후 교체사업(금융리스),2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412241100,20241224,낙찰
긴급공고,UMM1374,1,61710,***,2(24F317-A) 24-3차 정보화사업 통합금융리스,2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412241100,20241224,낙찰
긴급공고,UMM1378,1,62144,***,(246404-C) 25년 계룡스파텔 호텔용품 구매,2024,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202412241100,20241224,낙찰
긴급공고,HDT0028,1,61674,***,작근단 유휴시설 철거 건설폐기물 처리용역,2024,HDT,공군작사근무지원단,제한경쟁,총액제,적격심사제,202412231100,20241223,낙찰
재공고,LCF0585,2,53664,***,MR기반 핵 및 화생방작전 교육훈련체계 선행연구용역,2024,LCF,육군군수사령부,2단계경쟁(동시),총액제,최저가격제,202412231100,20241223,낙찰
긴급공고,LFR0020,1,61538,***,"전차 표적지(영점, 고정, 이동) 구매",2024,LFR,육군기계화학교,제한경쟁,총액제,적격심사제,202412231030,20241223,낙찰
긴급공고,MCJ0011,1,61212,***,군수동원 등 이관사업 SW 직접구매 금융리스,2024,MCJ,국방통합데이터센터,일반경쟁,총액제,최저가격제,202412231100,20241223,낙찰
재공고,MDG0225,2,52703,***,25년 VoIP 교환기 유지보수용역,2024,MDG,국군의무사령부,일반경쟁,총액제,적격심사제,202412231100,20241223,유찰
긴급공고,SFG0145,1,61447,***,25년 액화석유가스 구매(소형벌크),2024,SFG,제9181부대,일반경쟁,총액제,적격심사제,202412231030,20241223,낙찰
긴급공고,MDS0003,1,00093,***,'25년 HPC체계 기반시설 유지보수 용역,2025,MDS,제3707부대,제한경쟁,총액제,적격심사제,202412201030,20241220,낙찰
정상공고,SCF1124,1,59488,***,'25년 청수 수송 용역,2024,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202412201030,20241220,낙찰
긴급공고,SCQ0133,1,60962,***,25-평 사과 등 15종 구매,2024,SCQ,제9911부대,제한경쟁,총액제,적격심사제,202412201030,20241220,낙찰
긴급공고,SCQ0135,1,60966,***,25-연 연평지구(일반무 등 38종) 구매,2024,SCQ,제9911부대,제한경쟁,총액제,적격심사제,202412201030,20241220,낙찰
긴급공고,SCQ0136,1,60968,***,25-평 슬라이스치즈 등 83종 구매,2024,SCQ,제9911부대,제한경쟁,총액제,적격심사제,202412201030,20241220,낙찰
긴급공고,SCQ0137,1,60969,***,25-평 구이용삼겹살 등 7종 구매,2024,SCQ,제9911부대,제한경쟁,총액제,적격심사제,202412201030,20241220,낙찰
긴급공고,HCQ0084,1,60879,***,25년 기본복지시설(하늘회관) 식자재 공급 계약,2024,HCQ,공군제5공중기동비행단,제한경쟁,총액제,적격심사제,202412191100,20241219,낙찰
긴급공고,HCQ0085,1,60905,***,25년 기본복지시설(하늘회관) 김치 공급 계약,2024,HCQ,공군제5공중기동비행단,제한경쟁,총액제,적격심사제,202412191100,20241219,낙찰
긴급공고,HDE0013,1,60869,***,태성대아파트 등 2개소 시설관리용역,2024,HDE,공군항공안전단,제한경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,HDK0032,1,59494,***,25년 정화시설 관리용역,2024,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,HDK0033,1,59515,***,25년 사업장 폐기물처리 용역,2024,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,HDQ0001,1,00087,***,25-의료폐기물 위탁처리 용역,2025,HDQ,제20전투비행단,제한경쟁,총액제,적격심사제,202412191100,20241219,유찰
긴급공고,HDQ0085,1,61000,***,"20비 24-404, 411 CCTV 구매설치",2024,HDQ,제20전투비행단,제한경쟁,총액제,적격심사제,202412191100,20241219,낙찰
긴급공고,LAZ0022,1,60985,***,작전지휘시설 선행 연구용역,2024,LAZ,드론작전사령부,일반경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,LCG0105,1,60932,***,[24-육-327] 24-4차 정보화사업 통합금융리스,2024,LCG,육군본부,일반경쟁,총액제,최저가격제,202412191230,20241219,낙찰
긴급공고,LCJ0056,1,60936,***,25년 부대하역 용역,2024,LCJ,종합보급창,일반경쟁,총액제,적격심사제,202412191100,20241219,낙찰
긴급공고,LGI0103,1,60888,001,'25-1차 부대계약 영내자증식(구운계란 등 7종),2024,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202412191030,20241219,낙찰
긴급공고,LQG0078,1,60950,***,00부대 식기세척기 임차 용역,2024,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,MCD0088,1,60750,***,25년 예비군 웹사이트 휴대폰 본인확인 서비스,2024,MCD,국방부(운영지원과),제한경쟁,총액제,적격심사제,202412191100,20241219,낙찰
정정공고,MDG0234,2,49113,***,25년 상병건강검진결과 모바일 서비스 용역,2024,MDG,국군의무사령부,일반경쟁,총액제,적격심사제,202412191100,20241219,유찰
정상공고,MDG0235,1,57329,***,25년 의료기관종사자 잠복결핵 검진위탁,2024,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202412191100,20241219,낙찰
정상공고,MDG0233,1,57956,***,25년 환의세탁용역(국군함평병원),2024,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202412191100,20241219,유찰
긴급공고,MDP0012,1,59432,***,25~26년 렌탈프린터 임차용역,2024,MDP,한미연합군사령부,제한경쟁,총액제,적격심사제,202412191100,20241219,낙찰
긴급공고,SCF1123,1,58768,***,FFG-II 가스터빈(MT-3040) 유지보수 정비,2024,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202412191030,20241219,유찰
긴급공고,SCR0131,1,57010,***,25-욕지도 전진기지대 급식구매,2024,SCR,해군제3함대사령부,일반경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,SCR0132,1,57011,***,25-흑산도 전진기지대 및 운용대 급식구매,2024,SCR,해군제3함대사령부,일반경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,SCR0135,1,57012,***,25-추자도 운용대 급식구매,2024,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,SCR0136,1,57013,***,25-안마도 운용대 급식구매,2024,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,SCR0134,1,57014,***,25-거문도 운용대 급식구매,2024,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,SCR0133,1,57015,***,25-욕지도 운용대 급식구매,2024,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,SCR0130,1,60946,***,25년 국수(소면) 등 316종 구매,2024,SCR,해군제3함대사령부,일반경쟁,총액제,적격심사제,202412191030,20241219,낙찰
긴급공고,SFC0166,1,60824,***,24-덕-간부숙소 신축 선행연구 사업,2024,SFC,제9691부대,일반경쟁,총액제,적격심사제,202412191100,20241219,낙찰
재공고,SFG0135,2,57221,***,25-K-말도 민간선박 임차,2024,SFG,제9181부대,일반경쟁,총액제,적격심사제,202412191030,20241219,유찰
재공고,SFM0100,2,58737,***,25~27년 해병대 KAAV 해상보험 용역,2024,SFM,제3170부대,일반경쟁,총액제,적격심사제,202412191030,20241219,유찰
재공고,SFN0101,2,58828,***,25-Y-액화석유가스(LPG) 구매,2024,SFN,연평부대,제한경쟁,총액제,적격심사제,202412191030,20241219,유찰
긴급공고,UMM1360,1,56397,***,(246085-G)24년 BCTP 장비교체사업(리스자산),2024,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202412191100,20241219,낙찰
긴급공고,UMM1351,1,59908,***,(24G318-I) 전장망 사이버방호체계 교체사업 금융리스,2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412191100,20241219,낙찰
긴급공고,UMM1350,1,60007,***,24-F-PC 및 노트북 등 도입사업 통합 금융리스,2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412191100,20241219,낙찰
긴급공고,UMM1358,1,60678,***,24-F-네트워크 사이버방호체계 교체 등 4건 금융리스,2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412191100,20241219,낙찰
정상공고,EBB0356,1,3700,***,24-209급 잠수함(나00함) 6.5년차 창정비,2024,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202412181030,20241218,유찰
정상공고,EBB0357,1,3705C,***,24-214급 잠수함(손00함) 13년차 창정비,2024,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202412181100,20241218,유찰
정상공고,EWA0009,1,1101,***,"장-III B-I 정비대체장비(지지대,윈치용 등 10종)",2024,EWA,한국형잠수함총괄계약팀,일반경쟁,총액제,적격심사제,202412181100,20241218,낙찰
긴급공고,HCM0076,1,60090,***,"’25년 하늘/우주식당 식자재, 축산류 구매",2024,HCM,공군교육사령부,일반경쟁,총액제,적격심사제,202412181030,20241218,낙찰
긴급공고,HDN0046,1,60427,***,’25년 음식물류 폐기물 처리 용역,2024,HDN,공군제18전투비행단,제한경쟁,총액제,적격심사제,202412181300,20241218,낙찰
정정공고,LCF0586,2,54378,***,기화기 조립체 등 14항목 제조(일장-019),2024,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202412181030,20241218,순위확정
긴급공고,LKT0083,1,60555,***,25년 1~3월 부대계약 급식품목(식육가공품) 구매,2024,LKT,제1989부대,일반경쟁,총액제,적격심사제,202412181030,20241218,낙찰
긴급공고,LKT0084,1,60569,***,25년 1~3월 부대계약 급식품목(빵류) 구매,2024,LKT,제1989부대,일반경쟁,총액제,적격심사제,202412181030,20241218,낙찰
긴급공고,MCX0078,1,59987,***,24-일반장비(다목적 송풍기) 구매,2024,MCX,자운대근무지원연대,일반경쟁,총액제,적격심사제,202412181100,20241218,낙찰
긴급공고,MDI0006,1,60446,***,'25년 전산장비 유지보수,2024,MDI,제7016부대,제한경쟁,총액제,적격심사제,202412181030,20241218,낙찰
정상공고,SCK0167,1,59965,***,25-00사 입영신체검사 위탁용역,2024,SCK,해군교육사령부,일반경쟁,총액제,적격심사제,202412181030,20241218,유찰
긴급공고,UMM1354,1,53071,***,(24G069-H)25년 전산장비 유지보수 용역,2024,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202412181100,20241218,낙찰
재공고,UMM1320,2,55370,***,25-N-전세버스 수송용역,2024,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202412181100,20241218,낙찰
긴급공고,UMM1355,1,56780,***,25-M-음식물류 폐기물 위탁처리 용역,2024,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202412181100,20241218,유찰
긴급공고,UMM1353,1,60174,***,24-F-주기장경계시스템 기반체계 교체 금융리스,2024,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202412181100,20241218,낙찰
정상공고,EKA0042,1,4010,***,"덮개,차량구성품용(소차 5차양산)",2024,EKA,기동총괄계약팀,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,EKA0043,1,4160,***,차량공구셋트류,2024,EKA,기동총괄계약팀,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,HDK0030,1,58763,***,25년 주거시설 계단청소 용역,2024,HDK,공군제11전투비행단,일반경쟁,총액제,적격심사제,202412171030,20241217,낙찰
재공고,HDM0057,2,51742,***,[24-0216] 귀빈공수헬기 시트 2품목 구매,2024,HDM,공군제17전투비행단,일반경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,HDN0042,1,59359,***,'25년 생활폐기물(폐합성수지류) 처리 용역,2024,HDN,공군제18전투비행단,제한경쟁,총액제,적격심사제,202412171300,20241217,낙찰
긴급공고,HDN0043,1,60140,***,'25년 오폐수처리시설 관리용역,2024,HDN,공군제18전투비행단,제한경쟁,총액제,적격심사제,202412171300,20241217,낙찰
재공고,HDP0037,2,54129,***,정비격납고 개보수/증축 관급자재(SGP 판넬) 제조,2024,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,202412171100,20241217,낙찰
긴급공고,HDQ0083,1,60144,***,24-피해복구 건설폐기물 처리 용역,2024,HDQ,제20전투비행단,제한경쟁,총액제,적격심사제,202412171100,20241217,낙찰
긴급공고,LCF0585,1,53664,***,MR기반 핵 및 화생방작전 교육훈련체계 선행연구용역,2024,LCF,육군군수사령부,2단계경쟁(동시),총액제,최저가격제,202412171100,20241217,유찰
정정공고,LHR0002,3,00028,***,25년 음식물류 폐기물 위탁처리 용역,2025,LHR,육군 제37보병사단,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,LKH0049,1,59282,***,간부숙소 붙박이장 설치납품,2024,LKH,제6128부대,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,LKS0066,1,59594,***,근속30주년 기념휘장 제조,2024,LKS,육군인사사령부,일반경쟁,총액제,적격심사제,202412171030,20241217,낙찰
정상공고,LMP0051,1,59232,***,24년 정비피복 제조(정비복 외 6종),2024,LMP,제3보병사단,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,LPG0038,1,60048,***,"상주GP 노후 방탄유리 설치, 납품",2024,LPG,제5보병사단,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,MCD0084,1,53780,***,2025년 국방부 종합홍보용역,2024,MCD,국방부(운영지원과),협상에의한계약(전자),총액제,최저가격제,202412171700,20241217,낙찰
긴급공고,MCD0087,1,57628,***,국방 시설분야 BMI 추진전략 및 기준,2024,MCD,국방부(운영지원과),협상에의한계약(전자),총액제,최저가격제,202412171700,20241217,낙찰
긴급공고,MCS0139,1,60107,***,'25년 간부식당 김치류 구매,2024,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,202412171100,20241217,낙찰
긴급공고,MDD0119,1,58769,***,2024년 4-4차 의무비품 구매,2024,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202412171700,20241217,낙찰
긴급공고,MDK0073,1,59961,***,25년 하역장비 보험,2024,MDK,국군수송사령부,일반경쟁,총액제,적격심사제,202412171100,20241217,유찰
긴급공고,MFL0010,1,59581,***,24년 워게임체계 임차 금융리스,2024,MFL,합동참모본부,일반경쟁,총액제,최저가격제,202412171100,20241217,낙찰
재공고,SCF0947,4,43308,***,Lynx 음탐 케이블 인양 검사기 유지보수 정비,2024,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202412171030,20241217,순위확정
재공고,SCF0978,2,46037,***,DDG 원격 제어밸브 정비,2024,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,SCF1120,1,53600,***,모터드라이버 AZ/CL 구동용 등 2종 구매,2024,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202412171030,20241217,순위확정
정상공고,SCF1121,1,54428,***,"연결링크,강체형 등 2종 구매",2024,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,SCF1122,1,58962,***,전투원용무전기 유지보수 정비,2024,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202412171030,20241217,유찰
재공고,SDF0187,2,57907,***,24-항-06 항공기 견인차 외주정비,2024,SDF,제5738부대,제한경쟁,총액제,적격심사제,202412171030,20241217,유찰
재공고,SFC0155,2,56108,***,24-덕-항온항습기 구매 설치,2024,SFC,제9691부대,제한경쟁,총액제,적격심사제,202412171030,20241217,유찰
긴급공고,SFD0124,1,58362,***,25-P-감시장비 외주정비 용역,2024,SFD,제9227부대,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,SFH0001,1,00049,***,25-B-전기안전관리대행 용역(도서지역),2025,SFH,제9196부대,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
긴급공고,SFN0102,1,59879,***,24-Y-2 기호식품 구매 납품,2024,SFN,연평부대,제한경쟁,총액제,적격심사제,202412171030,20241217,낙찰
정상공고,UMM0002,1,00002,***,25-N-해군 하역 용역,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202412171100,20241217,낙찰
