공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,요구년도,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
재공고,EHF0209,2,2B060,***,헬멧부속재,2022,EHF,미래전력사업전력운영계약팀,일반경쟁,총액제,적격심사제,202212281100,20221228,낙찰
긴급공고,ERA0015,1,3032,***,군위성통신체계-Ⅱ정비지원장비(공구류),2022,ERA,우주지휘통신총괄계약팀,일반경쟁,총액제,적격심사제,202212281030,20221228,낙찰
긴급공고,HCM0109,1,62190,***,3차원 전신스캐너(신형 체형측정장비) 유지보수,2022,HCM,공군교육사령부,수의계약,총액제,적격심사제,202212281300,20221228,순위확정
긴급공고,HCS0031,1,62095,***,"'23년 채소및공산품(장교,토성회관)",2022,HCS,제3훈련비행단,제한경쟁,총액제,적격심사제,202212281100,20221228,낙찰
긴급공고,HCS0032,1,62109,***,"'23년 육류계약(장교,토성회관)",2022,HCS,제3훈련비행단,제한경쟁,총액제,적격심사제,202212281100,20221228,낙찰
긴급공고,HDC0004,1,00050,***,23-용-3 생활폐기물 처리용역,2023,HDC,공군제1전투비행단,수의계약,총액제,적격심사제,202212281030,20221228,유찰
재공고,HDE0007,2,56696,***,공군 호텔 등 2개소 세탁물(시트 등 26종) 처리용역,2022,HDE,공군항공안전단,제한경쟁,총액제,적격심사제,202212281100,20221228,낙찰
재공고,HDE0008,2,56786,***,그린나래호텔 세탁물(시트 등 26종) 처리용역,2022,HDE,공군항공안전단,수의계약,총액제,적격심사제,202212281100,20221228,유찰
긴급공고,HDQ0089,1,61951,***,23-생활폐기물 위탁처리 용역,2022,HDQ,제20전투비행단,제한경쟁,총액제,적격심사제,202212281030,20221228,유찰
긴급공고,HDQ0090,1,61984,***,23-음식물 폐기물 위탁처리 용역,2022,HDQ,제20전투비행단,제한경쟁,총액제,적격심사제,202212281030,20221228,낙찰
정상공고,LIK0133,1,61068,***,'22~25년 식기세척기 임차용역,2022,LIK,제2군수지원여단,제한경쟁,총액제,적격심사제,202212281100,20221228,낙찰
긴급공고,MCS0103,1,62094,***,23-계룡대 병영식당 음식폐기물 처리용역,2022,MCS,국방부계룡대근무지원단,일반경쟁,총액제,적격심사제,202212281030,20221228,낙찰
긴급공고,MCT0078,1,60904,***,"23년도 선수급식(농 수산물,공산품 등 779종)",2022,MCT,국군체육부대,일반경쟁,총액제,적격심사제,202212281030,20221228,낙찰
긴급공고,MDN0004,1,00061,***,23년 전산장비 통합 유지보수 용역,2023,MDN,국군화생방방호사령부,제한경쟁,총액제,적격심사제,202212281030,20221228,낙찰
재공고,UMM0743,2,58237,***,23년 입영 신체검사 위탁 용역,2022,UMM,국군재정관리단,수의계약,총액제,적격심사제,202212281100,20221228,순위확정
정상공고,UMM0749,1,60531,***,23-공-기록관련 전산체계 유지보수 용역(22J072-D),2022,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202212281100,20221228,낙찰
재공고,EBB0450,2,3705,***,22-214급 잠수함(윤00함) 6.5년차 창정비,2022,EBB,지상공통전력운영계약팀,수의계약,총액제,최저가격제,202212271100,20221227,유찰
정정공고,EKA0052,2,7010A,***,(22년)K1A기관단총 안전성향상 사업(현존전력 극대화),2022,EKA,기동총괄계약팀,지명경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,ELA0045,2,5530L,***,22년 탄약 지환통류(60/81/105mm),2022,ELA,화력총괄계약팀,일반경쟁,총액제,적격심사제,202212271100,20221227,유찰
재공고,ELA0048,2,6143,***,보호의 포장재,2022,ELA,화력총괄계약팀,일반경쟁,총액제,적격심사제,202212271100,20221227,낙찰
정상공고,HDT0025,1,58589,***,'23년 KICC RCS 연동서버 유지보수 용역,2022,HDT,공군작사근무지원단,제한경쟁,총액제,적격심사제,202212271100,20221227,유찰
긴급공고,LBA0182,1,60684,001,'23년 1~3월 부대조달 부식(돈가스 3종) 제조/구매,2022,LBA,제 2167부대,제한경쟁,단가제,적격심사제,202212271030,20221227,낙찰
긴급공고,LBA0183,1,60687,001,23년 1~3월 부대조달 부식(부대찌개모듬햄)제조/구매,2022,LBA,제 2167부대,제한경쟁,단가제,적격심사제,202212271030,20221227,낙찰
긴급공고,LBA0184,1,60695,001,23년 1~3월 부대조달 부식(오색모듬어묵) 제조/구매,2022,LBA,제 2167부대,제한경쟁,단가제,적격심사제,202212271030,20221227,낙찰
긴급공고,LDF0009,1,60229,***,21년 사이버 온라인 교육센터 교체 유지보수 용역,2022,LDF,육군정보통신학교,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,LDF0011,1,60230,***,17년 사이버대응 훈련센터 구축 유지보수,2022,LDF,육군정보통신학교,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,LDF0010,1,60231,***,18년 사이버 온라인 교육센터 유지보수,2022,LDF,육군정보통신학교,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0095,2,59507,***,23년1월부대계약식자재납품(빵류),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0096,2,59508,***,23년1월부대계약식자재납품(식육가공품-돈가스),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0097,2,59509,***,23년1월부대계약식자재납품(식육가공품-불고기패티),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0098,2,59510,***,23년1월부대계약식자재납품(식육가공품-소시지),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0100,2,59512,***,23년1월_부대계약_식자재납품_식육가공품(탕수육),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0101,2,59513,***,23년1월_부대계약_식자재납품_식육가공품(햄),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0102,2,59514,***,23년1월_부대계약식자재납품(어육가공품),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0103,2,59521,***,23년1월부대계약식자재납품(식육가공품-미트볼),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LHG0104,2,59526,***,23년1월_부대계약_식자재납품(면류),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,LHG0106,1,59700,001,23년1월 부대계약(부식)식자재납품,2022,LHG,제1862부대,2단계경쟁(동시),단가제,최저가격제,202212271030,20221227,낙찰
정정공고,LHK0070,2,59890,***,실전적 과학화훈련장 구축 관급자재(맨홀뚜껑),2022,LHK,제2군단,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,LKF0030,1,60493,***,00사단 4개지역 토양오염복원사업 설계용역,2022,LKF,제6755부대,일반경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,LKF0033,1,61544,***,501여단 예비군훈련대개편 소규모환경영향평가용역,2022,LKF,제6755부대,일반경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,LKF0035,1,61574,***,501여단 예비군훈련대개편 재해영향평가용역,2022,LKF,제6755부대,일반경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,LKF0036,1,61582,***,120여단 예비군훈련대개편 소규모환경영향평가용역,2022,LKF,제6755부대,일반경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,LKQ0017,2,58387,***,"'23년 항행안전시설 2종(VOR, ILS) 외주정비 용역",2022,LKQ,육군항공학교,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,LKQ0019,1,61220,***,’23년 비행 3종 시뮬레이터 외주정비 용역,2022,LKQ,육군항공학교,수의계약,총액제,적격심사제,202212271030,20221227,유찰
재공고,LMK0088,2,58191,001,23년 1~3월 식자재 구매계약(꼬치어묵 등 2종),2022,LMK,제6보병사단,제한경쟁,단가제,적격심사제,202212271030,20221227,유찰
재공고,LMK0089,2,58193,001,23년 1~3월 식자재 구매계약(통밀식빵 등 3종),2022,LMK,제6보병사단,제한경쟁,단가제,적격심사제,202212271030,20221227,유찰
긴급공고,LNR0026,1,61061,001,23-1차 식재료 구매(3개월분),2022,LNR,수도기계화보병사단,일반경쟁,단가제,적격심사제,202212271100,20221227,낙찰
긴급공고,LPM0033,1,61037,***,'23년 사단 음식물류 폐기물 위탁처리 용역,2022,LPM,제9보병사단사령부,일반경쟁,총액제,적격심사제,202212271100,20221227,낙찰
긴급공고,LQG0175,1,61645,***,00부대 성당 신축공사 AV설비 설치,2022,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202212271030,20221227,낙찰
재공고,MCM0018,2,51970,***,00체계 라이선스 구매(연장),2022,MCM,4284부대,일반경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,MDG0209,1,58590,***,23년 VoIP 교환기 정비 유지보수용역,2022,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202212271100,20221227,낙찰
긴급공고,MDI0011,1,60889,***,23년 전산장비 유지보수 용역,2022,MDI,제7016부대,제한경쟁,총액제,적격심사제,202212271100,20221227,낙찰
긴급공고,MDN0042,1,61520,***,"OO부대 온습도, 차압모니터 설치납품",2022,MDN,국군화생방방호사령부,제한경쟁,총액제,적격심사제,202212271030,20221227,순위확정
긴급공고,SCH0151,1,60957,***,23-부 음식물류 폐기물 처리용역,2022,SCH,해군작전사령부,일반경쟁,총액제,적격심사제,202212271030,20221227,낙찰
긴급공고,SCQ0192,1,60591,***,23-어 일반무 등 38종 구매(도서지역),2022,SCQ,제9911부대,수의계약,총액제,적격심사제,202212271030,20221227,유찰
긴급공고,SCQ0194,1,60949,***,관급자재(해상구조훈련장 크레인) 구매,2022,SCQ,제9911부대,제한경쟁,총액제,적격심사제,202212271400,20221227,낙찰
긴급공고,UMM0754,1,55623,***,(22G057-H)23년 IP 교환기 유지보수 용역,2022,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202212271100,20221227,낙찰
정상공고,UMM0748,1,56735,***,23-생활쓰레기 처리 용역(22K061-H),2022,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202212271100,20221227,낙찰
긴급공고,HDC0002,1,00030,***,23-용-2 음식물폐기물 처리용역,2023,HDC,공군제1전투비행단,수의계약,총액제,적격심사제,202212261330,20221226,유찰
긴급공고,HDL0027,1,61105,***,경계작전 통합생활관 신축 공사(관급자재_내진철근),2022,HDL,공군제16전투비행단,제한경쟁,총액제,적격심사제,202212261330,20221226,낙찰
긴급공고,HDL0026,1,61135,***,경계작전 통합생활관신축(관급자재_원격검침)제조설치,2022,HDL,공군제16전투비행단,제한경쟁,총액제,적격심사제,202212261330,20221226,낙찰
긴급공고,LCH0047,1,61021,***,22년 자동산개기 정기검사 정비용역(용-39),2022,LCH,특수전사령부,지명경쟁,총액제,적격심사제,202212261100,20221226,유찰
긴급공고,LHN0055,1,58461,001,23년 1~3월 식자재 다수품목 단가계약,2022,LHN,제7보병사단,2단계경쟁(동시),단가제,최저가격제,202212261000,20221226,낙찰
정상공고,LMB0025,1,59815,***,23년도 음식물류 폐기물 처리용역,2022,LMB,제8278부대,제한경쟁,총액제,적격심사제,202212261100,20221226,낙찰
긴급공고,LMK0092,1,58196,001,23년 식자재 다수품목 단가계약(중기간제외품목),2022,LMK,제6보병사단,2단계경쟁(동시),단가제,최저가격제,202212261400,20221226,낙찰
정상공고,MCD0055,1,58098,***,23년 삼정검 수여식 행사 용역,2022,MCD,국방부(운영지원과),협상에의한계약(전자),총액제,최저가격제,202212261030,20221226,낙찰
긴급공고,MCT0077,1,59835,***,23년도 선수급식(축산),2022,MCT,국군체육부대,일반경쟁,총액제,적격심사제,202212261030,20221226,낙찰
긴급공고,UMM0758,1,50939,***,(22G210-A)'23년 오수처리시설 위탁관리 용역,2022,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202212261100,20221226,낙찰
긴급공고,UMM0757,1,59820,***,(22F212-A)23년 대기오염 측정용역(일반물질),2022,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202212261100,20221226,낙찰
긴급공고,HDL0023,1,58347,***,`23년 예성회관 식자재 구매(김치류 제외),2022,HDL,공군제16전투비행단,일반경쟁,총액제,적격심사제,202212231100,20221223,낙찰
긴급공고,MCD0054,1,56293,***,미래세대 군복무 인식개선 및 사회적 보상방안,2022,MCD,국방부(운영지원과),수의계약,총액제,최저가격제,202212231030,20221223,유찰
정상공고,UMM0746,1,52244,***,23년 부식류 민간위탁 배송 용역,2022,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202212231100,20221223,낙찰
정상공고,UMM0745,1,56305,***,23-해병-육로화물 수송 용역,2022,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202212231100,20221223,유찰
정상공고,UMM0747,1,56793,***,23년 세탁 용역,2022,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202212231100,20221223,낙찰
긴급공고,HCM0108,1,59889,***,생활관 개선 공사 관급자재(온수보일러) 제조 구매,2022,HCM,공군교육사령부,일반경쟁,총액제,적격심사제,202212221100,20221222,낙찰
긴급공고,LFC0086,1,59877,***,육군훈련소 설날 경축특식 글레이즈드 도넛 제조구매,2022,LFC,육군훈련소,일반경쟁,총액제,적격심사제,202212221030,20221222,낙찰
긴급공고,LHK0071,1,59892,***,실전적 과학화훈련장 구축 관급자재(자동제어),2022,LHK,제2군단,제한경쟁,총액제,적격심사제,202212221030,20221222,낙찰
긴급공고,LHQ0058,1,59836,***,공정사단 본부 및 A여단 개편사업(타일),2022,LHQ,제2작전사령부,일반경쟁,총액제,적격심사제,202212221030,20221222,유찰
긴급공고,LNT0073,1,59730,***,DMZ 중거리카메라 제조설치,2022,LNT,제28보병사단,일반경쟁,총액제,적격심사제,202212221030,20221222,낙찰
긴급공고,LPC0049,1,59891,***,BTL 간부숙소 침대 및 매트리스 제조/설치,2022,LPC,제25보병사단,제한경쟁,총액제,적격심사제,202212221100,20221222,낙찰
긴급공고,LPF0081,1,59633,***,00부대 자동제어 제조설치,2022,LPF,제51보병사단,제한경쟁,총액제,적격심사제,202212221100,20221222,낙찰
긴급공고,LPM0029,1,59904,***,신영-017 오버헤드크레인 제조 설치,2022,LPM,제9보병사단사령부,일반경쟁,총액제,적격심사제,202212221030,20221222,낙찰
긴급공고,LPM0030,1,59905,***,00부대 개편 오버헤드크레인 제조 설치,2022,LPM,제9보병사단사령부,일반경쟁,총액제,적격심사제,202212221030,20221222,낙찰
긴급공고,LPM0031,1,59906,***,신영-1533 오버헤드크레인 제조 설치,2022,LPM,제9보병사단사령부,일반경쟁,총액제,적격심사제,202212221030,20221222,낙찰
긴급공고,MCS0098,1,56897,***,계룡대 지구병원 신축 관급(자동제어),2022,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,202212221100,20221222,낙찰
긴급공고,MCS0097,1,58522,***,'23년 복지회관 식자재 구매,2022,MCS,국방부계룡대근무지원단,일반경쟁,총액제,적격심사제,202212221100,20221222,낙찰
긴급공고,MDS0025,1,59911,***,'23년 HPC체계 기반시설 유지보수 용역,2022,MDS,제3707부대,수의계약,총액제,적격심사제,202212221030,20221222,유찰
긴급공고,MDS0026,1,59915,***,'23년 통합보안시스템 유지보수 용역,2022,MDS,제3707부대,제한경쟁,총액제,적격심사제,202212221030,20221222,낙찰
긴급공고,SFN0070,1,59784,***,23-Y-무인감시장비 유지보수용역,2022,SFN,연평부대,일반경쟁,총액제,적격심사제,202212221030,20221222,낙찰
정상공고,UMM0744,1,55695,***,23-P-프린터(복합기) 렌탈 용역,2022,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202212221100,20221222,낙찰
재공고,ERA0012,2,3014,***,TICN 4차양산 상용장비 구매(2차),2022,ERA,우주지휘통신총괄계약팀,수의계약,총액제,적격심사제,202212211400,20221221,유찰
긴급공고,HCQ0068,1,59269,***,"22-12-166 23년 기본복지시설(하늘,은마회관) 식자재",2022,HCQ,공군제5공중기동비행단,일반경쟁,총액제,적격심사제,202212211100,20221221,낙찰
긴급공고,HDC0001,1,00022,***,23-용-1 광주권역 임대프린터 용역,2023,HDC,공군제1전투비행단,수의계약,총액제,적격심사제,202212211030,20221221,유찰
긴급공고,HDM0030,1,59622,***,'23년 레스큐가든 식자재 납품,2022,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
긴급공고,HDM0031,1,59629,***,'23년 에이스가든 식자재 납품,2022,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
긴급공고,HFK0037,1,59141,***,22-공-나0정비대 관급자재 통합배선 제조설치,2022,HFK,제1방공유도탄여단,제한경쟁,총액제,적격심사제,202212211100,20221221,낙찰
긴급공고,LHG0099,1,59511,***,23년1월_부대계약_식자재납품(장류),2022,LHG,제1862부대,수의계약,총액제,적격심사제,202212211030,20221221,유찰
긴급공고,LHG0102,1,59514,***,23년1월_부대계약식자재납품(어육가공품),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212211030,20221221,유찰
긴급공고,LHG0103,1,59521,***,23년1월부대계약식자재납품(식육가공품-미트볼),2022,LHG,제1862부대,제한경쟁,총액제,적격심사제,202212211030,20221221,유찰
긴급공고,LKD0081,1,59378,001,23년 상병 건강검진 민간위탁 용역,2022,LKD,제32보병사단,수의계약,단가제,적격심사제,202212211030,20221221,유찰
긴급공고,LQG0166,1,59536,***,00부대 성당 조명기구 설치납품,2022,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202212211100,20221221,낙찰
긴급공고,LQG0167,1,59560,***,00부대 성당 수배전반 제조 설치,2022,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
긴급공고,LQG0168,1,59561,***,0부대 성당 전열교환기 제조 설치,2022,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202212211100,20221221,낙찰
긴급공고,LQG0169,1,59563,***,00부대 성당 신축공사 냉난방기 설치,2022,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202212211100,20221221,낙찰
긴급공고,LQG0170,1,59564,***,00부대 성당 신축공사 설치납품(창호),2022,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
긴급공고,LQG0172,1,59565,***,00부대 성당 분전반 구매 납품,2022,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
재공고,SCF0401,2,51181,***,중소형함용 측심기 1SET 구매,2022,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
정상공고,SCR0083,1,55698,***,23-욕지도 운용대 급식 구매,2022,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
정상공고,SCR0079,1,55703,***,23-욕지도 전진기지 급식 구매,2022,SCR,해군제3함대사령부,일반경쟁,총액제,적격심사제,202212211030,20221221,낙찰
정상공고,SCR0081,1,55708,***,23-흑산도 운용대 급식구매,2022,SCR,해군제3함대사령부,일반경쟁,총액제,적격심사제,202212211030,20221221,낙찰
정상공고,SCR0080,1,55714,***,23-흑산도 전진기지 급식 구매,2022,SCR,해군제3함대사령부,일반경쟁,총액제,적격심사제,202212211030,20221221,낙찰
정상공고,SCR0082,1,55722,***,23-거문도 운용대 급식 구매,2022,SCR,해군제3함대사령부,일반경쟁,총액제,적격심사제,202212211030,20221221,낙찰
정상공고,SCR0084,1,55771,***,23-추자도 운용대 급식 구매,2022,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
정상공고,SCR0085,1,55775,***,23-안마도 운용대 급식 구매,2022,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202212211030,20221221,낙찰
긴급공고,SDF0184,1,58323,***,중하중스틸그레이팅 등 4종,2022,SDF,제5738부대,일반경쟁,총액제,적격심사제,202212211030,20221221,낙찰
긴급공고,SFG0141,1,59432,***,23-K-방송시스템 유지보수용역,2022,SFG,제9181부대,제한경쟁,총액제,적격심사제,202212211030,20221221,순위확정
긴급공고,SFG0142,1,59434,***,23-K-열상장비 감시체계시스템 유지보수 용역,2022,SFG,제9181부대,일반경쟁,총액제,적격심사제,202212211030,20221221,낙찰
재공고,UMM0702,2,44140,***,22-해-기동반 제조설치,2022,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202212211100,20221221,낙찰
정상공고,UMM0751,1,56943,***,(22G216-A)23년 프린터 임차용역,2022,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202212211100,20221221,낙찰
긴급공고,UMM0755,1,59271,***,(22F224-A)  재난안전망 단말기 도입사업  금융리스,2022,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202212211100,20221221,낙찰
긴급공고,UMM0756,1,59297,***,(22G225-I) 00 영상판독체계 노후교체사업 금융리스,2022,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202212211100,20221221,낙찰
긴급공고,DSS0099,1,58620,***,UPS 배터리 구매,2022,DSS,국군제1068부대,제한경쟁,총액제,적격심사제,202212201030,20221220,낙찰
정상공고,ELA0052,1,1045A,***,"밴, 1¼톤 포사격지휘소용(K105A1용, 2작사 추가)",2022,ELA,화력총괄계약팀,수의계약,총액제,적격심사제,202212201030,20221220,유찰
정상공고,EMA0012,1,3610A,***,수중탐색음탐기,2022,EMA,함정총괄계약팀,수의계약,총액제,최저가격제,202212201400,20221220,유찰
긴급공고,HCM0106,1,59042,***,3차원 전신스캐너(구형 체형측정장비) 유지보수,2022,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202212201300,20221220,낙찰
정상공고,HDE0007,1,56696,***,공군 호텔 등 2개소 세탁물(시트 등 26종) 처리용역,2022,HDE,공군항공안전단,제한경쟁,총액제,적격심사제,202212201100,20221220,유찰
긴급공고,HDN0044,1,58391,***,00비 간부식당 식자재(양곡류 및 기타품목) 납품 계약,2022,HDN,공군제18전투비행단,일반경쟁,총액제,적격심사제,202212201030,20221220,낙찰
긴급공고,HDP0069,1,58752,***,23년 오폐수처리장 관리용역,2022,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,202212201100,20221220,낙찰
긴급공고,LCH0046,1,58968,***,22년 자동산개기 정기검사 정비용역(용-39),2022,LCH,특수전사령부,지명경쟁,총액제,적격심사제,202212201100,20221220,유찰
긴급공고,LGI0141,1,53340,001,23-1차 부대계약 식자재 납품(부식),2022,LGI,제3군수지원여단,2단계경쟁(동시),단가제,최저가격제,202212201600,20221220,낙찰
재공고,LGP0295,2,56363,001,23-1차 빵류 다수품목 단가계약(경기북부),2022,LGP,제1군수지원사령부,일반경쟁,단가제,적격심사제,202212201100,20221220,유찰
긴급공고,LGP0301,1,58965,001,22년 추가특식 쿠키 제조/구매,2022,LGP,제1군수지원사령부,일반경쟁,단가제,적격심사제,202212201100,20221220,낙찰
정정공고,LGS0052,2,57891,***,00부대 간부숙소 신축공사(통합배선),2022,LGS,육군 제8군단,제한경쟁,총액제,적격심사제,202212201030,20221220,낙찰
긴급공고,LGS0053,1,57903,***,00부대 간부숙소 신축(고강도콘크리트 말뚝),2022,LGS,육군 제8군단,제한경쟁,총액제,적격심사제,202212201030,20221220,낙찰
긴급공고,LGT0034,1,58134,***,ATCIS체계 운용용품 구매,2022,LGT,제2307부대,제한경쟁,총액제,적격심사제,202212201030,20221220,낙찰
정정공고,LHM0101,2,58530,001,23년 1~3월 부대계약(빵류),2022,LHM,제15보병사단,제한경쟁,단가제,적격심사제,202212201100,20221220,유찰
정정공고,LHM0102,2,59031,001,23년 1~3월 부대계약(식육가공품),2022,LHM,제15보병사단,제한경쟁,단가제,적격심사제,202212201100,20221220,유찰
긴급공고,LHN0056,1,58661,001,23년 1~3월 부대계약 부식 빵류(제조/구매),2022,LHN,제7보병사단,제한경쟁,단가제,적격심사제,202212201030,20221220,낙찰
긴급공고,LHQ0055,1,58259,***,공정사단 본부 및 A여단 개편사업(태양광),2022,LHQ,제2작전사령부,일반경쟁,총액제,적격심사제,202212201030,20221220,낙찰
긴급공고,LKQ0014,1,58366,***,’23년 KUH-1 시뮬레이터 외주정비 용역,2022,LKQ,육군항공학교,제한경쟁,총액제,적격심사제,202212201030,20221220,낙찰
긴급공고,LKQ0015,1,58375,***,’23년 전술훈련 시뮬레이터 외주정비 용역,2022,LKQ,육군항공학교,제한경쟁,총액제,적격심사제,202212201030,20221220,유찰
긴급공고,LKQ0016,1,58383,***,'23년 항공교통관제 시뮬레이터 외주정비 용역,2022,LKQ,육군항공학교,제한경쟁,총액제,적격심사제,202212201030,20221220,낙찰
긴급공고,LKQ0017,1,58387,***,"'23년 항행안전시설 2종(VOR, ILS) 외주정비 용역",2022,LKQ,육군항공학교,제한경쟁,총액제,적격심사제,202212201030,20221220,유찰
