공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,요구년도,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,SCR0098,1,62342,***,24년 안마도 운용대 급식 구매,2023,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202312291030,20231229,낙찰
긴급공고,SCR0099,1,62702,***,24년 욕지도 000전진기지대 급식 구매,2023,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202312291030,20231229,낙찰
정상공고,UMM0788,1,59987,***,24-M-하·폐수처리시설 위탁관리 용역,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312291100,20231229,낙찰
정상공고,HCL0001,1,00037,***,24-복지대대 음식물폐기물 위탁처리 용역,2024,HCL,공군사관학교,제한경쟁,총액제,적격심사제,202312281030,20231228,낙찰
긴급공고,HCM0069,1,63324,***,정통학교 신축 관급자재(진공온수보일러) 제조 구매,2023,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202312281030,20231228,낙찰
긴급공고,LDF0023,1,58393,***,전술통신체계 교육용 시뮬레이터,2023,LDF,육군정보통신학교,협상에의한계약(서류),총액제,최저가격제,202312280900,20231228,낙찰
재공고,LQG0146,2,60319,***,내곡동원훈련장 취사트레일러(모노레일) 설치 납품,2023,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202312281030,20231228,유찰
긴급공고,MDP0009,1,60254,***,'24년~'25년 워게임연동체계(KSIMS) 유지보수 용역,2023,MDP,한미연합군사령부,협상에의한계약(전자),총액제,최저가격제,202312281100,20231228,유찰
긴급공고,MDS0028,1,62983,***,사령부 취사식당 신축 GHP 실외기 설치납품,2023,MDS,제3707부대,제한경쟁,총액제,적격심사제,202312281030,20231228,낙찰
정정공고,SCN0189,2,62202,***,가지 등 80종 구매,2023,SCN,제7001부대,제한경쟁,총액제,적격심사제,202312281030,20231228,낙찰
정상공고,UMM0784,1,59085,***,24-M-프린터(복합기) 렌탈 용역,2023,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202312281100,20231228,낙찰
정상공고,HCL0081,1,62013,***,항의원 진료시설 증개축 자연석판석 등 2종,2023,HCL,공군사관학교,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,HCM0006,1,00047,***,24년 남은음식물 위탁처리 용역,2024,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202312271300,20231227,유찰
재공고,HCM0064,2,58788,***,"신병1,2대대 개선 관급자재(타일 등 2품목)제조 구매",2023,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202312271030,20231227,유찰
재공고,HCM0066,3,58884,***,신병4대대 재건축 관급자재(급탕탱크)제조 구매,2023,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,HDK0042,1,60345,***,24-사업장폐기물 처리 용역,2023,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,HDK0041,1,60346,***,24-정화시설 관리 용역,2023,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
재공고,HDT0021,2,47189,***,00기지 환경개선 사업 분석평가 및 선행연구 용역,2023,HDT,공군작사근무지원단,2단계경쟁(동시),총액제,최저가격제,202312271100,20231227,낙찰
긴급공고,LCG0137,1,62469,***,[23-육-7] 23-3차 정보화사업 통합금융리스,2023,LCG,육군본부,일반경쟁,총액제,최저가격제,202312271100,20231227,낙찰
긴급공고,LDA0032,1,62616,***,00부대 로더 구매,2023,LDA,지상작전사령부,일반경쟁,총액제,적격심사제,202312271100,20231227,낙찰
긴급공고,LDH0883,1,63105,***,통합병영식당 신축 자동제어장치 제조설치,2023,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202312271100,20231227,낙찰
긴급공고,LGI0156,1,62180,001,'24-1차 부대계약 영내자증식(컵밥 등 11종),2023,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202312271030,20231227,낙찰
긴급공고,LGI0157,1,62182,001,'24-1차 부대계약 후식(음료류) 구매,2023,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202312271030,20231227,낙찰
긴급공고,LGI0158,1,62183,001,'24-1차 부대계약 후식(초코류) 구매,2023,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202312271030,20231227,낙찰
재공고,LHR0050,2,58510,***,'24년 음식물쓰레기 처리용역,2023,LHR,육군 제37보병사단,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
정상공고,LIK0120,1,59192,001,'24년 경축특식(설날) 아이스모찌 제조/구매,2023,LIK,제2군수지원여단,제한경쟁,단가제,적격심사제,202312271030,20231227,낙찰
긴급공고,LKD0077,1,61907,001,24년 상병건강검진 민간위탁 계약,2023,LKD,제32보병사단,제한경쟁,단가제,적격심사제,202312271030,20231227,유찰
긴급공고,LNQ0079,1,61857,***,'24년1월-3월 부대조달 식자재 구매(빵류),2023,LNQ,제17보병사단,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,LPC0039,1,61008,***,25사단 72여단 포병대 관급자재(오버헤드크레인) 제조,2023,LPC,제25보병사단,제한경쟁,총액제,적격심사제,202312271100,20231227,낙찰
긴급공고,LPK0036,1,61598,***,실외기(GHP) 구매,2023,LPK,제8기동사단,제한경쟁,총액제,적격심사제,202312271100,20231227,낙찰
긴급공고,MCN0081,1,62441,***,군숙소 헬스/골프장 위탁관리  용역,2023,MCN,국방부근무지원단,일반경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,MCR0072,1,61895,***,'24년 동양 및 서양 정기간행물 구입,2023,MCR,국방대학교,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,MCS0123,1,61129,***,계룡대 아파트(합성수지도어 및 문틀) 제조 납품,2023,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,MCS0133,1,62253,***,`24년 복지회관 식자재 구매,2023,MCS,국방부계룡대근무지원단,일반경쟁,총액제,적격심사제,202312271030,20231227,순위확정
긴급공고,MCS0134,1,62272,***,`24년 복지회관 김치류 구매,2023,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,MCS0136,1,62431,***,`24년 간부식당 식자재 구매,2023,MCS,국방부계룡대근무지원단,일반경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,SCN0191,1,63043,***,24~26 00숙소(227) 유선 TV 방송 및 인터넷 용역,2023,SCN,제7001부대,일반경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,SCR0089,1,61336,***,24년 0함대 국수(소면) 등 323종 구매,2023,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
긴급공고,SCR0090,1,61362,***,24년 배추김치(포기절단) 등 10종 구매,2023,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202312271030,20231227,유찰
긴급공고,SCR0091,1,61383,***,24년 0함대 포장두부 등 32종 구매,2023,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
정상공고,SDG0072,1,62566,***,떡국떡 등 119종 구매,2023,SDG,제2002부대,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
정상공고,SDG0073,1,62567,***,배추 등 100종 구매,2023,SDG,제2002부대,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
정상공고,SDG0074,1,62568,***,돼지고기(앞다리살) 등 11종 구매,2023,SDG,제2002부대,제한경쟁,총액제,적격심사제,202312271030,20231227,낙찰
재공고,SFC0161,2,56765,***,체력단련장 식자재(가지 등 174품목) 구매,2023,SFC,제9691부대,일반경쟁,총액제,적격심사제,202312271100,20231227,낙찰
정상공고,UMM0782,1,52144,***,(23G260-I) 24년 프린터 임차용역,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312271100,20231227,낙찰
정상공고,UMM0783,1,54876,***,(23F262-I) 24년 오수처리시설 위탁관리 용역,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312271100,20231227,유찰
정상공고,UMM0780,1,60726,***,24-M-프린터(복합기) 임차 용역,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312271100,20231227,낙찰
정상공고,UMM0785,1,61647,***,(23F273-A) 식기세척기 임차용역,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312271100,20231227,낙찰
긴급공고,UMM0787,1,62797,***,23-F-브리핑/화상회의시스템 도입 등 2건 금융리스,2023,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202312271100,20231227,낙찰
재공고,EWA0017,2,1009,***,장보고-III 지원장비(Interface Test Equipment등4종),2023,EWA,한국형잠수함총괄계약팀,2단계경쟁(동시),총액제,최저가격제,202312261000,20231226,낙찰
긴급공고,HCR0061,1,60330,***,24년 기동형 전파차단장비(SS) 유지보수,2023,HCR,공군제15특수임무비행단,제한경쟁,총액제,적격심사제,202312261330,20231226,낙찰
긴급공고,HDF0071,1,61909,***,23-0비 치악관 다목적 강당 리모델링 관급자재 조명릴,2023,HDF,공군 제8전투비행단,제한경쟁,총액제,적격심사제,202312261100,20231226,낙찰
긴급공고,HDT0025,1,62611,***,'24~'25년 K000 R00 연동서버 유지보수 용역,2023,HDT,공군작사근무지원단,제한경쟁,총액제,적격심사제,202312261100,20231226,유찰
긴급공고,LCG0134,1,56204,***,23-육-자동소음측정망 구축 시범사업,2023,LCG,육군본부,2단계경쟁(동시),총액제,최저가격제,202312261100,20231226,낙찰
긴급공고,LCJ0069,1,62348,***,(24군책-용역001)24년 부대하역 용역,2023,LCJ,종합보급창,일반경쟁,총액제,적격심사제,202312261100,20231226,낙찰
정상공고,LKP0148,1,59450,***,24년 1~3월 부대계약부식(식자재) 구매,2023,LKP,5군수지원사령부,일반경쟁,총액제,적격심사제,202312261100,20231226,낙찰
긴급공고,MDD0152,1,57990,***,2023 의무장비(자동세척건조기 대형 치과)구매,2023,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202312261100,20231226,유찰
재공고,SFG0150,2,57302,***,"24년 액화석유가스 구매(인천,강화)",2023,SFG,제9181부대,제한경쟁,총액제,적격심사제,202312261030,20231226,유찰
재공고,SFG0151,2,57303,***,24년 액화석유가스 구매(김포),2023,SFG,제9181부대,제한경쟁,총액제,적격심사제,202312261030,20231226,유찰
정상공고,EBB0372,1,3800C,***,"K2전차 엔진 외주정비(제조,일반)",2023,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202312221100,20231222,유찰
정상공고,ETA0007,1,2303,***,KDX-III 함정 개조개장(IFF 및 Link-16장비 설치)사업,2023,ETA,감시전자총괄계약팀,지명경쟁,총액제,적격심사제,202312221100,20231222,낙찰
정상공고,HCG0050,1,56005,***,'24년 블랙이글스 싱가포르 에어쇼 참가지원 용역,2023,HCG,공군본부,협상에의한계약(전자),총액제,최저가격제,202312221000,20231222,유찰
긴급공고,HCM0068,1,60278,***,"[지원대대]'24년 하늘/우주식당 식자재,축산류 구매",2023,HCM,공군교육사령부,일반경쟁,총액제,적격심사제,202312221100,20231222,낙찰
긴급공고,LKQ0021,1,61251,***,"'24년 항행안전시설 2종(VOR, ILS) 외주정비 용역",2023,LKQ,육군항공학교,제한경쟁,총액제,적격심사제,202312221030,20231222,유찰
긴급공고,LKT0140,1,60214,***,임시숙영시설(컨테이너) 제조설치납품,2023,LKT,제1989부대,제한경쟁,총액제,적격심사제,202312221030,20231222,낙찰
긴급공고,MCS0125,1,61376,***,(인복-) 자동세차기 구매,2023,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,202312221030,20231222,낙찰
긴급공고,MCT0085,1,59708,***,24년 선수급식(축산물)구매,2023,MCT,국군체육부대,일반경쟁,총액제,적격심사제,202312221030,20231222,낙찰
정상공고,MDI0013,1,59565,***,'24년 전산장비 유지보수,2023,MDI,제7016부대,제한경쟁,총액제,적격심사제,202312221030,20231222,낙찰
재공고,SCQ0164,2,57044,***,23-평 유수분리기(2개소) 제조 설치,2023,SCQ,제9911부대,일반경쟁,총액제,적격심사제,202312221030,20231222,낙찰
긴급공고,UAB0131,1,61389,***,’24년 국군복지단 식자재 구매,2023,UAB,국군복지단,2단계경쟁(동시),총액제,최저가격제,202312221000,20231222,낙찰
정상공고,UMM0769,1,59587,***,24-M-음식물류 폐기물 위탁처리 용역,2023,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202312221100,20231222,유찰
정상공고,UMM0771,1,59694,***,24-D-승강기 위탁관리 용역,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312221100,20231222,낙찰
긴급공고,HDC0059,1,60341,***,23-241 TA-50 Block2 사업 정비 장비 제조/구매,2023,HDC,공군제1전투비행단,제한경쟁,총액제,적격심사제,202312211030,20231221,낙찰
긴급공고,LCG0136,1,60315,***,(23F257-I) 장병자기개발 동영상 학습콘텐츠 사용용역,2023,LCG,육군본부,제한경쟁,총액제,적격심사제,202312211100,20231221,낙찰
긴급공고,LDH0882,1,60282,***,00부대 천장크레인 제조설치(2024),2023,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202312211100,20231221,낙찰
정정공고,LGC0063,2,60300,***,24년 학군사관 모집홍보물품(생활용품 7종세트) 구매,2023,LGC,육군학생군사학교,일반경쟁,총액제,적격심사제,202312211030,20231221,낙찰
긴급공고,LQG0146,1,60319,***,내곡동원훈련장 취사트레일러(모노레일) 설치 납품,2023,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202312211030,20231221,유찰
긴급공고,LQP0118,1,60356,***,(A-1)(관급자재(발사대연결함)) 물품제조,2023,LQP,제1891부대,일반경쟁,총액제,적격심사제,202312211030,20231221,유찰
긴급공고,LQP0119,1,60357,***,(A-2)(관급자재(발사대연결함)) 물품제조,2023,LQP,제1891부대,일반경쟁,총액제,적격심사제,202312211030,20231221,유찰
긴급공고,LQP0120,1,60358,***,(H-1)(관급자재(발사대연결함)) 물품제조,2023,LQP,제1891부대,일반경쟁,총액제,적격심사제,202312211030,20231221,유찰
긴급공고,LQP0121,1,60359,***,(A-1)(관급자재(호이스트크레인)) 물품제조,2023,LQP,제1891부대,일반경쟁,총액제,적격심사제,202312211030,20231221,낙찰
긴급공고,LQP0122,1,60360,***,(A-2)(관급자재(호이스트크레인)) 물품제조,2023,LQP,제1891부대,일반경쟁,총액제,적격심사제,202312211030,20231221,낙찰
긴급공고,LQP0123,1,60361,***,(H-1)(관급자재(호이스트크레인)) 물품제조,2023,LQP,제1891부대,일반경쟁,총액제,적격심사제,202312211030,20231221,낙찰
정상공고,MCS0122,1,59273,***,23-D-정비고 신축 (자동제어 제조),2023,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,202312211030,20231221,낙찰
긴급공고,SFD0102,1,58387,***,24-P-감시장비 외주정비 용역,2023,SFD,제9227부대,제한경쟁,총액제,적격심사제,202312211030,20231221,낙찰
긴급공고,SFD0103,1,58499,***,23-P-훈련장 부지매입사업 전략환경영향평가 용역,2023,SFD,제9227부대,제한경쟁,총액제,적격심사제,202312211030,20231221,낙찰
긴급공고,SFN0075,1,60272,***,24-Y-전기안전관리 대행용역,2023,SFN,연평부대,제한경쟁,총액제,적격심사제,202312211030,20231221,낙찰
긴급공고,UAC0046,1,60224,***,23년 노후 LAN 교체사업(금융리스),2023,UAC,국방출판지원단,일반경쟁,총액제,최저가격제,202312211100,20231221,낙찰
정상공고,UMM0762,1,58994,***,24-M-상병건강검진(부분.영상판독) 위탁 용역,2023,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202312211100,20231221,낙찰
긴급공고,UMM0772,1,59958,***,23-F-기지 네트워크 개선사업 등 2건 금융리스,2023,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202312211100,20231221,낙찰
긴급공고,UMM0774,1,60127,***,(23G235-I) IP교환기 교체사업 금융리스,2023,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202312211100,20231221,낙찰
긴급공고,UMM0775,1,60220,***,23-M-0사단 생활관 신축공사 원격검침 제조설치,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312211100,20231221,낙찰
긴급공고,UMM0778,1,60250,***,24-D-생활쓰레기 처리 용역,2023,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202312211100,20231221,낙찰
정상공고,EBB0371,1,3705B,***,23-214급 잠수함(홍00함) 6.5년차 창정비,2023,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202312201100,20231220,유찰
긴급공고,HCM0067,1,53118,***,정통학교 특기병 신축 관급자재(원격검침) 제조 설치,2023,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
정정공고,HCM0066,2,58884,***,신병4대대 재건축 관급자재(급탕탱크)제조 구매,2023,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,유찰
긴급공고,HDE0002,1,59646,***,그린나래호텔 객실 세탁물 처리용역,2023,HDE,공군항공안전단,제한경쟁,총액제,적격심사제,202312201030,20231220,유찰
긴급공고,HDE0003,1,59676,***,공군호텔 객실 등 2개소 세탁물 처리용역,2023,HDE,공군항공안전단,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
정정공고,HDE0004,2,59700,***,24년도 아파트 2개소 시설관리 용역,2023,HDE,공군항공안전단,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,HDP0054,1,59774,***,22-충-공-4D도장부스(00비 항공탄약 방부처리장 신축),2023,HDP,공군제19전투비행단,일반경쟁,총액제,적격심사제,202312201100,20231220,낙찰
재공고,LDH0879,2,54828,***,24년 보급품 하역 용역,2023,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202312201300,20231220,낙찰
긴급공고,LDH0881,1,59922,***,00부대 갠트리크레인 제조설치(2024),2023,LDH,육군종합정비창,일반경쟁,총액제,적격심사제,202312201100,20231220,유찰
긴급공고,LGI0152,1,59635,001,'24-1차 부대계약 후식(커피음료류) 구매,2023,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202312201030,20231220,낙찰
긴급공고,LGP0353,1,59619,001,24-1차 빵류 다수품목 단가계약(강원 서부),2023,LGP,제1군수지원사령부,일반경쟁,단가제,적격심사제,202312201100,20231220,낙찰
긴급공고,LGP0354,1,59641,001,24-1차 빵류 다수품목 단가계약(경기 서부),2023,LGP,제1군수지원사령부,일반경쟁,단가제,적격심사제,202312201100,20231220,낙찰
긴급공고,LGP0355,1,59644,001,24-1차 빵류 다수품목 단가계약(경기 남부),2023,LGP,제1군수지원사령부,일반경쟁,단가제,적격심사제,202312201100,20231220,낙찰
긴급공고,LHR0050,1,58510,***,'24년 음식물쓰레기 처리용역,2023,LHR,육군 제37보병사단,제한경쟁,총액제,적격심사제,202312201030,20231220,유찰
긴급공고,LKT0138,1,59313,***,24년 1월~2월 부대조달 급식품목(빵류) 구매,2023,LKT,제1989부대,일반경쟁,총액제,적격심사제,202312201330,20231220,낙찰
긴급공고,LKT0139,1,59314,***,24년 1월~2월 부대조달 급식품목(식육가공품) 구매,2023,LKT,제1989부대,일반경쟁,총액제,적격심사제,202312201330,20231220,낙찰
긴급공고,LNQ0078,1,59600,***,'24년1월-3월 부대조달 식자재 구매(170 품목),2023,LNQ,제17보병사단,일반경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,LNR0043,1,59115,001,24-1차 식재료 구매(3개월분),2023,LNR,수도기계화보병사단,일반경쟁,단가제,적격심사제,202312201100,20231220,낙찰
긴급공고,LQG0139,1,59334,***,00부대 실내방음사격장 신축 건축공사 감리용역,2023,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,LQG0140,1,59549,***,00부대 실내사격장 자동제어 제조 설치 납품,2023,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,LQG0141,1,59569,***,'23년 정비공장 비품 설치 납품,2023,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,LQG0145,1,59932,***,00부대 냉난방기 설치 납품,2023,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,MCT0081,1,57967,***,"24년 선수급식(농수산, 공산품)구매",2023,MCT,국군체육부대,일반경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,MCT0083,1,57969,***,24년 선수급식(유제품)구매,2023,MCT,국군체육부대,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
정상공고,MDF0026,1,59991,***,위성관제대대 UPS 축전지 노후교체,2023,MDF,국군지휘통신사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
정상공고,MDS0024,1,53454,***,럭키타운아파트 시설관리 용역,2023,MDS,제3707부대,2단계경쟁(동시),총액제,최저가격제,202312201030,20231220,유찰
긴급공고,MHD0102,1,59745,***,국방통합원가시스템 고도화 2차 사업 금융리스,2023,MHD,방위사업청(운영지원과),일반경쟁,총액제,최저가격제,202312201600,20231220,낙찰
긴급공고,SCF0483,1,54528,***,고구마튀김 등 4종 구매,2023,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,SCF0482,1,54545,***,바나나 등 14종 구매,2023,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,SCF0505,1,54553,***,낙지젓갈 등 2종 구매,2023,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,SCF0506,1,54561,***,마늘장아찌 등 3종 구매,2023,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,SCF0507,1,54572,***,진미채볶음 등 3종 구매,2023,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,SCF0508,1,54613,***,냉장염지조각닭 등 10종 구매,2023,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
긴급공고,SCF0509,1,54624,***,돼지생삼겹살 등 3종 구매,2023,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202312201030,20231220,낙찰
재공고,SFM0106,2,56271,***,24-S-식자재 위탁배송 용역,2023,SFM,제3170부대,일반경쟁,총액제,적격심사제,202312201030,20231220,유찰
정상공고,UAB0128,1,59895,***,24년 후반기 마트 판매장비(냉장 냉동고 등),2023,UAB,국군복지단,일반경쟁,총액제,적격심사제,202312201100,20231220,낙찰
재공고,UMM0522,2,46268,***,23-N-IC 검사기 구매,2023,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202312201100,20231220,낙찰
정상공고,UMM0701,1,49696,***,24-N-육로화물 수송용역,2023,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202312201100,20231220,낙찰
정상공고,UMM0755,1,53877,***,24-F-학습포털 및 무선기반 학습체계 통합 유지보수,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312201100,20231220,낙찰
정상공고,UMM0753,1,53918,***,항과고 생활관 증축 관급자재(자동제어) 제조 설치,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312201100,20231220,낙찰
긴급공고,UMM0764,1,57062,***,(236505-B)'24년 계룡스파텔 호텔용품 구매,2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312201100,20231220,낙찰
긴급공고,UMM0765,1,58413,***,(23F270-I) VoIP 교환기 교체사업 금융리스,2023,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202312201100,20231220,낙찰
정상공고,UMM0759,1,58465,***,23-N-브리핑/화상회의체계 등 8건 통합 금융리스,2023,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202312201100,20231220,낙찰
긴급공고,UMM0766,1,59073,***,(23G237-I)클라우드기반 통합 정보업무체계 금융리스,2023,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202312201100,20231220,낙찰
긴급공고,UMM0768,1,59345,***,(23F292-I) 23년 정보화사업 12건 통합금융리스,2023,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202312201100,20231220,낙찰
긴급공고,UMM0770,1,59445,***,23-앞산정수장 자동제어설비 제조(238275-F),2023,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202312201100,20231220,낙찰
재공고,HCF0205,2,54630,***,"23-H-52 표지등세트,비상착륙용 제조",2023,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202312191030,20231219,유찰
긴급공고,HCM0064,1,58788,***,"신병1,2대대 개선 관급자재(타일 등 2품목)제조 구매",2023,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202312191030,20231219,유찰
긴급공고,HCM0065,1,58810,***,군수2학교 생활관 관급자재(타일 등 )제조구매,2023,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,202312191030,20231219,유찰
긴급공고,LCF0676,1,59288,***,"(궤도)여과기 조립체,디젤연료 유용 등 31항목 구매",2023,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202312191030,20231219,순위확정
재공고,LCG0129,3,51791,***,'23년 국가기술자격 동영상 학습콘텐츠 구매,2023,LCG,육군본부,제한경쟁,총액제,적격심사제,202312191100,20231219,유찰
재공고,LCK0042,2,48496,***,방공고속지령대 교체사업(23-226),2023,LCK,수도방위사령부,제한경쟁,총액제,적격심사제,202312191030,20231219,낙찰
긴급공고,LDH0880,1,59255,***,00공장 크레인체계 개선 관급자재,2023,LDH,육군종합정비창,일반경쟁,총액제,적격심사제,202312191100,20231219,유찰
긴급공고,LFP0014,1,59220,***,신임장교 생활관 소형 냉장고 구매,2023,LFP,육군보병학교,제한경쟁,총액제,적격심사제,202312191100,20231219,낙찰
긴급공고,LGI0148,1,58334,001,'24-1차 식자재(부식) 구매 (빵류),2023,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202312191030,20231219,낙찰
