공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,요구년도,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
재공고,SCF0002,2,00161,020,감자튀김 등 23종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,유찰
재공고,SCF0003,2,00162,004,핫바 등 28종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,유찰
재공고,SCF0003,2,00162,022,핫바 등 28종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,유찰
재공고,SCF0003,2,00162,028,핫바 등 28종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,낙찰
재공고,SCF0004,2,00163,024,삼계탕한방재료 등 29종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,유찰
재공고,SCF0004,2,00163,028,삼계탕한방재료 등 29종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,유찰
정정공고,SCF0005,3,00164,004,참치통조림형 등 16종,2018,SCF,해군군수사령부,제한경쟁,단가제,적격심사제,201712281030,20171228,낙찰
정정공고,SCF0005,3,00164,007,참치통조림형 등 16종,2018,SCF,해군군수사령부,제한경쟁,단가제,적격심사제,201712281030,20171228,유찰
정정공고,SCF0005,3,00164,008,참치통조림형 등 16종,2018,SCF,해군군수사령부,제한경쟁,단가제,적격심사제,201712281030,20171228,유찰
정정공고,SCF0005,3,00164,012,참치통조림형 등 16종,2018,SCF,해군군수사령부,제한경쟁,단가제,적격심사제,201712281030,20171228,유찰
정정공고,SCF0005,3,00164,013,참치통조림형 등 16종,2018,SCF,해군군수사령부,제한경쟁,단가제,적격심사제,201712281030,20171228,유찰
재공고,SCF0007,2,00165,***,냉장염지조각닭 등 13종,2018,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,201712281030,20171228,낙찰
재공고,SCF0591,2,47208,001,사이다 등 27종,2017,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,유찰
재공고,SCF0591,2,47208,011,사이다 등 27종,2017,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,낙찰
재공고,SCF0591,2,47208,021,사이다 등 27종,2017,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,유찰
재공고,SCF0591,2,47208,026,사이다 등 27종,2017,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712281030,20171228,낙찰
긴급공고,SCQ0001,1,00183,***,18-평 폐기물(선저폐수) 처리용역,2018,SCQ,제9911부대,일반경쟁,총액제,적격심사제,201712281030,20171228,낙찰
긴급공고,SCQ0002,1,00184,***,18-평 폐기물(음식물류) 처리용역,2018,SCQ,제9911부대,일반경쟁,총액제,적격심사제,201712281030,20171228,낙찰
긴급공고,SFC0211,1,48886,***,분말짜장 등 157품목 구매,2017,SFC,제9691부대,제한경쟁,총액제,적격심사제,201712281030,20171228,낙찰
긴급공고,SFG0236,1,49613,***,계류시설 관급자재(콘크리트파일) 제조구매,2017,SFG,제9181부대,제한경쟁,총액제,적격심사제,201712281030,20171228,낙찰
연기공고,UMM0737,3,44045,***,17-군 세차 폐수처리시설 운영 개선방안 연구용역,2017,UMM,국군재정관리단,협상에의한계약(전자),총액제,최저가격제,201712281100,20171228,낙찰
정상공고,UMM0753,1,46224,***,18년 대형버스 수송 용역,2017,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201712281100,20171228,유찰
정상공고,UMM0752,1,46349,***,18-교-입영신체검사(흉부/소변검사) 위탁 용역,2017,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201712281100,20171228,낙찰
정상공고,UMM0747,1,48827,***,18년 전산장비 유지보수 용역,2017,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712281100,20171228,낙찰
정상공고,HCF0152,1,47155,***,대구기지 프린터 임대용역,2017,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,201712271030,20171227,낙찰
재공고,HCS0029,2,47954,***,"18년 상반기 토성회관 식자재(채소류,공산품) 계약",2017,HCS,제3훈련비행단,제한경쟁,총액제,최저가격제,201712271030,20171227,낙찰
정정공고,LCF0851,2,49423,***,17-충-육-57 수배전반 제조,2017,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
정정공고,LCP0031,3,47913,***,헬기위치추적체계 소프트웨어 유지보수 용역,2017,LCP,육군항공사령부,일반경쟁,총액제,적격심사제,201712271100,20171227,낙찰
긴급공고,LDG0045,1,49741,***,'18년 과학화경계시스템 외주정비,2017,LDG,육군 탄약지원사령부,제한경쟁,총액제,적격심사제,201712271030,20171227,낙찰
긴급공고,LFC0001,1,00223,***,18년 인터넷 및 모바일 통합 유지보수 용역,2018,LFC,육군훈련소,제한경쟁,총액제,적격심사제,201712271030,20171227,유찰
긴급공고,LFN0077,1,48393,***,'18년 생도증식(돼지등뼈 등 179종) 구매,2017,LFN,육군3사관학교,제한경쟁,총액제,적격심사제,201712271030,20171227,낙찰
긴급공고,LGF0001,1,48274,***,00학교 교육장비 유지보수용역,2017,LGF,육군정보학교,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
정정공고,LGT0016,2,49507,***,00부대 관사 싱크대 제조설치(17-300),2017,LGT,제2307부대,일반경쟁,총액제,적격심사제,201712271030,20171227,낙찰
긴급공고,LGT0017,1,49536,***,관사 신축 엘리베이터 제조설치(17-295),2017,LGT,제2307부대,일반경쟁,총액제,적격심사제,201712271030,20171227,낙찰
긴급공고,LGT0018,1,49553,***,00부대 항공등화 설치납품(17-153),2017,LGT,제2307부대,일반경쟁,총액제,적격심사제,201712271030,20171227,낙찰
정정공고,LHN0095,2,48360,***,00부대 식기세척기 임차용역('18년~'20년),2017,LHN,제7보병사단,제한경쟁,총액제,최저가격제,201712271030,20171227,낙찰
정정공고,LHN0096,2,48371,***,00부대 임차용 정수기 계약('18년 ~ '20년),2017,LHN,제7보병사단,일반경쟁,총액제,적격심사제,201712271030,20171227,낙찰
정정공고,LHQ0029,2,47960,***,유지보수용 자재(윤형철조망 등 17종) 구매,2017,LHQ,제2작전사령부,일반경쟁,총액제,적격심사제,201712271030,20171227,낙찰
정상공고,LHR0054,1,46913,***,18년 예비군 도시락 제조 및 납품(1권역),2017,LHR,육군 제37보병사단,협상에의한계약(서류),총액제,최저가격제,201712271300,20171227,낙찰
정상공고,LHR0053,1,46925,***,18년 예비군 도시락 제조 및 납품(2권역),2017,LHR,육군 제37보병사단,협상에의한계약(서류),총액제,최저가격제,201712271300,20171227,낙찰
긴급공고,LKF0032,1,46119,***,18년 직접입영장병 신체검사 부분위탁 용역,2017,LKF,제6755부대,2단계경쟁(동시),총액제,최저가격제,201712271500,20171227,낙찰
재공고,LMD0028,3,47929,***,군직부대 식기세척기 임차용역(18~20년),2017,LMD,제7821부대,일반경쟁,총액제,적격심사제,201712271100,20171227,낙찰
긴급공고,LNR0022,1,49722,***,간부숙소 시스템화장실 제조 설치납품,2017,LNR,수도기계화보병사단,제한경쟁,총액제,적격심사제,201712271400,20171227,낙찰
연기공고,LNR0023,3,49735,***,간부숙소 개보수 붙박이장류 제조설치 납품,2017,LNR,수도기계화보병사단,제한경쟁,총액제,적격심사제,201712271400,20171227,낙찰
정상공고,MCN0103,1,46161,***,18년 위례스타힐스 아파트 위탁관리 용역,2017,MCN,국방부근무지원단,일반경쟁,총액제,적격심사제,201712271100,20171227,낙찰
긴급공고,MCS0040,1,48699,***,18-OO지역 음식폐기물 처리용역,2017,MCS,국방부계룡대근무지원단,일반경쟁,총액제,적격심사제,201712271030,20171227,유찰
정상공고,MCX0061,1,47747,***,18년 간부숙소 실내청소 용역,2017,MCX,자운대근무지원연대,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
재공고,MDD0156,2,46078,***,18년 환자급식(특수영양식) 납품,2017,MDD,국군수도병원,제한경쟁,총액제,적격심사제,201712271030,20171227,유찰
정상공고,MDN0014,1,48323,***,17년 노후 LAN 교체사업 리스,2017,MDN,국군화생방방호사령부,일반경쟁,총액제,최저가격제,201712271100,20171227,유찰
재공고,MDR0068,2,47318,***,음식물류 폐기물 처리용역,2017,MDR,제9965부대,제한경쟁,총액제,적격심사제,201712271030,20171227,낙찰
긴급공고,MDW0036,1,48208,***,OO학교 종합정보체계 유지보수 용역,2017,MDW,국군간호사관학교,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
정상공고,MHD0048,1,40265,***,국방특허 권리이전 업무를 위한 특허 권리분석(1차),2017,MHD,방위사업청(운영지원과),협상에의한계약(서류),총액제,최저가격제,201712271400,20171227,낙찰
정상공고,MHD0050,1,40323,***,무기체계 유형별 맞춤형 R&D 수행절차 연구,2017,MHD,방위사업청(운영지원과),협상에의한계약(서류),총액제,최저가격제,201712271400,20171227,낙찰
재공고,SCR0152,2,45752,***,흑산도 000운용대 급식계약,2017,SCR,해군제3함대사령부,제한경쟁,총액제,최저가격제,201712271100,20171227,낙찰
재공고,SCR0151,2,45753,***,욕지도 000운용대 급식계약,2017,SCR,해군제3함대사령부,제한경쟁,총액제,최저가격제,201712271100,20171227,유찰
긴급공고,SCR0157,1,47205,***,국수(소면) 등 174종 구매,2017,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
긴급공고,SCR0156,1,48520,***,욕지도 000전진기지대 급식계약,2017,SCR,해군제3함대사령부,제한경쟁,총액제,최저가격제,201712271100,20171227,유찰
긴급공고,SCR0155,1,48529,***,흑산도 000전진기지대 급식계약,2017,SCR,해군제3함대사령부,제한경쟁,총액제,최저가격제,201712271100,20171227,낙찰
재공고,SCU0115,2,41961,***,18-00전대 음식물쓰레기 수거 처리 용역,2017,SCU,해군 기동함대사령부,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
정정공고,SCU0121,3,45828,***,18-제주해군호텔 세탁 용역,2017,SCU,해군 기동함대사령부,제한경쟁,총액제,적격심사제,201712271100,20171227,유찰
긴급공고,SCU0123,1,48657,001,18년 액화석유가스(LPG) 구매,2017,SCU,해군 기동함대사령부,제한경쟁,단가제,적격심사제,201712271100,20171227,낙찰
긴급공고,SCU0123,1,48657,002,18년 액화석유가스(LPG) 구매,2017,SCU,해군 기동함대사령부,제한경쟁,단가제,적격심사제,201712271100,20171227,낙찰
정상공고,SFC0209,1,48165,***,라면 등 28품목 구매,2017,SFC,제9691부대,제한경쟁,총액제,적격심사제,201712271030,20171227,낙찰
긴급공고,SFC0212,1,49410,***,18년 1차 선박 임차 용역,2017,SFC,제9691부대,일반경쟁,총액제,적격심사제,201712271030,20171227,유찰
긴급공고,SFD0159,1,49191,***,18-P-전기안전관리 대행 용역,2017,SFD,제9227부대,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
정정공고,SFL0139,2,48804,***,복합교육센터 책상/의자 제조납품 설치,2017,SFL,제3283부대,제한경쟁,총액제,적격심사제,201712271030,20171227,낙찰
정상공고,SFM0139,1,48198,***,모듬두텁떡 등 6종 제조,2017,SFM,제3170부대,일반경쟁,총액제,적격심사제,201712271030,20171227,유찰
정상공고,SFM0141,1,48261,***,초코우유 등 33종 구매,2017,SFM,제3170부대,일반경쟁,총액제,적격심사제,201712271030,20171227,낙찰
정상공고,SFM0142,1,48288,***,초코파이 등 15종 구매,2017,SFM,제3170부대,일반경쟁,총액제,적격심사제,201712271030,20171227,낙찰
정상공고,SFM0143,1,48293,***,삼계탕(즉석조리식품) 등 52종 구매,2017,SFM,제3170부대,일반경쟁,총액제,적격심사제,201712271030,20171227,낙찰
긴급공고,SFM0146,1,49059,***,전자온도계 등 20종 구매,2017,SFM,제3170부대,제한경쟁,총액제,적격심사제,201712271030,20171227,낙찰
정상공고,UMM0004,1,00181,***,18년 00부대 임대프린터 용역,2018,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
재공고,UMM0723,2,45300,***,입영장병 부분신체검사 용역,2017,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201712271100,20171227,낙찰
긴급공고,UMM0748,1,46181,***,국방대학교 조경관리용역,2017,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
정상공고,UMM0754,1,47016,***,18년 전산장비 유지보수 용역,2017,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
정상공고,UMM0755,1,48479,***,18년 계룡대 출입통제체계장비 유지보수 용역,2017,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712271100,20171227,낙찰
긴급공고,HDK0039,1,48307,***,'18년 사업장 생활계폐기물 처리 용역,2017,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,201712261440,20171226,낙찰
긴급공고,HDK0040,1,48313,***,음식물쓰레기 위탁처리 용역,2017,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,201712261430,20171226,유찰
재공고,HDP0065,2,48206,***,활주로포장유지체계(APMS) S/W 유지보수,2017,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,201712261100,20171226,유찰
정정공고,LHC0015,2,46666,***,'18년 음식물폐기물 처리용역,2017,LHC,제1729부대,제한경쟁,총액제,적격심사제,201712261530,20171226,낙찰
긴급공고,LKH0062,1,48693,***,00부대 동원훈련장 생활관 전광판 설치납품,2017,LKH,제6128부대,제한경쟁,총액제,적격심사제,201712261200,20171226,낙찰
정정공고,LMK0033,2,49104,***,00부대 취사식당 신축-주방기구,2017,LMK,제6보병사단,제한경쟁,총액제,최저가격제,201712261600,20171226,낙찰
긴급공고,LNR0021,1,48100,***,간부숙소 바닥난방재 설치납품,2017,LNR,수도기계화보병사단,제한경쟁,총액제,적격심사제,201712261100,20171226,낙찰
정상공고,MCR0059,1,45723,***,2018년 종합정보시스템 유지보수 용역,2017,MCR,국방대학교,협상에의한계약(전자),총액제,최저가격제,201712261100,20171226,낙찰
긴급공고,MDG0112,1,48121,***,2017년 수액조절기 미세주입용 구매,2017,MDG,국군의무사령부,일반경쟁,총액제,적격심사제,201712261300,20171226,낙찰
긴급공고,MDG0113,1,48542,***,2017년 의무기동장비(표준형 구급차 탑재물자) 구매,2017,MDG,국군의무사령부,일반경쟁,총액제,적격심사제,201712261300,20171226,낙찰
정상공고,SCL0120,1,47861,***,생도견장(남/1학년) 등 24종 구매,2017,SCL,해군사관학교,제한경쟁,총액제,적격심사제,201712261030,20171226,낙찰
긴급공고,SCL0122,1,47866,***,동스웨터 구매,2017,SCL,해군사관학교,제한경쟁,총액제,적격심사제,201712261030,20171226,낙찰
긴급공고,SCL0123,1,47871,***,방한자켓 등 3종 구매,2017,SCL,해군사관학교,제한경쟁,총액제,적격심사제,201712261030,20171226,낙찰
긴급공고,SCQ0309,1,46374,***,18-평 위탁관리(오폐수처리시설) 용역,2017,SCQ,제9911부대,일반경쟁,총액제,적격심사제,201712261030,20171226,낙찰
긴급공고,SFH0108,1,48333,***,17-B-비궁표적기 제조 설치,2017,SFH,제9196부대,제한경쟁,총액제,적격심사제,201712261100,20171226,낙찰
긴급공고,SFL0136,1,48304,***,임시명찰 등 2품목,2017,SFL,제3283부대,제한경쟁,총액제,적격심사제,201712261030,20171226,낙찰
연기공고,UMM0003,2,00143,***,18년 공군 기록관련 전산체계 통합 유지보수 용역,2018,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712261100,20171226,낙찰
재공고,UMM0741,2,44729,***,18-경남지역 하역용역,2017,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201712261100,20171226,낙찰
긴급공고,UMM0756,1,46945,***,18-P-이동식 화장실 임차용역,2017,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712261100,20171226,낙찰
재공고,HCG0046,2,44581,***,FA-50 성능개량 방안 연구,2017,HCG,공군본부,2단계경쟁(동시),총액제,최저가격제,201712221000,20171222,유찰
재공고,HCG0047,2,44583,***,동북아의 탄도미사일 위협과 BMD 체제 구축 전략,2017,HCG,공군본부,2단계경쟁(동시),총액제,최저가격제,201712221000,20171222,유찰
긴급공고,HCG0049,1,45876,***,대한민국 임시정부 한인비행학교 상징조형물 건립,2017,HCG,공군본부,협상에의한계약(전자),총액제,최저가격제,201712221100,20171222,유찰
긴급공고,HCL0105,1,47932,***,17-349 '18년도 취사연료(LPG) 구매,2017,HCL,공군사관학교,제한경쟁,총액제,적격심사제,201712221030,20171222,낙찰
정상공고,HCM0060,1,47575,001,공군교육사령부 '18년 액화석유가스(LPG) 공급,2017,HCM,공군교육사령부,제한경쟁,단가제,최저가격제,201712221030,20171222,낙찰
긴급공고,HDP0065,1,48206,***,활주로포장유지체계(APMS) S/W 유지보수,2017,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,201712221100,20171222,유찰
긴급공고,LGT0015,1,48013,***,00부대 관사 신축 절연전선 구매,2017,LGT,제2307부대,제한경쟁,총액제,적격심사제,201712221030,20171222,낙찰
정상공고,LKS0046,1,47411,***,"체력단련장 유류 구매 (휘발유, 경유)",2017,LKS,육군인사사령부,제한경쟁,총액제,최저가격제,201712221030,20171222,낙찰
재공고,LMD0025,2,45812,***,클럽하우스 신축공사 덤웨이 설치납품,2017,LMD,제7821부대,일반경쟁,총액제,적격심사제,201712221100,20171222,낙찰
정상공고,MCR0061,1,47542,***,국방대학교 2018년 승강기 유지관리 용역,2017,MCR,국방대학교,제한경쟁,총액제,적격심사제,201712221430,20171222,낙찰
정상공고,MCT0049,1,47359,***,'18년 선수급식(농수산물 321종) 구매,2017,MCT,국군체육부대,일반경쟁,총액제,적격심사제,201712221100,20171222,낙찰
정상공고,MCT0050,1,47360,***,'18년 선수급식(축산물 51종) 구매,2017,MCT,국군체육부대,일반경쟁,총액제,적격심사제,201712221100,20171222,낙찰
정상공고,MCT0051,1,47361,***,'18년 선수급식(공산품 475종) 구매,2017,MCT,국군체육부대,일반경쟁,총액제,적격심사제,201712221100,20171222,낙찰
정상공고,MCT0052,1,47362,***,'18년 선수급식(유제품 12종) 구매,2017,MCT,국군체육부대,제한경쟁,총액제,적격심사제,201712221100,20171222,낙찰
정상공고,MCT0053,1,47363,***,'18년 선수급식(김치류 20종) 구매,2017,MCT,국군체육부대,제한경쟁,총액제,최저가격제,201712221100,20171222,유찰
재공고,MDG0023,2,45911,001,18년 의료폐기물처리용역(통합권),2017,MDG,국군의무사령부,제한경쟁,단가제,적격심사제,201712221200,20171222,유찰
정상공고,MDR0068,1,47318,***,음식물류 폐기물 처리용역,2017,MDR,제9965부대,제한경쟁,총액제,적격심사제,201712221030,20171222,유찰
정상공고,MDR0070,1,47470,***,18년 승강기 유지관리 용역,2017,MDR,제9965부대,일반경쟁,총액제,적격심사제,201712221030,20171222,낙찰
정상공고,SCF0589,1,47505,***,주병기 조준체계 51EA 구매,2017,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,201712221030,20171222,낙찰
긴급공고,SCU0122,1,47646,***,돈등뼈 등 4품목,2017,SCU,해군 기동함대사령부,제한경쟁,총액제,최저가격제,201712221100,20171222,유찰
정상공고,SDL0001,1,00121,***,18-20 바다마을아파트 시설관리용역,2018,SDL,재경근무지원대대,제한경쟁,총액제,적격심사제,201712221030,20171222,낙찰
정상공고,SFG0234,1,47424,***,18-K-부식 민간위탁배송 용역,2017,SFG,제9181부대,제한경쟁,총액제,적격심사제,201712221030,20171222,낙찰
긴급공고,UMM0001,1,00061,***,18-19년 청해/전근지모델 유지보수 및 성능개선사업,2018,UMM,국군재정관리단,2단계경쟁(동시),총액제,최저가격제,201712221100,20171222,낙찰
정상공고,UMM0002,1,00062,***,18년 공군 임대프린터 용역,2018,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712221100,20171222,낙찰
정상공고,UMM0741,1,45904,***,18년 전산장비 정비 용역,2017,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201712221100,20171222,낙찰
재공고,EGG0113,2,4009,***,17년 천궁 수리부속류(발사대),2017,EGG,유도무기계약팀 (구:19.09.16),수의계약,총액제,적격심사제,201712211100,20171221,유찰
긴급공고,HCG0053,1,47735,***,2018년 독립망 정보보호체계 유지보수 용역,2017,HCG,공군본부,제한경쟁,총액제,적격심사제,201712211100,20171221,낙찰
긴급공고,HCG0054,1,47892,***,2018년 기록보존장비 유지보수 용역,2017,HCG,공군본부,제한경쟁,총액제,적격심사제,201712211100,20171221,낙찰
긴급공고,HCS0027,1,47946,***,18년 장교회관 식자재(김치료) 계약,2017,HCS,제3훈련비행단,제한경쟁,총액제,적격심사제,201712211030,20171221,낙찰
긴급공고,HCS0028,1,47950,***,"18년 장교회관 식자재(공산품,채소류) 계약",2017,HCS,제3훈련비행단,일반경쟁,총액제,적격심사제,201712211030,20171221,유찰
긴급공고,HCS0029,1,47954,***,"18년 상반기 토성회관 식자재(채소류,공산품) 계약",2017,HCS,제3훈련비행단,제한경쟁,총액제,최저가격제,201712211030,20171221,유찰
정상공고,HDE0005,1,47116,***,'18년 공군회관(연회예식용)세탁물36종 연간 처리용역,2017,HDE,공군항공안전단,제한경쟁,총액제,최저가격제,201712211030,20171221,낙찰
정상공고,HDE0006,1,47157,***,'18년 에어 스포렉스(헬스장용)세탁물 연간 처리 용역,2017,HDE,공군항공안전단,제한경쟁,총액제,최저가격제,201712211030,20171221,낙찰
긴급공고,LCH0040,1,47666,***,00부대 정비고 및 창고 복합방수 설치납품,2017,LCH,특수전사령부,제한경쟁,총액제,적격심사제,201712211530,20171221,낙찰
긴급공고,LCH0041,1,47670,***,00부대 종합훈련장 승강기 제조설치 납품,2017,LCH,특수전사령부,제한경쟁,총액제,적격심사제,201712211500,20171221,낙찰
긴급공고,LCP0031,1,47913,***,헬기위치추적체계 소프트웨어 유지보수 용역,2017,LCP,육군항공사령부,일반경쟁,총액제,적격심사제,201712211100,20171221,순위확정
긴급공고,LKD0031,1,47943,***,32사단 유휴시설철거 건설폐기물처리 (추가),2017,LKD,제32보병사단,제한경쟁,총액제,적격심사제,201712211030,20171221,낙찰
긴급공고,LKH0058,1,47884,***,00부대 동원훈련장 생활관 합성수지제문 설치납품,2017,LKH,제6128부대,제한경쟁,총액제,적격심사제,201712211240,20171221,낙찰
긴급공고,LKH0056,1,47885,***,00부대 동원훈련장 생활관 통합배선 설치납품,2017,LKH,제6128부대,제한경쟁,총액제,적격심사제,201712211230,20171221,낙찰
긴급공고,LKH0055,1,47886,***,00부대 동원훈련장 생활관 신발장 설치납품,2017,LKH,제6128부대,제한경쟁,총액제,적격심사제,201712211200,20171221,낙찰
긴급공고,LKH0059,1,47887,***,00부대 동원훈련장 생활관 진공온수보일러 설치납품,2017,LKH,제6128부대,제한경쟁,총액제,적격심사제,201712211210,20171221,낙찰
정정공고,LMD0028,2,47929,***,군직부대 식기세척기 임차용역(18~20년),2017,LMD,제7821부대,일반경쟁,총액제,적격심사제,201712211100,20171221,유찰
긴급공고,LMK0032,1,47859,***,18년 프린터임대 용역,2017,LMK,제6보병사단,제한경쟁,총액제,적격심사제,201712211100,20171221,낙찰
재공고,LNG0037,2,45943,***,02단 부대개편 시설공사 관급자재_우레탄판넬,2017,LNG,육군 제1군단,제한경쟁,총액제,적격심사제,201712211300,20171221,낙찰
긴급공고,LNQ0053,1,47868,***,"병영식당 및 취사장 냉,난방기 구매",2017,LNQ,제17보병사단,제한경쟁,총액제,적격심사제,201712211030,20171221,낙찰
정상공고,MDN0013,1,47586,***,'18년 전산장비 통합 유지보수 용역,2017,MDN,국군화생방방호사령부,일반경쟁,총액제,적격심사제,201712211100,20171221,낙찰
긴급공고,SCF0001,1,00141,001,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
긴급공고,SCF0001,1,00141,002,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
긴급공고,SCF0001,1,00141,003,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
긴급공고,SCF0001,1,00141,004,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
긴급공고,SCF0001,1,00141,006,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
긴급공고,SCF0001,1,00141,007,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
긴급공고,SCF0001,1,00141,008,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
긴급공고,SCF0001,1,00141,010,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,유찰
긴급공고,SCF0001,1,00141,011,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
긴급공고,SCF0001,1,00141,012,모듬콩조림 등 20종,2018,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,201712211030,20171221,낙찰
