,입찰명,발주기관코드,발주기관,3종_Pick,3종_Remove,7종_Pick,7종_Remove
52,"탐지기,가스용 등 8종",SCF,해군군수사령부,가스,,탐지기,
53,산소포화도 측정기 1품목 구매(물품)(20196018-A),UMM,국군재정관리단,산소,,측정기,
54,"소자,오일필터용 등 2항목 구매(항공)",LCF,육군군수사령부,오일,,항공,
55,"소자,오일필터용 등 2항목 구매(항공)",LCF,육군군수사령부,오일,,항공,
56,유압유플러싱장비,EBB,지상공통전력운영계약팀,유압유,,장비,
57,코로나19 긴급조달의무장비 고유량 산소치료기구매,MDD,국군수도병원,산소,,장비,
58,"여과기,오일펌프용 등 30항목 구매(항공)",LCF,육군군수사령부,오일,,항공,
59,수송기(CN-235M) 산소보급장비 구매(20-114),HCR,공군제15특수임무비행단,산소,,장비,
60,혈액가스 분석기 1EA 구매,SCF,해군군수사령부,가스,,분석기,
61,휴대용 산소분석기 등 6종 구매,SCF,해군군수사령부,산소,,분석기,
62,"탐지기,가스용 등 8종",SCF,해군군수사령부,가스,,탐지기,
63,"탐지기,가스용 등 8종",SCF,해군군수사령부,가스,,탐지기,
64,"오일방지장치(제조,소액)",EBB,지상공통전력운영계약팀,오일,,장치,
65,질소조정기 등 2종 구매,SDF,제5738부대,질소,,조정기,
66,수송지원장비(스프레이 부스)건축,HDK,공군제11전투비행단,스프레이,,"장비, 지원장비",
67,20-질소승압장비 구매,UMM,국군재정관리단,질소,,장비,
68,"탐지기,가스용 등 4종",SCF,해군군수사령부,가스,,탐지기,
69,솔벤트 등 2항목 구매(항공),LCF,육군군수사령부,솔벤트,,항공,
70,"소자,오일필터 등 2항목 구매(항공)",LCF,육군군수사령부,오일,,항공,
71,복합가스측정기 구매,MDN,국군화생방방호사령부,가스,,측정기,
72,복합가스측정기 구매,MDN,국군화생방방호사령부,가스,,측정기,
73,산소포화도 측정기 1품목 구매(물품),LCF,육군군수사령부,산소,,측정기,
74,"발생및충진장치,산소-질소용,트레일러탑재식",EQA,헬기총괄계약팀,"산소, 질소",,"장치, 트레일러",
75,00부대 대량유류탱크 재고관리 시스템 구매 설치,LGT,제2307부대,유류탱크,,시스템,
76,21년  의무장비 구매 (2차 호기산화질소 측정기),MDD,국군수도병원,질소,,"장비, 측정기",
77,21년 의무장비(고유량 산소치료기) 구매,MDG,국군의무사령부,산소,,장비,
78,21년 의무장비(혈액가스 분석기 중형) 구매,MDG,국군의무사령부,가스,,"분석기, 장비",
79,맥박산소측정기 등 3종,MDQ,국군의무학교,산소,,측정기,
80,가스용 탐지기,HCF,공군군수사령부,가스,,탐지기,
81,21년 의무장비(소독기저온멸균형(EO가스)),MDG,국군의무사령부,가스,,"소독기, 장비",
82,휴대용 산소분석기 1종 구매,SCF,해군군수사령부,산소,,분석기,
83,"탐지기, 가스용(복합가스측정기) 2SET 구매",SCF,해군군수사령부,가스,,"측정기, 탐지기",
84,베어링그리스주입기 등 15품목 구매 납품,SFD,제9227부대,그리스,,주입기,
85,21-공-가스크로마토그래피 등 2종 구매,UMM,국군재정관리단,가스,,그래피,
86,가스누설탐지기 등 72종 구매,MCX,자운대근무지원연대,가스,,탐지기,
87,복합가스측정기 2EA 구매,SCQ,제9911부대,가스,,측정기,
88,"(긴급) 탐지기,가스용 등 4종 구매",SCF,해군군수사령부,가스,,탐지기,
89,21-23 압축가스 실린더용 트레일러,HDG,공군제10전투비행단,가스,,트레일러,
90,21년 의무장비(혈액가스분석기 중형) 구매,MDG,국군의무사령부,가스,,"분석기, 장비",
91,복합가스측정기 1항목 구매,LCF,육군군수사령부,가스,,측정기,
92,복합가스측정기 구매,MDN,국군화생방방호사령부,가스,,측정기,
93,복합가스측정기 구매,MDN,국군화생방방호사령부,가스,,측정기,
94,"소자, 오일필터용 등 4항목 구매(항공)",LCF,육군군수사령부,오일,,항공,
95,(226394-C) 오일펌프시험장비 제조,UMM,국군재정관리단,오일,,"시험장비, 장비",
96,22년 의무장비(혈액가스분석기 중형) 구매,MDG,국군의무사령부,가스,,"분석기, 장비",
97,22년 화력장비 가스총 구매(물-78),LCH,특수전사령부,가스,,"장비, 화력",
98,22-공-가스크로마토그래피(질량분석식) 구매,UMM,국군재정관리단,가스,,그래피,
99,산소조정기 등 26종 구매,SDQ,해군제2수리창,산소,,조정기,
100,주장비 유압유 구매(ATFⅢ DEXTRONⅢ),LQP,제1891부대,유압유,,장비,
101,22-국-감정장비(가스크로토마토그래피) 구매,UMM,국군재정관리단,가스,,"그래피, 장비",
102,2022년 의무장비(혈액가스및전해질분석기) 구매,MDD,국군수도병원,가스,,"분석기, 장비",
103,2022년 의무장비(혈액가스및전해질분석기) 구매,MDD,국군수도병원,가스,,"분석기, 장비",
104,2022년 의무장비(혈액가스및전해질분석기) 구매,MDD,국군수도병원,가스,,"분석기, 장비",
105,2022년 의무장비(혈액가스및전해질분석기) 구매,MDD,국군수도병원,가스,,"분석기, 장비",
106,유압유 플러싱 장비류,EBB,지상공통전력운영계약팀,유압유,,장비,
107,(226100-F)의무장비(산소소생기 자동식)구매,UMM,국군재정관리단,산소,,장비,
108,"탐지기, 가스용",HCF,공군군수사령부,가스,,탐지기,
109,"탐지기, 가스용",HCF,공군군수사령부,가스,,탐지기,
110,22년 의무장비(혈액가스분석기 소형) 구매,MDG,국군의무사령부,가스,,"분석기, 장비",
111,산소포화도측정기 이동용 등 22항목 구매(의무),LCF,육군군수사령부,산소,,측정기,
112,휴대용 질량분석기 헬륨가스 카트리지 2종 구매,MDN,국군화생방방호사령부,가스,,분석기,
113,(긴급)엘리베이터 가스켓 등 3종,SCF,해군군수사령부,가스,,엘리베이터,
114,가스농도측정기 등 2종 구매,SCF,해군군수사령부,가스,,측정기,
115,23년 소독기 저온 멸균형 중형(E/O 가스),MDG,국군의무사령부,가스,,소독기,
116,유압유 오염도 측정기 제조 납품,UEK,제6953부대,유압유,,측정기,
117,00부대 유압유 플러싱 장비 제조구매,LHZ,제5767부대,유압유,,장비,
118,가솔린매연측정기 산소센서 등 96종 구매,SCP,제8385부대,산소,,"센서, 측정기",
119,의무장비 혈액가스분석기 등 3종 구매,SFC,제9691부대,가스,,"분석기, 장비",
120,23-F-산소농도측정기 구매,UMM,국군재정관리단,산소,,측정기,
121,23년 혈액가스 및 전해질분석기 구매,MDG,국군의무사령부,가스,,분석기,
122,(237283-E) 혈액가스분석기 소형 구매,UMM,국군재정관리단,가스,,분석기,
123,가스누설탐지기 등 5종 5점 구매,SCR,해군제3함대사령부,가스,,탐지기,
124,(236377-C) 유압유 플러싱 장비 구매,UMM,국군재정관리단,유압유,,장비,
125,23-91호 복합유독성 가스탐지기 등 5종 구매,SCH,해군작전사령부,가스,,탐지기,
126,23년 주장비 유압유 구매(3차) - DEXRON3,LQP,제1891부대,유압유,,장비,
127,"탐지기, 가스용 등 6종 구매",SCF,해군군수사령부,가스,,탐지기,
128,"탐지기, 가스용 등 6종 구매",SCF,해군군수사령부,가스,,탐지기,
129,"(긴급) 조절기, 호흡가스, 압력용, 요구용 1종",SCF,해군군수사령부,가스,,조절기,
130,휴대용가스탐지기 등 3종 구매,SCN,제7001부대,가스,,탐지기,
131,휴대용 복합가스측정기 1대 구매,SCP,제8385부대,가스,,측정기,
132,산소분석기 구매 설치,SCI,제9121부대,산소,,분석기,
133,"질소충전장치,저압용(120밀리 자주박격포용)",ELA,화력총괄계약팀,질소,,"박격포, 장치",
134,의무장비-혈액가스분석기 중형 구매,MDJ,국군대전병원,가스,,"분석기, 장비",
135,의무장비 산소소생기(자동식) 구매,SFC,제9691부대,산소,,장비,
136,"소자,오일필터용 등 2항목 구매(항공)",LCF,육군군수사령부,오일,,항공,
137,"소자,오일필터용 등 2항목 구매(항공)",LCF,육군군수사령부,오일,,항공,
138,(장비-003) 오토미션 오일 교환기 등 3종,MCS,국방부계룡대근무지원단,오일,,장비,
139,K1전차 가스켓 등 9종 구매,LDH,육군종합정비창,가스,,전차,
140,복합가스측정기 등 3종 구매,SDG,제2002부대,가스,,측정기,
141,복합가스측정기 등 3종 구매,SDG,제2002부대,가스,,측정기,
142,'24년 K-9 유압유플러싱장비 구매,LHP,제22보병사단,유압유,,장비,
143,(A159) 00부대 취사장 자동확산소화장치 설치납품,LDA,지상작전사령부,산소,,장치,
144,의무장비(산소소생기),MDJ,국군대전병원,산소,,장비,
145,24년 의무장비(호기산화질소측정기) 구매,MDG,국군의무사령부,질소,,"장비, 측정기",
146,24-5차 의무비품(산소포화도측정기 등 4종) 구매,MDG,국군의무사령부,산소,,측정기,
147,의무장비[혈액가스 분석기(휴대용)] 구매,SFC,제9691부대,가스,,"분석기, 장비",
148,(246316-C) 질소주입기 구매,UMM,국군재정관리단,질소,,주입기,
149,해병대 산소분석기 4개 구매,SCF,해군군수사령부,산소,,분석기,
150,"24-F-탐지기, 가스용 구매",UMM,국군재정관리단,가스,,탐지기,
151,가스열펌프 배출가스 저감장치 구매(설치납품),MCR,국방대학교,가스,,장치,
152,"탐지기, 가스용 등 3종 구매",SCI,제9121부대,가스,,탐지기,
153,복합가스측정기 등 3종 구매,SCP,제8385부대,가스,,측정기,
154,복합가스측정기 등 3종 구매,SCP,제8385부대,가스,,측정기,
155,가스열펌프(GHP) 배출가스 저감장치(4) 구매,MDG,국군의무사령부,가스,,장치,
156,가스열펌프(GHP) 배출가스 저감장치(3) 구매,MDG,국군의무사령부,가스,,장치,
157,오일 수분 분석기 구매,SFJ,제2112부대,오일,,분석기,
158,휴대용 산소분석기 등 2품목 구매,SFM,제3170부대,산소,,분석기,
159,"탐지기, 가스용 등 8종 구매",SCI,제9121부대,가스,,탐지기,
160,가스열펌프(GHP) 배출가스 저감장치 구매 설치,MCF,국립서울현충원,가스,,장치,
161,(긴급)엘리베이터 가스켓 등 16종,SCF,해군군수사령부,가스,,엘리베이터,
162,"탐지기, 가스용 등 6종 구매",SCF,해군군수사령부,가스,,탐지기,
163,"탐지기, 가스용 등 6종 구매",SCF,해군군수사령부,가스,,탐지기,
164,유압유 미립자 분석기 교정키트 구매,HCF,공군군수사령부,유압유,,분석기,
165,(246176-E) 절삭유 통합 공급장치 제조 설치,UMM,국군재정관리단,절삭유,,장치,
166,"24-F-탐지기, 가스용 구매(249041-F)",UMM,국군재정관리단,가스,,탐지기,
167,의무장비(산소소생기 자동식) 구매,SFC,제9691부대,산소,,장비,
168,"탐지기,가스용 1항목 구매(화생방)",LCF,육군군수사령부,가스,,탐지기,
