,입찰명,발주기관코드,발주기관,2종_Pick,2종_Remove,10종_Pick,10종_Remove
27,16년도 4분기 도서(국내서) 구매,LFN,육군3사관학교,도서,,도서,
28,어린이집 도서(241종) 구매,LKG,육군제53보병사단,"도서, 어린이",,도서,
29,TMO이동도서관 도서 구매,MDK,국군수송사령부,도서,,도서,
30,4/4분기 도서 구매,SFL,제3283부대,도서,,도서,
31,4/4분기 도서 구매,SFL,제3283부대,도서,,도서,
32,복사용지 등 78종,SCG,해군본부,복사,,용지,
33,복사용지 등 78종,SCG,해군본부,복사,,용지,
34,복사용지 등 111종,SCG,해군본부,복사,,용지,
35,복사용지 등 11종 구매,SCP,제8385부대,복사,,용지,
36,복사용지 84품목(16-388),SFC,제9691부대,복사,,용지,
37,복사용지 등 48품목(16-373호),SFC,제9691부대,복사,,용지,
38,복사용지 등 141품목 구매,SFL,제3283부대,복사,,용지,
39,국내 도서 구매(7차),MCR,국방대학교,도서,,도서,
40,도서(나를 바꾸는 심리학의 지혜 등 28품목)(16-293),SFC,제9691부대,도서,,도서,
41,"도서 ""제3인류"" 등 276종",SCF,해군군수사령부,도서,,도서,
42,인쇄용지(모조지백색)구매,UAC,국방출판지원단,인쇄,,용지,
43,어린이집 도서 구매(유아도서 711종),SDL,재경근무지원대대,"도서, 어린이",,도서,
44,파병물자(상용무전기 등 00종) 구매,LMS,제7789부대,무전기,,상용,
45,복사용지 등 11종,SDL,재경근무지원대대,복사,,용지,
46,복사용지 등 11종,SDL,재경근무지원대대,복사,,용지,
47,(16-417)전산운영용품(잉크외 53품목),HDM,공군제17전투비행단,전산,,잉크,
48,CCTV영상 녹화용 DVR 구매,LHQ,제2작전사령부,TV,,영상,
49,체육관/강당 방송시설 음향장비 설치납품(정정),LMC,제7851부대,체육,,"방송, 음향",
50,16-2차 정기도서구매,LCG,육군본부,도서,,도서,
51,병영도서 182종 구매,SCQ,제9911부대,도서,,도서,
52,2016년 전기도서 구매,LCG,육군본부,도서,,도서,
53,복사용지 등 269종 구매,SCR,해군제3함대사령부,복사,,용지,
54,의료기재(금연구역 표지판 등 85종)구매,SDF,제5738부대,표지,,연구,
55,복사용지 등 67종,SCK,해군교육사령부,복사,,용지,
56,도서(딥러닝제대로시작하기) 등 88종,SCK,해군교육사령부,도서,,도서,
57,00지역(연천) 병영도서 구매(2차),LPG,제5보병사단,도서,,도서,
58,인쇄용지 2종 구매,UAC,국방출판지원단,인쇄,,용지,
59,인쇄용지 2종 구매,UAC,국방출판지원단,인쇄,,용지,
60,인쇄용지 2종 구매,UAC,국방출판지원단,인쇄,,용지,
61,인쇄용지 2종 구매,UAC,국방출판지원단,인쇄,,용지,
62,인쇄용지 2종 구매,UAC,국방출판지원단,인쇄,,용지,
63,CCTV 영상 저장매체 구매,UMM,국군재정관리단,TV,,영상,
64,16-1차 프린터 도입사업 등 2건 통합리스,UMM,국군재정관리단,프린터,,사업,
65,연구소 화생방연구활동 재료비 초자 구매,MDN,국군화생방방호사령부,화생방,,연구,
66,16년 상용무전기(H/T) 구매사업,MDF,국군지휘통신사령부,무전기,,"사업, 상용",
67,도서(2045 미래사회 인터넷 등 211종) 구매,SCL,해군사관학교,도서,,도서,
68,복사용지 등 456종,SCU,해군 기동함대사령부,복사,,용지,
69,인쇄용지 7종 구매,UMM,국군재정관리단,인쇄,,용지,
70,인쇄용지 7종 구매,UMM,국군재정관리단,인쇄,,용지,
71,열영상 감시 CCTV 영상공유 변환장비 구매사업,UMM,국군재정관리단,TV,,"사업, 영상",
72,16-1차 모니터 도입사업 등 2건 통합리스,UMM,국군재정관리단,모니터,,사업,
73,16년 훈련용 소모품 세트 구매사업,MDF,국군지휘통신사령부,소모품,,사업,
74,복사용지 등 17종,SCH,해군작전사령부,복사,,용지,
75,16년 병영도서관 도서 구매,LHN,제7보병사단,도서,,도서,
76,16년 병영도서관 도서 구매,LHN,제7보병사단,도서,,도서,
77,16년 병영도서관 도서 구매,LHN,제7보병사단,도서,,도서,
78,"병영도서(59종 1,179권) 구매",LGT,제2307부대,도서,,도서,
79,16년 병영도서관 신간 도서 구매,LHR,육군 제37보병사단,도서,,도서,
80,복사용지 등93품목,SFC,제9691부대,복사,,용지,
81,복사용지 등 303종,SCH,해군작전사령부,복사,,용지,
82,복사용지 등 90품목 구매,SFC,제9691부대,복사,,용지,
83,인쇄용지 3종 구매,UAC,국방출판지원단,인쇄,,용지,
84,인쇄용지 3종 구매,UAC,국방출판지원단,인쇄,,용지,
85,인쇄용지 3종 구매,UAC,국방출판지원단,인쇄,,용지,
86,인쇄용지 3종 구매,UAC,국방출판지원단,인쇄,,용지,
87,B1/사령부 교환기 교체사업(가구),MDF,국군지휘통신사령부,가구,,사업,
88,복사용지 등 51종,SCK,해군교육사령부,복사,,용지,
89,복사용지 등 263품목 구매,SFC,제9691부대,복사,,용지,
90,16년 취사기구 구매사업,MDF,국군지휘통신사령부,취사기구,,사업,
91,복사용지 등 273종 구매,SCL,해군사관학교,복사,,용지,
92,복사용지 등 78종,SCG,해군본부,복사,,용지,
93,복사용지 등 78종,SCG,해군본부,복사,,용지,
94,국내 도서 구매(6차),MCR,국방대학교,도서,,도서,
95,복사용지 등 158품목,SFC,제9691부대,복사,,용지,
96,"16년 병영도서관 도서 구매(1,694권)",LHP,제22보병사단,도서,,도서,
97,풀꽃도 꽃이다 등 309종 도서구매,SCR,해군제3함대사령부,도서,,도서,
98,도서(등뼈 실학) 등 94종,SCH,해군작전사령부,도서,,도서,
99,복사용지 등 43종,SCG,해군본부,복사,,용지,
100,복사용지 등 43종,SCG,해군본부,복사,,용지,
101,금촌어린이집 교수자료 및 아동도서 구매(22종),LPM,제9보병사단사령부,"도서, 어린이",,도서,
102,17년도 생도피복(예식용품류) 구매,LFN,육군3사관학교,피복,,예식용품,
103,도서(채식주의자) 등 948종,SCU,해군 기동함대사령부,"도서, 의자",,도서,
104,복사용지 등 69종,SCK,해군교육사령부,복사,,용지,
105,A4 복사용지 등 1197종,SCF,해군군수사령부,복사,,용지,
106,복사용지 등 131종 구매,SCL,해군사관학교,복사,,용지,
107,도서구매(11개부대),LCK,수도방위사령부,도서,,도서,
108,복사용지 등 128종,SCG,해군본부,복사,,용지,
109,복사용지 등 128종,SCG,해군본부,복사,,용지,
110,고전 어떻게 읽을까 등 315종(도서),SCN,제7001부대,도서,,도서,
111,복사용지 등 494종 구매,SCI,제9121부대,복사,,용지,
112,복사용지 등 26품목,SFC,제9691부대,복사,,용지,
113,복사용지 등 30종,SFG,제9181부대,복사,,용지,
114,병영도서관 희망도서 구매,LMN,제6955부대,도서,,도서,
115,병영도서관 도서 2차 구매,LKG,육군제53보병사단,도서,,도서,
116,차기다련장 2차사업 CCTV 제조 설치,UMM,국군재정관리단,TV,,사업,
117,인쇄용지 4종 구매,UMM,국군재정관리단,인쇄,,용지,
118,인쇄용지 4종 구매,UMM,국군재정관리단,인쇄,,용지,
119,인쇄용지 4종 구매,UMM,국군재정관리단,인쇄,,용지,
120,인쇄용지 4종 구매,UMM,국군재정관리단,인쇄,,용지,
121,인쇄용지 4종 구매,UMM,국군재정관리단,인쇄,,용지,
122,인쇄용지 4종 구매,UMM,국군재정관리단,인쇄,,용지,
123,인쇄용지 4종 구매,UMM,국군재정관리단,인쇄,,용지,
124,도서(종의 기원 등 943종) 구매,SCP,제8385부대,도서,,도서,
125,000사업 수신기 구매 설치,UMM,국군재정관리단,수신기,,사업,
126,복사용지 등 230종 구매,SFM,제3170부대,복사,,용지,
127,"병영도서관 도서 구매(수량 : 91종, 98권)",SCI,제9121부대,도서,,도서,
128,도서(데드토크 등 19종)구매,SDF,제5738부대,도서,,도서,
129,도서 00종 구매,LGK,제5897부대,도서,,도서,
130,도서 00종 구매,LGK,제5897부대,도서,,도서,
131,조16-방관사-66 정훈실 도서관비품(가구),HDR,공군방공관제사령부,"가구, 도서, 비품",,도서,
132,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
133,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
134,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
135,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
136,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
137,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
138,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
139,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
140,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
141,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
142,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
143,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
144,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
145,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
146,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
147,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
148,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
149,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
150,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
151,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
152,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
153,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
154,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
155,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
156,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
157,병영도서관 도서 구매,LKH,제6128부대,도서,,도서,
158,더블에이 복사용지 등 28종 구매,SCN,제7001부대,복사,,용지,
159,00지역 상황실 구축장비(모니터 등 9종) 구매설치납품,MCS,국방부계룡대근무지원단,모니터,,구축,
160,정보화 재투자사업(전산용품 구매),LGR,제1288부대,전산,,사업,
161,전산용품 및 소모품 구매(잉크카트리지등 39종),HCG,공군본부,"소모품, 전산",,잉크,
162,무선네트워크 보안장비 보강사업,UMM,국군재정관리단,네트워크,,사업,
163,"17년 장교후보생 기타피복, 물자 및 군장품 구매",LGC,육군학생군사학교,피복,,기타,
164,도서(2030 대담한 도전) 등 436종,SCH,해군작전사령부,도서,,도서,
165,00부대 체육대회행사 기념품 구매(가죽장갑),LHN,제7보병사단,"장갑, 체육",,기념품,
166,더블에이 복사용지 A4 등 97종,SFD,제9227부대,복사,,용지,
167,복사용지 등 28종,SCG,해군본부,복사,,용지,
168,복사용지 등 20종,SCG,해군본부,복사,,용지,
169,16-국방어학원(복사용지 등7종 구매),UAZ,합동군사대학교,"복사, 학원",,용지,
170,프린터잉크 등 24종,SDL,재경근무지원대대,프린터,,잉크,
171,16년 공군 후반기 프린터 도입사업(리스물건),UMM,국군재정관리단,프린터,,사업,
172,인쇄용지 3종 구매(긴급공고),UAC,국방출판지원단,인쇄,,용지,
173,인쇄용지 3종 구매(긴급공고),UAC,국방출판지원단,인쇄,,용지,
174,인쇄용지 3종 구매(긴급공고),UAC,국방출판지원단,인쇄,,용지,
175,인쇄용지 3종 구매(긴급공고),UAC,국방출판지원단,인쇄,,용지,
176,16년 병영도서관 도서구매,LPC,제25보병사단,도서,,도서,
177,도서 00종 구매,LGK,제5897부대,도서,,도서,
178,도서 00종 구매,LGK,제5897부대,도서,,도서,
179,어린이집 도서 구매,LMN,제6955부대,"도서, 어린이",,도서,
180,A3 복사용지 등 56종,SCG,해군본부,복사,,용지,
181,도서(풀꽃도 꽃이다1 등 62종) 구매,SDG,제2002부대,도서,,도서,
182,복사용지 등 209품목 구매,SFC,제9691부대,복사,,용지,
183,특수목적용 PC 등 2종 구매,MCS,국방부계룡대근무지원단,PC,,수목,
184,'16년 생도용 노트북 도입사업,UMM,국군재정관리단,"노트, 노트북",,사업,
185,병영도서관 도서 000권 구매,LKT,제1989부대,도서,,도서,
186,복사용지 등 23종,SCG,해군본부,복사,,용지,
187,도서(마스터 알고리즘) 등 522종,SCK,해군교육사령부,도서,,도서,
188,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
189,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
190,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
191,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
192,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
193,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
194,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
195,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
196,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
197,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
198,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
199,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
200,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
201,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
202,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
203,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
204,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
205,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
206,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
207,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
208,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
209,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
210,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
211,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
212,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
213,병영도서관 도서 구매,LKG,육군제53보병사단,도서,,도서,
214,인쇄용지(미색모조지)구매,UAC,국방출판지원단,인쇄,,용지,
215,인쇄용지(미색모조지)구매,UAC,국방출판지원단,인쇄,,용지,
216,복사용지 329박스 구매,SCQ,제9911부대,복사,,용지,
217,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
218,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
219,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
220,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
221,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
222,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
223,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
224,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
225,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
226,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
227,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
228,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
229,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
230,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
231,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
232,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
233,복사용지 구매,SCR,해군제3함대사령부,복사,,용지,
234,복사용지등2품목,SFC,제9691부대,복사,,용지,
235,인쇄재료(인새용지5종)구매,UAC,국방출판지원단,인쇄,,용지,
236,복사용지 등 317종 구매,SCR,해군제3함대사령부,복사,,용지,
237,네트워크 장비 구매사업 리스,UMM,국군재정관리단,네트워크,,사업,
238,인쇄용지5종 구매,UMM,국군재정관리단,인쇄,,용지,
239,도서(채식주의자 등 28종)구매,SDF,제5738부대,"도서, 의자",,도서,
240,3분기 일반도서 구매,MDC,제1363부대,도서,,도서,
241,복사용지 구매,SDG,제2002부대,복사,,용지,
242,복사용지 구매,SDG,제2002부대,복사,,용지,
243,복사용지 구매,SDG,제2002부대,복사,,용지,
244,복사용지 구매,SDG,제2002부대,복사,,용지,
245,복사용지 구매,SDG,제2002부대,복사,,용지,
246,복사용지 구매,SDG,제2002부대,복사,,용지,
247,복사용지 구매,SDG,제2002부대,복사,,용지,
248,복사용지 구매,SDG,제2002부대,복사,,용지,
249,복사용지 구매,SDG,제2002부대,복사,,용지,
250,복사용지 구매,SDG,제2002부대,복사,,용지,
251,복사용지 구매,SDG,제2002부대,복사,,용지,
252,복사용지 구매,SDG,제2002부대,복사,,용지,
253,복사용지 구매,SDG,제2002부대,복사,,용지,
254,복사용지 구매,SDG,제2002부대,복사,,용지,
255,복사용지 구매,SDG,제2002부대,복사,,용지,
256,복사용지 구매,SDG,제2002부대,복사,,용지,
257,복사용지 구매,SDG,제2002부대,복사,,용지,
258,복사용지 등 181종 구매,SCR,해군제3함대사령부,복사,,용지,
259,16년 병영도서관 도서 구매,LMP,제3보병사단,도서,,도서,
260,16년 병영도서관 도서 구매,LMP,제3보병사단,도서,,도서,
261,16년 병영도서관 도서 구매,LMP,제3보병사단,도서,,도서,
262,복사용지 등 21종,SCG,해군본부,복사,,용지,
263,인쇄소모용품및후가공제작(구매),UAC,국방출판지원단,인쇄,,후가공,
264,복사용지 등 97종,SFG,제9181부대,복사,,용지,
265,복사용지 등 97종,SFG,제9181부대,복사,,용지,
266,도서구입(완벽하지 않은 것들에 대한사랑 등 41품목),SFH,제9196부대,도서,,도서,
267,복사용지 등 29종,SCG,해군본부,복사,,용지,
268,복사용지 등 159종,SCH,해군작전사령부,복사,,용지,
269,도서(한국사2주 끝장 고급) 등 11종,SCH,해군작전사령부,도서,,도서,
270,복사용지 등 65종 구매,SCR,해군제3함대사령부,복사,,용지,
271,복사용지 등 65종 구매,SCR,해군제3함대사령부,복사,,용지,
272,더블에이 복사용지 등 330종,SDF,제5738부대,복사,,용지,
273,인사처 국가기술 자격검정 도서 구매,LKM,제2632부대,도서,,도서,
274,복사용지 등 43종,SCG,해군본부,복사,,용지,
275,복사용지 등 43종,SCG,해군본부,복사,,용지,
276,16-덕-열영상감시카메라(CCTV) 제조 설치,UMM,국군재정관리단,"TV, 카메라",,영상,
277,도서(120일간기적등370품목),SFC,제9691부대,도서,,도서,
278,복사용지 등 102종,SCH,해군작전사령부,복사,,용지,
279,복사용지 등 216종,SCH,해군작전사령부,복사,,용지,
280,00지역 교환기 교체사업(감시카메라),MDF,국군지휘통신사령부,카메라,,사업,
281,도서(가스기능사 필기) 등 34종,SCH,해군작전사령부,도서,,도서,
282,16-3차 교관용 참고도서 구매,LCG,육군본부,도서,,도서,
283,도서(정보처리기사 필기 등 140종)구매,SDF,제5738부대,도서,,"도서, 처리",
284,16년 근거리 전산망(LAN) 교체사업(리스물건),UMM,국군재정관리단,전산,,사업,
285,복사용지 등 37종,SCG,해군본부,복사,,용지,
286,복사용지 등 37종,SCG,해군본부,복사,,용지,
287,복사용지 등 37종,SCG,해군본부,복사,,용지,
288,복사용지 등 295종,SCK,해군교육사령부,복사,,용지,
289,중앙처리보드 1종,SCF,해군군수사령부,보드,,처리,
290,국내 도서 구매(5차),MCR,국방대학교,도서,,도서,
291,잉크젯 프린터 등 2품목,HCC,해군제1수리창,프린터,,잉크,
292,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
293,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
294,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
295,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
296,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
297,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
298,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
299,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
300,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
301,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
302,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
303,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
304,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
305,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
306,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
307,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
308,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
309,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
310,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
311,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
312,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
313,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
314,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
315,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
316,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
317,병영도서관 도서 구매,LGM,제11기동사단,도서,,도서,
318,"IT,인문을 만나다 등 407종(도서)",SCN,제7001부대,도서,,도서,
319,16년 예비군 육성지원사업 물품구매(저격수조준경),LNG,육군 제1군단,물품,,사업,
320,복사용지 등 62종,SCG,해군본부,복사,,용지,
321,복사용지 등 85종,SCG,해군본부,복사,,용지,
322,복사용지  등 327종,SCH,해군작전사령부,복사,,용지,
323,프린터 잉크 등 66종,SCG,해군본부,프린터,,잉크,
324,복사용지 등 214종,SCK,해군교육사령부,복사,,용지,
325,복사용지 등 223종 구매,SCL,해군사관학교,복사,,용지,
326,도서(영어로 읽는 먼나라 이웃나라) 등 541종,SCH,해군작전사령부,도서,,도서,
327,'16년 후반기 행정소모품(복사용지)구매,MDR,제9965부대,"복사, 소모품",,용지,
328,16-1차 PC(중소) 도입사업,UMM,국군재정관리단,PC,,사업,
329,16-인쇄용지(모조지80gA종) 등 3종 구매,UMM,국군재정관리단,인쇄,,용지,
330,기술연구 환경구축 PC사업,UMM,국군재정관리단,PC,,"구축, 사업, 연구",
331,000사업 CCTV 제조설치,MDS,제3707부대,TV,,사업,
332,복사용지 등 161종,SCH,해군작전사령부,복사,,용지,
333,복사용지 등 538종,SCU,해군 기동함대사령부,복사,,용지,
334,인쇄용지 2종(크라프트지등 2종),UAC,국방출판지원단,인쇄,,용지,
335,16-국방어학원 연간 국내출판도서 구매(2차),UAZ,합동군사대학교,"도서, 학원",,도서,
336,칼라프린터 잉크 등 48종,SCG,해군본부,프린터,,잉크,
337,복사용지 등 142종,SCG,해군본부,복사,,용지,
338,복사용지 등 37종,SCG,해군본부,복사,,용지,
339,복사용지 등 37종,SCG,해군본부,복사,,용지,
340,복사용지 등 37종,SCG,해군본부,복사,,용지,
341,"도서 ""흰"" 등 87종 구매",SCF,해군군수사령부,도서,,도서,
342,복사용지외 69종 구매,MCS,국방부계룡대근무지원단,복사,,용지,
343,복사용지 등 68종,SFG,제9181부대,복사,,용지,
344,도서(북한은 현실이다) 등 43종,SCH,해군작전사령부,도서,,도서,
345,신축교육센터 정보통신환경 구축사업(리스물건),UMM,국군재정관리단,교육,,"구축, 사업",
346,`16년 희망도서 구매,LMN,제6955부대,도서,,도서,
347,군단 병영도서관 도서구매,LMH,제7군단,도서,,도서,
348,도서 26종 구매,LNT,제28보병사단,도서,,도서,
349,"수호병 명예휘장(포제, 파스너테이프(루프)) 제조",UMM,국군재정관리단,테이프,,휘장,
350,Premium 복사용지 등 194품목,SFH,제9196부대,복사,,용지,
351,컬러프린터 잉크토너 등 53종,SCG,해군본부,"토너, 프린터",,잉크,
352,복사용지 등 79종 구매,SCQ,제9911부대,복사,,용지,
353,합동상호운용성시험소 네트워크 환경구축(설치납품),MDF,국군지휘통신사령부,네트워크,,구축,
354,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
355,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
356,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
357,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
358,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
359,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
360,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
361,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
362,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
363,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
364,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
365,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
366,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
367,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
368,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
369,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
370,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
371,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
372,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
373,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
374,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
375,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
376,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
377,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
378,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
379,병영도서관 도서 구매,LKF,제6755부대,도서,,도서,
380,도서(완벽하지 않은 것들에 대한 사랑) 등 73종,SCH,해군작전사령부,도서,,도서,
381,복사용지 등 87종 구매,SCN,제7001부대,복사,,용지,
382,16-해병-ㅇㅇ사업 항온제습기 제조 설치,UMM,국군재정관리단,제습기,,사업,
383,복사용지 등 9종,SCK,해군교육사령부,복사,,용지,
384,복사용지 등 259종,SCH,해군작전사령부,복사,,용지,
385,체력단련장 코스관리물품 비료 구매,UMM,국군재정관리단,물품,,"비료, 코스관리",
386,제트유(JP-5_도서) 1종,SCF,해군군수사령부,도서,,도서,
387,도서(아랍의봄 등 110종) 구매,SFM,제3170부대,도서,,도서,
388,복사용지 등 37종,SCG,해군본부,복사,,용지,
