,입찰명,발주기관코드,발주기관,1종_Pick,1종_Remove,6종_Pick,6종_Remove
0,'17년 설날 경축특식(과자세트) 구매(제조),LMS,제7789부대,"과자, 특식",,과자,
1,국군의 날 특식 과자세트 구매,LKP,5군수지원사령부,"과자, 특식",,과자,
2,경축특식 과자세트,LPH,제2167부대,"과자, 특식",,과자,
3,추석 경축특식 과자세트,LGP,제1군수지원사령부,"과자, 특식",,과자,
4,추석 경축특식(과자세트) 구매(제조),LMS,제7789부대,"과자, 특식",,과자,
5,허니감자스낵 구매,LPH,제2167부대,"감자, 스낵, 허니",,스낵,
6,팩형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
7,팩형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
8,팩형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
9,팩형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
10,팩형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
11,콘형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
12,콘형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
13,콘형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
14,콘형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
15,콘형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
16,컵형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
17,컵형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
18,컵형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
19,컵형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
20,컵형 아이스크림 구매,LPH,제2167부대,아이스크림,,아이스크림,
21,샌드형 아이스크림 구매,LPH,제2167부대,"샌드형, 아이스크림",,아이스크림,
22,샌드형 아이스크림 구매,LPH,제2167부대,"샌드형, 아이스크림",,아이스크림,
23,샌드형 아이스크림 구매,LPH,제2167부대,"샌드형, 아이스크림",,아이스크림,
24,샌드형 아이스크림 구매,LPH,제2167부대,"샌드형, 아이스크림",,아이스크림,
25,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
26,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
27,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
28,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
29,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
30,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
31,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
32,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
33,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
34,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
35,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
36,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
37,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
38,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
39,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
40,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
41,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
42,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
43,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
44,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
45,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
46,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
47,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
48,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
49,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
50,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
51,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
52,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
53,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
54,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
55,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
56,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
57,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
58,초코과자 구매,LMS,제7789부대,"과자, 초코",,과자,
59,초코과자 구매,LMS,제7789부대,"과자, 초코",,과자,
60,감자스낵 구매,LMS,제7789부대,"감자, 스낵",,스낵,
61,감자스낵 구매,LMS,제7789부대,"감자, 스낵",,스낵,
62,샌드과자 구매,LMS,제7789부대,과자,,과자,
63,초코과자 구매,LMS,제7789부대,"과자, 초코",,과자,
64,초코과자 구매,LMS,제7789부대,"과자, 초코",,과자,
65,감자스낵 구매,LMS,제7789부대,"감자, 스낵",,스낵,
66,감자스낵 구매,LMS,제7789부대,"감자, 스낵",,스낵,
67,샌드형 아이스크림 구매,LMS,제7789부대,"샌드형, 아이스크림",,아이스크림,
68,샌드형 아이스크림 구매,LMS,제7789부대,"샌드형, 아이스크림",,아이스크림,
69,샌드형 아이스크림 구매,LMS,제7789부대,"샌드형, 아이스크림",,아이스크림,
70,샌드형 아이스크림 구매,LMS,제7789부대,"샌드형, 아이스크림",,아이스크림,
71,컵형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
72,컵형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
73,컵형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
74,컵형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
75,컵형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
76,팩형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
77,팩형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
78,팩형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
79,팩형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
80,팩형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
81,콘형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
82,콘형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
83,콘형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
84,콘형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
85,콘형 아이스크림 구매,LMS,제7789부대,아이스크림,,아이스크림,
86,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
87,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
88,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
89,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
90,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
91,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
92,쌀과자 구매,SFG,제9181부대,"과자, 쌀",,과자,
93,쌀과자(인절미맛) 구매,SFM,제3170부대,"과자, 쌀",,과자,
94,추석 경축특식(과자세트) 제조 / 구매,LMS,제7789부대,"과자, 특식",,과자,
95,추석 경축특식(과자세트) 제조 / 구매,LMS,제7789부대,"과자, 특식",,과자,
96,추석 경축특식(과자세트),LGP,제1군수지원사령부,"과자, 특식",,과자,
97,샌드과자,LMS,제7789부대,과자,,과자,
98,감자스낵,LMS,제7789부대,"감자, 스낵",,스낵,
99,감자스낵,LMS,제7789부대,"감자, 스낵",,스낵,
100,17년 특수근무자 증식(샌드과자),LPH,제2167부대,"과자, 증식",,과자,
101,17년 특수근무자 증식(감자스낵),LPH,제2167부대,"감자, 스낵, 증식",,스낵,
102,17년 특수근무자 증식(초코과자),LPH,제2167부대,"과자, 증식, 초코",,과자,
103,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
104,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
105,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
106,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
107,아이스크림 샌드형,LGP,제1군수지원사령부,"샌드형, 아이스크림",,아이스크림,
108,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
109,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
110,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
111,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
112,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
113,아이스크림 팩형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
114,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
115,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
116,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
117,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
118,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
119,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
120,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
121,아이스크림 컵형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
122,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
123,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
124,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
125,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
126,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
127,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
128,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
129,아이스크림 콘형,LGP,제1군수지원사령부,아이스크림,,아이스크림,
130,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
131,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
132,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
133,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
134,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
135,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
136,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
137,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
138,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
139,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
140,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
141,스낵류,LGP,제1군수지원사령부,스낵,,스낵,
142,과자류 등 10종,SFG,제9181부대,과자,,과자,
143,쌀과자류 구매,SFG,제9181부대,"과자, 쌀",,과자,
144,추석 경축특식(과자세트) 제조 / 구매,LMS,제7789부대,"과자, 특식",,과자,
145,추석 경축특식(과자세트) 제조 / 구매,LMS,제7789부대,"과자, 특식",,과자,
146,추석 경축특식(아이스크림롤케익) 계약,LGP,제1군수지원사령부,"아이스크림, 특식",,아이스크림,
147,과자류 등 2품목,SFG,제9181부대,과자,,과자,
148,제헌절 특식(과자세트) 구매,SFG,제9181부대,"과자, 특식",,과자,
149,경축특식 광복절(과자세트) 구매,LMS,제7789부대,"과자, 특식",,과자,
150,18년 제헌절 경축특식(과자세트) 구매,LPH,제2167부대,"과자, 특식",,과자,
151,제헌절 경축특식 과자세트,LGI,제3군수지원여단,"과자, 특식",,과자,
152,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
153,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
154,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
155,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
156,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
157,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
158,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
159,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
160,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
161,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
162,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
163,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
164,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
165,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
166,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
167,아이스크림류,LGP,제1군수지원사령부,아이스크림,,아이스크림,
168,아이스크림 샌드형,LIK,제2군수지원여단,"샌드형, 아이스크림",,아이스크림,
169,아이스크림 샌드형,LIK,제2군수지원여단,"샌드형, 아이스크림",,아이스크림,
170,아이스크림 샌드형,LIK,제2군수지원여단,"샌드형, 아이스크림",,아이스크림,
171,아이스크림 샌드형,LIK,제2군수지원여단,"샌드형, 아이스크림",,아이스크림,
172,아이스크림 샌드형,LIK,제2군수지원여단,"샌드형, 아이스크림",,아이스크림,
173,스낵류,LIK,제2군수지원여단,스낵,,스낵,
174,스낵류,LIK,제2군수지원여단,스낵,,스낵,
175,스낵류,LIK,제2군수지원여단,스낵,,스낵,
176,스낵류,LIK,제2군수지원여단,스낵,,스낵,
177,스낵류,LIK,제2군수지원여단,스낵,,스낵,
178,스낵류,LIK,제2군수지원여단,스낵,,스낵,
179,감자스낵,LIK,제2군수지원여단,"감자, 스낵",,스낵,
180,감자스낵,LIK,제2군수지원여단,"감자, 스낵",,스낵,
181,아이스크림 팩형,LIK,제2군수지원여단,아이스크림,,아이스크림,
182,아이스크림 팩형,LIK,제2군수지원여단,아이스크림,,아이스크림,
183,아이스크림 팩형,LIK,제2군수지원여단,아이스크림,,아이스크림,
184,아이스크림 팩형,LIK,제2군수지원여단,아이스크림,,아이스크림,
185,아이스크림 팩형,LIK,제2군수지원여단,아이스크림,,아이스크림,
186,아이스크림 팩형,LIK,제2군수지원여단,아이스크림,,아이스크림,
187,아이스크림 컵형,LIK,제2군수지원여단,아이스크림,,아이스크림,
188,아이스크림 컵형,LIK,제2군수지원여단,아이스크림,,아이스크림,
189,아이스크림 컵형,LIK,제2군수지원여단,아이스크림,,아이스크림,
190,아이스크림 컵형,LIK,제2군수지원여단,아이스크림,,아이스크림,
191,아이스크림 컵형,LIK,제2군수지원여단,아이스크림,,아이스크림,
192,아이스크림 컵형,LIK,제2군수지원여단,아이스크림,,아이스크림,
193,아이스크림 컵형,LIK,제2군수지원여단,아이스크림,,아이스크림,
194,아이스크림 컵형,LIK,제2군수지원여단,아이스크림,,아이스크림,
195,아이스크림 콘형,LIK,제2군수지원여단,아이스크림,,아이스크림,
196,아이스크림 콘형,LIK,제2군수지원여단,아이스크림,,아이스크림,
197,아이스크림 콘형,LIK,제2군수지원여단,아이스크림,,아이스크림,
198,아이스크림 콘형,LIK,제2군수지원여단,아이스크림,,아이스크림,
199,아이스크림 콘형,LIK,제2군수지원여단,아이스크림,,아이스크림,
200,아이스크림 콘형,LIK,제2군수지원여단,아이스크림,,아이스크림,
201,아이스크림 콘형,LIK,제2군수지원여단,아이스크림,,아이스크림,
202,아이스크림 콘형,LIK,제2군수지원여단,아이스크림,,아이스크림,
203,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
204,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
205,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
206,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
207,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
208,아이스크림 컵형,LGI,제3군수지원여단,아이스크림,,아이스크림,
209,아이스크림 컵형,LGI,제3군수지원여단,아이스크림,,아이스크림,
210,아이스크림 컵형,LGI,제3군수지원여단,아이스크림,,아이스크림,
211,아이스크림 컵형,LGI,제3군수지원여단,아이스크림,,아이스크림,
212,아이스크림 컵형,LGI,제3군수지원여단,아이스크림,,아이스크림,
213,아이스크림 컵형,LGI,제3군수지원여단,아이스크림,,아이스크림,
214,아이스크림 컵형,LGI,제3군수지원여단,아이스크림,,아이스크림,
215,아이스크림 컵형,LGI,제3군수지원여단,아이스크림,,아이스크림,
216,아이스크림 콘형,LGI,제3군수지원여단,아이스크림,,아이스크림,
217,아이스크림 콘형,LGI,제3군수지원여단,아이스크림,,아이스크림,
218,아이스크림 콘형,LGI,제3군수지원여단,아이스크림,,아이스크림,
219,아이스크림 콘형,LGI,제3군수지원여단,아이스크림,,아이스크림,
220,아이스크림 콘형,LGI,제3군수지원여단,아이스크림,,아이스크림,
221,아이스크림 콘형,LGI,제3군수지원여단,아이스크림,,아이스크림,
222,아이스크림 콘형,LGI,제3군수지원여단,아이스크림,,아이스크림,
223,아이스크림 콘형,LGI,제3군수지원여단,아이스크림,,아이스크림,
224,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
225,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
226,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
227,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
228,아이스크림 팥빙수,LGI,제3군수지원여단,"빙수, 아이스크림",,아이스크림,
229,아이스크림 팩형,LGI,제3군수지원여단,아이스크림,,아이스크림,
230,아이스크림 팩형,LGI,제3군수지원여단,아이스크림,,아이스크림,
231,아이스크림 팩형,LGI,제3군수지원여단,아이스크림,,아이스크림,
