,입찰명,발주기관코드,발주기관,5종_Pick,5종_Remove,9종_Pick,9종_Remove
0,지뢰방호차량 배터리 구매,LKP,5군수지원사령부,지뢰,,배터리,
1,지뢰살포기용 부품(제조),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
2,대유도탄기만체계 부품(구매),EGC,함정계약팀 (구:19.09.16),유도탄,,부품,
3,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
4,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
5,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
6,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
7,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
8,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
9,"소켓,발사기용 외 5종(대유도탄기만체계 부품)",EGC,함정계약팀 (구:19.09.16),유도탄,,부품,
10,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
11,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
12,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
13,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
14,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
15,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
16,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
17,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
18,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
19,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
20,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
21,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
22,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
23,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
24,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
25,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
26,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
27,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
28,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
29,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
30,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
31,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
32,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
33,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
34,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
35,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
36,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
37,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
38,지뢰살포기 부품(제조),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
39,비금속지뢰탐지기 구매(20196339-F),UMM,국군재정관리단,지뢰,,금속,
40,금속지뢰탐지기 구매(20196338-F),UMM,국군재정관리단,지뢰,,금속,
41,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
42,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
43,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
44,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
45,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
46,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
47,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
48,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,부품,
49,비금속지뢰탐지기 구매(20196056-F),UMM,국군재정관리단,지뢰,,금속,
50,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
51,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
52,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
53,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
54,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
55,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,"부품, 조립체",
56,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,"부품, 조립체",
57,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,"부품, 조립체",
58,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,"부품, 조립체",
59,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,"부품, 조립체",
60,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,"부품, 조립체",
61,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,"부품, 조립체",
62,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,부품,
63,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,부품,
64,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,부품,
65,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,부품,
66,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,부품,
67,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,부품,
68,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,부품,
69,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,부품,
