,입찰명,발주기관코드,발주기관,7종_Pick,7종_Remove,9종_Pick,9종_Remove
32,K계열 궤도장비 유압장치 부품류(구매),EGF,기동화력계약팀 (구:19.09.16),"장비, 장치",,부품,
33,차리다련장 2차 시설공사 관급자재(CCTV),LMR,제5군단사령부,CCTV,,관급자재,
34,모터그레이더 구매,HDP,공군제19전투비행단,레이더,,모터,
35,752대대 차기다련장 2차 관급자재(크레인),LMR,제5군단사령부,크레인,,관급자재,
36,00부대 차기다련장 2차 관급자재(크레인) 설치납품,LNG,육군 제1군단,크레인,,관급자재,
37,방송중계장비 배터리 교체,MDI,제7016부대,"방송, 장비",,배터리,
38,일동병원 리모델링 관급자재 설치납품(송풍기),MDG,국군의무사령부,송풍기,,관급자재,
39,일동병원 리모델링 관급자재 설치납품(송풍기),MDG,국군의무사령부,송풍기,,관급자재,
40,일동병원 리모델링 관급자재 설치납품(송풍기),MDG,국군의무사령부,송풍기,,관급자재,
41,일동병원 리모델링 관급자재 설치납품(송풍기),MDG,국군의무사령부,송풍기,,관급자재,
42,스타렉스 스피링 조립체 등 90항목 구매(해파)(기동),LCF,육군군수사령부,기동,,조립체,
43,지뢰방호차량 배터리 구매,LKP,5군수지원사령부,차량,,배터리,
44,사격통제장치부품류(다이얼류 등 5품목),EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
45,군위성통신단말기(차량용)케이블조립체류,EHB,통신장비계약팀 (구:19.09.16),차량,,조립체,
46,"부품키트,서보장치 조립체 등 15항목 구매(궤도)",LCF,육군군수사령부,장치,,"부품, 조립체",
47,"모듈, 정류기용 10EA",SCF,해군군수사령부,정류기,,모듈,
48,증류수 제조장치 필터 및 시약구매,SCN,제7001부대,장치,,필터,
49,"모듈,정류기용 1종",SCF,해군군수사령부,정류기,,모듈,
50,"모듈,정류기용 1종",SCF,해군군수사령부,정류기,,모듈,
51,"모듈,정류기용 1종",SCF,해군군수사령부,정류기,,모듈,
52,의무장비(7차) 드릴셋 신경외과용 구매,MDD,국군수도병원,장비,,드릴,
53,보급창고 CCTV(관급자재) 제조설치 납품,HDG,공군제10전투비행단,CCTV,,관급자재,
54,항공장비 오실로스코프 구매(물품),LCF,육군군수사령부,"장비, 항공",,오실로스코프,
55,우측 덮개 조립체 등 4항목 구매(총포),LCF,육군군수사령부,총포,,조립체,
56,정류기 보조조립체 등 7종,SCF,해군군수사령부,정류기,,조립체,
57,K1전차 베어링등4종구매,LDH,육군종합정비창,전차,,베어링,
58,전압조절기 하부조립체 1종,SCF,해군군수사령부,조절기,,조립체,
59,전압조절기 하부조립체 1종,SCF,해군군수사령부,조절기,,조립체,
60,전압조절기 하부조립체 1종,SCF,해군군수사령부,조절기,,조립체,
61,K계열 자주포 유지용 부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
62,포탑안정화장치부품류(구매),EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
63,포탑안정화장치부품류(구매),EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
64,포탑안정화장치부품류(구매),EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
65,포탑안정화장치부품류(구매),EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
66,군위성통신단말기(차량용)부품(구매),EHB,통신장비계약팀 (구:19.09.16),차량,,부품,
67,군위성통신단말기(차량용)부품(구매),EHB,통신장비계약팀 (구:19.09.16),차량,,부품,
68,군위성통신단말기(차량용)부품(구매),EHB,통신장비계약팀 (구:19.09.16),차량,,부품,
69,전압조절기 하부조립체 1종,SCF,해군군수사령부,조절기,,조립체,
70,전압조절기 하부조립체 1종,SCF,해군군수사령부,조절기,,조립체,
71,전압조절기 하부조립체 1종,SCF,해군군수사령부,조절기,,조립체,
72,자주포 포탑부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
73,자주포 포탑부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
74,자주포 포탑부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
75,자주포 포탑부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
76,자주포 포탑부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
77,함정용안테나부품(구매),EHB,통신장비계약팀 (구:19.09.16),함정,,부품,
78,함정용안테나부품(구매),EHB,통신장비계약팀 (구:19.09.16),함정,,부품,
79,함정용안테나부품(구매),EHB,통신장비계약팀 (구:19.09.16),함정,,부품,
80,함정용안테나부품(구매),EHB,통신장비계약팀 (구:19.09.16),함정,,부품,
81,자주포 기어류,EGF,기동화력계약팀 (구:19.09.16),자주포,,기어,
82,자주포 기어류,EGF,기동화력계약팀 (구:19.09.16),자주포,,기어,
83,자주포 기어류,EGF,기동화력계약팀 (구:19.09.16),자주포,,기어,
84,자주포 기어류,EGF,기동화력계약팀 (구:19.09.16),자주포,,기어,
85,군위성통신체계(고정용/휴대용)부품(구매),EHB,통신장비계약팀 (구:19.09.16),통신체계,,부품,
86,'16년 특수무기 케이블조립체류,EGG,유도무기계약팀 (구:19.09.16),특수무기,,조립체,
87,"변환기조립체, 수중음파탐지기용",EGH,지휘정찰계약팀 (구:19.09.16),탐지기,,조립체,
88,"변환기조립체, 수중음파탐지기용",EGH,지휘정찰계약팀 (구:19.09.16),탐지기,,조립체,
89,"(16-185)항공장비(탐속기, 금속 결함 탐지용 세트)",HDM,공군제17전투비행단,"장비, 항공",,금속,
90,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
91,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
92,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
93,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
94,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
95,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
96,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
97,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
98,VRC-946K장치대부품(구매),EHB,통신장비계약팀 (구:19.09.16),장치,,부품,
99,자주포 유압장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
100,자주포 유압장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
101,자주포 유압장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
102,자주포 유압장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
103,자주포 유압장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
104,자주포 유압장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
105,자주포 유압장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
106,"플러그,배출용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),함포,,부품,
107,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
108,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
109,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
110,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
111,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
112,자주포 전기전자장치부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
113,자주포 전기전자장치부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
114,자주포 전기전자장치부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
115,자주포 전기전자장치부품류,EGF,기동화력계약팀 (구:19.09.16),"자주포, 장치",,부품,
116,K1전차 변속기부품류(구매),EGF,기동화력계약팀 (구:19.09.16),전차,,"변속기, 부품",
117,K1전차 변속기부품류(구매),EGF,기동화력계약팀 (구:19.09.16),전차,,"변속기, 부품",
118,'16년 특수무기 케이블조립체류(일반),EGG,유도무기계약팀 (구:19.09.16),특수무기,,조립체,
119,5kw 발전기 유지부품,EHA,일반장비계약팀 (구:19.09.16),발전기,,부품,
120,K계열전차 변속기 성능시험장비 제조설치,UMM,국군재정관리단,"시험장비, 장비, 전차",,변속기,
121,발전기유지부품(10kw 통신용),EHA,일반장비계약팀 (구:19.09.16),발전기,,부품,
122,발전기유지부품(10kw 통신용),EHA,일반장비계약팀 (구:19.09.16),발전기,,부품,
123,발전기유지부품(10kw 통신용),EHA,일반장비계약팀 (구:19.09.16),발전기,,부품,
124,16년 발칸 사격제어부부품(전자장치부품류),EGG,유도무기계약팀 (구:19.09.16),장치,,부품,
125,다련장유압장치부품,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
126,"부품키트, 서보장치조립체, 선회용(구매)",EGF,기동화력계약팀 (구:19.09.16),장치,,"부품, 조립체",
127,"부품키트, 서보장치조립체, 선회용(구매)",EGF,기동화력계약팀 (구:19.09.16),장치,,"부품, 조립체",
128,관절식유압크레인부품,EHA,일반장비계약팀 (구:19.09.16),크레인,,부품,
129,필터류(장갑차),EGF,기동화력계약팀 (구:19.09.16),장갑차,,필터,
130,필터류(장갑차),EGF,기동화력계약팀 (구:19.09.16),장갑차,,필터,
131,필터류(장갑차),EGF,기동화력계약팀 (구:19.09.16),장갑차,,필터,
132,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),함포,,"부품, 조립체",
133,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),함포,,"부품, 조립체",
134,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),함포,,"부품, 조립체",
135,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),함포,,"부품, 조립체",
136,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),함포,,"부품, 조립체",
137,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),함포,,"부품, 조립체",
138,"모듈,정류기용 1종",SCF,해군군수사령부,정류기,,모듈,
139,"모듈,정류기용 1종",SCF,해군군수사령부,정류기,,모듈,
140,"모듈,정류기용 1종",SCF,해군군수사령부,정류기,,모듈,
141,"K9 포신, 포미 장치부품류(구매)",EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
142,'16년 오리콘 사격통제장치 부품류 (제조),EGG,유도무기계약팀 (구:19.09.16),장치,,부품,
143,일반광학장비부품,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
144,나사류(K-1전차용),EGF,기동화력계약팀 (구:19.09.16),전차,,나사,
145,음향장비 노후 부속품 교체,MDI,제7016부대,장비,,부속품,
146,나사 기계용 등 215항목 제조(총포),LCF,육군군수사령부,총포,,나사,
147,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
148,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
149,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
150,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
151,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
152,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
153,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
154,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
155,궤도장비부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
156,피스톤 컴플레트 외 13종(압축기 부품),EGC,함정계약팀 (구:19.09.16),압축기,,부품,
157,TV모듈레이터 2EA,SCK,해군교육사령부,모듈레이터,,모듈,
158,K계열 궤도장비 부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
159,K계열 궤도장비 부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
160,K계열 궤도장비 부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
161,K계열 궤도장비 부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
162,K계열 궤도장비 부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
163,K계열 궤도장비 부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
164,K계열 궤도장비 부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
165,K계열 궤도장비 부품류,EGF,기동화력계약팀 (구:19.09.16),장비,,부품,
166,열상 장비(TAS-970K) 회로카드조립체 제조(물품),LCF,육군군수사령부,장비,,조립체,
167,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),함포,,"부품, 조립체",
168,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),함포,,"부품, 조립체",
169,전차/장갑차 부품,EGF,기동화력계약팀 (구:19.09.16),"장갑차, 전차",,부품,
170,전차/장갑차 부품,EGF,기동화력계약팀 (구:19.09.16),"장갑차, 전차",,부품,
171,항공부속 핸들 조립체 등 5항목 제조,LCF,육군군수사령부,항공,,조립체,
172,항공부속 덮개 조립체 등 7항목 제조(물품),LCF,육군군수사령부,항공,,조립체,
173,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
174,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
175,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
176,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
177,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
178,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
179,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
180,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
181,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
182,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
183,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
184,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
185,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
186,자주포 유지용 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
187,장갑차 전기장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"장갑차, 장치",,부품,
188,장갑차 전기장치 부품류,EGF,기동화력계약팀 (구:19.09.16),"장갑차, 장치",,부품,
189,박격포 다리부품류,EGF,기동화력계약팀 (구:19.09.16),박격포,,부품,
190,박격포 다리부품류,EGF,기동화력계약팀 (구:19.09.16),박격포,,부품,
191,박격포 고저방향장치부품류,EGF,기동화력계약팀 (구:19.09.16),"박격포, 장치",,부품,
192,박격포 고저방향장치부품류,EGF,기동화력계약팀 (구:19.09.16),"박격포, 장치",,부품,
193,K1전차 나사등87종구매,LDH,육군종합정비창,전차,,나사,
194,"기어조립체, 감속기용 1종",SCF,해군군수사령부,감속기,,"기어, 조립체",
195,휴대용 금속탐지기 등 2품목(헌병단),SFC,제9691부대,탐지기,,금속,
196,격발장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
197,격발장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
198,격발장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
199,격발장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
200,격발장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
201,격발장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
202,격발장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
203,격발장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
204,케이블 조립체류(K1전차),EGF,기동화력계약팀 (구:19.09.16),전차,,조립체,
205,케이블 조립체류(K1전차),EGF,기동화력계약팀 (구:19.09.16),전차,,조립체,
206,구동장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
207,구동장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
208,구동장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
209,구동장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
210,항공부속 소자 오일필터용 등 4항목 구매(물품),LCF,육군군수사령부,항공,,"오일필터, 필터",
211,휴대용 금속탐지기 등 3종 구매,LCG,육군본부,탐지기,,금속,
212,전기장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
213,전기장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
214,전기장치부품류,EGF,기동화력계약팀 (구:19.09.16),장치,,부품,
215,쉬일드 조립체 등 27항목 제조(총포),LCF,육군군수사령부,총포,,조립체,
216,감시장비  방향조정 조립체 등 21항목 구매(물품),LCF,육군군수사령부,"감시장비, 장비",,조립체,
217,K1전차 베어링등16종구매,LDH,육군종합정비창,전차,,베어링,
218,"베어링,볼형,환상형 등 13항목 구매(총포)",LCF,육군군수사령부,총포,,베어링,
219,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
220,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
221,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
222,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
223,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
224,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
225,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
226,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
227,자주포 일반부품류,EGF,기동화력계약팀 (구:19.09.16),자주포,,부품,
228,제어장치조립체 및 축 조립체류,EGF,기동화력계약팀 (구:19.09.16),장치,,조립체,
229,제어장치조립체 및 축 조립체류,EGF,기동화력계약팀 (구:19.09.16),장치,,조립체,
230,제어장치조립체 및 축 조립체류,EGF,기동화력계약팀 (구:19.09.16),장치,,조립체,
231,제어장치조립체 및 축 조립체류,EGF,기동화력계약팀 (구:19.09.16),장치,,조립체,
232,제어장치조립체 및 축 조립체류,EGF,기동화력계약팀 (구:19.09.16),장치,,조립체,
233,K1 전차 나사류,EGF,기동화력계약팀 (구:19.09.16),전차,,나사,
234,K1 전차 볼트류,EGF,기동화력계약팀 (구:19.09.16),전차,,볼트,
235,배터리 전동 지게차용,HCQ,공군제5공중기동비행단,지게차,,배터리,
236,700w발전기유지부품,EHA,일반장비계약팀 (구:19.09.16),발전기,,부품,
237,구형전차 부품류,EGF,기동화력계약팀 (구:19.09.16),전차,,부품,
238,구형전차 부품류,EGF,기동화력계약팀 (구:19.09.16),전차,,부품,
239,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,발전기,,관급자재,
240,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,발전기,,관급자재,
241,링크조립체(전차),EGF,기동화력계약팀 (구:19.09.16),전차,,조립체,
242,링크조립체(전차),EGF,기동화력계약팀 (구:19.09.16),전차,,조립체,
243,"'16년 특수무기 볼트,너트류",EGG,유도무기계약팀 (구:19.09.16),특수무기,,"너트, 볼트",
244,항공기 케이블 조립체 등 2항목 제조,LCF,육군군수사령부,항공,,조립체,
245,케이블조립체(전술통신체계용),EHB,통신장비계약팀 (구:19.09.16),"전술통신체계, 통신체계",,조립체,
246,장갑차 부품류,EGF,기동화력계약팀 (구:19.09.16),장갑차,,부품,
247,장갑차 부품류,EGF,기동화력계약팀 (구:19.09.16),장갑차,,부품,
248,장갑차 부품류,EGF,기동화력계약팀 (구:19.09.16),장갑차,,부품,
249,장갑차 부품류,EGF,기동화력계약팀 (구:19.09.16),장갑차,,부품,
250,장갑차 부품류,EGF,기동화력계약팀 (구:19.09.16),장갑차,,부품,
251,장갑차 부품류,EGF,기동화력계약팀 (구:19.09.16),장갑차,,부품,
252,K계열 기동궤도부품류,EGF,기동화력계약팀 (구:19.09.16),기동,,부품,
253,K계열 기동궤도부품류,EGF,기동화력계약팀 (구:19.09.16),기동,,부품,
254,K계열 기동궤도부품류,EGF,기동화력계약팀 (구:19.09.16),기동,,부품,
255,K계열 기동궤도부품류,EGF,기동화력계약팀 (구:19.09.16),기동,,부품,
256,K계열 기동궤도부품류,EGF,기동화력계약팀 (구:19.09.16),기동,,부품,
257,K계열 기동궤도부품류,EGF,기동화력계약팀 (구:19.09.16),기동,,부품,
258,K계열 기동궤도부품류,EGF,기동화력계약팀 (구:19.09.16),기동,,부품,
259,K계열 기동궤도부품류,EGF,기동화력계약팀 (구:19.09.16),기동,,부품,
260,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
261,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
262,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
263,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
264,광학장비부품류,EGF,기동화력계약팀 (구:19.09.16),"광학장비, 장비",,부품,
265,구내통신장비 케이블조립체 등 6항목 제조(물품),LCF,육군군수사령부,"장비, 통신장비",,조립체,
266,16년 사무자동화장비(데스크톱PC) 도입사업(리스물건),UMM,국군재정관리단,장비,,톱,
267,항공기 린스시설 관급자재 수배전반,HDL,공군제16전투비행단,항공,,관급자재,
268,"필트패드, 공기냉각기용",EGC,함정계약팀 (구:19.09.16),냉각기,,패드,
269,"필트패드, 공기냉각기용",EGC,함정계약팀 (구:19.09.16),냉각기,,패드,
270,위성장비 케이블조립체 등 4항목 제조(물품),LCF,육군군수사령부,장비,,조립체,
271,'16년 오리콘포 완충기조립체 및 노리쇠조립체,EGG,유도무기계약팀 (구:19.09.16),완충기,,조립체,
272,"볼트,너트류(차량,전차)",EHA,일반장비계약팀 (구:19.09.16),"전차, 차량",,"너트, 볼트",
273,"제동장치 부품류(전차, 장갑차용)",EGF,기동화력계약팀 (구:19.09.16),"장갑차, 장치, 전차",,부품,
274,"제동장치 부품류(전차, 장갑차용)",EGF,기동화력계약팀 (구:19.09.16),"장갑차, 장치, 전차",,부품,
275,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,"소총, 전차",,차축,
276,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,"소총, 전차",,차축,
277,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,"소총, 전차",,차축,
278,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,"소총, 전차",,차축,
279,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,"소총, 전차",,차축,
280,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,"소총, 전차",,차축,
281,우측 덮개 조립체 등 19항목 구매(총포),LCF,육군군수사령부,총포,,조립체,
282,"연결기 조립체,전기용 등 46항목 제조(기장)",LCF,육군군수사령부,연결기,,조립체,
283,마이크시스템(수입부품 포함) 구입 및 설치,SCU,해군 기동함대사령부,"마이크, 시스템",,부품,
284,기관총 주야조준경부품류(구매),EGG,유도무기계약팀 (구:19.09.16),기관총,,부품,
285,K55A1자주포 호스조립체등8종구매,LDH,육군종합정비창,자주포,,조립체,
286,"제어장치 조립체, 사용자용 등 3종",SCF,해군군수사령부,장치,,조립체,
287,"제어장치 조립체, 사용자용 등 3종",SCF,해군군수사령부,장치,,조립체,
288,M48전차 베어링등11종구매,LDH,육군종합정비창,전차,,베어링,
289,현대 굴삭기 후방 차축 조립체 1EA,SCN,제7001부대,굴삭기,,"조립체, 차축",
290,금속제 정류기 구매,UMM,국군재정관리단,정류기,,금속,
291,금속제 정류기 구매,UMM,국군재정관리단,정류기,,금속,
292,00지역 주거시설 관급자재 CCTV 제조설치,UMM,국군재정관리단,CCTV,,관급자재,
293,00지역 주거시설 관급자재(발전기) 제조설치,UMM,국군재정관리단,발전기,,관급자재,
294,전력설비 개선 관급자재(전력제어시스템) 제조설치,UMM,국군재정관리단,시스템,,관급자재,
295,D004 남양이전사업 시설공사 관급자재-방송AV,UHD,공군 작사예하 방포사예하 제3여단,방송,,관급자재,
296,관급자재(자동제어장치) 제조 설치,UMM,국군재정관리단,장치,,관급자재,
