,입찰명,발주기관코드,발주기관,8종_Pick,8종_Remove,10종_Pick,10종_Remove
41,도서(잠수의학 등 40종),SCN,제7001부대,의학,,도서,
42,20년 군단단위 의무물자 통합구매 시범사업,LBB,육군제7789부대,의무,,사업,
43,의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
44,의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
45,20-2차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
46,20년 의무장비(원심분리기 소형탁상용),MDG,국군의무사령부,의무,,상용,
47,20-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
48,20-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
49,20-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
50,20-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
51,국군외상센터 XR플래그십 영상데이터 촬영시스템 구매,MDD,국군수도병원,외상,,영상,
52,도서(라핀코트의 그림으로 보는 신경과학 2판)등 37종,SCN,제7001부대,신경,,도서,
53,의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
54,의료질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
55,'21-2차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
56,(217214-C) 21년 경계용 CCTV(홍천병원) 구축사업,UMM,국군재정관리단,병원,,"구축, 사업",
57,부수장비(의료영상 CD등록기) 구매,MDD,국군수도병원,의료,,영상,
58,부수장비(의료영상 CD등록기) 구매,MDD,국군수도병원,의료,,영상,
59,부수장비(의료영상 CD등록기) 구매,MDD,국군수도병원,의료,,영상,
60,부수장비(의료영상 CD등록기) 구매,MDD,국군수도병원,의료,,영상,
61,도서(스포츠의학 등 18종) 구매,SDF,제5738부대,의학,,도서,
62,21년 임상의학연구센터 통계프로그램 구매,MDD,국군수도병원,의학,,연구,
63,장비운영소모품-영상의학재료(Day set 등 9종) 구매,MDJ,국군대전병원,의학,,영상,
64,'21-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
65,잔류농약속성검사기 등 6항목 구매(의무),LCF,육군군수사령부,의무,,농약,
66,"혈압계,무수은(탁상용) 등 6항목 구매(의무)",LCF,육군군수사령부,의무,,상용,
67,국군구리병원 출입통제시스템 및 CCTV 구축 사업,MDG,국군의무사령부,병원,,"구축, 사업",
68,국군구리병원 출입통제시스템 및 CCTV 구축 사업,MDG,국군의무사령부,병원,,"구축, 사업",
69,국군구리병원 출입통제시스템 및 CCTV 구축 사업,MDG,국군의무사령부,병원,,"구축, 사업",
70,국군구리병원 출입통제시스템 및 CCTV 구축 사업,MDG,국군의무사령부,병원,,"구축, 사업",
71,23년도 육군훈련소 의료폐기물 처리용역,LFC,육군훈련소,의료,,"용역, 처리, 폐기물",
72,22년 의무장비(음향비강통기검사장비) 구매계약,MDD,국군수도병원,의무,,음향,
73,2022년 의무장비(원심분리기소형 탁상용) 구매계약,MDD,국군수도병원,의무,,상용,
74,22년 육성지원사업 구급대(응급처치키트) 구매,LGQ,제36보병사단,응급,,사업,
75,22-3차 의무비품(의료폐기물 거치대 등 3종) 구매,MDG,국군의무사령부,"의료, 의무",,폐기물,
76,[도서]응급구조사 교과서 4품목,MDQ,국군의무학교,응급,,"도서, 조사",
77,(227030-H)국군대전병원 네트워크 개선사업,UMM,국군재정관리단,병원,,사업,
78,의무대 의무비품 해상용들것 구매,SDG,제2002부대,의무,,상용,
79,22-2차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
80,수도병원 임상의학연구센터 통계프로그램 구매계약,MDD,국군수도병원,"병원, 의학",,연구,
81,의료 도서 등 9종 구매,SDF,제5738부대,의료,,도서,
82,22년 의료의 질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
83,국군수도병원 본관동 건축물 정밀안전점검 용역계약,MDD,국군수도병원,병원,,용역,
84,[도서]기본응급약리학 등 28품목,MDQ,국군의무학교,응급,,도서,
85,유해환경작업자 건강검진 용역,SDF,제5738부대,건강,,용역,
86,[도서]응급환자평가 등 4품목,MDQ,국군의무학교,"응급, 환자",,도서,
87,"혈압계,무수은(탁상용) 등 5항목 구매(의무)",LCF,육군군수사령부,의무,,상용,
88,'22-1차 의학도서 구매,MDG,국군의무사령부,의학,,도서,
89,23-2차 연구의무물자(BL3 수거함 등 4종) 구매,MDG,국군의무사령부,의무,,연구,
90,23-8차 조달 연구장비(초음파수술기 등 4종) 구매,MDG,국군의무사령부,수술,,연구,
91,23-1차 연구의무물자(BL3 중앙실험대 등 5종) 구매,MDG,국군의무사령부,의무,,연구,
92,[도서] 응급구조와 응급처치 등 52품목,MDQ,국군의무학교,응급,,도서,
93,2023 임상의학연구센터 통계프로그램 구매,MDD,국군수도병원,의학,,연구,
94,AI+X융합 의료영상진료판독시스템 가상화솔루션 구매,MDG,국군의무사령부,의료,,영상,
95,23-2차 의무사 조달 연구장비(분광광도계) 구매 계약,MDG,국군의무사령부,의무,,연구,
96,23년 의학도서 구매,MDG,국군의무사령부,의학,,도서,
97,의료영상정보전달체계(PACS) 사단용 1대 구매,SCN,제7001부대,의료,,영상,
98,23년 육성지원사업 응급처치키트(구급대) 구매(2차),LGQ,제36보병사단,응급,,사업,
99,도서(직업환경의학 등 15종) 구매,SCN,제7001부대,의학,,도서,
100,2023 본조달 의무장비(액상세포처리기) 구매,MDD,국군수도병원,의무,,처리,
101,의료물품(해상용들것 등 5종) 구매,SCQ,제9911부대,의료,,상용,
102,의료의 질 향상 도서 구입,MDG,국군의무사령부,의료,,도서,
103,2023년 본조달 의무장비(원심분리기 소형탁상용) 구매,MDD,국군수도병원,의무,,상용,
104,"혈압계,무수은(탁상용) 등 3항목 구매(의무)",LCF,육군군수사령부,의무,,상용,
105,2024년 임상의학연구센터 통계프로그램 구매,MDD,국군수도병원,의학,,연구,
106,의학도서 구매,MDG,국군의무사령부,의학,,도서,
107,의료기재(해상용 들것 등 4종) 구매,SCU,해군 기동함대사령부,의료,,상용,
108,(247213-D)외상처리 마네킨 등 2품목 구매,UMM,국군재정관리단,외상,,처리,
109,24년 예비군 육성지원사업 물품 구매 ( 응급처치키트),LMR,제5군단사령부,응급,,사업,
110,응급구조사 응급처치 등 4품목 구매,MDQ,국군의무학교,응급,,조사,
111,잔류농약속성검사기 등 2항목 구매(의무),LCF,육군군수사령부,의무,,농약,
112,의료 질 향상 도서 구매,MDG,국군의무사령부,의료,,도서,
113,응급군의관 및 구조사 구조작전복 구매,LCP,육군항공사령부,응급,,조사,
114,24년 의무장비(원심분리기 소형 탁상용) 구매,MDG,국군의무사령부,의무,,상용,
115,2024 본조달 의무장비(원심분리기 소형탁상용) 구매,MDD,국군수도병원,의무,,상용,
