,입찰명,발주기관코드,발주기관,4종_Pick,4종_Remove,7종_Pick,7종_Remove
97,제어 장치 판넬 등 10종 제조,HCF,공군군수사령부,판넬,,장치,
98,저탐레이더 스위치등32종구매,LDH,육군종합정비창,스위치,,레이더,
99,13-본-국대-01 00학교 이전사업 송풍기 제조설치,UMM,국군재정관리단,제조설치,,송풍기,
100,연구소 회의실 AV시스템 제조설치 납품,MDN,국군화생방방호사령부,제조설치,,시스템,
101,간성아파트 건립 발전기 제조납품,LHP,제22보병사단,아파트,,발전기,
102,간성아파트 건립 전관방송 제조납품,LHP,제22보병사단,아파트,,방송,
103,방송용 시스템 제조설치,UMM,국군재정관리단,제조설치,,"방송, 시스템",
104,16년 무정전전원장치(UPS) 제조설치,UMM,국군재정관리단,제조설치,,장치,
105,항공작전녹음기 제조 설치,UMM,국군재정관리단,제조 설치,,항공,
106,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
107,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
108,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
109,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
110,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
111,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
112,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
113,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
114,00아파트 엘리베이터 제조설치,UMM,국군재정관리단,"아파트, 제조설치",,엘리베이터,
115,구내방송장치 제조 설치,UMM,국군재정관리단,제조 설치,,"방송, 장치",
116,대형 콘크리트절단기 구매,UMM,국군재정관리단,콘크리트,,절단기,
117,대형 콘크리트절단기 구매,UMM,국군재정관리단,콘크리트,,절단기,
118,13-본-국대-01 00학교이전 공기조화기 제조설치,UMM,국군재정관리단,제조설치,,조화기,
119,누전차단기 등 예방자재 29품목 구매,HCQ,공군제5공중기동비행단,차단기,,전차,
120,굴삭기 파이프 등 281항목 구매(기장),LCF,육군군수사령부,파이프,,굴삭기,
121,디젤발전기 400KW 제조설치,UMM,국군재정관리단,제조설치,,발전기,
122,계룡대 비상용발전기 제조설치 납품,UMM,국군재정관리단,제조설치,,발전기,
123,UPS(무정전전원장치)제조 설치,UMM,국군재정관리단,제조 설치,,장치,
124,UPS(무정전전원장치)제조 설치,UMM,국군재정관리단,제조 설치,,장치,
125,UPS(무정전전원장치)제조 설치,UMM,국군재정관리단,제조 설치,,장치,
126,UPS(무정전전원장치)제조 설치,UMM,국군재정관리단,제조 설치,,장치,
127,간부숙소 시스템화장실 제조 설치납품,LNR,수도기계화보병사단,제조 설치,,시스템,
128,관사 신축 엘리베이터 제조설치(17-295),LGT,제2307부대,"신축, 제조설치",,엘리베이터,
129,00지역 주거시설 관급자재(발전기) 제조설치,UMM,국군재정관리단,제조설치,,발전기,
130,00포병대대 신축 화상회의시스템 구매설치,UMM,국군재정관리단,신축,,시스템,
131,상가시설 지브크레인 제조 설치,UMM,국군재정관리단,제조 설치,,크레인,
132,00사단 본청 신축 전관방송 제조설치,UMM,국군재정관리단,"신축, 제조설치",,방송,
133,755포병 차기다련장 호이스트크레인 제조설치,LHK,제2군단,제조설치,,크레인,
134,OO단 울타리 감지센서 노후교체,MDR,제9965부대,울타리,,센서,
135,OO단 울타리 감지센서 노후교체,MDR,제9965부대,울타리,,센서,
136,OO단 울타리 감지센서 노후교체,MDR,제9965부대,울타리,,센서,
137,OO단 울타리 감지센서 노후교체,MDR,제9965부대,울타리,,센서,
138,전력설비 개선 관급자재(전력제어시스템) 제조설치,UMM,국군재정관리단,제조설치,,시스템,
139,D004 남양이전사업 시설공사 관급자재-방송AV,UHD,공군 작사예하 방포사예하 제3여단,공사,,방송,
140,관급자재(자동제어장치) 제조 설치,UMM,국군재정관리단,제조 설치,,장치,
141,본청 비상발전기 전용 규격전선 교체 설치납품,LGK,제5897부대,전선,,발전기,
142,건설장비 부품 구매(크라샤외 5개 품목),LNS,제55보병사단,건설,,장비,
143,관급자재(크레인) 제조 설치,UMM,국군재정관리단,제조 설치,,크레인,
144,00병원 과학화 출입시스템 제조설치,UMM,국군재정관리단,제조설치,,시스템,
145,정신교육장비(스피커 등 7종) 제조설치,UMM,국군재정관리단,제조설치,,장비,
146,구내방송장치 제조설치,HCF,공군군수사령부,제조설치,,"방송, 장치",
147,구내방송장치 제조설치,HCF,공군군수사령부,제조설치,,"방송, 장치",
148,구내방송장치 제조설치,HCF,공군군수사령부,제조설치,,"방송, 장치",
149,로더 및 그레이더 훈련장 개선(본공사),LFT,육군공병학교,공사,,레이더,
150,로더 및 그레이더 훈련장 개선(전기공사),LFT,육군공병학교,공사,,레이더,
151,17-B-광단국장비 제조 설치,SFH,제9196부대,제조 설치,,장비,
152,누전차단기 등 12품목,SFG,제9181부대,차단기,,전차,
153,통신전자장비(고정형 중계기 등 4종) 제조설치,UMM,국군재정관리단,제조설치,,"장비, 전자장비, 통신전자",
154,체육관 신축 관급자재(무대장치) 제조 설치(2),UMM,국군재정관리단,"신축, 제조 설치",,장치,
155,신길동아파트 상가 사우나 냉각기 설치납품,MCN,국방부근무지원단,아파트,,냉각기,
156,냉각기 제조설치납품,MCT,국군체육부대,제조설치,,냉각기,
157,실내체육관 신축 관급자재(태양광발전장치) 제조설치,UMM,국군재정관리단,"신축, 제조설치",,장치,
158,실내체육관 방송장비 제조설치,UMM,국군재정관리단,제조설치,,"방송, 장비",
159,"펌프 장치,유압식,수동식 1종",SCF,해군군수사령부,펌프,,장치,
160,17-방공관제사-76 정작처 전파차단기 및 금속탐지기,HDR,공군방공관제사령부,차단기,,탐지기,
161,16-충-국-4 엘리베이터 제조 설치,MDW,국군간호사관학교,제조 설치,,엘리베이터,
162,박격포 스위치등5종구매,LDH,육군종합정비창,스위치,,박격포,
163,발전기(200kw) 제조설치,UMM,국군재정관리단,제조설치,,발전기,
164,17-기동중계 장비(차량장착 포함) 제조 설치,UMM,국군재정관리단,제조 설치,,"기동, 장비, 차량",
165,G/T발전기 냉각용 해수펌프 1종,SCF,해군군수사령부,펌프,,발전기,
166,17-해병-00대대 관급자재(크레인) 제조설치,SFG,제9181부대,제조설치,,크레인,
167,00사격장 사격장비 제조 설치,UMM,국군재정관리단,제조 설치,,장비,
168,이동식화장실 충전시스템 제조설치,UMM,국군재정관리단,제조설치,,시스템,
169,00후속양산사업 크레인 제조설치,UMM,국군재정관리단,제조설치,,크레인,
170,안전차단기 전선릴 등 63종,SCH,해군작전사령부,"전선, 차단기",,전차,
171,관사 및 통합생활관 방송장비 제조설치,UMM,국군재정관리단,"생활관, 제조설치",,"방송, 장비",
172,17-통합건물(화악) 관급자재(발전기) 제조 설치,UMM,국군재정관리단,제조 설치,,발전기,
173,나사-가열기 등 2종,SCF,해군군수사령부,나사,,가열기,
174,17-다목적 강당 관급자재 자동제어장치 제조 설치,UMM,국군재정관리단,제조 설치,,장치,
175,17-다목적 강당 관급자재 무대장치 제조 설치,UMM,국군재정관리단,제조 설치,,장치,
176,전원공급장치 제조설치,UMM,국군재정관리단,제조설치,,장치,
177,전원공급장치 제조설치,UMM,국군재정관리단,제조설치,,장치,
178,간부숙소 객실관리시스템  제조설치,UMM,국군재정관리단,제조설치,,시스템,
179,탄두회수장치 제조설치 납품,LCK,수도방위사령부,제조설치,,장치,
180,17-00지역 신축공사 관급자재(발전기) 제조설치,UMM,국군재정관리단,"공사, 신축, 제조설치",,발전기,
181,사령부 본청 신축공사 방송장비 제조설치,LPC,제25보병사단,"공사, 신축, 제조설치",,"방송, 장비",
182,00부대 WAN 장비 제조설치 납품,LNR,수도기계화보병사단,제조설치,,장비,
183,호이스트크레인 제조설치,LNQ,제17보병사단,제조설치,,크레인,
184,펌프 및 발전기 부품류,EGF,기동화력계약팀 (구:19.09.16),펌프,,발전기,
185,펌프 및 발전기 부품류,EGF,기동화력계약팀 (구:19.09.16),펌프,,발전기,
186,펌프 및 발전기 부품류,EGF,기동화력계약팀 (구:19.09.16),펌프,,발전기,
187,펌프 및 발전기 부품류,EGF,기동화력계약팀 (구:19.09.16),펌프,,발전기,
188,펌프 및 발전기 부품류,EGF,기동화력계약팀 (구:19.09.16),펌프,,발전기,
189,공군교육사령부 이동형 발전기(30kw) 제조 설치,HCM,공군교육사령부,제조 설치,,발전기,
190,발전기 30kw 제조설치,MCS,국방부계룡대근무지원단,제조설치,,발전기,
191,"연결기, 배기 파이프용 등 8항목 구매(궤도)",LCF,육군군수사령부,파이프,,연결기,
192,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,"생활관, 신축, 제조 설치",,방송,
193,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,"생활관, 신축, 제조 설치",,방송,
194,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,"생활관, 신축, 제조 설치",,방송,
195,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,"생활관, 신축, 제조 설치",,방송,
196,K1전차나사등42종구매,LDH,육군종합정비창,나사,,전차,
197,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),밸브,,함포,
198,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),밸브,,함포,
199,전차포 사격장 모래 등 2종 구매,UMM,국군재정관리단,모래,,전차,
200,17년 상용차량 방수포 구매,LHR,육군 제37보병사단,방수,,차량,
201,00지역 행정동 신축공사 방송설비 제조설치,UMM,국군재정관리단,"공사, 신축, 제조설치",,방송,
202,00지역 본청 신축공사 방송설비 제조설치,UMM,국군재정관리단,"공사, 신축, 제조설치",,방송,
203,00부대 체육관 신축 관급자재(무대장치) 제조 설치,UMM,국군재정관리단,"신축, 제조 설치",,장치,
204,사진 조명기구 및 운영장비 구매,MDS,제3707부대,"조명, 조명기구",,장비,
205,이동식화장실 트레일러 제조설치,UMM,국군재정관리단,제조설치,,트레일러,
206,공사감독 검측장비 구매,MFH,국방시설본부,공사,,장비,
207,17-간부숙소 신축공사 태양광 발전기 제조 설치,UMM,국군재정관리단,"공사, 신축, 제조 설치",,발전기,
208,공군 항공작전녹음기 제조설치,UMM,국군재정관리단,제조설치,,항공,
209,공군 구내방송장치 제조설치,UMM,국군재정관리단,제조설치,,"방송, 장치",
210,무인감시장비 제조설치,LCG,육군본부,제조설치,,"감시장비, 장비",
211,무인감시장비 제조설치,LCG,육군본부,제조설치,,"감시장비, 장비",
212,무인감시장비 제조설치,LCG,육군본부,제조설치,,"감시장비, 장비",
213,헌병대 병영생활관 신축 방송영상설비 제조설치,LHK,제2군단,"생활관, 신축, 제조설치",,방송,
214,K1전차 나사류,EGF,기동화력계약팀 (구:19.09.16),나사,,전차,
215,K1전차 나사류,EGF,기동화력계약팀 (구:19.09.16),나사,,전차,
216,17-냉각수 생산장비 제조 설치,UMM,국군재정관리단,제조 설치,,장비,
217,'17년 VolP 교환기용 음성동보장치 제조설치,LCG,육군본부,제조설치,,장치,
218,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
219,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
220,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
221,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
222,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
223,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
224,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
225,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
226,안테나 및 RF부수장비(F.R.P 파이프 등 127종) 구매,UMM,국군재정관리단,파이프,,장비,
227,배수펌프장 신축공사 발전기제어시스템 제조 설치,UMM,국군재정관리단,"공사, 신축, 제조 설치, 펌프",,"발전기, 시스템",
228,배수펌프장 신축공사 감시제어시스템 제조 설치,UMM,국군재정관리단,"공사, 신축, 제조 설치, 펌프",,시스템,
229,`17년 전술헬기장 확장공사 자재 및 축성도구 구매,LGQ,제36보병사단,공사,,헬기,
230,나사 가열기 11EA,SCF,해군군수사령부,나사,,가열기,
231,007-누전차단기 등 54종,HDL,공군제16전투비행단,차단기,,전차,
232,이동형 발전기(30KW) 제조 설치,UMM,국군재정관리단,제조 설치,,발전기,
233,17-공-디젤발전기 150KW 제조설치,UMM,국군재정관리단,제조설치,,발전기,
234,17-공-디젤발전기 100KW 제조설치,UMM,국군재정관리단,제조설치,,발전기,
235,17-해군 제2기관장비실습장(콘크리트 말뚝 제조),UMM,국군재정관리단,콘크리트,,장비,
236,대형 콘크리트절단기 구매,UMM,국군재정관리단,콘크리트,,절단기,
237,대형 콘크리트절단기 구매,UMM,국군재정관리단,콘크리트,,절단기,
238,출입통제시스템 제조설치 납품,SFG,제9181부대,제조설치,,시스템,
239,차기다련장 6차 호이스트크레인 제조설치,LNF,제1보병사단,제조설치,,크레인,
240,7공병 도하장비 보관용 방수포 제조,LMH,제7군단,방수,,장비,
241,12항공단 부대개편 콘크리트파일 제조납품,LHK,제2군단,콘크리트,,항공,
242,부대개편 관급자재 자동제어시스템 제조설치,UMM,국군재정관리단,제조설치,,시스템,
243,18-7092 훈련장 전차이동표적 구동부 제조설치,LMR,제5군단사령부,제조설치,,전차,
244,219여단 자동제어장치 제조설치,LQH,제3697부대,제조설치,,장치,
245,00사격장 사격장비 제조 설치1,SFG,제9181부대,제조 설치,,장비,
246,"18-00사 관급자재(방송,AV) 제조설치",UMM,국군재정관리단,제조설치,,방송,
247,18-00사 관급자재(무대장치) 제조설치,UMM,국군재정관리단,제조설치,,장치,
248,부대개편 관급자재(크레인) 제조설치,UMM,국군재정관리단,제조설치,,크레인,
249,18-00사 관급자재(발전기) 제조설치,UMM,국군재정관리단,제조설치,,발전기,
250,18-00사 관급자재(빌딩자동제어장치) 제조설치,UMM,국군재정관리단,제조설치,,장치,
251,고철용(철스크랩)압축기 제조설치납품,LIK,제2군수지원여단,제조설치,,압축기,
252,18-00사 관급자재(크레인) 제조설치,UMM,국군재정관리단,제조설치,,크레인,
253,00사업 관급자재(자동제어시스템) 제조 설치,UMM,국군재정관리단,제조 설치,,시스템,
254,oo사격장 사격장비 제조설치,SFG,제9181부대,제조설치,,장비,
255,UPS(무정전전원장치)제조설치,HDC,공군제1전투비행단,제조설치,,장치,
256,상용차량 방수포 구매,LKT,제1989부대,방수,,차량,
257,국군외상센터 신축 관급자재(기송관시스템),MDD,국군수도병원,신축,,시스템,
258,부대개편 일반지원대대 관급자재(크레인) 제조설치,UMM,국군재정관리단,제조설치,,크레인,
259,보도블럭 절단기 등 4종,SCH,해군작전사령부,보도블럭,,절단기,
260,"부대개편 군수지원A,B대대 관급자재(크레인) 제조설치",UMM,국군재정관리단,제조설치,,크레인,
261,18-00부대 영상감시장치 제조 설치,SDF,제5738부대,제조 설치,,장치,
262,18-00부대 영상감시장치 제조 설치,SDF,제5738부대,제조 설치,,장치,
263,18-00부대 영상감시장치 제조 설치,SDF,제5738부대,제조 설치,,장치,
264,18-00부대 영상감시장치 제조 설치,SDF,제5738부대,제조 설치,,장치,
265,부대개편사업 관급자재(크레인) 제조설치,UMM,국군재정관리단,제조설치,,크레인,
266,5차사업(759포병대대) 크레인 제조설치(18-151),LGT,제2307부대,제조설치,,크레인,
267,안전차단기 전선릴 등 48종,SCU,해군 기동함대사령부,"전선, 차단기",,전차,
268,국군외상센터 신축 관급자재(엘리베이터) 제조설치,UMM,국군재정관리단,"신축, 제조설치",,엘리베이터,
269,00사령부 관급자재(호이스트크레인)제조설치,UMM,국군재정관리단,제조설치,,크레인,
270,6군단 관사 캠프님블 신축 관급자재 홈오토시스템,LQC,제7856부대,신축,,시스템,
271,구내방송장치 제조설치,UMM,국군재정관리단,제조설치,,"방송, 장치",
272,구내방송장치 제조설치,UMM,국군재정관리단,제조설치,,"방송, 장치",
273,구내방송장치 제조설치,UMM,국군재정관리단,제조설치,,"방송, 장치",
274,00부대 사격 훈련장비 제조 설치 납품,LKF,제6755부대,제조 설치,,장비,
275,후속사업(204항공대대) 크레인 제조설치(18-93),LGT,제2307부대,제조설치,,"크레인, 항공",
276,탄두회수장치 고무블럭 TYPE 제조설치,UMM,국군재정관리단,제조설치,,장치,
277,유무선 통합용 MW장비 MSPP 제조설치,UMM,국군재정관리단,제조설치,,장비,
278,00부대 자동제어장치 제조 설치납품,LPN,수도군단,제조 설치,,장치,
279,81밀리박격포 나사 구매,LDH,육군종합정비창,나사,,박격포,
280,18-362 누전차단기 등 58품목,HCM,공군교육사령부,차단기,,전차,
281,MW통신소 전원공급장치 제조설치,UMM,국군재정관리단,제조설치,,장치,
282,37전차 칼라강판 자재구매,LGM,제11기동사단,강판,,전차,
283,OO부대 전술헬기장 확장공사자재(2차) 구매,LGQ,제36보병사단,공사,,헬기,
284,5톤차량 나사등22종 구매,LDH,육군종합정비창,나사,,차량,
285,00부대 관급자재(크레인) 제조설치,UMM,국군재정관리단,제조설치,,크레인,
286,18-기동 중계장비(차량장착) 제조설치,UMM,국군재정관리단,제조설치,,"기동, 장비, 차량",
287,전기국솥 제조 설치,SCP,제8385부대,제조 설치,,전기국솥,
288,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,제조설치,,발전기,
289,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,제조설치,,발전기,
290,유압유 플러싱장비 제조설치 납품,UMM,국군재정관리단,제조설치,,장비,
291,누전차단기 등 8종,SCF,해군군수사령부,차단기,,전차,
292,00부대 신축 관급자재(엘리베이터) 제조설치,UMM,국군재정관리단,"신축, 제조설치",,엘리베이터,
293,OO부대 전술헬기장 확장공사자재 구매,LGQ,제36보병사단,공사,,헬기,
294,K1전차 밸브등2종 구매,LDH,육군종합정비창,밸브,,전차,
295,K1전차 밸브등2종 구매,LDH,육군종합정비창,밸브,,전차,
296,K1전차 충전선조립체등4종 구매,LDH,육군종합정비창,전선,,전차,
297,VoIP전화기용 스위치 허브구매,MDF,국군지휘통신사령부,스위치,,전화기,
298,00지역 주거시설 관급자재(엘리베이터)제조 설치,UMM,국군재정관리단,제조 설치,,엘리베이터,
299,탄두회수장치 제조설치납품,SDG,제2002부대,제조설치,,장치,
300,열상장비 멈춤스위치등13종 구매,LDH,육군종합정비창,스위치,,장비,
301,00부대 본청신축 출입통제시스템 설치납품,LMR,제5군단사령부,신축,,시스템,
302,함정번호도료 등 6종 구매,SCF,해군군수사령부,도료,,함정,
303,(18-F002)고밀도 저장랙(저장 및 재생물자시스템),HDM,공군제17전투비행단,저장랙,,시스템,
304,육상 사격장 탄두회수장치 제조 설치,UMM,국군재정관리단,제조 설치,,장치,
