,입찰명,발주기관코드,발주기관,7종_Pick,7종_Remove,10종_Pick,10종_Remove
47,창조21모델 11차 장비구매 설치사업 리스,UMM,국군재정관리단,장비,,사업,
48,통합감시장비 보강 사업,MDI,제7016부대,"감시장비, 장비",,사업,
49,000사업 정보통신체계 구축,MDS,제3707부대,통신체계,,"구축, 사업",
50,16년 후반기 브리핑장비 도입사업(리스물건),UMM,국군재정관리단,장비,,사업,
51,중앙처리장치 등 8종 구매,LKP,5군수지원사령부,장치,,처리,
52,전령용 특장차량 제작 / 납품사업,MDF,국군지휘통신사령부,차량,,사업,
53,인터컴 세트(전관방송설비) 제조설치,UMM,국군재정관리단,방송,,방송,
54,'16년 음향/영상장비 보강사업,UMM,국군재정관리단,장비,,"사업, 영상, 음향",
55,차기다련장 2차사업 CCTV 제조 설치,UMM,국군재정관리단,CCTV,,사업,
56,14-본-육-07 00대대 이전사업 전관방송/AV 제조 설치,UMM,국군재정관리단,방송,,"방송, 사업",
57,K55A1 자주포 시설사업 스틸그레티팅 제조납품,LHP,제22보병사단,자주포,,사업,
58,구내방송장치,HCF,공군군수사령부,"방송, 장치",,방송,
59,00지역 상황실 구축장비(모니터 등 9종) 구매설치납품,MCS,국방부계룡대근무지원단,장비,,구축,
60,무선네트워크 보안장비 보강사업,UMM,국군재정관리단,장비,,사업,
61,방송중계장비 배터리 교체,MDI,제7016부대,"방송, 장비",,방송,
62,음식물쓰레기 처리기 제조 설치,HDK,공군제11전투비행단,처리기,,처리,
63,00병원 이전사업 발전기 제조 설치,UMM,국군재정관리단,발전기,,사업,
64,기동방송차량 방송시스템 설치,UMM,국군재정관리단,"기동, 방송, 시스템, 차량",,방송,
65,도서(항공기 장비 등 55품목)구매,SFC,제9691부대,"장비, 항공",,도서,
66,대출력 앰프시스템 노후 교체사업,UMM,국군재정관리단,시스템,,사업,
67,전투훈련영상 아카이브시스템 구축사업,UMM,국군재정관리단,시스템,,"구축, 사업, 영상",
68,위성통신 이론 및 시스템 등 44종 도서 구매,SCQ,제9911부대,시스템,,도서,
69,MW통신소 무인감시시스템 구축자재 구매사업,MDF,국군지휘통신사령부,시스템,,"구축, 사업",
70,입체영상 처리 및 분석장비 구매,UMM,국군재정관리단,장비,,"영상, 처리",
71,16년 빔프로젝터 도입사업 등 6건 통합리스,UMM,국군재정관리단,프로젝터,,사업,
72,00학교 음향방송장비 구매설치,UMM,국군재정관리단,"방송, 장비",,"방송, 음향",
73,(육성) 103-4대대 비상용 발전기 5대 납품,LKM,제2632부대,발전기,,상용,
74,000사업 통신장비(라우터 등 5종) 구매 설치,MDS,제3707부대,"장비, 통신장비",,사업,
75,600W 야전앰프 등 방송장비 2종 설치납품,LKG,육군제53보병사단,"방송, 장비",,방송,
76,00지역 영상전송체계 노후장비 교체사업(10),UMM,국군재정관리단,장비,,"사업, 영상",
77,00지역 영상전송체계 노후장비 교체사업(8),UMM,국군재정관리단,장비,,"사업, 영상",
78,00지역 영상전송체계 노후장비 교체사업(6),UMM,국군재정관리단,장비,,"사업, 영상",
79,00지역 영상전송체계 노후장비교체사업(9),UMM,국군재정관리단,장비,,"사업, 영상",
80,00지역 영상전송체계 노후장비교체사업(11),UMM,국군재정관리단,장비,,"사업, 영상",
81,00지역 영상전송체계 노후장비교체사업(7),UMM,국군재정관리단,장비,,"사업, 영상",
82,MW전환체계 구축 부수장비 구매사업,MDF,국군지휘통신사령부,장비,,"구축, 사업",
83,네트워크 장비 구매사업 리스,UMM,국군재정관리단,장비,,사업,
84,차세대 학습관리 시스템 도입사업,UMM,국군재정관리단,시스템,,사업,
85,자동음향센서 구매,SCR,해군제3함대사령부,센서,,음향,
86,00지역 영상전송체계 노후장비교체사업(5),UMM,국군재정관리단,장비,,"사업, 영상",
87,00지역 영상전송체계 노후장비교체사업(1),UMM,국군재정관리단,장비,,"사업, 영상",
88,00지역 영상전송체계 노후장비교체사업(4),UMM,국군재정관리단,장비,,"사업, 영상",
89,00지역 영상전송체계 노후장비 제조설치(2),UMM,국군재정관리단,장비,,영상,
90,00지역 영상전송체계 노후장비 제조설치(3),UMM,국군재정관리단,장비,,영상,
91,000사업 정보통신장비 설치납품,UMM,국군재정관리단,"장비, 통신장비",,사업,
92,00 기동형 중계소 안테나 구축,UMM,국군재정관리단,기동,,구축,
93,00 기동형 중계소 안테나 구축,UMM,국군재정관리단,기동,,구축,
94,00 기동형 중계소 안테나 구축,UMM,국군재정관리단,기동,,구축,
95,00 기동형 중계소 안테나 구축,UMM,국군재정관리단,기동,,구축,
96,방송장비 구매(포병여단),LPN,수도군단,"방송, 장비",,방송,
97,연동종합관리체계 노후장비 교체사업,UMM,국군재정관리단,장비,,사업,
98,16-덕-열영상감시카메라(CCTV) 제조 설치,UMM,국군재정관리단,CCTV,,영상,
99,군수처 방송장비 구매,LKM,제2632부대,"방송, 장비",,방송,
100,휴대용 무선 영상감시시스템 제조 / 구매,MDI,제7016부대,시스템,,영상,
101,휴대용 무선 영상감시시스템 제조 / 구매,MDI,제7016부대,시스템,,영상,
102,휴대용 무선 영상감시시스템 제조 / 구매,MDI,제7016부대,시스템,,영상,
103,휴대용 무선 영상감시시스템 제조 / 구매,MDI,제7016부대,시스템,,영상,
104,방송장비 야전앰프 등 2종 설치납품,LKG,육군제53보병사단,"방송, 장비",,방송,
105,안보관 음향시스템 제조설치(K-60),LGT,제2307부대,시스템,,음향,
106,이동용 고출력 방송장비 구매,SCL,해군사관학교,"방송, 장비",,방송,
107,도서(정보처리기사 필기 등 140종)구매,SDF,제5738부대,처리기,,"도서, 처리",
108,000사업 전송/정보보호장비 설치납품,MDS,제3707부대,장비,,사업,
109,00부대 정보화사업 빕프로젝터 설치납품,LFR,육군기계화학교,프로젝터,,사업,
110,원격통합통신체계 구축사업(리스물건),UMM,국군재정관리단,통신체계,,"구축, 사업",
111,16년 방송장비(AMP) 구매계약,LMK,제6보병사단,"방송, 장비",,방송,
112,전관방송장비 제조 설치,UMM,국군재정관리단,"방송, 장비",,방송,
113,디지털 영상시스템(LCOS 프로젝터 등 2종) 구매설치,UMM,국군재정관리단,"시스템, 프로젝터",,영상,
114,16년 WAN 광전송장비 교체사업,UMM,국군재정관리단,장비,,사업,
115,000사업 CCTV 제조설치,MDS,제3707부대,CCTV,,사업,
116,교전훈련장비 상용품 구매,UMM,국군재정관리단,장비,,상용,
117,00망 웹메일 시스템 구축,UMM,국군재정관리단,시스템,,구축,
118,특수훈련시스템 교체사업 구매설치(리스물건),UMM,국군재정관리단,시스템,,사업,
119,'16년 WAN  채널먹스 장비 교체사업,UMM,국군재정관리단,장비,,사업,
120,00부대 노후 방송장비 교체 설치,LCK,수도방위사령부,"방송, 장비",,방송,
121,'16년 대출력 앰프(성우회관) 시스템 구매사업,MDF,국군지휘통신사령부,시스템,,사업,
122,000사업 발전기(200Kw) 제조설치,MDS,제3707부대,발전기,,사업,
123,2016년 원격교육체계 음향시스템 설치 납품,LCM,육군교육사령부,시스템,,음향,
124,16년 공군 상황전시장비 교체사업,UMM,국군재정관리단,장비,,사업,
125,205항공대대 00사업 발전기 제조설치납품,LHK,제2군단,"발전기, 항공",,사업,
126,205항공대대 00사업 혼합골재 제조,LHK,제2군단,항공,,사업,
127,WAN장비 교체사업 구매설치,UMM,국군재정관리단,장비,,사업,
128,창조 21모델 11차 장비 구매 및 설치사업,UMM,국군재정관리단,장비,,사업,
129,복지정보체계 장비교체사업(리스물건),UMM,국군재정관리단,"장비, 정보체계",,사업,
130,빔프로젝터 도입사업,UMM,국군재정관리단,프로젝터,,사업,
131,00훈련장 음향장비 제조 설치,UMM,국군재정관리단,장비,,음향,
132,창조 12차 장비도입(일체형PC)사업 구매,UMM,국군재정관리단,장비,,사업,
133,"그릴,라디에이터용,차량용",EHA,일반장비계약팀 (구:19.09.16),차량,,라디에이터,
134,"그릴,라디에이터용,차량용",EHA,일반장비계약팀 (구:19.09.16),차량,,라디에이터,
135,"그릴,라디에이터용,차량용",EHA,일반장비계약팀 (구:19.09.16),차량,,라디에이터,
136,"그릴,라디에이터용,차량용",EHA,일반장비계약팀 (구:19.09.16),차량,,라디에이터,
137,상용차량(승용차1800cc)구매,UMM,국군재정관리단,차량,,상용,
138,해안경계 통합시스템 구축사업,UMM,국군재정관리단,시스템,,"구축, 사업",
139,공사 생도학사정보체계 서버교체사업,UMM,국군재정관리단,정보체계,,사업,
140,16년 사격장 방송장비 시스템 설치납품,LKG,육군제53보병사단,"방송, 시스템, 장비",,방송,
141,창조 12차 장비도입(데스크탑)사업 구매,UMM,국군재정관리단,장비,,사업,
142,창조 12차 장비도입(네트워크 장비교체 등) 사업 구매,UMM,국군재정관리단,장비,,사업,
143,창조 12차 장비도입(주전산기 등) 사업 구매,UMM,국군재정관리단,장비,,사업,
144,16-본-육-4 방송설비 제조 설치,UMM,국군재정관리단,방송,,방송,
145,16년 사무자동화장비(프린터) 도입사업(리스물건),UMM,국군재정관리단,장비,,사업,
146,16년 남수원체력단련장 코스관리장비 구매,UAB,국군복지단,장비,,코스관리,
147,16년 정보화교육장 장비 교체사업(리스물건),UMM,국군재정관리단,장비,,사업,
148,거짓말탐지영상 녹화시스템 구매,NIT,국방부조사본부,시스템,,영상,
149,음향장비 노후 부속품 교체,MDI,제7016부대,장비,,음향,
150,16년 차세대 DEMIS 재활용장비 교체사업,UMM,국군재정관리단,장비,,사업,
151,도서 정보처리기능사 필기 등 7종,SFD,제9227부대,처리기,,"도서, 처리",
152,전술자료처리기 등 9종,SCF,해군군수사령부,처리기,,처리,
153,16년 공군 LAN장비 교체사업,UMM,국군재정관리단,장비,,사업,
154,'16년 이동마트차량 제작사업,UMM,국군재정관리단,차량,,사업,
155,'16년 OO부대 도서관자동화시스템 구매설치,UMM,국군재정관리단,시스템,,도서,
156,야전교육용 방송장비(15종) 구매,UMM,국군재정관리단,"방송, 장비",,방송,
157,'16년 차체인양기(4주식) 교체 / 설치사업,MDF,국군지휘통신사령부,차체,,사업,
158,네트워크장비 교체사업,UMM,국군재정관리단,장비,,사업,
159,상용 위성전화기 구매,MDF,국군지휘통신사령부,전화기,,상용,
160,상용 위성전화기 구매,MDF,국군지휘통신사령부,전화기,,상용,
161,경계용 CCTV 교체 사업,UMM,국군재정관리단,CCTV,,사업,
162,16년 사무자동화장비(데스크톱PC) 도입사업(리스물건),UMM,국군재정관리단,장비,,사업,
163,개인 상용정보통신장비 보관함 제조,UMM,국군재정관리단,"장비, 통신장비",,상용,
164,무선기동 영상전송장비 제조 설치,UMM,국군재정관리단,"기동, 장비",,영상,
165,휴대용 영상전송장비 제조 설치,UMM,국군재정관리단,장비,,영상,
166,방송장비(무선 인터콤) 구매,LKH,제6128부대,"방송, 장비",,방송,
167,(16-030)기타일반장비획득(전동카트),HDM,공군제17전투비행단,"일반장비, 장비",,기타,
168,16-030(음식물쓰레기 처리기),UHD,공군 작사예하 방포사예하 제3여단,처리기,,처리,
169,사격장 방송장비시스템 제조설치,UMM,국군재정관리단,"방송, 시스템, 장비",,방송,
170,13-본-국대-01 00학교 이전사업 송풍기 제조설치,UMM,국군재정관리단,송풍기,,사업,
171,연구소 회의실 AV시스템 제조설치 납품,MDN,국군화생방방호사령부,시스템,,연구,
172,16년 해병대 지휘소 비디오월 교체사업(리스물건),UMM,국군재정관리단,비디오월,,사업,
173,'16년 모의사격 훈련장비 교체사업,UMM,국군재정관리단,장비,,사업,
174,사격장 방송장비 시스템 구매/설치,LQG,육군 52보병사단,"방송, 시스템, 장비",,방송,
175,간성아파트 건립 전관방송 제조납품,LHP,제22보병사단,방송,,방송,
176,방송용 시스템 제조설치,UMM,국군재정관리단,"방송, 시스템",,방송,
177,방송장비 시스템(디지털 앰프 등) 구매,LGQ,제36보병사단,"방송, 시스템, 장비",,방송,
178,동원처 예비군사격장 방송장비 납품,LKM,제2632부대,"방송, 장비",,방송,
179,00지역 방송장비,LNS,제55보병사단,"방송, 장비",,방송,
180,구내방송장치 제조 설치,UMM,국군재정관리단,"방송, 장치",,방송,
181,영상편집시스템(REDSUN HD-C40) 등 3종,SCK,해군교육사령부,시스템,,영상,
182,'15년 정보보호체계 교체사업 리스,UMM,국군재정관리단,정보보호체계,,사업,
183,국방통계시스템 네트워크 장비 구축,MCJ,국방통합데이터센터,"시스템, 장비",,구축,
184,교육용 패킷 분석장비 라이선스 구매,MCM,4284부대,장비,,라이선스,
185,'16년 대전병원 장비운영유지비(영상장비) 구매,MDJ,국군대전병원,장비,,영상,
186,국방 빅데이터 플랫폼 기반 구축사업 리스계약,MCJ,국방통합데이터센터,플랫폼,,"구축, 빅데이터, 사업",
187,계룡대 비상용발전기 제조설치 납품,UMM,국군재정관리단,발전기,,상용,
188,1891부대 상용차량 등 2종 구매,LQP,제1891부대,차량,,상용,
189,K55A1 자주포 사업 크레인 제조 설치,LPC,제25보병사단,"자주포, 크레인",,사업,
190,oo부대 방송장비 구매 및 CCTV장비 설치납품,LCH,특수전사령부,"CCTV, 방송, 장비",,방송,
191,00사단 본청 신축 전관방송 제조설치,UMM,국군재정관리단,방송,,방송,
192,17년 공군 00부대 영상 및 음향장비 구매설치,UMM,국군재정관리단,장비,,"영상, 음향",
193,남수원체력단련장 코스관리장비 구매,UAB,국군복지단,장비,,코스관리,
194,훈련장 물자(방송장비) 구매 설치납품,LMS,제7789부대,"방송, 장비",,방송,
195,훈련장 방송장비 구매,LPG,제5보병사단,"방송, 장비",,방송,
196,훈련장 방송장비 설치납품,LHM,제15보병사단,"방송, 장비",,방송,
197,사격장 방송장비 설치납품,LPK,제8기동사단,"방송, 장비",,방송,
198,11사단 방송장비 설치납품,LGM,제11기동사단,"방송, 장비",,방송,
199,훈련장시설 자산취득 구매(방송장비 및 발전기),LHR,육군 제37보병사단,"발전기, 방송, 장비",,방송,
200,D004 남양이전사업 시설공사 관급자재-방송AV,UHD,공군 작사예하 방포사예하 제3여단,방송,,"방송, 사업",
201,17-4차 정밀측정장비(무선테스터) 구매사업,MDF,국군지휘통신사령부,"장비, 정밀측정장비",,사업,
202,청안예비군훈련대 영상모의사격장 장비 추가구매,LHR,육군 제37보병사단,장비,,영상,
203,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,"장비, 통신장비",,상용,
204,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,"장비, 통신장비",,상용,
205,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,"장비, 통신장비",,상용,
206,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,"장비, 통신장비",,상용,
207,학교 통합상황정파 방송시스템,LFN,육군3사관학교,"방송, 시스템",,방송,
208,00지역 망연동 보안시스템 구축사업(리스물건),UAC,국방출판지원단,시스템,,"구축, 사업",
209,0000 비디오월 교체사업(리스물건),UMM,국군재정관리단,비디오월,,사업,
210,00부대 방송용 장비 구매,LMD,제7821부대,"방송, 장비",,방송,
211,17년 디지털포렌식 장비 등 긴급보강 사업,MFD,국방부검찰단,장비,,사업,
212,전시 이동용 MW 전송장비(광전송장비) 제조 사업,UMM,국군재정관리단,장비,,사업,
213,중앙처리장치 1종,SDQ,해군제2수리창,장치,,처리,
214,구내방송장치 제조설치,HCF,공군군수사령부,"방송, 장치",,방송,
215,구내방송장치 제조설치,HCF,공군군수사령부,"방송, 장치",,방송,
216,구내방송장치 제조설치,HCF,공군군수사령부,"방송, 장치",,방송,
217,MW장비 AGC값 자동측정재료 구매사업,MDF,국군지휘통신사령부,장비,,사업,
218,전시 이동용 MW 전송장비 구매사업,MDF,국군지휘통신사령부,장비,,사업,
219,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,"장비, 통신장비",,상용,
220,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,"장비, 통신장비",,상용,
221,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,"장비, 통신장비",,상용,
222,상용 통신장비(핸드토키)구매,MCN,국방부근무지원단,"장비, 통신장비",,상용,
223,00부대 신축 AV설비(전관방송) 제조 설치,UMM,국군재정관리단,방송,,방송,
224,17-2차 정밀측정장비(광선로측정기) 구매사업,MDF,국군지휘통신사령부,"장비, 정밀측정장비, 측정기",,사업,
225,과학화경계시스템 성능개선사업(노후부품 교체) 계약,LQP,제1891부대,시스템,,사업,
226,17-00창 노후 경계 CCTV 교체 사업,UMM,국군재정관리단,CCTV,,사업,
227,영상전송장비세트 구매,UMM,국군재정관리단,장비,,영상,
228,영상모의사격훈련장비 구매,LCK,수도방위사령부,장비,,영상,
229,영상모의사격훈련장비 구매,LCK,수도방위사령부,장비,,영상,
230,"사,군단급 MW통신소 교체장비 구매사업(광전송장비)",UMM,국군재정관리단,장비,,사업,
231,AV설비(통합방송망) 제조 설치,UMM,국군재정관리단,방송,,방송,
232,실내체육관 방송장비 제조설치,UMM,국군재정관리단,"방송, 장비",,방송,
233,예비군용 교전훈련장비 상용품 구매,LCG,육군본부,장비,,상용,
234,17-공군 디지털 교실 정보화사업(기타장비)(리스물건),UMM,국군재정관리단,장비,,"기타, 사업",
235,17년거짓말탐지검사실영상녹확시스템교체사업,MFD,국방부검찰단,시스템,,"사업, 영상",
236,(육성) 창원 스마트체계시스템 구축,LKH,제6128부대,시스템,,구축,
237,2017년 의무장비 원심분리기 소형탁상용 구매,MDG,국군의무사령부,장비,,상용,
238,헌병 모바일/물리복구 장비도입 사업,UMM,국군재정관리단,장비,,사업,
239,"17-5,6,7차 정보체계예산(ATCIS운용용품,기타운영지원",LHG,제1862부대,정보체계,,기타,
240,`17년 군단급 화면전시체계 교체사업,UMM,국군재정관리단,화면,,사업,
241,'17년 학교교실 디지털화사업 장비구매 및 설치,UMM,국군재정관리단,장비,,사업,
242,인사선발센터 출입통제시스템 구축,LCG,육군본부,시스템,,구축,
243,17년 전령용 특장차량 제작 / 납품사업,MDF,국군지휘통신사령부,차량,,사업,
244,'17년 후반기 브리핑장비 도입사업,UMM,국군재정관리단,장비,,사업,
245,교육기관 모의수사실습 영상장비 구매,LGD,육군종합행정학교,장비,,영상,
246,00부대 방송장비 제조납품,MDC,제1363부대,"방송, 장비",,방송,
247,17년 탑재모델 운용장비 교체사업(리스물건),UMM,국군재정관리단,장비,,사업,
248,방송 스테이션 등 3종,SCF,해군군수사령부,방송,,방송,
249,상용 자석식 전화기 제조,UMM,국군재정관리단,전화기,,상용,
250,음향장비(디지털 콘솔 등 2품목)구매,HCM,공군교육사령부,장비,,음향,
251,기타장비 및 물자 구매,MDS,제3707부대,장비,,기타,
252,000 상황실 브리핑 장비 교체 사업,UMM,국군재정관리단,장비,,사업,
253,후반기 부대비품(통신장비) 및 통신운영물품 구매사업,MDR,제9965부대,"장비, 통신장비",,사업,
254,17-P-00지역 해안경계통합시스템 구축사업(리스물건),UMM,국군재정관리단,시스템,,"구축, 사업",
255,통신(음향)장비 설치납품(17-통신-01),LMB,제8278부대,장비,,음향,
256,17-침입방지시스템(IPS) 신규 도입사업,SDL,재경근무지원대대,시스템,,사업,
257,영상제작장비(미디어 스토리지) 구매,LCG,육군본부,장비,,영상,
258,17-191 영상 촬영용 드론,HCL,공군사관학교,드론,,영상,
259,00후속양산사업 크레인 제조설치,UMM,국군재정관리단,크레인,,사업,
260,17년 방송장비(AMP) 구매,LMK,제6보병사단,"방송, 장비",,방송,
261,17년 예비군 영상모의사격장비 구매설치,UMM,국군재정관리단,장비,,영상,
262,중대급 교전훈련장비 상용품 구매,UMM,국군재정관리단,장비,,상용,
263,'17년 전시자원소요분석모델 장비 교체사업,UMM,국군재정관리단,장비,,사업,
264,'17년 지형분석장비 교체사업,UMM,국군재정관리단,장비,,사업,
265,OO지역 디지털 영상장비 구매/설치,HFK,제1방공유도탄여단,장비,,영상,
266,00부대 정보보호장비(UTM) 구매사업,MDF,국군지휘통신사령부,장비,,사업,
267,디지털영상 상영 시스템 구매설치,UMM,국군재정관리단,시스템,,영상,
268,17년 예비군훈련대 종합관제시스템 구축,LHR,육군 제37보병사단,시스템,,구축,
269,관사 및 통합생활관 방송장비 제조설치,UMM,국군재정관리단,"방송, 장비",,방송,
270,00지역 소출력 및 이동형 앰프시스템 구매설치사업ㅇ,MDF,국군지휘통신사령부,시스템,,사업,
271,'17년 브리핑 장비 교체사업,UMM,국군재정관리단,장비,,사업,
272,브리핑 시스템 교체 사업,UMM,국군재정관리단,시스템,,사업,
273,00처리체계 장비 구매,MDS,제3707부대,장비,,처리,
274,전장체계 백업장비 교체사업,UMM,국군재정관리단,장비,,사업,
275,'17년 OOO 브리핑장비 교체사업,UMM,국군재정관리단,장비,,사업,
276,17년 차체인양기(4주식) 구매/설치사업,MDF,국군지휘통신사령부,차체,,사업,
277,AFCCS 군사정보통신망 노후장비 교체사업(리스물건),UMM,국군재정관리단,장비,,사업,
278,영상 모의사격 시뮬레이터 구축,UMM,국군재정관리단,시뮬레이터,,"구축, 영상",
279,사령부 본청 신축공사 방송장비 제조설치,LPC,제25보병사단,"방송, 장비",,방송,
280,PCB 제작시스템 구매사업,UMM,국군재정관리단,시스템,,사업,
281,'17년 영상제작장비(영상편집기) 구매/설치,UMM,국군재정관리단,장비,,영상,
282,17-00전단 함정 도서 구매,SCU,해군 기동함대사령부,함정,,도서,
283,00지역 통합방송장비 등 14종 구매 납품,LKF,제6755부대,"방송, 장비",,방송,
284,00부대 전자FAX 시스템 구축,MDC,제1363부대,시스템,,구축,
285,정밀측정장비 구매사업(레벨측정기),MDF,국군지휘통신사령부,"장비, 정밀측정장비, 측정기",,사업,
286,00 지역 대출력 앰프시스템 구매 설치사업,UMM,국군재정관리단,시스템,,사업,
287,U3지역 대출력 앰프시스템 구매 설치사업,UMM,국군재정관리단,시스템,,사업,
288,17년 상황전시기 및 브리핑장비 도입사업,UMM,국군재정관리단,장비,,사업,
289,17년 상황전시기 및 브리핑장비 도입사업,UMM,국군재정관리단,장비,,사업,
290,17년 상황전시기 및 브리핑장비 도입사업,UMM,국군재정관리단,장비,,사업,
291,17년 상황전시기 및 브리핑장비 도입사업,UMM,국군재정관리단,장비,,사업,
292,17년 함정/항공기 위치식별체계 구축사업(리스물건),UMM,국군재정관리단,"함정, 항공",,"구축, 사업",
293,00 자동출입통제시스템 구축사업(설치납품),LGK,제5897부대,시스템,,"구축, 사업",
294,00 자동출입통제시스템 구축사업(설치납품),LGK,제5897부대,시스템,,"구축, 사업",
295,00 자동출입통제시스템 구축사업(설치납품),LGK,제5897부대,시스템,,"구축, 사업",
296,00 자동출입통제시스템 구축사업(설치납품),LGK,제5897부대,시스템,,"구축, 사업",
297,17년 지휘소 화면전시체계 교체사업 리스,UMM,국군재정관리단,화면,,사업,
298,'17년 원격교육체계 음향시스템 설치 납품,LCM,육군교육사령부,시스템,,음향,
299,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,방송,,방송,
300,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,방송,,방송,
301,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,방송,,방송,
302,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,SFD,제9227부대,방송,,방송,
303,창조축소형 장비도입(네트워크 장비)사업,UMM,국군재정관리단,장비,,사업,
304,00지역 통합관리시스템 구축,MDI,제7016부대,시스템,,구축,
305,도서구매(정보처리기능사 등 3품목),SEE,제9해병여단,처리기,,"도서, 처리",
306,00 시스템 HW 구매사업,UMM,국군재정관리단,시스템,,사업,
307,"그릴,라디에이터용,차량용",EHA,일반장비계약팀 (구:19.09.16),차량,,라디에이터,
