,입찰명,발주기관코드,발주기관,2종_Pick,2종_Remove,8종_Pick,8종_Remove
43,병리장비 운영소모품 46종 구매,UMM,국군재정관리단,소모품,,병리,
44,수도병원 외과장비소모품(4) 10종 구매,UMM,국군재정관리단,소모품,,"병원, 외과",
45,수도병원 외과장비소모품(2) 24종 구매,UMM,국군재정관리단,소모품,,"병원, 외과",
46,수도병원 외과장비소모품(1) 37종 구매,UMM,국군재정관리단,소모품,,"병원, 외과",
47,수도병원 외과장비소모품(3) 66종 구매,UMM,국군재정관리단,소모품,,"병원, 외과",
48,병리장비 운영소모품 37종 구매,UMM,국군재정관리단,소모품,,병리,
49,병리장비 운영소모품 39종 구매,UMM,국군재정관리단,소모품,,병리,
50,병리장비 운영소모품 20종 구매,UMM,국군재정관리단,소모품,,병리,
51,병리장비 운영소모품 63종 구매,UMM,국군재정관리단,소모품,,병리,
52,병리장비 운영소모품 23종 구매,UMM,국군재정관리단,소모품,,병리,
53,병리장비 운영소모품 89종 구매,UMM,국군재정관리단,소모품,,병리,
54,'16-00부대 응급구조와응급처치도서등4종구매,MDQ,국군의무학교,도서,,응급,
55,병원장비 소모품 109종 구매,UMM,국군재정관리단,소모품,,병원,
56,수술용 칼 5항목 구매(물품),LCF,육군군수사령부,물품,,수술,
57,"항-16-002, 003 냉장고 극저온식 병원용 등 4종",HCL,공군사관학교,냉장고,,병원,
58,병리장비 운영소모품 60종 구매,UMM,국군재정관리단,소모품,,병리,
59,병리장비 운영소모품 47종 구매,UMM,국군재정관리단,소모품,,병리,
60,병리장비 운영소모품 38종 구매,UMM,국군재정관리단,소모품,,병리,
61,방사선장비 운영소모품 13종 구매,UMM,국군재정관리단,소모품,,방사선장비,
62,외과장비 운영소모품 72종 구매,UMM,국군재정관리단,소모품,,외과,
63,외과장비 운영소모품 29종 구매,UMM,국군재정관리단,소모품,,외과,
64,외과장비 운영소모품 61종 구매,UMM,국군재정관리단,소모품,,외과,
65,병리장비 운영소모품 43종 구매,UMM,국군재정관리단,소모품,,병리,
66,병리장비 운영소모품 62종 구매,UMM,국군재정관리단,소모품,,병리,
67,병리장비 운영소모품 84종 구매,UMM,국군재정관리단,소모품,,병리,
68,의무장비 운영소모품 166종 구매,UMM,국군재정관리단,소모품,,의무,
69,대전병원 생화학 자동 분석기 소모품 20종 구매,UMM,국군재정관리단,소모품,,병원,
70,대전병원 자동 뇨 분석기 등 소모품 46종 구매,UMM,국군재정관리단,소모품,,병원,
71,대전병원 효소면역 측정기 소모품 33종 구매,UMM,국군재정관리단,소모품,,병원,
72,대전병원 병원장비 소모품 71종 구매,UMM,국군재정관리단,소모품,,병원,
73,대전병원 외과장비 소모품 5종 구매,UMM,국군재정관리단,소모품,,"병원, 외과",
74,대전병원 보장구 50종 구매,UMM,국군재정관리단,장구,,병원,
75,대전병원 병리재료 소모품 67종 구매,UMM,국군재정관리단,소모품,,"병리, 병원",
76,장비운영소모품 의료가스 구매,MDD,국군수도병원,소모품,,의료,
77,병원장비소모품 병원장비2 구매,MDD,국군수도병원,소모품,,병원,
78,장비운영소모품 방사선장비 구매,MDD,국군수도병원,소모품,,방사선장비,
79,외과장비소모품 외과장비5 구매,MDD,국군수도병원,소모품,,외과,
80,병리장비소모품 병리장비6 구매,MDD,국군수도병원,소모품,,병리,
81,병리장비소모품 병리장비7 구매,MDD,국군수도병원,소모품,,병리,
82,수도병원 보장구 72종 구매,UMM,국군재정관리단,장구,,병원,
83,수도병원 보장구 72종 구매,UMM,국군재정관리단,장구,,병원,
84,'16년 대전병원 장비운영소모품(의료용가스) 구매,MDJ,국군대전병원,소모품,,"병원, 의료",
85,의무장비운영소모품 구매 - Lin shaver tip 등 9품목,MDJ,국군대전병원,소모품,,의무,
86,계룡대 지구병원 의료비품(18종) 구매,UMM,국군재정관리단,비품,,"병원, 의료",
87,치과장비 소모품 구매(cad/cam metal tool 등 6품목),MDJ,국군대전병원,소모품,,치과,
88,의무비품 구매,LFC,육군훈련소,비품,,의무,
89,의무비품 구매,LFC,육군훈련소,비품,,의무,
90,재투자 의무장비 구매(4차) - 침대자동식 응급실용,MDJ,국군대전병원,침대,,"응급, 의무",
91,의무비품 구매,MCX,자운대근무지원연대,비품,,의무,
92,의무비품 구매,MCX,자운대근무지원연대,비품,,의무,
93,2017년 대구병원 CCTV 구매,MDG,국군의무사령부,TV,,병원,
94,2017년 구리병원 CCTV 구매,MDG,국군의무사령부,TV,,병원,
95,의무비품 구매(투약용 카트 등 6품목),MDJ,국군대전병원,비품,,의무,
96,의무비품보강(침대3단 전기식 모델 등 3품목),MDJ,국군대전병원,"비품, 침대",,의무,
97,의무비품(상지운동기구셋 등 21품목) 구매,MDD,국군수도병원,"비품, 운동기구",,의무,
98,의무비품(안내데스크 등 14품목) 구매,MDD,국군수도병원,비품,,의무,
99,의무장비운영소모품 구매(Surgi wnad 등 12품목),MDJ,국군대전병원,소모품,,의무,
100,재투자 의무장비 구매(3차) - 침대자동식 응급실용,MDJ,국군대전병원,침대,,"응급, 의무",
101,2017년 의무장비 냉장고 혈액은행용 대형 구매,MDG,국군의무사령부,냉장고,,의무,
102,2017년 의무장비 냉장고시약보관용 구매,MDG,국군의무사령부,냉장고,,의무,
103,2017년 의무장비 소독물품포장기 등 2건 구매,MDG,국군의무사령부,물품,,의무,
104,재투자 의무장비 구매(2차) - 치과유니트 및 의자,MDJ,국군대전병원,의자,,"의무, 치과",
105,2017년 의무장비 침대 자동식 응급실용) 구매,MDG,국군의무사령부,침대,,"응급, 의무",
106,의무장비 운영소모품 9종 구매(17-19차),LFC,육군훈련소,소모품,,의무,
107,재투자 의무장비 구매(냉장고 시약보관용),MDD,국군수도병원,냉장고,,의무,
108,재투자 의무장비 구매(초저온 냉장고),MDD,국군수도병원,냉장고,,의무,
109,재투자 의무장비 구매(냉장고 혈액은행용 대형),MDD,국군수도병원,냉장고,,의무,
110,`17-00학교 3차 응급구조사 교과서 구매,MDQ,국군의무학교,교과서,,응급,
111,17-3차 의무비품 구매(일반),MDD,국군수도병원,비품,,의무,
112,00병원 보장구 72종 구매,UMM,국군재정관리단,장구,,병원,
113,후반기 장비운영소모품(병리장비10) 구매,MDD,국군수도병원,소모품,,병리,
114,00병원 의료기재(내시경 마우스피스 등 18종) 구매,UMM,국군재정관리단,마우스,,"병원, 의료",
115,2017년 조달 의무장비(냉장고 혈액은행용 대형) 구매,MDG,국군의무사령부,냉장고,,의무,
116,"환부 고정용 테이프 등 121종(기재,시약,치과재료)",SCN,제7001부대,테이프,,치과,
117,17-9차 청평병원 현대화비품 구매,MDG,국군의무사령부,비품,,병원,
118,강릉병원 CCTV 노후 교체 계약,MDG,국군의무사령부,TV,,병원,
119,의무장비 운영소모품 25종 구매(17-13차),LFC,육군훈련소,소모품,,의무,
120,17-2차 의무비품 구매,MDD,국군수도병원,비품,,의무,
121,‘17-8차 청평병원 취사기구 구매,MDG,국군의무사령부,취사기구,,병원,
122,의무비품 구매(베드콘솔),MDD,국군수도병원,비품,,의무,
123,의무장비 운영소모품 30종 구매(17-9차),LFC,육군훈련소,소모품,,의무,
124,의무비품(스테이션 등 11품목) 구매,MDD,국군수도병원,비품,,의무,
125,AED소모품 등 의료기재 76종 구매,LPM,제9보병사단사령부,소모품,,의료,
126,17-1차 의무비품 구매(발판 등 23품목),MDD,국군수도병원,비품,,의무,
127,의무비품 23종 구매,UMM,국군재정관리단,비품,,의무,
128,`17-00학교 교육재료(3M보안경 등 83종) 구매,MDQ,국군의무학교,교육,,안경,
129,17-6차 일반의무비품(전기밥솥 등 3건) 구매,MDG,국군의무사령부,비품,,의무,
130,17-6차 일반의무비품(전기이발기 등 2건) 구매,MDG,국군의무사령부,비품,,의무,
131,응급흉부외상패드 1항목 구매(의무),LCF,육군군수사령부,상패,,"외상, 응급, 의무",
132,방독면(K5) 안경,EHC,급식유류계약팀,방독면,,안경,
133,방독면(K5) 안경,EHC,급식유류계약팀,방독면,,안경,
134,방독면(K5) 안경,EHC,급식유류계약팀,방독면,,안경,
135,`17-00학교 2차 응급구조사 교과서 구매,MDQ,국군의무학교,교과서,,응급,
136,남자축구 의무용품(스포츠테이프 등) 구매,MCT,국군체육부대,테이프,,의무,
137,외과장비운영소모품(Bovie pencil 등) 5종,UMM,국군재정관리단,소모품,,외과,
138,의료장비소모품(도우넛젤 헤드패드 외 32종) 구매,MCS,국방부계룡대근무지원단,소모품,,의료,
139,병원장비운영소모품(약품포장지 등) 67종 구매,UMM,국군재정관리단,소모품,,병원,
140,2017년 병건강검진 소모품 연간계약 - 검진소모품,MDJ,국군대전병원,소모품,,건강,
141,2017년 장비운영소모품 연간계약 - 의료용가스,MDJ,국군대전병원,소모품,,의료,
142,2017년 장비운영소모품 연간계약 - 의료용가스,MDJ,국군대전병원,소모품,,의료,
143,2017년 장비운영소모품 연간계약 - 의료용가스,MDJ,국군대전병원,소모품,,의료,
144,2017년 장비운영소모품 연간계약 - 의료용가스,MDJ,국군대전병원,소모품,,의료,
145,2017년 장비운영소모품 연간계약 - 병리장비(6),MDJ,국군대전병원,소모품,,병리,
146,00부대 3차 의료장비운영 소모품 구매,LGR,제1288부대,소모품,,의료,
147,병리장비운영소모품(CRP 등) 141종 구매,UMM,국군재정관리단,소모품,,병리,
148,17-3차 일반 및 의무비품(산소유량계 등 10품목) 구매,MDG,국군의무사령부,비품,,의무,
149,2017년 장비운영소모품 연간계약 - 병리장비(4),MDJ,국군대전병원,소모품,,병리,
150,"안경,방독면(K1)용",EHC,급식유류계약팀,방독면,,안경,
151,"안경,방독면(K1)용",EHC,급식유류계약팀,방독면,,안경,
152,2017년 장비운영소모품 연간계약 - 외과장비(4),MDJ,국군대전병원,소모품,,외과,
153,2017년 장비운영소모품 연간계약 - 외과장비(1),MDJ,국군대전병원,소모품,,외과,
154,냉장고 의료용 중형 등 3종,SCF,해군군수사령부,냉장고,,의료,
155,외과장비소모품(Biopsy Forcep 등 38종) 구매,UMM,국군재정관리단,소모품,,외과,
156,병리장비소모품(DIFF Time Pak 등 30종) 구매,UMM,국군재정관리단,소모품,,병리,
157,`17-00학교 1차 응급구조사 교과서 구매,MDQ,국군의무학교,교과서,,응급,
158,"부대구매(의료기재, 장비운영소모품) 4차",LPC,제25보병사단,소모품,,의료,
159,2차 의무장비 구매(환자체온보온기 공기식),MDD,국군수도병원,보온,,"의무, 환자",
160,병리장비소모품(APTT reagent 등 36종) 구매,UMM,국군재정관리단,소모품,,병리,
161,방사선장비소모품(조영제투입실린지 등 11종) 구매,UMM,국군재정관리단,소모품,,방사선장비,
162,병원장비소모품(Bacterial filter 등 117종) 구매,UMM,국군재정관리단,소모품,,병원,
163,외과장비소모품(Disposable 4-disk 등 29종) 구매,UMM,국군재정관리단,소모품,,외과,
164,외과장비소모품(Aggressive burr 등 52종) 구매,UMM,국군재정관리단,소모품,,외과,
165,병리장비소모품(Urisys 2400 Cassette 등 52종) 구매,UMM,국군재정관리단,소모품,,병리,
166,병리장비소모품(Hbs Ag RGT 등 43종) 구매,UMM,국군재정관리단,소모품,,병리,
167,병리장비소모품(RPR Control 등 58종) 구매,UMM,국군재정관리단,소모품,,병리,
168,병리장비소모품(ALBUMIN 등 83종) 구매,UMM,국군재정관리단,소모품,,병리,
169,2017년 의무장비 소독물품포장기 구매,MDG,국군의무사령부,물품,,의무,
170,2017년 의무장비 냉장고 시약보관용 구매,MDG,국군의무사령부,냉장고,,의무,
171,2017년 의무장비 오실로스코프 구매,MDG,국군의무사령부,스코프,,의무,
172,봉투 투약비닐 등 8항목 구매(의무),LCF,육군군수사령부,"봉투, 비닐",,의무,
173,수도병원 병원장비운영소모품 113종 구매,UMM,국군재정관리단,소모품,,병원,
174,수도병원 보장구 72종 구매,UMM,국군재정관리단,장구,,병원,
175,수도병원 보장구 72종 구매,UMM,국군재정관리단,장구,,병원,
176,외과장비운영소모품(흉복강경 등) 21종 구매,UMM,국군재정관리단,소모품,,외과,
177,외과장비운영소모품(근전도기 등) 84종 구매,UMM,국군재정관리단,소모품,,외과,
178,외과장비운영소모품(관절내시경 등) 30종 구매,UMM,국군재정관리단,소모품,,외과,
179,외과장비운영소모품(마취기병원용) 41종 구매,UMM,국군재정관리단,소모품,,"병원, 외과",
180,병리장비소모품(ALB 등 121종) 구매,UMM,국군재정관리단,소모품,,병리,
181,병리장비소모품(ALT 등 40종) 구매,UMM,국군재정관리단,소모품,,병리,
182,병리장비소모품(MPLC 등 18종) 구매,UMM,국군재정관리단,소모품,,병리,
183,병리장비소모품(Cal 1 sol 등 51종) 구매,UMM,국군재정관리단,소모품,,병리,
184,병리장비소모품(Stomatolyser 등 31종) 구매,UMM,국군재정관리단,소모품,,병리,
185,병리장비소모품(Hbs Ag RGT 등 50종) 구매,UMM,국군재정관리단,소모품,,병리,
186,병리장비소모품(HBs Ag 등 32종) 구매,UMM,국군재정관리단,소모품,,병리,
187,2차 장비운영소모품(병리) 수시품목 구매,MDD,국군수도병원,소모품,,병리,
188,17년 장비운영소모품 병리장비7 구매,MDD,국군수도병원,소모품,,병리,
189,17년 장비운영소모품 병리장비6 구매,MDD,국군수도병원,소모품,,병리,
190,17년 장비운영소모품 병원장비6 구매,MDD,국군수도병원,소모품,,병원,
191,17년 장비운영소모품 병원장비2 구매,MDD,국군수도병원,소모품,,병원,
192,17년 장비운영소모품 외과장비5 구매,MDD,국군수도병원,소모품,,외과,
193,17년 장비운영소모품 방사선장비 구매,MDD,국군수도병원,소모품,,방사선장비,
194,17년 장비운영소모품 치과장비 구매,MDD,국군수도병원,소모품,,치과,
195,'18-10차 의무비품(의무병실용 싱크대) 구매,MDG,국군의무사령부,비품,,의무,
196,18-11차 의무비품(레일형커튼) 구매,MDG,국군의무사령부,비품,,의무,
197,의무비품(냉장고 등 3품목) 구매,MDJ,국군대전병원,"냉장고, 비품",,의무,
198,의무비품(수액걸이 등 5품목) 구매,MDJ,국군대전병원,비품,,의무,
199,의무비품(급속배양기 2종) 구매,UMM,국군재정관리단,비품,,의무,
200,4차 의무비품 구매(안내데스크 등 6품목),MDD,국군수도병원,비품,,의무,
201,의료장비소모품(HDL-C 등 43종) 구매,MCS,국방부계룡대근무지원단,소모품,,의료,
202,장비운영소모품(외과장비3) 후반기 연간계약,MDD,국군수도병원,소모품,,외과,
203,의무 장비운영소모품 8종 구매(18-28차),LFC,육군훈련소,소모품,,의무,
204,'18-10차 의무비품(순번대기표) 구매,MDG,국군의무사령부,비품,,의무,
205,'18-10차 의무비품(병원용 커튼) 구매,MDG,국군의무사령부,비품,,"병원, 의무",
206,'18-10차 의무비품(레일형 커튼) 구매,MDG,국군의무사령부,비품,,의무,
207,00부대 의무실 비품 구매,LGK,제5897부대,비품,,의무,
208,의무장비 구매(적외선열화상카메라),MDJ,국군대전병원,카메라,,의무,
209,병리장비 소모품(35종) 구매,UMM,국군재정관리단,소모품,,병리,
210,대전병원 보장구 40종 구매(2차),UMM,국군재정관리단,장구,,병원,
211,18년 의학도서 2차 구매,MDG,국군의무사령부,도서,,의학,
212,의무장비(시약 및 약품냉장고 대형) 구매,MDG,국군의무사령부,냉장고,,의무,
213,의무비품(휠체어 등 2품목) 구매,MDJ,국군대전병원,비품,,의무,
214,병리장비운영소모품(Cell seath 등 15품목),MDJ,국군대전병원,소모품,,병리,
215,대량전상자처치 전상환자모형 구매,MDG,국군의무사령부,상자,,환자,
216,의무장비(소목물품포장기) 구매,MDG,국군의무사령부,물품,,의무,
217,의료장비소모품(허리보호대 등 46종) 구매,MCS,국방부계룡대근무지원단,소모품,,의료,
218,18-3차 의무비품 구매(환자운반보드 등 4종),MDD,국군수도병원,"보드, 비품",,"의무, 환자",
219,의무비품 6종 구매,MDW,국군간호사관학교,비품,,의무,
220,의료기구용 트레이 등 11항목 구매(물품),LCF,육군군수사령부,물품,,의료,
221,병리장비소모품(생화학자동분석기 등 69종) 구매,UMM,국군재정관리단,소모품,,병리,
222,의무 장비운영소모품 6종 구매(18-13차),LFC,육군훈련소,소모품,,의무,
223,의무비품 구매(디지털 혈압계 등 3품목),MDJ,국군대전병원,비품,,의무,
224,18-2차 의무비품 구매(온장고 등 8종),MDD,국군수도병원,비품,,의무,
225,의무장비 운영소모품 구매,LPG,제5보병사단,소모품,,의무,
226,13차 의료기재 및 장비운용소모품 구매,LGR,제1288부대,소모품,,의료,
227,13차 의료기재 및 장비운용소모품 구매,LGR,제1288부대,소모품,,의료,
228,의무장비 운영 소모품 구매,LPG,제5보병사단,소모품,,의무,
229,13차 의료기재 및 장비운용소모품 구매,LGR,제1288부대,소모품,,의료,
230,13차 의료기재 및 장비운용소모품 구매,LGR,제1288부대,소모품,,의료,
231,18년 2차 의무비품 구매(온장고 등 9종),MDD,국군수도병원,비품,,의무,
232,18년 2차 의무비품 구매(온장고 등 9종),MDD,국군수도병원,비품,,의무,
233,18년 2차 의무비품 구매(온장고 등 9종),MDD,국군수도병원,비품,,의무,
234,18년 2차 의무비품 구매(온장고 등 9종),MDD,국군수도병원,비품,,의무,
235,18-5차 부대구매 의무 장비운영소모품 구매,LNT,제28보병사단,소모품,,의무,
236,일회용 위생장갑 등 67종 구매 납품,SFH,제9196부대,장갑,,위생,
237,의무장비 운영소모품 13종 구매(18-7차),LFC,육군훈련소,소모품,,의무,
238,외과용 수술칼 등 5항목 구매(물품),LCF,육군군수사령부,물품,,"수술, 외과",
239,예방의무근무대 의무비품 구매,LGI,제3군수지원여단,비품,,의무,
240,국군양주병원 의무비품(LED 후두경) 구매,MDG,국군의무사령부,비품,,"병원, 의무",
241,국군양주병원 의무비품(LED 후두경) 구매,MDG,국군의무사령부,비품,,"병원, 의무",
242,국군양주병원 의무비품(LED 후두경) 구매,MDG,국군의무사령부,비품,,"병원, 의무",
243,국군양주병원 의무비품(LED 후두경) 구매,MDG,국군의무사령부,비품,,"병원, 의무",
244,8차 의료기재 및 장비운용소모품 구매,LGR,제1288부대,소모품,,의료,
245,"안경,방독면(K5)용",EHC,급식유류계약팀,방독면,,안경,
246,"안경,방독면(K5)용",EHC,급식유류계약팀,방독면,,안경,
247,"안경,방독면(K5)용",EHC,급식유류계약팀,방독면,,안경,
248,"안경,방독면(K1)용",EHC,급식유류계약팀,방독면,,안경,
249,"안경,방독면(K1)용",EHC,급식유류계약팀,방독면,,안경,
250,18년 의무피복(특수근무복 상하의 등 7품목) 구매,MDG,국군의무사령부,피복,,의무,
251,18년 의무피복(특수근무복 상하의 등 7품목) 구매,MDG,국군의무사령부,피복,,의무,
252,18년 의무피복(특수근무복 상하의 등 7품목) 구매,MDG,국군의무사령부,피복,,의무,
253,18년 의무피복(특수근무복 상하의 등 7품목) 구매,MDG,국군의무사령부,피복,,의무,
254,18-1차 의학도서 구매,MDG,국군의무사령부,도서,,의학,
255,의료기재(의료용3구 개별멀티탭 외 39종)구매,MCS,국방부계룡대근무지원단,멀티탭,,의료,
256,외과장비소모품(흉복강경 등 21종) 구매,UMM,국군재정관리단,소모품,,외과,
257,외과장비소모품(관절내시경 등 34종) 구매,UMM,국군재정관리단,소모품,,외과,
258,외과장비소모품(근전도기 등 86종) 구매,UMM,국군재정관리단,소모품,,외과,
259,외과장비소모품(마취기 병원용 등 41종) 구매,UMM,국군재정관리단,소모품,,"병원, 외과",
260,야전용 수술대 등 9항목 구매(물품),LCF,육군군수사령부,물품,,수술,
261,이비인후과유니트 등 2항목 구매(물품),LCF,육군군수사령부,물품,,이비인후과,
262,병리장비소모품(ALB 등 130종) 구매,UMM,국군재정관리단,소모품,,병리,
263,간섭파치료기 등 7항목 구매(물품),LCF,육군군수사령부,물품,,치료,
264,병원장비소모품(환자관찰장치 등 116종) 구매,UMM,국군재정관리단,소모품,,"병원, 환자",
265,"4차 의료기재, 장비운영소모품 구매",LGR,제1288부대,소모품,,의료,
266,00병원 병리장비 소모품 136종 구매,UMM,국군재정관리단,소모품,,"병리, 병원",
267,00병원 보장구 40종 구매,UMM,국군재정관리단,장구,,병원,
268,00병원 외과장비 소모품 43종 구매,UMM,국군재정관리단,소모품,,"병원, 외과",
269,병리장비소모품(Hbs Ag RGT 등 41종) 구매,UMM,국군재정관리단,소모품,,병리,
270,'18년 병리장비소모품 Actin 등 31종 구매,UMM,국군재정관리단,소모품,,병리,
271,병리장비소모품 38종 구매,UMM,국군재정관리단,소모품,,병리,
272,병리장비소모품 (핵산축출시약통(대) 등 21종),UMM,국군재정관리단,소모품,,병리,
273,병리장비소모품 (Cal 1 Sol(S1720) 등 51종,UMM,국군재정관리단,소모품,,병리,
274,병리장비소모품 32종 구매,UMM,국군재정관리단,소모품,,병리,
275,의무비품(휠체어 등 15종) 구매,MDD,국군수도병원,비품,,의무,
276,방사선장비소모품(초음파진단기 등 9종) 구매,UMM,국군재정관리단,소모품,,방사선장비,
277,외과장비소모품 28종 구매,UMM,국군재정관리단,소모품,,외과,
278,외과장비소모품 49종 구매,UMM,국군재정관리단,소모품,,외과,
279,2차 의무장비구매(초저온냉동고),MDD,국군수도병원,냉동고,,의무,
280,병원장비소모품(마취 심도 측정 등 120종)구매,UMM,국군재정관리단,소모품,,병원,
281,병리장비소모품(Urisys 2400 cassette 등 42종) 구매,UMM,국군재정관리단,소모품,,병리,
282,병리장비소모품(자동 혈구 계산기 등 30종) 구매,UMM,국군재정관리단,소모품,,병리,
283,병리장비소모품(혈액 응고 측정기 등 37종) 구매,UMM,국군재정관리단,소모품,,병리,
284,병리장비소모품(이온교환수지 등 57종) 구매,UMM,국군재정관리단,소모품,,병리,
285,병리장비소모품(효소 면역 측정기 등 43종) 구매,UMM,국군재정관리단,소모품,,병리,
286,병리장비소모품(생화학 자동 분석기 등 84종) 구매,UMM,국군재정관리단,소모품,,병리,
287,'18년 병원장비소모품(2) 연간계약,MDD,국군수도병원,소모품,,병원,
288,방사선장비운영소모품 11종 구매,UMM,국군재정관리단,소모품,,방사선장비,
289,외과장비운영소모품 39종 구매,UMM,국군재정관리단,소모품,,외과,
290,치과용 캐비닛 11항목 구매(물품),LCF,육군군수사령부,물품,,치과,
291,'18년 병원장비소모품(5) 연간계약,MDD,국군수도병원,소모품,,병원,
292,'18년 병리장비 소모품6 연간계약,MDD,국군수도병원,소모품,,병리,
293,'18년 외과장비5 소모품 연간계약,MDD,국군수도병원,소모품,,외과,
294,'18년 병리장비 소모품7 연간계약,MDD,국군수도병원,소모품,,병리,
295,'18년 병리장비 소모품10 연간계약,MDD,국군수도병원,소모품,,병리,
296,의무장비(체중계형 침대마비환자용)구매,UMM,국군재정관리단,침대,,"의무, 환자",
297,2018년 의무장비 냉장고 혈액은행용 대형 구매,MDG,국군의무사령부,냉장고,,의무,
298,냉장고 의료용 중형 등 2종 구매,HCF,공군군수사령부,냉장고,,의료,
299,"지혈대, 손가락덮개 등 2항목 구매(물품)",LCF,육군군수사령부,"덮개, 물품",,지혈,
300,18-00학교 응급구조사 교과서 구입,MDQ,국군의무학교,교과서,,응급,
301,2차 의무장비구매(무산동 안저카메라),MDD,국군수도병원,카메라,,의무,
302,2차 의무장비 구매(침대자동식 응급실용),MDD,국군수도병원,침대,,"응급, 의무",
303,병 건강검진 소모품 구매(ALT 등 25품목),MDJ,국군대전병원,소모품,,건강,
304,병리장비소모품 구매(G11Filter Element 등 10품목),MDJ,국군대전병원,소모품,,병리,
305,병원장비운영소모품 구매(토너 MLT-D108S 등 66품목),MDJ,국군대전병원,"소모품, 토너",,병원,
306,병리장비소모품(TBAc8000 L-ALB 등 14종) 구매,MDJ,국군대전병원,소모품,,병리,
307,병리장비소모품(TroponinⅠReagent) 구매,MDJ,국군대전병원,소모품,,병리,
308,19-4차 의무비품구매(병원용3단조절식 침대),MDD,국군수도병원,"비품, 침대",,"병원, 의무",
309,19년 외상센터 의무비품 구매(20197207-A),UMM,국군재정관리단,비품,,"외상, 의무",
310,19년 외상센터 의무비품(응급처치용 카트등 2품목),MDD,국군수도병원,비품,,"외상, 응급, 의무",
