,입찰명,발주기관코드,발주기관,4종_Pick,4종_Remove,9종_Pick,9종_Remove
27,00부대 심정모터펌프 교체 자재구매,LHG,제1862부대,펌프,,모터,
28,통합작전 통신센터 관급자재-통합배선 제조 설치,HCR,공군제15특수임무비행단,제조 설치,,관급자재,
29,통신센터 관급자재-태양광발전장치 제조 설치,HCR,공군제15특수임무비행단,제조 설치,,관급자재,
30,16-439 시설자재(황동나사식 볼배브 등 101종) 구매,HCM,공군교육사령부,나사,,나사,
31,시설 유지보수 자재 구매,HDK,공군제11전투비행단,보수,,유지보수,
32,백나사 캡 등 163종,SCK,해군교육사령부,나사,,나사,
33,00부대 관급자재(조명기구) 제조 설치,UMM,국군재정관리단,"제조 설치, 조명, 조명기구",,관급자재,
34,"푸시 로드,엔진 포핏 밸브용 등 14종",SCF,해군군수사령부,밸브,,엔진,
35,냉각수펌프(다단볼류트 모터펌프(60HP)) 제조설치,MCS,국방부계룡대근무지원단,"제조설치, 펌프",,모터,
36,무열대 체력단련장 물탱크 및 모터펌프 교체,LHQ,제2작전사령부,펌프,,모터,
37,00학교 이전사업 관급자재(디자인휀스) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
38,관급자재(진공보일러) 제조,SFM,제3170부대,보일러,,관급자재,
39,00부대 차기다련장 관급자재(수배전반/분전반) 제조,UMM,국군재정관리단,분전반,,관급자재,
40,00부대 차기다련장 시설공사 관급자재(조명기구) 제조,UMM,국군재정관리단,"공사, 조명, 조명기구",,관급자재,
41,"나사,기계용 1항목 구매(특무)",LCF,육군군수사령부,나사,,나사,
42,00부대 이전사업 관급자재(타일 4종) 설치납품,MDG,국군의무사령부,타일,,관급자재,
43,철재공구함 등 3항목  구매(물자),LCF,육군군수사령부,철재,,공구,
44,00부대 이전사업 관급자재(진공온수보일러) 구매,LMH,제7군단,보일러,,관급자재,
45,16-P-00대대 통합정비고 크레인 제조설치,SFD,제9227부대,제조설치,,정비,
46,16-P-00대대 통합정비고 크레인 제조설치,SFD,제9227부대,제조설치,,정비,
47,16-P-00대대 통합정비고 크레인 제조설치,SFD,제9227부대,제조설치,,정비,
48,16-P-00대대 통합정비고 크레인 제조설치,SFD,제9227부대,제조설치,,정비,
49,시설유지보수 자재 구매,HDK,공군제11전투비행단,보수,,유지보수,
50,시설유지보수 자재 구매,HDK,공군제11전투비행단,보수,,유지보수,
51,"밸브,버섯형,엔진용 등 5종",SCF,해군군수사령부,밸브,,엔진,
52,00부대 창고 신축공사 관급자재 조명기구 제조 설치,UMM,국군재정관리단,"공사, 신축, 제조 설치, 조명, 조명기구",,관급자재,
53,방수포 조립체 등 11품목 구매,SFL,제3283부대,방수,,조립체,
54,공사용 관급자재(스틸그레이팅) 제조/구매,SEE,제9해병여단,공사,,관급자재,
55,00부대 창고 신축공사 관급자재 분전반 제조 설치,UMM,국군재정관리단,"공사, 분전반, 신축, 제조 설치",,관급자재,
56,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
57,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
58,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
59,밸브 조립체 등 2종,SCF,해군군수사령부,밸브,,조립체,
60,공사용 관급자재(조명기구) 제조,SEE,제9해병여단,"공사, 조명, 조명기구",,관급자재,
61,20mm철재탄피통외주정비,HCF,공군군수사령부,철재,,정비,
62,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
63,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
64,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
65,전자해도표시스템(ECDIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
66,K1나사등33종구매,LDH,육군종합정비창,나사,,나사,
67,잠수함(SS-Ⅰ) 조종훈련장비 유지보수 총분해 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
68,차량정비고 25톤 리트프 제조설치(이전설치 포함),UMM,국군재정관리단,제조설치,,정비,
69,LED BAR 조립체 등 1항목 구매,LCF,육군군수사령부,LED,,조립체,
70,손원일급 잠수함(SS-II) 조종훈련장비 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
71,공사용 관급자재(AL창호) 제조,SEE,제9해병여단,"공사, 창호",,관급자재,
72,공사용 관급자재(AL창호) 제조,SEE,제9해병여단,"공사, 창호",,관급자재,
73,공사용 관급자재(AL창호) 제조,SEE,제9해병여단,"공사, 창호",,관급자재,
74,공사용 관급자재(AL창호) 제조,SEE,제9해병여단,"공사, 창호",,관급자재,
75,공사용 수공구 구매,LMN,제6955부대,공사,,공구,
76,GOP대대 수중모터펌프 자재구매,LHG,제1862부대,펌프,,모터,
77,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
78,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
79,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
80,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
81,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
82,컨센트릭 밸브 조립체 등 18종(2-2),SDQ,해군제2수리창,밸브,,조립체,
83,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
84,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
85,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
86,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
87,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
88,석면함유 건축물 개선(관급자재) 조명기구 구매 설치,HCR,공군제15특수임무비행단,"건축, 조명, 조명기구",,관급자재,
89,"파이프,곡선형,금속제 등 3종",SCF,해군군수사령부,파이프,,금속,
90,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
91,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
92,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
93,"밸브,버섯형,엔진용 1종",SCF,해군군수사령부,밸브,,엔진,
94,"밸브,버섯형,엔진용 1종",SCF,해군군수사령부,밸브,,엔진,
95,"열선유리,직사각형 등 5종",SCF,해군군수사령부,유리,,열선,
96,에어필터(집진필터 유니트) 제조설치,UMM,국군재정관리단,제조설치,,"에어필터, 필터",
97,"태핏,엔진 포핏 밸브용 등 5종",SCF,해군군수사령부,밸브,,엔진,
98,000사업 UPS 및 배터리 제조설치,MDS,제3707부대,제조설치,,배터리,
99,000사업 UPS 및 배터리 제조설치,MDS,제3707부대,제조설치,,배터리,
100,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
101,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
102,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
103,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
104,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
105,열선유리 고정식 각창(볼트고정식) 등 9종,SCF,해군군수사령부,유리,,"볼트, 열선",
106,컨센트릭 밸브조립체 등 35종,SCF,해군군수사령부,밸브,,조립체,
107,ㅇㅇ창 정비시설 신축 크레인 제조 설치,UMM,국군재정관리단,"신축, 제조 설치",,정비,
108,00부대 간부숙소 개수 관급자재(싱크대 등) 제조,LCM,육군교육사령부,싱크대,,관급자재,
109,00부대 간부숙소 개수 관급자재(창호 등) 제조,LCM,육군교육사령부,창호,,관급자재,
110,00부대 UPS 축전지 등 4품목 제조 설치,UMM,국군재정관리단,제조 설치,,전지,
111,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
112,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
113,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
114,고압펌프 수리부속 구매(연평도),SFN,연평부대,펌프,,수리부속,
115,GOP 심정모터펌프 설치납품,LHN,제7보병사단,펌프,,모터,
116,"밸브,버섯형,엔진용 등 6종",SCF,해군군수사령부,밸브,,엔진,
117,82정비대대 이동식주택 제조설치납품,LHK,제2군단,제조설치,,정비,
118,K계열전차 변속기 성능시험장비 제조설치,UMM,국군재정관리단,제조설치,,변속기,
119,나사류(K-1전차용),EGF,기동화력계약팀 (구:19.09.16),나사,,나사,
120,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),밸브,,"부품, 조립체",
121,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),밸브,,"부품, 조립체",
122,"플러그,기계 나사용 등 66항목 구매(기장)",LCF,육군군수사령부,나사,,나사,
123,K1전차 나사등87종구매,LDH,육군종합정비창,나사,,나사,
124,16비 동병사식당 관급자재 분전반 제조설치,HDL,공군제16전투비행단,"분전반, 제조설치",,관급자재,
125,'16년 저장 중 정비용 장비 제조설치,LQM,1보급단,제조설치,,정비,
126,K1 전차 나사류,EGF,기동화력계약팀 (구:19.09.16),나사,,나사,
127,"콘센트릭 밸브 조립체,2,3단용 등 2종",SCF,해군군수사령부,"밸브, 콘센트",,조립체,
128,항공기 격납고 / 정비고 크레인 4조 제조 설치,UMM,국군재정관리단,제조 설치,,정비,
129,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
130,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
131,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
132,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
133,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
134,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
135,"나사,기계용 등 185항목 제조(궤도)",LCF,육군군수사령부,나사,,나사,
136,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),와이어로프,,조립체,
137,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),와이어로프,,조립체,
138,K-55 와이어로프조립체,EGF,기동화력계약팀 (구:19.09.16),와이어로프,,조립체,
139,실리콘노즐 등 174종 구매,UMM,국군재정관리단,실리콘,,노즐,
140,나사류(궤도장비용 등),EGF,기동화력계약팀 (구:19.09.16),나사,,나사,
141,워터 펌프 플라이어 등 314종,SFD,제9227부대,펌프,,플라이어,
142,컨센트릭 밸브조립체 등 36종,SCF,해군군수사령부,밸브,,조립체,
143,00부대 심정 모터 펌프 납품 / 설치,LDC,육군과학화전투훈련단,펌프,,모터,
144,00부대 병사식당 관급자재 수배전반 제조 설치,UMM,국군재정관리단,제조 설치,,관급자재,
145,"열선유리, 직사각형 등 5종",SCF,해군군수사령부,유리,,열선,
146,컨센트릭 밸브조립체 등 13종,SCF,해군군수사령부,밸브,,조립체,
147,컨센트릭 밸브조립체 등 13종,SCF,해군군수사령부,밸브,,조립체,
148,알루미늄 파이프렌치 등 98종 구매,SFN,연평부대,파이프,,렌치,
149,"열선유리, 직사각형 등 6종",SCF,해군군수사령부,유리,,열선,
150,판넬 조립체 등 17종 구매,HCF,공군군수사령부,판넬,,조립체,
151,"나사,캡식,6각 머리형 등 13종",SCF,해군군수사령부,나사,,나사,
152,"나사, 캡식,6각머리형 20020EA",SCF,해군군수사령부,나사,,나사,
153,VLF 지휘통신체계 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
154,VLF 지휘통신체계 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
155,VLF 지휘통신체계 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
156,나사 등 121종,SCF,해군군수사령부,나사,,나사,
157,작전영상전송장비(KAISHOT) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
158,작전영상전송장비(KAISHOT) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
159,"밸브 유닛조립체, 작동수용 등 3종",SCF,해군군수사령부,밸브,,조립체,
160,K1나사등84종구매,LDH,육군종합정비창,나사,,나사,
161,나사류,EGC,함정계약팀 (구:19.09.16),나사,,나사,
162,흡입밸브 조립체 등 5품목,HCC,해군제1수리창,밸브,,조립체,
163,"순환펌프,모터 (방-16-6)",HDS,공군미사일방어사령부,펌프,,모터,
164,컨센트릭 밸브 조립체 등 29종,SCF,해군군수사령부,밸브,,조립체,
165,자동차배관용금속관등23종구매,LDH,육군종합정비창,배관,,금속,
166,유압작동조립체(나비 밸브 200A) 1종,SCF,해군군수사령부,밸브,,조립체,
167,무정전 전원공급장치 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
168,자동기상관측장비 등 6종 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
169,자동기상관측장비 등 6종 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
170,중파송신기 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
171,00공사 관급자재 가스절연부하개폐기 구매,UMM,국군재정관리단,공사,,관급자재,
172,"엔진 블록, 디젤식 1종",SCF,해군군수사령부,블록,,엔진,
173,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
174,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
175,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
176,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
177,밸브 조립체 등 6종,SCF,해군군수사령부,밸브,,조립체,
178,밸브 포핏 조립체 등 19종,SCF,해군군수사령부,밸브,,조립체,
179,프린터(85대) 임대(유지보수 포함),SCP,제8385부대,보수,,유지보수,
180,계류시설 관급자재(콘크리트파일) 제조구매,SFG,제9181부대,콘크리트,,관급자재,
181,유지보수용 자재(윤형철조망 등 17종) 구매,LHQ,제2작전사령부,"보수, 철조망",,유지보수,
182,02단 부대개편 시설공사 관급자재_우레탄판넬,LNG,육군 제1군단,"공사, 판넬",,관급자재,
183,00지역 주거시설 관급자재(통합배선) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
184,00지역 주거시설 관급자재(발전기) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
185,00지역 주거시설 관급자재 프라스틱창호 제조,UMM,국군재정관리단,창호,,관급자재,
186,관급자재(조명기구) 제조,UMM,국군재정관리단,"조명, 조명기구",,관급자재,
187,17-00대대 종합훈련장 관급자재(통합배선) 제조 설치,UMM,국군재정관리단,제조 설치,,관급자재,
188,선체/용접정비고 크레인 제조 설치,UMM,국군재정관리단,제조 설치,,정비,
189,17-충-공-7B 관급자재 스틸그레이팅 제조설치,HDM,공군제17전투비행단,제조설치,,관급자재,
190,관급자재(콘크리트파일) 제조,LPG,제5보병사단,콘크리트,,관급자재,
191,관급자재(콘크리트파일) 제조,LPG,제5보병사단,콘크리트,,관급자재,
192,관급자재(콘크리트파일) 제조,LPG,제5보병사단,콘크리트,,관급자재,
193,관급자재(콘크리트파일) 제조,LPG,제5보병사단,콘크리트,,관급자재,
194,관급자재(콘크리트파일) 제조,LPG,제5보병사단,콘크리트,,관급자재,
195,관급자재(콘크리트파일) 제조(4),UMM,국군재정관리단,콘크리트,,관급자재,
196,329사업 2차 시설공사(금속재패널 제조 설치),LMD,제7821부대,"공사, 제조 설치",,금속,
197,대잠전술훈련장(ASWTT)유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
198,도금정비고 관급자재(수배전반) 제조 설치,LDH,육군종합정비창,제조 설치,,"관급자재, 정비",
199,전력설비 개선 관급자재(전력제어시스템) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
200,00부대 군사법원 신축 관급자재(변압기) 제조설치납품,LHQ,제2작전사령부,"신축, 제조설치",,관급자재,
201,D004 남양이전사업 시설공사 관급자재-방송AV,UHD,공군 작사예하 방포사예하 제3여단,공사,,관급자재,
202,D004 남양이전사업 시설공사 관급자재- 통합배선,UHD,공군 작사예하 방포사예하 제3여단,공사,,관급자재,
203,관급자재(자동제어장치) 제조 설치,UMM,국군재정관리단,제조 설치,,관급자재,
204,조달 487 수중모터펌프 7종 구매,HDP,공군제19전투비행단,펌프,,모터,
205,건설장비 부품 구매(크라샤외 5개 품목),LNS,제55보병사단,건설,,부품,
206,00부대 도금정비고 관급자재 크레인 제조설치,LDH,육군종합정비창,제조설치,,"관급자재, 정비",
207,17-공-엄체호관련 전기공사(관급자재),HDP,공군제19전투비행단,공사,,관급자재,
208,관급자재(크레인) 제조 설치,UMM,국군재정관리단,제조 설치,,관급자재,
209,관급자재(분전반) 제조,UMM,국군재정관리단,분전반,,관급자재,
210,관급자재(콘크리트파일) 제조(3),UMM,국군재정관리단,콘크리트,,관급자재,
211,관급자재(내화도료) 제조,UMM,국군재정관리단,도료,,관급자재,
212,00부대 도금정비고 신축 관급자재 조명기구 구매,LDH,육군종합정비창,"신축, 조명, 조명기구",,"관급자재, 정비",
213,실내사격장 신축 관급자재(변압기) 제조 설치,SCP,제8385부대,"신축, 제조 설치",,관급자재,
214,00함 보수통제장비(DCC) 정비,SCF,해군군수사령부,보수,,정비,
215,철재수리부속보관함 등 2종(17-336),HDC,공군제1전투비행단,철재,,수리부속,
216,17-00비 관사 리모델링 관급자재 PD창호 제조 설치,UMM,국군재정관리단,"제조 설치, 창호",,관급자재,
217,방공대대 병영생활관 관급자재(온수보일러),LGM,제11기동사단,"보일러, 생활관",,관급자재,
218,나사 외부양각(헤드볼트),SCR,해군제3함대사령부,나사,,"나사, 볼트",
219,00부대 전차정비고 관급자재 콘크리트파일 구매,LDH,육군종합정비창,콘크리트,,"관급자재, 정비",
220,17-336 시설유지보수용 자재 45품목 구매,HCM,공군교육사령부,보수,,유지보수,
221,K계열 전차 패드정비기 제조설치,UMM,국군재정관리단,제조설치,,"정비, 패드",
222,체육관 신축 관급자재(무대장치) 제조 설치(2),UMM,국군재정관리단,"신축, 제조 설치",,관급자재,
223,"밸브 조립체,니들형,압축가스라인용 등 32종",SCF,해군군수사령부,밸브,,조립체,
224,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
225,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
226,"밸브,버섯형,엔진용 등 4종",SCF,해군군수사령부,밸브,,엔진,
227,실내체육관 신축 관급자재(태양광발전장치) 제조설치,UMM,국군재정관리단,"신축, 제조설치",,관급자재,
228,조함 및 항해훈련장비(OH-530K) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
229,조함 및 항해훈련장비(OH-530K) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
230,"펌프조립체,기어식 1종",SCF,해군군수사령부,펌프,,"기어, 조립체",
231,"펌프조립체,기어식 1종",SCF,해군군수사령부,펌프,,"기어, 조립체",
232,"펌프조립체,기어식 1종",SCF,해군군수사령부,펌프,,"기어, 조립체",
233,"펌프조립체,기어식 1종",SCF,해군군수사령부,펌프,,"기어, 조립체",
234,"열선유리,직사각형 1종",SCF,해군군수사령부,유리,,열선,
235,17-방공관제사-76 정작처 전파차단기 및 금속탐지기,HDR,공군방공관제사령부,차단기,,금속,
236,금속제파이프 구매,UMM,국군재정관리단,파이프,,금속,
237,"바라쿠다 브레이크 밸브 등 25항목 구매(기장, 해파)",LCF,육군군수사령부,밸브,,브레이크,
238,발칸 나사등21종구매,LDH,육군종합정비창,나사,,나사,
239,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
240,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
241,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
242,"열선유리,직사각형 등 3종",SCF,해군군수사령부,유리,,열선,
243,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
244,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
245,선박자동식별장치(AIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
246,육-1C 정비고 신축 오버헤드크레인 설치납품,LKD,제32보병사단,신축,,정비,
247,사진전시관 전시물 개선 관련 소방공사 관급자재 구매,MCF,국립서울현충원,공사,,관급자재,
248,저압 밸브 클램핑 볼트 등 12종,SCF,해군군수사령부,밸브,,볼트,
249,열선유리 고정식 각창(볼트고정식) 1종,SCF,해군군수사령부,유리,,"볼트, 열선",
250,열선유리 고정식 각창(볼트고정식) 1종,SCF,해군군수사령부,유리,,"볼트, 열선",
251,전자해도표시시스템(ECDIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
252,전자해도표시시스템(ECDIS) 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
253,공조기 필터 제조설치납품,MDR,제9965부대,제조설치,,필터,
254,공조기 필터 제조설치납품,MDR,제9965부대,제조설치,,필터,
255,오수관거 정비 관급자재(펌프) 제조 설치,UMM,국군재정관리단,"제조 설치, 펌프",,"관급자재, 정비",
256,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
257,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
258,LYNX 항공기 시뮬레이터 유지보수 정비,SCF,해군군수사령부,보수,,"유지보수, 정비",
259,155mm 교체시설사업(연천) 관급자재 혼합골재,LQC,제7856부대,골재,,관급자재,
260,"펌프조립체,기어식 1종",SCF,해군군수사령부,펌프,,"기어, 조립체",
261,"펌프조립체,기어식 1종",SCF,해군군수사령부,펌프,,"기어, 조립체",
262,"펌프조립체,기어식 1종",SCF,해군군수사령부,펌프,,"기어, 조립체",
263,"펌프조립체,기어식 1종",SCF,해군군수사령부,펌프,,"기어, 조립체",
264,17-통합건물(일월) 관급자재(수배전반) 제조 설치,UMM,국군재정관리단,제조 설치,,관급자재,
265,17-통합건물(팔공) 관급자재(수배전반) 제조 설치,UMM,국군재정관리단,제조 설치,,관급자재,
266,00지역 통합건물(팔공) 관급자재(분전반) 제조 설치,UMM,국군재정관리단,"분전반, 제조 설치",,관급자재,
267,00 작전지역 통합건물(일월) 관급자재(분전반) 제조,UMM,국군재정관리단,분전반,,"관급자재, 전지",
268,17-해병-00대대 관급자재(크레인) 제조설치,SFG,제9181부대,제조설치,,관급자재,
269,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
270,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
271,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
272,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
273,"밸브,버섯형,엔진용 등 2종",SCF,해군군수사령부,밸브,,엔진,
274,작전지역 통합건물 (일월) 관급자재 조명기구,HDR,공군방공관제사령부,"조명, 조명기구",,"관급자재, 전지",
275,작전지역 통합건물 (팔공) 관급자재 조명기구,HDR,공군방공관제사령부,"조명, 조명기구",,"관급자재, 전지",
276,작전지역 통합건물 (의상) 관급자재 조명기구,HDR,공군방공관제사령부,"조명, 조명기구",,"관급자재, 전지",
277,"열선유리,사각형 1종",SCF,해군군수사령부,유리,,열선,
278,17-00대대 관급자재(통합배선) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
279,정비고 셔터문 및 공구실 출입문 보수 설치납품,LGQ,제36보병사단,보수,,"공구, 정비",
280,통합건물(의상) 관급자재(통합배선) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
281,통합건물(의상) 관급자재(통합배선) 제조설치,UMM,국군재정관리단,제조설치,,관급자재,
282,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
283,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
284,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
285,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
286,"밸브,버섯형,엔진용 등 3종",SCF,해군군수사령부,밸브,,엔진,
287,냄비머리작은나사등10종구매,LDH,육군종합정비창,나사,,나사,
288,17-통합건물(팔공) 관급자재(통합배선) 제조 설치,UMM,국군재정관리단,제조 설치,,관급자재,
289,17-통합건물(일월) 관급자재(통합배선반) 제조 설치,UMM,국군재정관리단,제조 설치,,관급자재,
290,17-충-28B 관급자재(혼합골재) 제조구매,LCF,육군군수사령부,골재,,관급자재,
