,입찰명,발주기관코드,발주기관,3종_Pick,3종_Remove,8종_Pick,8종_Remove
45,산소포화도측정기 이동용 등 22항목 구매(의무),LCF,육군군수사령부,산소,,의무,
46,"22년 의료용품(산소,용기안전검사 및 밸브교체)구매",LGP,제1군수지원사령부,산소,,의료,
47,병리장비운영소모품(4) 가스포화도검사33품목 구매,MDD,국군수도병원,가스,,병리,
48,2022년 혈액가스검사 병리장비운영소모품(13) 구매,MDD,국군수도병원,가스,,병리,
49,2022년 국군수도병원 의료가스 구매,MDD,국군수도병원,가스,,"병원, 의료",
50,의무장비 혈액가스분석기 등 3종 구매,SFC,제9691부대,가스,,의무,
51,"창설부대 의료장비(산소소생기, 멸균기) 구매",LQP,제1891부대,산소,,의료,
52,의료기재(마취가스HME필터 등 29종) 구매,SCN,제7001부대,가스,,의료,
53,의료기재(산소마스크 등 146종) 구매,SCN,제7001부대,산소,,의료,
54,23-1차 5378부대 의료용 산소 구매,LGP,제1군수지원사령부,산소,,의료,
55,의무장비-혈액가스분석기 중형 구매,MDJ,국군대전병원,가스,,의무,
56,의무장비 산소소생기(자동식) 구매,SFC,제9691부대,산소,,의무,
57,'23년 의료용 산소 구매 및 용기검사,LIK,제2군수지원여단,산소,,의료,
58,2023 국군수도병원 의료가스 6품목 구매,MDD,국군수도병원,가스,,"병원, 의료",
59,2023 국군수도병원 의료가스 6품목 구매,MDD,국군수도병원,가스,,"병원, 의료",
60,2023 국군수도병원 의료가스 6품목 구매,MDD,국군수도병원,가스,,"병원, 의료",
61,2023 국군수도병원 의료가스 6품목 구매,MDD,국군수도병원,가스,,"병원, 의료",
62,의무장비(산소소생기),MDJ,국군대전병원,산소,,의무,
63,24년 의무장비(호기산화질소측정기) 구매,MDG,국군의무사령부,질소,,의무,
64,24-5차 의무비품(산소포화도측정기 등 4종) 구매,MDG,국군의무사령부,산소,,의무,
65,의무장비[혈액가스 분석기(휴대용)] 구매,SFC,제9691부대,가스,,의무,
66,'24년 의료용 산소 충전 및 용기 재검사 계약,LIK,제2군수지원여단,산소,,의료,
67,의무장비(산소소생기 자동식) 구매,SFC,제9691부대,산소,,의무,
68,2024 국군수도병원 의료가스 7품목 구매,MDD,국군수도병원,가스,,"병원, 의료",
