,입찰명,발주기관코드,발주기관,3종_Pick,3종_Remove,9종_Pick,9종_Remove
110,고무가스켓 등 45품목,HCC,해군제1수리창,가스,,가스켓,
111,오일필터 등 148종 구매 납품,SFH,제9196부대,오일,,"오일필터, 필터",
112,가스켓 등 8종,SCF,해군군수사령부,가스,,가스켓,
113,가스켓 등 8종,SCF,해군군수사령부,가스,,가스켓,
114,가스켓 등 4품목,HCC,해군제1수리창,가스,,가스켓,
115,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
116,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
117,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
118,오일필터 등 223품목 구매,SFC,제9691부대,오일,,"오일필터, 필터",
119,기어용 윤활유 등 11항목 제조(물자),LCF,육군군수사령부,윤활유,,기어,
120,고무가스켓 등 13품목,HCC,해군제1수리창,가스,,가스켓,
121,"냉각기, 윤활유식, 엔진용 등 53종 구매",SCF,해군군수사령부,윤활유,,엔진,
122,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
123,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
124,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
125,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
126,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
127,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
128,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
129,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
130,가스켓 등 7종,SCF,해군군수사령부,가스,,가스켓,
131,R-BOC 가스켓 등 5품목,HCC,해군제1수리창,가스,,가스켓,
132,K1전차 차폐가스켓트등13종구매,LDH,육군종합정비창,가스,,가스켓,
133,가스켓트 등 21종,SCF,해군군수사령부,가스,,가스켓,
134,미스트랄가스켓 등 25품목,HCC,해군제1수리창,가스,,가스켓,
135,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
136,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
137,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
138,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
139,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
140,타이어 스프레이 등 58종,SDL,재경근무지원대대,스프레이,,타이어,
141,오일필터 등 152품목 구매,SFC,제9691부대,오일,,"오일필터, 필터",
142,오일필터 등 152품목 구매,SFC,제9691부대,오일,,"오일필터, 필터",
143,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
144,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
145,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
146,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
147,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
148,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
149,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
150,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
151,오일필터 등 65종,SDL,재경근무지원대대,오일,,"오일필터, 필터",
152,비석면 가스켓 등 4종 구매,SCF,해군군수사령부,가스,,가스켓,
153,엔진오일필터 등 103종 구매,HCM,공군교육사령부,오일,,"엔진, 오일필터, 필터",
154,오일휠타 캡 렌치세트 등 14항목 구매(물자),LCF,육군군수사령부,오일,,렌치,
155,금속세척 및 녹제거제 구매 납품,SFD,제9227부대,제거제,,금속,
156,"윤활유, 엔진용 238CO",SCF,해군군수사령부,윤활유,,엔진,
157,"스타렉스 오일필터 등 126항목 구매(기장, 해파)",LCF,육군군수사령부,오일,,"오일필터, 필터",
158,엔진오일캡 등 181품목 구매,SFN,연평부대,오일,,엔진,
159,"엔진 윤활유 90,000리터",SCF,해군군수사령부,윤활유,,엔진,
160,"냉각기,윤활유식,엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
161,오일필터 등 108종,SCN,제7001부대,오일,,"오일필터, 필터",
162,오일 필터 등 52종 구매,SCR,해군제3함대사령부,오일,,필터,
163,19-6-질소생산장비 외주정비,SDF,제5738부대,질소,,정비,
164,엔진오일필터 등 88종 구매,SFM,제3170부대,오일,,"엔진, 오일필터, 필터",
165,오일 씰 등 57종,SCR,해군제3함대사령부,오일,,씰,
166,19-3 동명 스포티지 오일필터 등 38항목 구매,LCF,육군군수사령부,오일,,"오일필터, 필터",
167,엔진오일필터 등 126품목 구매,SFG,제9181부대,오일,,"엔진, 오일필터, 필터",
168,가스켓 등 8품목,HCC,해군제1수리창,가스,,가스켓,
169,정비용 장비 전산소모품 2차 구매,LDH,육군종합정비창,산소,,정비,
170,오일휠타 캡 렌치세트 등 8항목 구매(물자),LCF,육군군수사령부,오일,,렌치,
171,오일필터 그립플라이어 등 48종,SCN,제7001부대,오일,,"오일필터, 플라이어, 필터",
172,"필터 엘리멘터, 오일용 등 19항목 구매(기장)",LCF,육군군수사령부,오일,,필터,
173,샤프트 오일 조립체 1종,SCF,해군군수사령부,오일,,조립체,
174,"윤활유, 기어용 등 2종 구매",SCF,해군군수사령부,윤활유,,기어,
175,"냉각기, 윤활유식, 엔진용 1종 구매",SCF,해군군수사령부,윤활유,,엔진,
176,가스켓 등 5품목,HCC,해군제1수리창,가스,,가스켓,
177,오일필터 등 98종,SCN,제7001부대,오일,,"오일필터, 필터",
178,수송대대 오일필터 등 67품목(19-090),HDF,공군 제8전투비행단,오일,,"오일필터, 필터",
179,엔진오일필터 등 95품목 구매,SFG,제9181부대,오일,,"엔진, 오일필터, 필터",
180,가스켓 하프세트 등 39종,SDQ,해군제2수리창,가스,,가스켓,
181,엔진 윤활유 450DR 구매,SCF,해군군수사령부,윤활유,,엔진,
182,"판조립체, 오일전달용 등 40항목 제조(궤도)",LCF,육군군수사령부,오일,,조립체,
183,오일필터 등 157종 구매(19-11),HDG,공군제10전투비행단,오일,,"오일필터, 필터",
184,비석면가스켓 등 2종 구매,SCF,해군군수사령부,가스,,가스켓,
185,기어오일펌프 등 9종 구매(20199094-F),UMM,국군재정관리단,"기어오일, 오일",,기어,
186,발칸 평판형오일리스베어링등32종 구매,LDH,육군종합정비창,오일,,베어링,
187,K1전차 차폐가스켓트등28종 구매,LDH,육군종합정비창,가스,,가스켓,
188,가스켓세트 등 35종,SCR,해군제3함대사령부,가스,,가스켓,
189,정비용장비 전산소모품 구매,LDH,육군종합정비창,산소,,정비,
190,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
191,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
192,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
193,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
194,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
195,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
196,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
197,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
198,그랜드스타렉스 오일필터 등 27종 구매,SCQ,제9911부대,오일,,"오일필터, 필터",
199,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
200,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
201,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
202,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
203,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
204,엔진오일 등 233품목 구매 납품,SFD,제9227부대,오일,,엔진,
205,가스켓 등 13품목,HCC,해군제1수리창,가스,,가스켓,
206,엔진오일 등 16종 구매,MCX,자운대근무지원연대,오일,,엔진,
207,오일필터 등 432품목 구매,SFC,제9691부대,오일,,"오일필터, 필터",
208,"소자,오일필터용 등 2항목 구매(항공)",LCF,육군군수사령부,오일,,"오일필터, 필터",
209,"소자,오일필터용 등 2항목 구매(항공)",LCF,육군군수사령부,오일,,"오일필터, 필터",
210,엔진오일 등 341종 구매,SCQ,제9911부대,오일,,엔진,
211,가스켓 등 15품목,HCC,해군제1수리창,가스,,가스켓,
212,엔진오일휠터 등 45품목 구매 납품,SFD,제9227부대,오일,,엔진,
213,"00함 윤활유, 엔진용 1종 구매",SCF,해군군수사령부,윤활유,,엔진,
214,"00함 윤활유, 엔진용 1종 구매",SCF,해군군수사령부,윤활유,,엔진,
215,"00함 윤활유, 엔진용 1종 구매",SCF,해군군수사령부,윤활유,,엔진,
216,가스켓 등 5품목 구매(20305),HCC,해군제1수리창,가스,,가스켓,
217,"윤활유, 엔진용 1종 구매",SCF,해군군수사령부,윤활유,,엔진,
218,가스켓 세트 등 24종,SCR,해군제3함대사령부,가스,,가스켓,
219,오일필터 등 104품목 구매,SFC,제9691부대,오일,,"오일필터, 필터",
220,정비용 장비 후반기 전산소모품 구매,LDH,육군종합정비창,산소,,정비,
221,"00함 윤활유, 엔진용 1종 구매",SCF,해군군수사령부,윤활유,,엔진,
222,"00함 윤활유, 엔진용 1종 구매",SCF,해군군수사령부,윤활유,,엔진,
223,"00함 윤활유, 엔진용 1종 구매",SCF,해군군수사령부,윤활유,,엔진,
224,20-감속기어 윤활유펌프 2EA 제조(208097-H),UMM,국군재정관리단,윤활유,,기어,
225,플렌지 가스켓 등 6종 구매,SCI,제9121부대,가스,,가스켓,
226,"정비재료확보_산소, 공업용 등 6품목",HDI,공군83정보통신정비창,산소,,정비,
227,브레이크 오일 등 212품목 구매,SFD,제9227부대,오일,,브레이크,
228,실린더 헤드 가스켓 등 6종,SCF,해군군수사령부,가스,,가스켓,
229,가스켓 등 36종,SCR,해군제3함대사령부,가스,,가스켓,
230,엔진용윤활유,EMA,함정총괄계약팀,윤활유,,엔진,
231,엔진용윤활유,EMA,함정총괄계약팀,윤활유,,엔진,
232,엔진용윤활유,EMA,함정총괄계약팀,윤활유,,엔진,
233,엔진용윤활유,EMA,함정총괄계약팀,윤활유,,엔진,
234,엔진용윤활유,EMA,함정총괄계약팀,윤활유,,엔진,
235,엔진용윤활유,EMA,함정총괄계약팀,윤활유,,엔진,
236,엔진용윤활유,EMA,함정총괄계약팀,윤활유,,엔진,
237,엔진용윤활유,EMA,함정총괄계약팀,윤활유,,엔진,
238,00함 엔진 윤활유,SCF,해군군수사령부,윤활유,,엔진,
239,컬러인쇄기 소모품 및 부품(드럼유닛 등 6품목),HCG,공군본부,드럼,,부품,
240,20-40-배출가스제어용 진공추출필터 등 9종 구매,SDQ,해군제2수리창,가스,,필터,
241,"판조립체,오일전달용 등 93항목 제조(궤도)",LCF,육군군수사령부,오일,,조립체,
242,가스켓류,EBB,지상공통전력운영계약팀,가스,,가스켓,
243,가스켓류,EBB,지상공통전력운영계약팀,가스,,가스켓,
244,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
245,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
246,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
247,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
248,기어용윤활유,EHC,급식유류계약팀,윤활유,,기어,
249,윤활유(엔진오일 등 7종) 물품구매,LPM,제9보병사단사령부,"오일, 윤활유",,엔진,
250,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
251,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
252,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
253,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
254,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
255,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
256,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
257,엔진용윤활유,EHC,급식유류계약팀,윤활유,,엔진,
258,오일필터플라이어 등 80종,SCU,해군 기동함대사령부,오일,,"오일필터, 플라이어, 필터",
259,가스켓 하프 세트 등 32종,SCR,해군제3함대사령부,가스,,가스켓,
260,오일필터 등 294종 구매,SFM,제3170부대,오일,,"오일필터, 필터",
261,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
262,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
263,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
264,20-17-가스켓 밀봉제 등 416종 구매,SDQ,해군제2수리창,가스,,가스켓,
265,"냉각기,윤활유식,엔진용 등 57종",SCR,해군제3함대사령부,윤활유,,엔진,
266,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
267,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
268,"냉각기, 윤활유식, 엔진용 1종",SCF,해군군수사령부,윤활유,,엔진,
269,발칸 평판형오일리스베어링등2종 구매,LDH,육군종합정비창,오일,,베어링,
270,가스켓 하프 세트 등 26종,SCR,해군제3함대사령부,가스,,가스켓,
271,실린더 헤드 가스켓 등 50종,SCR,해군제3함대사령부,가스,,가스켓,
272,"소자,오일필터 등 2항목 구매(항공)",LCF,육군군수사령부,오일,,"오일필터, 필터",
273,엔진오일 등 638품목 구매,SFN,연평부대,오일,,엔진,
274,가스켓 등 12품목,HCC,해군제1수리창,가스,,가스켓,
275,가스켓 등 18품목,HCC,해군제1수리창,가스,,가스켓,
276,비석면가스켓 등 4품목 구매,SCF,해군군수사령부,가스,,가스켓,
277,봉고3 오일필터 등 23항목 구매(해파),LCF,육군군수사령부,오일,,"오일필터, 필터",
278,기어오일 등 16종 구매,SCR,해군제3함대사령부,"기어오일, 오일",,기어,
279,헤드가스켓 등 13종 구매,SDQ,해군제2수리창,가스,,가스켓,
280,(긴급)가스켓 등 4종,SCF,해군군수사령부,가스,,가스켓,
281,"그리스,와이어로프-노출기어용 1종",SCF,해군군수사령부,그리스,,기어,
282,후반기 정비용 장비 전산소모품 구매,LDH,육군종합정비창,산소,,정비,
283,엔진오일 등 118품목 구매,SFC,제9691부대,오일,,엔진,
284,21-해-감속기어 윤활유펌프 6EA 제조,UMM,국군재정관리단,윤활유,,기어,
285,"윤활유, 엔진용 1종 17DR 구매",SCI,제9121부대,윤활유,,엔진,
286,가스켓 등 51종,SCR,해군제3함대사령부,가스,,가스켓,
287,(정비) 산소절단기팁등 106종 구매,LDH,육군종합정비창,산소,,정비,
288,21-해-감속기어 윤활유 펌프(6EA)제조,UMM,국군재정관리단,윤활유,,기어,
289,(긴급) 가스켓 등 6종,SCF,해군군수사령부,가스,,가스켓,
290,155밀리 8호 추진장약 뚜껑 가스켓 등 4개 품목 구매,LDG,육군 탄약지원사령부,가스,,가스켓,
291,"(긴급)냉각기,윤활유식,프로펠러피치 장치용 1종",SCF,해군군수사령부,윤활유,,장치용,
292,"21-55-씰,가스켓 등 5종 구매",SDQ,해군제2수리창,가스,,"가스켓, 씰",
293,기어오일 등 23종,SCN,제7001부대,"기어오일, 오일",,기어,
294,플랜지 가스켓 등 19종 655점 구매,SCI,제9121부대,가스,,가스켓,
295,브레이크오일교환기 등 3종 구매,SCF,해군군수사령부,오일,,브레이크,
296,브레이크오일교환기 등 3종 구매,SCF,해군군수사령부,오일,,브레이크,
297,"윤활유, 엔진용 등 2종 구매",SCF,해군군수사령부,윤활유,,엔진,
298,가스켓 등 52종 805점 구매,SCI,제9121부대,가스,,가스켓,
299,(긴급)(재)반 가스켓 세트 등 25종,SCF,해군군수사령부,가스,,가스켓,
300,윤활유(엔진오일 등 6종) 물품구매,LPM,제9보병사단사령부,"오일, 윤활유",,엔진,
301,155밀리 RAP 가스켓 등 9개 품목 구매,LDG,육군 탄약지원사령부,가스,,가스켓,
302,21-40-가스켓 하프 세트 등 16종,SDQ,해군제2수리창,가스,,가스켓,
303,155밀리 백색 추진장약통 뚜껑 고무가스켓 구매,LDG,육군 탄약지원사령부,가스,,가스켓,
304,원형 현창 가스켓 등 13품목 구매(21134),HCC,해군제1수리창,가스,,가스켓,
305,브레이크오일 교환기 1종 구매,SCF,해군군수사령부,오일,,브레이크,
306,엔진오일 교환기 1종 구매,SCF,해군군수사령부,오일,,엔진,
307,엔진오일 등 159종 구매,SCH,해군작전사령부,오일,,엔진,
308,오일필터(순정) 등 440품목 구매 납품,SFD,제9227부대,오일,,"오일필터, 필터",
309,브레이크 드럼 등 16항목 구매(기장),LCF,육군군수사령부,드럼,,브레이크,
310,브레이크 드럼 등 16항목 구매(기장),LCF,육군군수사령부,드럼,,브레이크,
311,가스켓류,EBB,지상공통전력운영계약팀,가스,,가스켓,
312,가스켓류,EBB,지상공통전력운영계약팀,가스,,가스켓,
313,그리스 와이어로프 노출기어용 등 2종,SCR,해군제3함대사령부,그리스,,기어,
314,00함 엔진 윤활유 1종 구매,SCF,해군군수사령부,윤활유,,엔진,
315,전반기 정비용 장비 전산소모품 구매,LDH,육군종합정비창,산소,,정비,
316,전반기 정비용 장비 전산소모품 구매,LDH,육군종합정비창,산소,,정비,
317,155밀리 추진장약통뚜껑 고무가스켓 등 2건 구매,LDG,육군 탄약지원사령부,가스,,가스켓,
318,"판조립체,오일전달용 등 43항목 제조(궤도)",LCF,육군군수사령부,오일,,조립체,
319,브레이크 드럼 등 16항목 구매(기장),LCF,육군군수사령부,드럼,,브레이크,
320,브레이크 드럼 등 16항목 구매(기장),LCF,육군군수사령부,드럼,,브레이크,
321,"소자, 오일필터용 등 4항목 구매(항공)",LCF,육군군수사령부,오일,,"오일필터, 필터",
322,오일필터 등 159품목 구매,SFM,제3170부대,오일,,"오일필터, 필터",
323,비석면 가스켓 등 2종 구매,SCF,해군군수사령부,가스,,가스켓,
324,00부대 가스여과기 필터 설치납품,MDN,국군화생방방호사령부,가스,,필터,
325,윤활유(자동변속기 오일) 구매(22-162),LCK,수도방위사령부,"오일, 윤활유",,변속기,
326,오일필터 등 57종 구매,SDF,제5738부대,오일,,"오일필터, 필터",
327,모닝 오일필터 등 225종 구매,SCP,제8385부대,오일,,"오일필터, 필터",
328,브레이크 오일교환기 구매,LGP,제1군수지원사령부,오일,,브레이크,
329,오일 씰 등 32종,SCR,해군제3함대사령부,오일,,씰,
330,엔진오일 등 52종 구매,SCH,해군작전사령부,오일,,엔진,
331,오일필터 등 218품목 구매,SFG,제9181부대,오일,,"오일필터, 필터",
332,[신궁부품]가스관조립체 등 7종 제조,HCF,공군군수사령부,가스,,"부품, 조립체",
333,오일필터 등 39종 구매,SDF,제5738부대,오일,,"오일필터, 필터",
334,항공유 전용 필터 구매,SDF,제5738부대,항공유,,필터,
335,항공유 전용 필터 구매,SDF,제5738부대,항공유,,필터,
336,후반기 정비장비 예비부품(전산소모품) 구매,LDH,육군종합정비창,산소,,"부품, 예비부품, 정비",
337,"윤활유, 엔진용 구매",SCI,제9121부대,윤활유,,엔진,
338,고무 가스켓 등 22종,SCR,해군제3함대사령부,가스,,가스켓,
339,"냉각기,윤활유식,엔진용 등 3종 구매",SDQ,해군제2수리창,윤활유,,엔진,
340,"(22-102,104,105) 필터 어셈블리-엔진오일 등 105종",HCQ,공군제5공중기동비행단,오일,,"엔진, 필터",
