,입찰명,발주기관코드,발주기관,9종_Pick,9종_Remove,10종_Pick,10종_Remove
157,"케이블 조립체, 특수목적용, 전기용 2EA 구매",SCI,제9121부대,조립체,,수목,
158,"안전주행장치,보조브레이크 구매 및 설치(인제)",LGT,제2307부대,브레이크,,레이크,
159,수송대대 브레이크 패드 등 77품목(19-112),HDF,공군 제8전투비행단,"브레이크, 패드",,레이크,
160,어뢰음향대항체계 부품(구매),EGH,지휘정찰계약팀 (구:19.09.16),부품,,음향,
161,19년 F-5 브레이크 디스크 제조(D),EGD,항공기계약팀 (구:19.09.16),브레이크,,레이크,
162,"케이블 조립체,특수목적용,전기용 등 2종",SCF,해군군수사령부,조립체,,수목,
163,"케이블조립체,특수목적용,전기용 등 9항목 제조(특무)",LCF,육군군수사령부,조립체,,수목,
164,작전영상전송장비(KAISHOT) 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,영상,
165,작전영상전송장비(KAISHOT) 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,영상,
166,자동처리체계 구축 및 연구용 부품 구매,MDS,제3707부대,부품,,"구축, 연구, 처리",
167,인쇄용지(모조지80g전지)구매,UAC,국방출판지원단,전지,,용지,
168,19년 데스크톱 도입사업(리스물건)(20198095-E),UMM,국군재정관리단,톱,,사업,
169,(19-031)브레이크 시험기 등 4품목,HDN,공군제18전투비행단,브레이크,,레이크,
170,[항공기타장비 부품] 할로겐 램프 등 4종,HCF,공군군수사령부,부품,,기타,
171,[항공기타장비 부품] 할로겐 램프 등 4종,HCF,공군군수사령부,부품,,기타,
172,중앙통제장비체계용 상용 충전지 구매(20196107-A),UMM,국군재정관리단,전지,,상용,
173,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
174,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
175,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
176,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
177,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
178,고성능 영상감시체계 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,영상,
179,고성능 영상감시체계 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,영상,
180,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
181,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
182,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
183,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
184,"케이블 조립체,특수목적용,전기용",EGC,함정계약팀 (구:19.09.16),조립체,,수목,
185,변환기조립체(구축함용),EGH,지휘정찰계약팀 (구:19.09.16),조립체,,구축,
186,변환기조립체(구축함용),EGH,지휘정찰계약팀 (구:19.09.16),조립체,,구축,
187,부대개편사업 관급자재(혼합골재) 제조구매,LNS,제55보병사단,관급자재,,사업,
188,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
189,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
190,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
191,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
192,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
193,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
194,"판, 핀 브레이크 앵커용 등 6항목 제조(특무)",LCF,육군군수사령부,브레이크,,레이크,
195,00여단 부대개편사업 관급자재(화강석) 제조구매,LNS,제55보병사단,관급자재,,사업,
196,00여단 부대개편사업 관급자재(혼합골재) 제조구매,LNS,제55보병사단,관급자재,,사업,
197,발칸 브레이크판B 등 2종 구매,LDH,육군종합정비창,브레이크,,레이크,
198,"케이블 조립체,특수목적용,전기용 등 4종",SCF,해군군수사령부,조립체,,수목,
199,브레이크패드 등 130종 구매,SDL,재경근무지원대대,"브레이크, 패드",,레이크,
200,00부대 동원훈련장 관급자재 방송 및 AV장비 제조설치,HDP,공군제19전투비행단,관급자재,,방송,
201,서버실 노후 축전지 교체 사업,MDZ,합동상호운용성기술센터,전지,,사업,
202,국방홍보원 신축사업 관급자재(통합배선)제조설치,UMM,국군재정관리단,관급자재,,사업,
203,20년 무정전전원장치 노후 배터리 교체사업(208177-I),UMM,국군재정관리단,배터리,,사업,
204,오수처리 정비물품 구매,SFG,제9181부대,정비,,처리,
205,도서(최강! 건설기계정비산업기사 등 57종) 구매,SCH,해군작전사령부,정비,,도서,
206,00시설사업 차량정비용 리프트 제조설치,LPN,수도군단,정비,,사업,
207,00시설사업 관급자재(통합배선) 제조설치,LPN,수도군단,관급자재,,사업,
208,20년 후반기 정비장비 예비부품(기타장비류) 구매,LDH,육군종합정비창,"부품, 예비부품, 정비",,기타,
209,"케이블 조립체 특수목적용, 전기용 1종 4EA 구매",SCI,제9121부대,조립체,,수목,
210,2020년 전산장비(데스크톱 컴퓨터) 교체 사업,MCL,국방정보본부,톱,,사업,
211,(육성) 상용무전기 중계기 모듈 구매(제조),LKH,제6128부대,모듈,,상용,
212,브레이크 오일 등 212품목 구매,SFD,제9227부대,브레이크,,레이크,
213,20-원격정비지원체계 구축(리스물건)(208115-A),UMM,국군재정관리단,정비,,구축,
214,20년 변환기조립체(구축함용),EHF,미래전력사업전력운영계약팀,조립체,,구축,
215,"KF-5키,브레이크 디스크 드라이브(항공기용)",EBB,지상공통전력운영계약팀,브레이크,,레이크,
216,정비장비 예비부품(기타장비 부품류) 구매,LDH,육군종합정비창,"부품, 예비부품, 정비",,기타,
217,탁상용연마기 구매,SFC,제9691부대,연마기,,상용,
218,20년 어뢰음향대항체계 부품(구매),EHF,미래전력사업전력운영계약팀,부품,,음향,
219,"케이블조립체,특수목적용,전기용,갈래형등 1종3점구매",SCI,제9121부대,조립체,,수목,
220,"케이블 조립체,특수목적용,전기용,갈래등 1종2점 구매",SCI,제9121부대,조립체,,수목,
221,"케이블 조립체,특수목적용,전기용",EBB,지상공통전력운영계약팀,조립체,,수목,
222,"케이블 조립체,특수목적용,전기용",EBB,지상공통전력운영계약팀,조립체,,수목,
223,"케이블 조립체,특수목적용,전기용",EBB,지상공통전력운영계약팀,조립체,,수목,
224,"케이블 조립체,특수목적용,전기용",EBB,지상공통전력운영계약팀,조립체,,수목,
225,"케이블 조립체,특수목적용,전기용",EBB,지상공통전력운영계약팀,조립체,,수목,
226,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
227,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
228,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
229,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
230,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
231,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
232,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
233,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
234,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
235,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
236,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
237,브레이크액,EHC,급식유류계약팀,브레이크,,레이크,
238,브레이크밴드류,EBB,지상공통전력운영계약팀,브레이크,,레이크,
239,연구개발 부품[캐피시터등50종1655점 구매],HDI,공군83정보통신정비창,부품,,연구,
240,영상시스템 다중-모드 부품 정비,SCF,해군군수사령부,"부품, 정비",,영상,
241,종교시설 신축공사 관급자재(한식창호) 제조 설치,UMM,국군재정관리단,관급자재,,종교,
242,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
243,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
244,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
245,함정용 위성방송수신안테나 유지보수 정비,SCF,해군군수사령부,"유지보수, 정비",,방송,
246,"브레이크기, 박판금, 수동식 구매",HDK,공군제11전투비행단,"박판, 브레이크",,레이크,
247,"케이블조립체, 특수목적용, 전기용 1항목 구매(항공)",LCF,육군군수사령부,조립체,,수목,
248,[항공기타장비 부품] 할로겐 램프 등 4종,HCF,공군군수사령부,부품,,기타,
249,[항공기타장비 부품] 할로겐 램프 등 4종,HCF,공군군수사령부,부품,,기타,
250,체육시설 개선공사 관급자재(인조잔디 제조 설치),HDP,공군제19전투비행단,관급자재,,잔디,
251,브레이크액 교환기 등 28품목 구매,SFG,제9181부대,브레이크,,레이크,
252,"케이블조립체,특수목적용 등 9항목 제조(특무)",LCF,육군군수사령부,조립체,,수목,
253,"케이블조립체,특수목적용,전기용 1종 1점 구매",SCI,제9121부대,조립체,,수목,
254,00부대 이전사업 관급자재(토목-골재),LGP,제1군수지원사령부,관급자재,,사업,
255,00부대 이전사업 관급자재(건축-오버헤드크레인),LGP,제1군수지원사령부,관급자재,,사업,
256,00부대 이전사업 관급자재(전기-전력제어),LGP,제1군수지원사령부,관급자재,,사업,
257,00부대 이전사업 관급자재(전기-조명제어),LGP,제1군수지원사령부,관급자재,,사업,
258,00부대 이전사업 관급자재(전기-무대장치),LGP,제1군수지원사령부,관급자재,,사업,
259,00부대 이전사업 관급자재(기계-GHP),LGP,제1군수지원사령부,관급자재,,사업,
260,00부대 이전사업 관급자재(기계-자동제어),LGP,제1군수지원사령부,관급자재,,사업,
261,21-해-00시설사업 관급자재(구내방송장치),UMM,국군재정관리단,관급자재,,"방송, 사업",
262,21-해-ㅇㅇ시설사업 관급자재(폐쇄형배전반) 제조설치,UMM,국군재정관리단,관급자재,,사업,
263,21-공사 종교시설 신축 관급자재(화강석) 제조납품,UMM,국군재정관리단,관급자재,,종교,
264,21-해-00시설사업 관급자재(전동기제어반) 제조설치,UMM,국군재정관리단,관급자재,,사업,
265,21-해-데스크톱 도입사업 리스(21H128-B),UMM,국군재정관리단,톱,,사업,
266,차기다련장 9차 사업 관급자재(크레인) 제조/설치,LGM,제11기동사단,관급자재,,사업,
267,차기다련장 9차 사업 관급자재(자동제어) 제조/설치,LGM,제11기동사단,관급자재,,사업,
268,차기다련장 9차 사업 관급자재(통합배선) 제조/설치,LGM,제11기동사단,관급자재,,사업,
269,(육성) 00사단 상용무전기 중계기 및 모듈 통합 구매,LKH,제6128부대,모듈,,상용,
270,21-해-00시설 관급자재(영상감시장치) 제조 설치,UMM,국군재정관리단,관급자재,,영상,
271,21-해-00시설사업 관급자재(제트공조기) 제조 설치,UMM,국군재정관리단,관급자재,,사업,
272,21-해-00시설사업 관급자재(항온항습기) 제조설치,UMM,국군재정관리단,관급자재,,사업,
273,기반체계 구축 및 연구용 부품 구매,MDS,제3707부대,부품,,"구축, 연구",
274,"케이블 조립체, 특수목적용, 전기용 2EA구매",SCI,제9121부대,조립체,,수목,
275,후반기 정비장비 예비부품(기타장비류) 구매,LDH,육군종합정비창,"부품, 예비부품, 정비",,기타,
276,후반기 정비장비 예비부품(기타장비류) 구매,LDH,육군종합정비창,"부품, 예비부품, 정비",,기타,
277,(216314-D)작전지속지원모델 도입사업(리스물건),UMM,국군재정관리단,전지,,사업,
278,21-해-00시설사업 관급자재(엘리베이터) 제조설치,UMM,국군재정관리단,관급자재,,사업,
279,브레이크시험기 등 4항목 제조(기동),LCF,육군군수사령부,브레이크,,레이크,
280,105밀리 성능개량사업 관급자재(크레인) 제조설치,LNQ,제17보병사단,관급자재,,사업,
281,00부대 이전사업 관급자재(건축-자연석판석),LGP,제1군수지원사령부,관급자재,,사업,
282,21-해-00시설사업 관급자재(조명기구) 구매,UMM,국군재정관리단,관급자재,,사업,
283,버스 및 트럭 보조장치(오토브레이크) 구매/설치,MCN,국방부근무지원단,브레이크,,레이크,
284,"(긴급) 케이블 조립체,특수목적용,전기용 등 2종 구매",SCF,해군군수사령부,조립체,,수목,
285,00부대 이전사업 관급자재(건축-합성수지제문),LGP,제1군수지원사령부,관급자재,,사업,
286,00부대 이전사업 관급자재(건축-합성수지제문),LGP,제1군수지원사령부,관급자재,,사업,
287,00부대 이전사업 관급자재(건축-엘리베이터),LGP,제1군수지원사령부,관급자재,,사업,
288,00부대 이전사업 관급자재(건축-합성수지제문),LGP,제1군수지원사령부,관급자재,,사업,
289,00부대 이전사업 관급자재(건축-합성수지제문),LGP,제1군수지원사령부,관급자재,,사업,
290,21-2차 정비장비 예비부품(기타장비류) 구매,LDH,육군종합정비창,"부품, 예비부품, 정비",,기타,
291,브레이크오일교환기 등 3종 구매,SCF,해군군수사령부,브레이크,,레이크,
292,브레이크오일교환기 등 3종 구매,SCF,해군군수사령부,브레이크,,레이크,
293,"케이블 조립체,특수목적용,전기용",EBB,지상공통전력운영계약팀,조립체,,수목,
294,"케이블 조립체,특수목적용,전기용",EBB,지상공통전력운영계약팀,조립체,,수목,
295,"케이블 조립체,특수목적용,전기용",EBB,지상공통전력운영계약팀,조립체,,수목,
