,입찰명,발주기관코드,발주기관,5종_Pick,5종_Remove,7종_Pick,7종_Remove
47,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,함포,
48,"절단기,케이블용,기뢰용 46EA 구매",SCF,해군군수사령부,기뢰,,절단기,
49,지뢰제거용 장비(다짐기) 구매,LDA,지상작전사령부,지뢰,,장비,
50,비금속지뢰탐지기 구매(20196339-F),UMM,국군재정관리단,지뢰,,탐지기,
51,금속지뢰탐지기 구매(20196338-F),UMM,국군재정관리단,지뢰,,탐지기,
52,탄두회수장치 납품 설치,SDG,제2002부대,탄두,,장치,
53,수류탄시험장비세트 제조설치(20196094-F),UMM,국군재정관리단,수류탄,,"시험장비, 장비",
54,휴대용 액체폭약탐지기 5항목 구매(총포),LCF,육군군수사령부,폭약,,"총포, 탐지기",
55,탄두회수장치 55개,SCH,해군작전사령부,탄두,,장치,
56,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,탐지기,
57,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,탐지기,
58,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,탐지기,
59,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,탐지기,
60,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,탐지기,
61,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,탐지기,
62,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,탐지기,
63,지뢰탐지기 부품(구매),EHA,일반장비계약팀 (구:19.09.16),지뢰,,탐지기,
64,비금속지뢰탐지기 구매(20196056-F),UMM,국군재정관리단,지뢰,,탐지기,
65,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,함포,
66,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,함포,
67,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,함포,
68,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,함포,
69,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,함포,
70,탄피 방출통 조립체(40미리함포 부품),EGC,함정계약팀 (구:19.09.16),탄피,,함포,
71,"21년 지뢰제거작전용 장비,물자 구매",LGQ,제36보병사단,지뢰,,장비,
72,무인기뢰처리기-II 시험장비,EUA,첨단기술총괄계약팀,기뢰,,"무인기, 시험장비, 장비, 처리기",
73,연합C4I체계 네트워크장비 노후교체,MDF,국군지휘통신사령부,C4,,장비,
74,"백,탄피용 등 23항목 제조(총포)",LCF,육군군수사령부,탄피,,총포,
75,연합C4I체계 단말기 및 MF장비 구매,MDP,한미연합군사령부,C4,,장비,
76,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
77,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
78,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
79,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
80,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
81,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
82,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
83,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
84,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
85,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
86,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
87,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
88,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
89,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
90,"지뢰탐지기 헤드세트,음향용 등 5항목 구매(일장)",LCF,육군군수사령부,지뢰,,탐지기,
91,탄두회수장치 469EA,SCH,해군작전사령부,탄두,,장치,
92,20년 지뢰제거 물자 구매 2차(탐지장비)(AA-20007),LPG,제5보병사단,지뢰,,장비,
93,지뢰제거작전 장비ㆍ물품 구매,LKD,제32보병사단,지뢰,,장비,
94,지뢰제거 일반장비 구매,LPG,제5보병사단,지뢰,,"일반장비, 장비",
95,21-국-00사 C4I네트워크 장비 구매,UMM,국군재정관리단,C4,,장비,
96,"휴대용 액체폭약탐지기 등 6항목 구매(대테러,총포)",LCF,육군군수사령부,폭약,,"총포, 탐지기",
97,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
98,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
99,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
100,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
101,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
102,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
103,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
104,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
105,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
106,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
107,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
108,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
109,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
110,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
111,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
112,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
113,[22-C47]산불진화장비 구매계약,LMK,제6보병사단,C4,,장비,
114,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
115,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
116,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
117,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
118,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
119,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
120,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
121,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
122,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
123,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
124,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
125,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
126,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
127,탄피 방출통 조립체(40미리함포 부품),EBB,지상공통전력운영계약팀,탄피,,함포,
128,"휴대용 액체폭약 탐지기 등 1항목 구매(대테러,총포)",LCF,육군군수사령부,폭약,,"총포, 탐지기",
129,22-충-공-4D도장부스(00비 항공탄약 방부처리장 신축),HDP,공군제19전투비행단,항공탄,,항공,
130,"백,탄피용 등 10항목 일반제조(총포)",LCF,육군군수사령부,탄피,,총포,
131,휴대용 액체폭약탐지기 1항목 구매(대테러),LCF,육군군수사령부,폭약,,탐지기,
132,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
133,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
134,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
135,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
136,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
137,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
138,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
139,지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
140,23-M-탄두회수장치 제조,UMM,국군재정관리단,탄두,,장치,
141,'24년 지뢰탐지기 부품(구매),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
142,'24년 지뢰탐지기 부품(제조),EBB,지상공통전력운영계약팀,지뢰,,탐지기,
143,"절단기, 케이블용, 기뢰용 등 4종 구매",SCF,해군군수사령부,기뢰,,절단기,
