,입찰명,발주기관,낙찰자(상호)
20142,"멀티스카프 1,500장",해군본부,K＆J 테크
20143,강성태 66일 공부법 등 202종 구매,해군군수사령부,준호상사
20144,결재판 등 329종 구매,해군군수사령부,와이엠
20146,고압세척기 구매,해군교육사령부,효원
20147,군용 리포트화일등 122품목,제3283부대,포항케이피엘(KPL)
20150,"옷,방사능 오염방지용 등 10SU 구매",해군군수사령부,(주) 에이스티앤아이
20152,`18년 정비피복(정비화) 구매,육군종합정비창,주식회사 태촌실업
20153,"에어릴, 자동외 35품목",공군제17전투비행단,달빛산업
20158,18년 하중시험용 치구,유도무기계약팀 (구:19.09.16),하나기술 주식회사
20168,"(18-220) 표시기, 차륜정렬용",공군제5공중기동비행단,대한테크원
20178,수입지 및 수입포,물자계약팀,(주)동인산업
20182,방탄방패 등 3종 구매,국군재정관리단,주식회사 푸드나무
20187,협곡버켓 등 2종 구매,제5738부대,대명종합상사
20191,예초기 등 95종,제7001부대,주식회사 태촌실업
20192,(조달)3훈비 안전용품보관함 등 14품목(18-2-258)구매,제3훈련비행단,제나비즈
20193,구근탈피기 등 6종 구매,제9911부대,신경기산업(주)
20195,DVD(#미투(Me Too) 나는 말한다 등 96종) 구매,해군사관학교,대광산업
20200,캐비닛 등 12종 구매,제5738부대,프라임테크
20213,와이프올 등 121종 구매 납품,제9196부대,(주)씨티원서비스
20216,네임펜 등 430종,해군작전사령부,메트로마린서비스
20220,(조달)3훈비블라인드 1품목(18-3-312)구매,제3훈련비행단,가림건설 조은창
20221,작업모 내피 400EA,해군제1수리창,신우기업(주)
20223,연설대 1개,해군작전사령부,영화상사
20224,북앤드 등 588종 구매,해군교육사령부,아들상사
20229,수압시험기 1EA 구매,해군군수사령부,주식회사 렘코
20230,"샤워 타월 8,000PG 구매",해군군수사령부,심산물산
20235,넉가래 등 4품목 구매 납품,제9227부대,제이툴
20238,GP 진지 방호력 방폭패널 구매,국군재정관리단,드림비즈 주식회사
20249,투약카트 등 2종 구매,제5738부대,MK메디칼
20255,안면보호구 등 5종 구매,해군제3함대사령부,동서종합상사
20258,석영창 등 20종 구매,해군제3함대사령부,미래종합상사
20260,18-6차 사진재료구매(플로터롤지 등 30종),국방지형정보단,주식회사 에스티에스
20261,고투명 홀더 등 196종,해군본부,주식회사 에스제이상사
20264,"STRYKER CHAMPION PROBE, 3mm 등 5종 구매",제5738부대,커리어 메디텍
20265,플렉시브 커플링 엘리먼트 1종,해군군수사령부,수연상사
20269,온도감지기 71EA 구매,해군군수사령부,(주)협성산업
20270,"물재킷, 배기매니폴드용 등 4종 구매",해군군수사령부,보성하이텍 주식회사
20276,양말커버 등 39종 구매,공군제11전투비행단,성봉종합상사
20277,'18년 조준경 구매,제6755부대,어닝하는 집
20280,K9 패킹등18종 구매,육군종합정비창,주식회사 천명
20284,모자 등 3품목 구매 납품,제9227부대,비에이치산업
20294,야간투시경 및 대물렌즈 구매계약,육군 제8군단,주식회사 예일컴퍼니
20301,플라스틱 파레트 구매,제3170부대,(주)덕유
20304,런진 휠 등 19종,해군군수사령부,서화테크
20306,[육성] 야간투시경 구매,제1607부대,한솔조경&청소용역
20311,형광우의 등 29종,자운대근무지원연대,영화상사
20318,말발굽 등 78종 구매,제9911부대,경은상회
20321,라미네이팅필름 등 151종,해군작전사령부,아이테크
20327,부대 후생용구 구매,제3707부대,썬.데일리
20329,스텐 텀블러 등 2종,해군본부,현대상사
20336,측면포크 등 4종 구매,공군군수사령부,유진
20350,"조종간,자료입력용 1종",해군군수사령부,세종상사
20354,해병대정기 등 2종 구매,제3170부대,기장유통
20358,메딕가위 등 10종 구매,제8385부대,신우기업(주)
20361,호스 1종,해군군수사령부,메트로마린서비스
20377,디지털전용스노우지-A3 등 46품목 구매,제9691부대,모든C앤C
20379,제70주년 국군의날 행사용품(손잡이형 텀블러 구매),국방부(운영지원과),주식회사 발해에프유테크
20382,"18년 간부 정복/근무복 보충(남군, 여군)",물자계약팀,주식회사 앤비앤코퍼레이션
20387,파스텔컬러라벨 등 194종,해군본부,주식회사 첫걸음종합상사
20390,코덱 등 16품목 구매,연평부대,리누텍
20397,인터페이스아답타 등 6종 106품목 구매,공군군수사령부,엠제이엠
20399,폴리카보네이트 등 19품목 구매 납품,제9227부대,진양통상
20413,CLP-620NDK 전사벨트 등 50항목 구매(물자),육군군수사령부,(주)하이엠디
20416,텀블러 350EA,해군제1수리창,주식회사 다성
20420,월넛 낱장 등 10종,해군군수사령부,(주)원진
20421,대형거울 등 22종 구매,국방부계룡대근무지원단,주식회사 에이원
20422,엑추에이터 등 3종 구매,제8385부대,삼동유통상사
20423,풍선 등 4종,해군작전사령부,주식회사 소낙
20425,장방향 경광등 2EA,제7001부대,나우통상
20429,난방기 구매,제3707부대,신명
20431,00지역 큐브램프(BARCORLM-W8등 0종)구매,국군지휘통신사령부,주식회사 이지아이템
20432,칼라콘 등 177품목,제9181부대,미진상사
20435,식탁 구매,해군사관학교,사)우리들행복나눔 종합가구사업단
20437,고압호스 등 34품목 구매,육군종합정비창,이지테크
20443,과학화 예비군훈련 관리체계 설치납품,육군제53보병사단,(주)홀리랜드테크놀러지
20446,오-링 등 32종,해군군수사령부,수연상사
20448,와트트랜듀서 등 2종,해군군수사령부,온나라물자조달 주식회사
20450,데노간주 1G 등 123품목 구매,제9691부대,바른약품 주식회사
20451,개스킷 등 14종,해군군수사령부,수연상사
20462,Ioban 등 52종,제7001부대,삼우메디칼(주)
20464,방독정화통 등 37종,해군군수사령부,서화테크
20476,18년 11차 부대구매,제21보병사단,(주)석호약품
20480,스토리지 구매,국군재정관리단,주식회사 엔미디어솔루션
20481,운반용스테커 등 3종 구매,해군제3함대사령부,수성시스템
20484,Windows server 2012 등 2종,해군작전사령부,칼라투
20488,합금강 강재 등 3종,해군제2수리창,경기종합상사
20490,유성매직 등 385종 구매,해군교육사령부,윤슬
20495,레슬링부 운동용품(경기복 등 11종) 구매,국군체육부대,초코인터내셔널 주식회사
20498,게시판 등 2품목,해군제1수리창,(주)동건
20500,고막체온계 등 8종,자운대근무지원연대,세계로상사
20505,18-탑승형 건식 바닥청소차 등 2종 구매,국군재정관리단,희경
20520,프리미엄 종이컵 등 452종 구매,제9911부대,그레이스
20521,스텐홀컵 등 8종 구매,제9911부대,동분서주
20524,자석홀더 등 622종 구매,제9911부대,코모레비(COMOREBI)
20535,항-18-044 청력보호용 귀마개 구매,공군사관학교,제우스
20550,납땜 제거기 1품목 구매(궤도),육군군수사령부,(주)알앤디테크
20554,수영물자(수영복 등 3종)구매,국군재정관리단,주식회사 에스에스피앤디
20559,보호마스크 등 4종 구매,제2002부대,그리마
20561,고무링(6mm) 등 15품목,해군제1수리창,가진테크
20565,조정 유니트 1종,해군군수사령부,세종상사
20568,압력형 전송기 1종,해군군수사령부,온나라물자조달 주식회사
20572,"발광다이오드용 빛 발생기,경계등용 1종",해군군수사령부,세종상사
20578,항법가방 등 2항목 구매(물자),육군군수사령부,주식회사 에스지윈
20583,임진왜란 기록화 모사도 제작,해군사관학교,한국전통채색화협회
20598,유트린 티슈형 등 164종,제5738부대,석진메드
20599,벤토린 흡입액 등 105종,제5738부대,티엠이바이오 주식회사
20601,18년 해군해병 간부 정복 근무복 초도,물자계약팀,희림상사
20602,18년 해군 사병 정복 체촌,물자계약팀,주식회사 무궁화용사촌에프앤씨(F&C)
20603,18-322 전자동 약품포장기,공군교육사령부,우성무역
20605,2채널 스피커 등 49종 구매,해군사관학교,경남테크
20606,사각 챠밍디쉬 등 82종 구매,해군사관학교,석천산업
20608,LAN TO LAN(HDMI용) 등 17종 구매,해군사관학교,진성
20609,안내용 입갑판 등 28종 구매,해군사관학교,주식회사 부영상사
20610,청사초롱 등 37종 구매,해군사관학교,성화종합상사
20621,피스톤 내연기관용 등 31종 구매,해군군수사령부,이지테크
20625,"(F-014,018,019,021,022,023)작업대외 75품목",공군제17전투비행단,주식회사 삼도통신
20626,개선 안면마스크,물자계약팀,주식회사 킴블스
20633,두미르레스텔 101동 방화문 자재납품,제2군단,부성통신
20634,신발장 30EA 구매,해군 기동함대사령부,동양철재 사무가구
20639,알루미늄캔 등 10품목,해군제1수리창,대광종합상사
20640,고무아령 등 7종,제9181부대,아주철강주식회사
20644,윈드서핑 구매,해군사관학교,합자회사 청송일렉스
20645,융융제강슬래그 등 17정 구매,해군제3함대사령부,동서종합상사
20653,목도리,물자계약팀,주식회사 삼국트레이딩
20671,소화기멜빵류,물자계약팀,동우산업사
20672,체인블럭 등 355품목,해군제1수리창,주식회사 유니엠케이
20677,체인블럭 등 355품목,해군제1수리창,주식회사 유니엠케이
20678,인두팁 클리너 등 137품목 구매,연평부대,성심산업
20683,트럼펫 등 4품목 구매,제9691부대,(주)테스온
20698,학군단 외투,공군군수사령부,주식회사 대원유통
20712,컷팅매트 등 235종,해군작전사령부,문경종합상사
20713,원목 펜꽂이 등 372종,해군본부,주식회사 에스제이상사
20715,접착식아스테이지 등 97종,해군작전사령부,금호상사
20716,자동제본기 등 3종,해군작전사령부,정인산업
20718,부착용꽂이 등 257품목,해군제1수리창,알파동해점
20721,"골프공 6,800EA",제7001부대,주식회사 동빈글로벌
20722,브래킷 설치용 등 2종,해군군수사령부,칼라투
20725,"조달요구서(18-459)[85창] 시험세트, 전원 공급용",공군제5공중기동비행단,주식회사 이수케이
20727,호스 등 9품목,해군제1수리창,대광종합상사
20735,"방탄판, 레벨IV용 (대형)",물자계약팀,코오롱스페이스웍스 주식회사
20736,"방탄판, 레벨IV용(중형)",물자계약팀,주식회사동성티씨에스
20737,"방탄판, 레벨IV용(중형)",물자계약팀,코오롱스페이스웍스 주식회사
20738,"방탄판, 레벨IV용 (대형)",물자계약팀,주식회사동성티씨에스
20756,선회창 등 35종 구매,해군제3함대사령부,(유)목포신도digitalOA
20757,사우나용 한약재 등 98종 구매,국방부계룡대근무지원단,노브식스
20759,"페룰, 압축용, 튜브이음용 등 16종",해군군수사령부,칼라투
20762,스쿼트 머신 등 19종,제7001부대,진성
20764,제빙기 등 9종,제7001부대,나우통상
20765,농구대 등 2종,제7001부대,삼화스포츠
20767,알루미늄 합금판 등 9종,해군군수사령부,동우철강(주)
20775,JFOS-K체계 NAC 구매,국군재정관리단,주식회사 에프에스네트웍스
20782,에프시 듀라토프 디피 등 5종,해군제2수리창,경진P&C
20785,패킹(성형식) 등 15품목,해군제1수리창,천곡철물상사
20789,야전 병영생활 체험 대형버스 임차,육군3사관학교,화랑고속관광(주)
20800,스킨 등 101종,재경근무지원대대,신화유통
20801,18-1차 통합구매(야간투시경),제1989부대,주식회사 보성
20804,소형 레이저 조각기 등 2종 구매,제9121부대,진성
20805,마분지 등 50종 구매,제8385부대,최고상사
20807,잠수물자류 3항목 구매(물자),육군군수사령부,더페이퍼
20812,18년 탄약정비자재(봉인알루미늄 등 8종) 구매,국군재정관리단,주식회사 엔미디어솔루션
20823,파워콘넥타 등 13종,해군군수사령부,미래상사
20824,"솔, 세척용 등 6종 구매",해군군수사령부,주식회사 이수케이
20825,컨트롤메타 등 47종 구매,육군종합정비창,한솔통상
20827,18-방공관제사-64 디스플레이 유닛,공군방공관제사령부,도원정보시스템 주식회사
20839,[육성] 야간투시경 구매,육군제53보병사단,비피케이
20840,"정,끌형 등 2항목 구매(기장)",육군군수사령부,주식회사 지엘엔지니어링
20848,에폭시 수지 등 9품목,해군제1수리창,영동상사
20854,인공눈물 등 142항목 구매(해파),육군군수사령부,티엠이바이오 주식회사
20855,야자매트 구매,제20전투비행단,제이에스이컴퍼니
20858,산악침투복,물자계약팀,주식회사 나루지엠에스
20870,'18년 출입통제체계 교체,국군재정관리단,주식회사 엘에스아이정보기술
20875,안테나 자동절체기용 랙 구매,공군군수사령부,엠제이엠
20884,축 1종,해군군수사령부,온나라물자조달 주식회사
20887,"전동기,교류용 1종",해군군수사령부,주식회사 템텍
20890,스네이크스탑 등 18항목 구매(해파),육군군수사령부,엠앤에스코리아
20892,대철조이기 등 10항목 구매(물자),육군군수사령부,윤영
20895,마봉강등8종 구매,육군종합정비창,울산철강상사
20904,빔프로젝트 구매,제9181부대,엘림네트웍스 주식회사
20909,라미네이팅 필름 등 261종 구매,해군제3함대사령부,오피스넥스목포
20914,18-3차 총기수리(부품교체),국군체육부대,프리모션(Free motion)
20916,18-1차 통합구매(완전군장),제1989부대,가방공장
20918,간호복(체촌),물자계약팀,(주)보광아이엔티
20928,인명구조화,공군군수사령부,티에스 상사
20929,체스트프레스 1대 구매,국방부계룡대근무지원단,유원 인터내셔널
20932,에어건 등 50종 구매,제8385부대,한웅종합건자재
20935,오-링 등 5종,해군군수사령부,수연상사
20937,대잠 경광등 등 2종,해군군수사령부,온나라물자조달 주식회사
20941,확성기 세트 20EA 구매,해군군수사령부,태성네트웍스 주식회사
20942,사진액자 구매,제9181부대,디에이치산업
20943,복합기 구매,제9181부대,태산물산
20947,다중계기 등 4종 구매,해군군수사령부,(주)알앤디테크
20948,방탄방패 등 8종 구매,해군군수사령부,(주)씨티원서비스
20949,확성기 세트 20EA 구매,해군군수사령부,태성네트웍스 주식회사
20953,K719부교차 어댑터등26종 구매,육군종합정비창,현대정밀가스켓
20960,튜브형 점도계 구매,국군재정관리단,청운엔지니어링 주식회사
20962,전기이발기등 2종 구매,국군재정관리단,주식회사 바룩하쉠
20964,EOD 청진기 키트 구매,국군재정관리단,K＆J 테크
20976,18년 후반기 사진재료구매,국군지휘통신사령부,금성
20980,빠루망치 등 107종 구매,제3170부대,신성통신(주)
20982,주철 등 2종,해군군수사령부,동우철강(주)
20983,클리어화일 A4등 209품목,제3283부대,현민유통
20986,거실장 등 4종,제7001부대,준디자인주식회사
20987,자동혈압계 등 9종,제7001부대,(주)도원씨앤씨
20996,18-153 3단운반카 등 13종 구매,공군사관학교,희민상사
21000,산업용 내시경 등 25품목 구매,제9해병여단,주식회사우정상사
21006,세척재료(물통세척제 등 2품목)구매,국군재정관리단,유한회사 한빛기업
21017,디지털테스터 등 295종 구매,제3170부대,정원유통
21019,스텐평식기 구매,제3170부대,옥동산업
21025,감압기 1종,해군군수사령부,영성기업사
21026,행사용 연설대 등 4종 제작납품,국방부계룡대근무지원단,뉴테크가구
21027,네임타이 등 491품목,제9181부대,(주)씨티원서비스
21029,오-링 등 19종 구매,해군군수사령부,신영에이텍
21030,전기이발기 332EA 구매,해군군수사령부,주식회사 천화
21033,앵카윈드라스 4세트 구매,해군군수사령부,제이엠씨
21036,에어콤프레샤(22CFM),일반장비계약팀 (구:19.09.16),주식회사 엠에스엘콤프레서
21038,에어콤프레샤,일반장비계약팀 (구:19.09.16),주식회사 성신콤프레샤
21039,18-156 경광등 등113종 구매,공군사관학교,그린종합사무기
21047,18년 해병 사병 근무복 체촌,물자계약팀,희림상사
21048,[육성] 저격수 조준경 구매,육군제53보병사단,다올
21049,9탄약창 취사식당 비품 구매,육군제53보병사단,행복유통
21052,제빙기 구매 납품,제9196부대,주식회사 삼성육운
21053,사진액자 등 65종 구매 납품,제9196부대,가온샘 주식회사
21054,결재판 등 1332종,제5738부대,드림오피스
21058,파병부대 민사물자(외장형 하드디스크 등 00품목)구매,육군군수사령부,(주)이오드림
21059,18년 육군 근무복 초도 경쟁분,물자계약팀,주식회사 앤비앤코퍼레이션
21060,18년 육군 정복 초도 경쟁분,물자계약팀,주식회사 앤비앤코퍼레이션
21061,18년 공군 간부 정복 근무복 초도,물자계약팀,희림상사
21062,18년 공군 사병 근무복 체촌,물자계약팀,(주)동명양행
21065,"코팅제(역청질,유제형) 등 9품목",해군제1수리창,삼동유통상사
21068,파병부대 물자(에어커튼 등 00종) 구매,육군군수사령부,자비스
21069,파병부대 민사물자(전통족자 등 00품목) 구매,육군군수사령부,(주)진명산업개발
21071,사이렌(전동기 작동식) 등 5품목,해군제1수리창,정우종합건자재
21073,디스크드라이브 1EA,해군제1수리창,한웅종합건자재
21075,캐디마스터기 등 6품목 구매,제9691부대,금호전기조명(주)
21084,256대대 - Jepp View 구매,공군제15특수임무비행단,(주)베스틴무역
21088,바디워시 등 9품목 구매 납품,제9227부대,기원상사
21094,마호통(60) 스테인레스 등 2종,해군군수사령부,동진상사
21114,"끈,세폭띠형 등 8항목 구매(기장)",육군군수사령부,주식회사 천명
21117,"마스크,공기여과용 등 21종",해군제2수리창,수림이앤씨
21120,구리양극봉 등 7종,해군군수사령부,에이스철물건자재주식회사
21122,사이클부 운동용품(트랙용 디스크 등 12종) 구매,국군체육부대,미성종합상사
21124,조절카드 24V 1종,해군군수사령부,세종상사
21126,조종지시기 1종,해군군수사령부,나우통상
21129,70주년 기념 앰블럼 제작,제9691부대,주식회사 디자인이룸
21139,18년 CSRP 시초자 구매(실험가운 등 159종),국군화생방방호사령부,주식회사 엑선이엔씨
21141,"접합체,철 및 강철용 등 2종",해군군수사령부,미래상사
21142,3/4분기 발간재료 구매,제3707부대,강일에스티
21144,에어휠타 등 9종 구매,제8385부대,(주)동건
21145,인덱스 탭 등 82종 구매,제8385부대,최고상사
21146,"고정물,전등용 1종",해군군수사령부,와이지마린
21147,해군 개선바클 8800EA 구매,해군군수사령부,주식회사 흥선
21153,EMP차폐함,공군군수사령부,대한실드엔지니어링 주식회사
21156,순간접착제 등 72품목 구매 납품,제9227부대,클라크지게차클린판매
21157,웹 방화벽,공군군수사령부,(주)파워존
21160,제빙기(55Kg) 1종,해군군수사령부,삼일
21164,칠기목함 구매,해군사관학교,주식회사 미래정밀
21165,머그컵 구매,해군사관학교,씨원
21166,모자 구매,해군사관학교,케이엔피 트레이드
21176,충전기 등 6품목,해군제1수리창,대광종합상사
21187,'18년 야간투시경 구매 계약,제6755부대,스카이어게인
21189,간부숙소 블라인드 구매,해군 기동함대사령부,탑앤탑(TNT)
21200,해도 보관함 등 11종,제5738부대,가나안상사
21209,자재보관함 구매,공군군수사령부,주식회사 승지산업
21216,국자(중) 등 20품목,제9181부대,케이에스유통
21217,"압축링,디플렉트형,100 등 17종",해군군수사령부,정일티엠씨
21218,메인 컨트롤 박스 등 2종,해군군수사령부,안보종합상사
21220,"링,피스톤용 등 6종",해군군수사령부,메트로마린서비스
21221,"와셔,평면형 등 21종",해군군수사령부,대성테크
21224,(18-0130)경량 다기능 방탄복,공군제17전투비행단,영광기업
21228,국유재산 경계표(수정),국방시설본부,제이투산업
21230,(18-세-009) 디지털도어록,공군제18전투비행단,JW종합상사
21235,캐노피 등 2종,해군작전사령부,서플라이 플러스
21236,제본기 등 3종,해군작전사령부,주식회사보승글로벌
21239,디지털 테스터 등 254종,해군제2수리창,경기종합상사
21240,제빙기 등 25종 구매,제3170부대,제이에스테크
21241,스키플레이트 등 2종 구매,제3170부대,기성산업
21244,"페룰,압축용,튜브이음용 등 11품목",해군제1수리창,남부상사
21247,개스킷 800EA 구매,해군군수사령부,무진통상
21262,막대본드 등 75종 구매,제8385부대,최고상사
21264,복지대대 - 공기청정기 등 47품목 구매,공군제15특수임무비행단,믿음상사
21266,워키토키 이어폰 등 186종,해군본부,현대상사
21267,유증기 감지기 등 2종,해군군수사령부,성광상사
21268,국솥수위센샤 등 3종,해군군수사령부,성광상사
21272,실러AH플러스 등 232종,제7001부대,삼우메디칼(주)
21274,내화비밀보관함 36EA 구매,해군군수사령부,조인
21275,심폐소생술 마네킹 애니 구매,제3697부대,새움기획
21277,볼베아링(구매),기동화력계약팀 (구:19.09.16),주식회사 반석기공
21280,"대테러복, 특전사용",물자계약팀,성지EMB
21286,상하차 컨베이어 구매,제1군수지원사령부,에이블테크
21287,취사용 앞치마 2종,공군군수사령부,주식회사 해피코리아
21290,캐패시터 고정식 전기분해형 등 12품목,해군제1수리창,다모아상사
21291,등(선박항해용) 등 2품목,해군제1수리창,남부상사
21294,개선식탁상판 구매,제3170부대,골드라벨
21295,18년 2분기 정보화예산 계약,제6128부대,예원
21296,18년 재난 및 안전관리 물자 구매(2차),제51보병사단,윤영
21299,도마대(대) 등 2종 구매,제3170부대,억조종합기계주식회사
21301,후드 149EA 구매,해군군수사령부,주식회사 엑선이엔씨
21305,하우징류,기동화력계약팀 (구:19.09.16),삼호정밀
21310,밀리토피아 탑승식청소차 등 8종 구매,국군복지단,비피케이
21317,타이머 등 3종,해군군수사령부,나우통상
21318,스트레스헌터 등 4종 구매,제9911부대,필드그린
21323,방안모자등 2품목,제3283부대,제이에스테크
21327,항원충제(로섹스겔) 등 127종,제7001부대,티엠이바이오 주식회사
21328,전기식 국솥 1세트,해군작전사령부,한국케이엔티(주)
21334,용접복,물자계약팀,주식회사 킴블스
21335,18년 무반동총 광학기재,유도무기계약팀 (구:19.09.16),주식회사 보성기업
21337,고무판등24종 구매,육군종합정비창,선우상사
21341,화이투벤 켑슐 등 31종,제5738부대,온케어메디홀주식회사
21343,'18년 정비피복(동·하정비복 등 6종) 납품,5군수지원사령부,현대산업
21345,"포터 벨트등 58항목 구매(해파,기장)",육군군수사령부,주식회사 광일이엔지
21346,"렉스턴W 어셈블리 등 78항목 구매(해파,기장)",육군군수사령부,안보종합상사
21352,디지털 도어락 구매,제9911부대,정민이엔씨
21353,여름장화 등 11종 구매,제9911부대,EJ산업
21354,RSA 레일 슬링 연결마운트 등 23종,해군작전사령부,영화상사
21355,트랜지스터 4EA,해군제1수리창,삼동유통상사
21357,로션 등 13종 구매,제8385부대,대광종합상사
21361,전기이발기등 2품목,제3283부대,드림오피스포항오천점
21362,쿠션 등 4품목 구매,제9691부대,안보종합상사
21367,특별회계 전광판 등 32개품목 설치납품,제2167부대,대성체육산업
21368,야간투시경 구매,제2632부대,이앤케이종합관리 주식회사
21375,이동식 화장실 구매 납품,제9227부대,투디에이치
21378,정비피복 구매,제2236부대,(주)협성산업
21379,중지 등 2품목 구매,제9691부대,원강유통
21381,우편발송라벨 등 12종 구매,해군교육사령부,비에스상사
21383,라운드 넛 등 9품목,해군제1수리창,주식회사 다성
21384,"결재판 등 1,017종 구매",제8385부대,다보상사
21394,터빈,기동화력계약팀 (구:19.09.16),주식회사 종한
21398,18년 오리콘 몸통,유도무기계약팀 (구:19.09.16),삼호정밀
21409,라운드넛 등 4품목,해군제1수리창,다모아상사
21411,스텐보관함 등 15종 구매,육군훈련소,연승테크
21417,Barovac  등 117종,제7001부대,삼우메디칼(주)
21422,버클류,물자계약팀,일신정밀
21425,식탁,물자계약팀,주식회사 디에스나이키
21431,OO부대 야간 조준경 구매,제36보병사단,나래기업
21433,1톤 벤 파워게이트 2EA 구매,해군군수사령부,주식회사 아이엔텍
21447,엘리멘트 등 2종,해군군수사령부,인승정밀
21453,식기소독보관함류,물자계약팀,선경산업
21460,등속조인트 등 60종,제5738부대,일월종합상사
21465,프레셔스크류 등 6종 구매,해군군수사령부,미래상사
21466,5인용 쇼파 수선 등 6종,해군군수사령부,금성종합상사
21473,라이트라인 등 4종,제7001부대,주식회사 주성
21479,발칸 저항기등4종 구매,육군종합정비창,모아컴
21487,블루투스 스피커,제5738부대,드림오피스
21492,18년 방상내피 봉제 경쟁분,물자계약팀,주식회사 킴블스
21493,18년 방상내피 원단(퀼팅원단),물자계약팀,주식회사 예일물산
21496,빨아쓰는 키친타올 등 11종,해군작전사령부,대선테크
21500,열교환기 등 6건 구매(2-7차),육군훈련소,(주)충남설비
21501,다웰바스틸폼 등 2종,해군작전사령부,가나안테크
21503,캐노피 등 7종 구매,제8385부대,가나안상사
21506,체어형 디웰바 등 2종,해군작전사령부,주식회사 진영
21508,변기레바 등 48종,제7001부대,주식회사 우영물산
21512,추어탕 등 11종 구매,제9911부대,삼진유통
21513,"고정물,전등용 등 2종",해군군수사령부,걸작
21514,"교환날,앞창닦개용 1종",해군군수사령부,온나라물자조달 주식회사
21515,권양기 1종,해군군수사령부,금하상사
21518,인화점시험기 2EA 구매,해군군수사령부,태성상사
21524,301연대 12관리대대 무기탄약고 컨테이너 구매,육군 제1군단,세종인터내셔널
21530,00부대 디지털 피아노 구매,국군재정관리단,한샘아이디
21534,여압누출 점검용 시험기 구매,국군재정관리단,우주항공산업 주식회사
21538,"스테인리스 식기 2,000EA 구매",제20전투비행단,(주)씨티원서비스
21544,"잉곳, 주석-청동용 등 2품목",해군제1수리창,삼동유통상사
21547,정통대대 - MLT-D203L 등 29품목 구매,공군제15특수임무비행단,내일환경관리
21550,헬멧위장포,물자계약팀,주식회사 삼환티에프
21559,"분무팁,노즐,비항공기연료분사용 5항목 구매(자주포)",육군군수사령부,모아텍
21564,텀블러 구매,연평부대,케이에스유통
21565,제빙기 구매,연평부대,디엠글로벌
21566,치수검사기 등 3품목 구매,제9691부대,디에이치산업
21569,제빙기 구매,제9181부대,(주)세정
21571,탄입대,물자계약팀,강서실업
21573,오링류,함정계약팀 (구:19.09.16),티케이(T.K)테크
21574,안테나(URC-106),통신장비계약팀 (구:19.09.16),충무정밀(주)
21575,알루미늄합금강 구매,육군종합정비창,주식회사 씨이피테크
21590,윤활방청제 등 316종 구매,해군제3함대사령부,승리종합상사
21592,"저울, 무게측정용 등 4종 구매",해군제3함대사령부,미래종합상사
21594,가지 등 168품목 구매,제9691부대,주식회사 갑목
21598,요대류,물자계약팀,동우산업사
21614,방화복,공군군수사령부,성재상사
21619,스텐 방충망 등 46종 구매,제2002부대,썬라이즈
21620,톤백 구매,제8385부대,대광종합상사
21621,종균제 등 6종 구매,제8385부대,천곡철물상사
21627,"'18년 정비 및 취사피복류 (정비화, 안전모 등) 구매",제1729부대,대진통상
21633,무선단자세트 등 15종 구매,해군군수사령부,대양전기공업(주)
21635,오-링 등 80종,해군군수사령부,메트로마린서비스
21641,고무판 등 68종 구매,육군종합정비창,선우상사
21647,발칸 등 구매,육군종합정비창,나우통상
21655,"링,지지용 등 4항목 구매(기장)",육군군수사령부,그린스틸
21659,미송각재 등 9종 구매,국방부계룡대근무지원단,제일안전
21661,V-BELT 등 94종 구매,제9911부대,동명이앤엘
21662,베개 등 12종 구매,제9911부대,우성무역
21666,(육성) 18-17차 통합구매(단안형 야간투시경),제6128부대,나우통상
21667,홍송등 3종,해군군수사령부,(주)원진
21672,오토바이 구매 납품,제9227부대,아누바이오
21675,트럭(다목적용) 구매,국군재정관리단,주식회사 스타트럭코리아
21679,이발기 등 2종 구매,국방부계룡대근무지원단,드림으뜸상사
21680,좌현등 등 8종,해군군수사령부,세종상사
21681,고정자 1종,해군군수사령부,세종상사
21682,윈도콘트롤 1종,해군군수사령부,온나라물자조달 주식회사
21683,제빙기 4EA,해군제1수리창,대광종합상사
21687,개스킷류,함정계약팀 (구:19.09.16),한양산업
21689,스팀세척기 구매,육군종합정비창,창신기업
21690,18년 육군 정복/근무복 원단(개선품),물자계약팀,주식회사 아즈텍더블유비이
21698,18년 육군 정복/근무복 원단(개선품),물자계약팀,(주)킹텍스
21699,18년 육군 정복/근무복 원단(개선품),물자계약팀,(주)킹텍스
21700,전반기 통신운영용품 구매,제9965부대,(주)이오드림
21703,군수계획과-4906('18.6.19.) 탐색구,제9911부대,제네시스
21706,전반기 통신운영용품 구매,제9965부대,(주)이오드림
21709,피스톤 등 56종 구매,해군군수사령부,유신에이치알 주식회사
21714,마봉강등74종구매,육군종합정비창,울산철강상사
21716,바비큐그릴 등 2종,해군 기동함대사령부,알파유통 주식회사
21718,18-자동산계기 등 5종 구매,국군재정관리단,제우실업
21727,페니라민정 등 75종,해군작전사령부,주식회사 한스피엠아이
21729,우레탄 연질호스 등 40종,제7001부대,세광철물
21731,변환기 6대,해군작전사령부,비드앤드서플라이
21732,파레트 11kg 외 7종 구매,국방부계룡대근무지원단,세계로상사
21734,보급과 18-20 만능조리기 구매,제9911부대,파주차일드
21747,기능성전투화,물자계약팀,(주)트렉스타
21751,휴대용 전파탐지용 안테나 확보,제7016부대,(주)장수커뮤니케이션즈
21756,"잉곳,주석-청동용 등 8품목",해군제1수리창,다모아상사
